Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
ECC_20171101_182807_840.wav,0.002,0.004,0.004,0.004,0,0.002,0.004,0,0.002,0,0,0,0,0.002,0.818,0.004,0,0,0,0,0,0,0.002,0.008,0.002,0.006,0.03,0.002,0.004,0,0,0,0.024,0.02,0.006,0.002,0.034,0.01,0.002,0,0,0,0.002,40,36,33.8,0,0.1,1,48,48,46.7,46.7,16,33.9,192000,N1,0.818,Leppun,5
ECC_20171101_182816_423.wav,0.004,0.024,0.038,0.008,0,0.018,0.012,0,0.024,0.002,0,0.002,0.01,0.018,0.8,0.008,0.002,0,0,0.002,0.002,0.002,0.014,0.05,0.008,0.01,0.166,0.02,0.008,0,0,0.008,0.076,0.04,0.018,0.03,0.068,0.038,0.002,0.01,0.008,0.002,0.006,38,35.2,17.2,0,0.1,1,17,30,36.3,38.2,13,28.3,192000,N1,0.8,Leppun,5
ECC_20171101_182823_300.wav,0.02,0.03,0.028,0.002,0,0.014,0.036,0,0.024,0.002,0.002,0.002,0.008,0.012,0.728,0.012,0.014,0.002,0,0.002,0.002,0.006,0.006,0.018,0.006,0.008,0.072,0.018,0.03,0,0,0.01,0.102,0.028,0.028,0.022,0.172,0.018,0.008,0.002,0.002,0.014,0.02,36,35.2,35.2,0,0.1,3,7,18,42.7,57.7,16,13.9,192000,N1,0.728,Leppun,5
ECC_20171101_182830_209.wav,0,0,0.006,0.004,0,0.006,0.006,0,0.018,0,0,0,0.004,0.004,0.804,0.002,0.002,0,0,0,0,0.002,0.006,0.01,0.01,0,0.028,0.008,0.004,0,0,0,0.016,0.004,0.004,0.008,0.028,0.014,0,0,0,0.002,0,40,35.2,33.8,0,0.1,1,36,36,50.3,50.3,15,35.1,192000,N1,0.804,Leppun,5
ECC_20171101_182921_285.wav,0.024,0.018,0.02,0.002,0,0.034,0.064,0,0.016,0.008,0.024,0.006,0.02,0.026,0.666,0.01,0.014,0,0,0.004,0.002,0.01,0.012,0.018,0.006,0.014,0.118,0.022,0.01,0,0,0.016,0.094,0.032,0.032,0.044,0.192,0.02,0.004,0.002,0.004,0.018,0.02,37,34.5,35.2,0,0.1,5,4,17,48.9,78.9,23,33.3,192000,N1,0.666,Leppun,5
ECC_20171101_182927_605.wav,0,0.008,0.006,0.006,0,0,0.002,0,0.004,0,0,0,0,0,0.842,0.002,0.002,0,0,0,0.002,0,0.002,0.014,0.002,0.002,0.034,0.006,0,0,0,0,0.008,0.008,0.004,0.006,0.032,0.008,0,0,0,0,0,40,36,42,0,0.1,1,36,36,52.6,52.6,17,40.6,192000,N1,0.842,Leppun,5
ECC_20171101_182935_192.wav,0.018,0.038,0.042,0.002,0,0.036,0.06,0,0.06,0.008,0.022,0.008,0.008,0.026,0.746,0.018,0.012,0.002,0,0.004,0.006,0.01,0.008,0.046,0.024,0.026,0.26,0.014,0.016,0.002,0,0.024,0.12,0.054,0.056,0.032,0.12,0.028,0.004,0.01,0.002,0.028,0.03,35,35.2,34.5,0,0.5,3,2,29,27,157.7,10,23.9,192000,N1,0.746,Leppun,5
ECC_20171101_182937_027.wav,0.02,0.022,0.05,0.002,0.002,0.064,0.076,0,0.034,0.012,0.026,0.012,0.006,0.044,0.376,0.02,0.024,0.002,0,0.006,0.008,0.016,0.026,0.046,0.028,0.046,0.496,0.026,0.026,0.002,0,0.024,0.168,0.018,0.03,0.032,0.1,0.024,0.006,0.014,0.012,0.018,0.082,36,34.9,34.5,0,0.6,8,1,4,42.7,216.5,19,39,192000,N1,0.496,noise,5
ECC_20171101_182943_820.wav,0.004,0.018,0.012,0.002,0,0.04,0.048,0,0.02,0.002,0.012,0.008,0.006,0.076,0.722,0.01,0.004,0,0,0.004,0.004,0.014,0.02,0.044,0.016,0.014,0.184,0.036,0.012,0,0,0.046,0.122,0.048,0.054,0.064,0.072,0.014,0.002,0,0.01,0.01,0.008,39,35.6,35.2,0,0.1,2,1,32,39.7,76.5,15,35.9,192000,N1,0.722,Leppun,5
ECC_20171101_183003_663.wav,0,0.002,0,0.004,0,0.002,0.004,0,0.004,0,0,0,0,0,0.866,0.002,0,0,0,0.002,0,0,0.002,0.012,0,0,0.034,0.002,0.002,0,0,0,0.014,0.006,0.008,0,0.02,0.014,0,0,0,0,0,42,35.2,33.8,0,0.1,1,40,40,43.5,43.5,14,33.8,192000,N1,0.866,Leppun,5
ECC_20171101_183012_801.wav,0.002,0.002,0.008,0,0,0,0.004,0,0.006,0,0,0,0,0,0.876,0.008,0,0,0,0.002,0,0,0,0.004,0.004,0,0.02,0.004,0.002,0,0,0,0.018,0.012,0,0.006,0.018,0.002,0,0,0.002,0,0,38,35.2,37.5,0,0.1,1,49,49,42.5,42.5,8,19.1,192000,N1,0.876,Leppun,5
