Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20170221_183149_000.wav,0,1,1.08,192000,0,3.5,9999,95.25,90.75,4.5,95.25,0,6.88,9.48,3.01,3.31,0.04,0.01,0.084,0,0,0.016,0.01,0,0.036,0.004,0.004,0,0.004,0.008,0.048,0.024,0.012,0,0,0.008,0,0,0.008,0.004,0.01,0.002,0.156,0.03,0.044,0,0,0.002,0.098,0.042,0.116,0.054,0.04,0.012,0.004,0.014,0.018,0.004,0.034,FALSE,TRUE
SR2_20170221_183149_000.wav,1,1,1.08,192000,0,4,9999,50.25,44.25,6,48,46.5,37.73,40.92,31.48,14.22,0.002,0.016,0.006,0,0,0,0,0,0,0,0,0,0.002,0,0.006,0.006,0,0.004,0.002,0,0,0,0.018,0.002,0.002,0,0.022,0.01,0.016,0,0,0,0,0.068,0.704,0.06,0.002,0,0.002,0.014,0.03,0.002,0.004,TRUE,FALSE
SR2_20170221_183149_000.wav,2,1,1.08,192000,16.17,6.83,16.17,55.5,45,10.5,47.25,49.5,4.07,12.76,8.74,2.52,0.004,0.018,0.002,0,0,0.008,0.006,0,0.008,0,0,0,0.002,0,0.01,0.004,0.008,0,0,0,0.014,0.004,0.016,0.06,0.02,0.008,0.042,0.004,0.004,0,0,0,0.014,0.066,0.548,0.044,0.004,0.014,0.012,0.018,0.016,0.012,0.01,FALSE,FALSE
SR2_20170221_183149_000.wav,3,1,1.08,192000,76.17,5.17,60,95.25,44.25,51,72.75,47.25,234.01,141.29,120.23,89.62,0,0.022,0,0,0,0.01,0.01,0,0.026,0,0.002,0.002,0,0.002,0.016,0,0,0,0,0,0.042,0.034,0.024,0.072,0.062,0.046,0.044,0.01,0.018,0,0,0,0.006,0.052,0.282,0.164,0.002,0.014,0.002,0.012,0.022,0,0.002,FALSE,FALSE
SR2_20170221_183149_000.wav,4,1,1.08,192000,95.5,2.67,19.33,54,46.5,7.5,48,48,2.82,0.57,0.01,9.93,0.014,0.024,0.01,0.002,0,0.008,0.002,0,0.026,0,0,0,0.006,0.004,0.006,0.01,0.002,0,0,0.002,0.006,0.002,0.022,0.046,0.038,0.01,0.066,0.02,0.012,0,0,0,0.028,0.068,0.348,0.078,0.02,0.008,0.006,0.018,0.026,0.034,0.028,FALSE,FALSE
SR2_20170221_183149_000.wav,5,1,1.08,192000,159.5,5.17,64,95.25,44.25,51,60,47.25,151.9,83.37,91.31,62.26,0,0.022,0.008,0,0,0.01,0.004,0,0.006,0,0,0.002,0,0,0.002,0.002,0.002,0,0,0,0.088,0.06,0.052,0.09,0.088,0.03,0.032,0.024,0.006,0,0,0,0.006,0.058,0.23,0.13,0.002,0.02,0,0.004,0.014,0.002,0.006,FALSE,FALSE
SR2_20170221_183149_000.wav,6,1,1.08,192000,179.5,4.67,20,54.75,45.75,9,51,0,7.99,8.76,4.59,2.34,0.002,0.014,0.018,0.002,0.002,0.018,0.014,0,0.05,0,0.002,0.006,0.004,0.012,0.046,0.02,0.006,0,0,0.004,0.014,0.012,0.04,0.054,0.042,0.016,0.106,0.016,0.03,0,0,0,0.086,0.044,0.12,0.042,0.042,0.028,0.004,0.018,0.004,0.032,0.03,FALSE,FALSE
SR2_20170221_183149_000.wav,7,1,1.08,192000,243.17,3.5,63.67,74.25,44.25,30,48,48.75,61.61,32.05,60.87,33.05,0,0.012,0,0,0,0,0.002,0,0.008,0,0,0,0,0,0.002,0,0,0,0,0,0.016,0.006,0.006,0.028,0.038,0.01,0.004,0.008,0.002,0,0,0,0,0.074,0.718,0.054,0.002,0.004,0,0,0.004,0.002,0,FALSE,FALSE
SR2_20170221_183149_000.wav,8,1,1.08,192000,337.83,4.67,94.67,67.5,44.25,23.25,48.75,46.5,12.51,65.18,63.19,49.49,0.002,0.012,0,0.002,0,0.004,0.002,0,0.014,0,0,0,0,0,0.002,0,0,0,0,0.002,0.004,0.002,0.012,0.014,0.008,0.004,0.002,0,0.012,0,0,0,0,0.054,0.76,0.062,0.002,0.008,0.002,0.004,0.01,0,0,FALSE,FALSE
SR2_20170221_183149_000.wav,9,1,1.08,192000,429,0.33,91.17,85.5,79.5,6,81.75,81.75,0.29,11.45,15.99,13.92,0.002,0.004,0.018,0,0,0.002,0.006,0,0.012,0.002,0,0,0.002,0.018,0.028,0,0.006,0,0,0,0.014,0.01,0.058,0.048,0.042,0.022,0.338,0,0.006,0,0,0,0.026,0.04,0.066,0.108,0.022,0.012,0.002,0.022,0.052,0.006,0.006,FALSE,FALSE
