"ObsDate","ObsTime","IntTemperature","ExtTemperature"
"2017-Dec-31","19:48:02",10.7,-20.5
"2017-Dec-31","19:53:03",10.5,-20.5
"2017-Dec-31","19:58:03",10.5,-20.5
"2017-Dec-31","20:03:03",10.5,-20.5
"2017-Dec-31","20:08:03",10.5,-20.5
"2017-Dec-31","20:13:03",10.5,-20.5
"2017-Dec-31","20:18:02",10.5,-20.5
"2017-Dec-31","20:23:03",10.3,-20.5
"2017-Dec-31","20:28:03",10.3,-20.5
"2017-Dec-31","20:33:03",10.3,-20.5
"2017-Dec-31","20:38:03",10.3,-20.5
"2017-Dec-31","20:43:03",10.3,-20.5
"2017-Dec-31","20:48:02",10.3,-20.5
"2017-Dec-31","20:53:03",10.3,-20.5
"2017-Dec-31","20:58:03",10.3,-20.5
"2017-Dec-31","21:03:03",10.3,-20.5
"2017-Dec-31","21:08:03",10.3,-20.5
"2017-Dec-31","21:13:03",10.3,-20.5
"2017-Dec-31","21:18:02",10.3,-20.5
"2017-Dec-31","21:23:03",10.3,-20.5
"2017-Dec-31","21:28:03",10.3,-20.5
"2017-Dec-31","21:33:03",10.3,-20.5
"2017-Dec-31","21:38:03",10.2,-20.5
"2017-Dec-31","21:43:03",10.2,-20.5
"2017-Dec-31","21:48:02",10.2,-20.5
"2017-Dec-31","21:53:03",10.2,-20.5
"2017-Dec-31","21:58:03",10.2,-20.5
"2017-Dec-31","22:03:03",10.2,-20.5
"2017-Dec-31","22:08:03",10.2,-20.5
"2017-Dec-31","22:13:03",10.2,-20.5
"2017-Dec-31","22:18:02",10.2,-20.5
"2017-Dec-31","22:23:03",10,-20.5
"2017-Dec-31","22:28:03",10,-20.5
"2017-Dec-31","22:33:03",10,-20.5
"2017-Dec-31","22:38:03",9.8,-20.5
"2017-Dec-31","22:43:03",9.8,-20.5
"2017-Dec-31","22:48:02",9.8,-20.5
"2017-Dec-31","22:53:03",9.7,-20.5
"2017-Dec-31","22:58:03",9.7,-20.5
"2017-Dec-31","23:03:03",9.8,-20.5
"2017-Dec-31","23:08:03",9.8,-20.5
"2017-Dec-31","23:13:03",9.8,-20.5
"2017-Dec-31","23:18:02",9.8,-20.5
"2017-Dec-31","23:23:03",9.8,-20.5
"2017-Dec-31","23:28:03",9.8,-20.5
"2017-Dec-31","23:33:03",9.8,-20.5
"2017-Dec-31","23:38:03",9.8,-20.5
"2017-Dec-31","23:43:03",9.8,-20.5
"2017-Dec-31","23:48:02",9.8,-20.5
"2017-Dec-31","23:53:03",9.8,-20.5
"2017-Dec-31","23:58:03",9.7,-20.5
"2018-Jan-01","00:03:03",9.7,-20.5
"2018-Jan-01","00:08:03",9.7,-20.5
"2018-Jan-01","00:13:03",9.7,-20.5
"2018-Jan-01","00:18:02",9.5,-20.5
"2018-Jan-01","00:23:03",9.5,-20.5
"2018-Jan-01","00:28:03",9.4,-20.5
"2018-Jan-01","00:33:03",9.4,-20.5
"2018-Jan-01","00:38:03",9.2,-20.5
"2018-Jan-01","00:43:03",9,-20.5
"2018-Jan-01","00:48:02",9,-20.5
"2018-Jan-01","00:53:03",9,-20.5
"2018-Jan-01","00:58:03",8.9,-20.5
"2018-Jan-01","01:03:03",8.9,-20.5
"2018-Jan-01","01:08:03",8.9,-20.5
"2018-Jan-01","01:13:03",8.7,-20.5
"2018-Jan-01","01:18:02",8.7,-20.5
"2018-Jan-01","01:23:03",8.7,-20.5
"2018-Jan-01","01:28:03",8.5,-20.5
"2018-Jan-01","01:33:03",8.5,-20.5
"2018-Jan-01","01:38:03",8.4,-20.5
"2018-Jan-01","01:43:03",8.4,-20.5
"2018-Jan-01","01:48:02",8.4,-20.5
"2018-Jan-01","01:53:03",8.2,-20.5
"2018-Jan-01","01:58:03",8.2,-20.5
"2018-Jan-01","02:03:03",8.2,-20.5
"2018-Jan-01","02:08:03",8,-20.5
"2018-Jan-01","02:13:03",8,-20.5
"2018-Jan-01","02:18:02",8,-20.5
"2018-Jan-01","02:23:03",8,-20.5
"2018-Jan-01","02:28:03",7.9,-20.5
"2018-Jan-01","02:33:03",7.9,-20.5
"2018-Jan-01","02:38:03",7.9,-20.5
"2018-Jan-01","02:43:03",7.7,-20.5
"2018-Jan-01","02:48:02",7.7,-20.5
"2018-Jan-01","02:53:03",7.7,-20.5
"2018-Jan-01","02:58:03",7.7,-20.5
"2018-Jan-01","03:03:03",7.5,-20.5
"2018-Jan-01","03:08:03",7.5,-20.5
"2018-Jan-01","03:13:03",7.5,-20.5
"2018-Jan-01","03:18:02",7.5,-20.5
"2018-Jan-01","03:23:03",7.5,-20.5
"2018-Jan-01","03:28:03",7.5,-20.5
"2018-Jan-01","03:33:03",7.5,-20.5
"2018-Jan-01","03:38:03",7.5,-20.5
"2018-Jan-01","03:43:03",7.5,-20.5
"2018-Jan-01","03:48:02",7.5,-20.5
"2018-Jan-01","03:53:03",7.5,-20.5
"2018-Jan-01","03:58:03",7.5,-20.5
"2018-Jan-01","04:03:03",7.5,-20.5
"2018-Jan-01","04:08:03",7.4,-20.5
"2018-Jan-01","04:13:03",7.4,-20.5
"2018-Jan-01","04:18:02",7.4,-20.5
"2018-Jan-01","04:23:03",7.4,-20.5
"2018-Jan-01","04:28:03",7.4,-20.5
"2018-Jan-01","04:33:03",7.4,-20.5
"2018-Jan-01","04:38:03",7.4,-20.5
"2018-Jan-01","04:43:03",7.4,-20.5
"2018-Jan-01","04:48:02",7.4,-20.5
"2018-Jan-01","04:53:03",7.4,-20.5
"2018-Jan-01","04:58:03",7.4,-20.5
"2018-Jan-01","05:03:03",7.4,-20.5
"2018-Jan-01","05:08:03",7.4,-20.5
"2018-Jan-01","05:13:03",7.4,-20.5
"2018-Jan-01","05:18:02",7.4,-20.5
"2018-Jan-01","05:23:03",7.4,-20.5
"2018-Jan-01","05:28:03",7.4,-20.5
"2018-Jan-01","05:33:03",7.4,-20.5
"2018-Jan-01","05:38:03",7.4,-20.5
"2018-Jan-01","05:43:03",7.4,-20.5
"2018-Jan-01","05:48:03",7.2,-20.5
"2018-Jan-01","05:53:04",7.2,-20.5
"2018-Jan-01","05:58:04",7.2,-20.5
"2018-Jan-01","06:03:04",7.2,-20.5
"2018-Jan-01","06:08:04",7.2,-20.5
"2018-Jan-01","06:13:04",7.2,-20.5
"2018-Jan-01","06:18:03",7.2,-20.5
"2018-Jan-01","06:23:04",7.2,-20.5
"2018-Jan-01","06:28:04",7.2,-20.5
"2018-Jan-01","06:33:04",7.2,-20.5
"2018-Jan-01","06:38:04",7.2,-20.5
"2018-Jan-01","06:43:04",7,-20.5
"2018-Jan-01","06:48:09",7,-20.5
"2018-Jan-01","06:53:10",7,-20.5
"2018-Jan-01","06:58:10",7,-20.5
"2018-Jan-01","07:03:10",7,-20.5
"2018-Jan-01","07:08:10",7,-20.5
"2018-Jan-01","07:13:10",7,-20.5
"2018-Jan-01","07:18:02",7,-20.5
"2018-Jan-01","07:23:03",7,-20.5
"2018-Jan-01","07:28:03",7,-20.5
"2018-Jan-01","07:33:03",7.2,-20.5
"2018-Jan-01","07:38:03",7.2,-20.5
"2018-Jan-01","07:43:03",7.2,-20.5
"2018-Jan-01","07:48:02",7.4,-20.5
"2018-Jan-01","07:53:03",7.4,-20.5
"2018-Jan-01","07:58:03",7.4,-20.5
"2018-Jan-01","08:03:03",7.4,-20.5
"2018-Jan-01","08:08:03",7.4,-20.5
"2018-Jan-01","08:13:03",7.4,-20.5
"2018-Jan-01","08:18:02",7.4,-20.5
"2018-Jan-01","08:23:03",7.4,-20.5
"2018-Jan-01","08:28:03",7.4,-20.5
"2018-Jan-01","08:33:03",7.4,-20.5
"2018-Jan-01","15:18:34",8,-20.5
"2018-Jan-01","15:23:59",8.5,-20.5
"2018-Jan-01","15:28:59",9.2,-20.5
"2018-Jan-01","15:33:59",9.4,-20.5
"2018-Jan-01","15:38:59",9.5,-20.5
"2018-Jan-01","15:43:59",9.5,-20.5
"2018-Jan-01","15:48:59",9.5,-20.5
"2018-Jan-01","15:49:01",9.5,-20.5
"2018-Jan-01","15:54:02",9.4,-20.5
"2018-Jan-01","15:59:02",9.4,-20.5
"2018-Jan-01","16:04:02",9.2,-20.5
"2018-Jan-01","16:09:02",9.2,-20.5
"2018-Jan-01","16:14:02",9.2,-20.5
"2018-Jan-01","16:19:02",9,-20.5
"2018-Jan-01","16:19:06",9.2,-20.5
"2018-Jan-01","16:24:07",9,-20.5
"2018-Jan-01","16:29:07",9,-20.5
"2018-Jan-01","16:34:07",9,-20.5
"2018-Jan-01","16:39:07",8.9,-20.5
"2018-Jan-01","16:44:07",8.9,-20.5
"2018-Jan-01","16:49:02",8.9,-20.5
"2018-Jan-01","16:54:03",9,-20.5
"2018-Jan-01","16:59:03",9,-20.5
"2018-Jan-01","17:04:03",8.9,-20.5
"2018-Jan-01","17:09:03",8.9,-20.5
"2018-Jan-01","17:14:03",8.7,-20.5
"2018-Jan-01","17:19:02",8.7,-20.5
"2018-Jan-01","17:24:03",8.5,-20.5
"2018-Jan-01","17:29:03",8.4,-20.5
"2018-Jan-01","17:34:03",8.4,-20.5
"2018-Jan-01","17:39:03",8.2,-20.5
"2018-Jan-01","17:44:03",8,-20.5
"2018-Jan-01","17:49:02",8,-20.5
"2018-Jan-01","17:54:03",7.9,-20.5
"2018-Jan-01","17:59:03",7.7,-20.5
"2018-Jan-01","18:04:03",7.7,-20.5
"2018-Jan-01","18:09:03",7.5,-20.5
"2018-Jan-01","18:14:03",7.5,-20.5
"2018-Jan-01","18:19:05",7.5,-20.5
"2018-Jan-01","18:24:06",7.4,-20.5
"2018-Jan-01","18:29:06",7.4,-20.5
"2018-Jan-01","18:34:06",7.4,-20.5
"2018-Jan-01","18:39:06",7.4,-20.5
"2018-Jan-01","18:44:06",7.4,-20.5
"2018-Jan-01","18:49:02",7.2,-20.5
"2018-Jan-01","18:54:03",7.2,-20.5
"2018-Jan-01","18:59:03",7.2,-20.5
"2018-Jan-01","19:04:03",7.2,-20.5
"2018-Jan-01","19:09:03",7.4,-20.5
"2018-Jan-01","19:14:03",7.4,-20.5
"2018-Jan-01","19:19:02",7.4,-20.5
"2018-Jan-01","19:24:03",7.4,-20.5
"2018-Jan-01","19:29:03",7.4,-20.5
"2018-Jan-01","19:34:03",7.4,-20.5
"2018-Jan-01","19:39:03",7.4,-20.5
"2018-Jan-01","19:44:03",7.4,-20.5
"2018-Jan-01","19:49:02",7.4,-20.5
"2018-Jan-01","19:54:03",7.5,-20.5
"2018-Jan-01","19:59:03",7.5,-20.5
"2018-Jan-01","20:04:03",7.7,-20.5
"2018-Jan-01","20:09:03",7.7,-20.5
"2018-Jan-01","20:14:03",7.9,-20.5
"2018-Jan-01","20:19:02",7.9,-20.5
"2018-Jan-01","20:24:03",7.9,-20.5
"2018-Jan-01","20:29:03",7.9,-20.5
"2018-Jan-01","20:34:03",7.9,-20.5
"2018-Jan-01","20:39:03",7.9,-20.5
"2018-Jan-01","20:44:03",7.9,-20.5
"2018-Jan-01","20:49:03",7.9,-20.5
"2018-Jan-01","20:54:04",8,-20.5
"2018-Jan-01","20:59:04",8,-20.5
"2018-Jan-01","21:04:04",8,-20.5
"2018-Jan-01","21:09:04",8,-20.5
"2018-Jan-01","21:14:04",8,-20.5
"2018-Jan-01","21:19:02",8.2,-20.5
"2018-Jan-01","21:24:03",8.2,-20.5
"2018-Jan-01","21:29:03",8.2,-20.5
"2018-Jan-01","21:34:03",8.2,-20.5
"2018-Jan-01","21:39:03",8.4,-20.5
"2018-Jan-01","21:44:03",8.4,-20.5
"2018-Jan-01","21:49:02",8.4,-20.5
"2018-Jan-01","21:54:03",8.2,-20.5
"2018-Jan-01","21:59:03",8.2,-20.5
"2018-Jan-01","22:04:03",8.2,-20.5
"2018-Jan-01","22:09:03",8.2,-20.5
"2018-Jan-01","22:14:03",8.2,-20.5
"2018-Jan-01","22:19:06",8.2,-20.5
"2018-Jan-01","22:24:07",8.2,-20.5
"2018-Jan-01","22:29:07",8,-20.5
"2018-Jan-01","22:34:07",8,-20.5
"2018-Jan-01","22:39:07",8.2,-20.5
"2018-Jan-01","22:44:07",8.2,-20.5
"2018-Jan-01","22:49:02",8.2,-20.5
"2018-Jan-01","22:54:03",8.2,-20.5
"2018-Jan-01","22:59:03",8.2,-20.5
"2018-Jan-01","23:04:03",8.4,-20.5
"2018-Jan-01","23:09:03",8.4,-20.5
"2018-Jan-01","23:14:03",8.4,-20.5
"2018-Jan-01","23:19:07",8.4,-20.5
"2018-Jan-01","23:24:08",8.5,-20.5
"2018-Jan-01","23:29:08",8.5,-20.5
"2018-Jan-01","23:34:08",8.5,-20.5
"2018-Jan-01","23:39:08",8.5,-20.5
"2018-Jan-01","23:44:08",8.5,-20.5
"2018-Jan-01","23:49:02",8.5,-20.5
"2018-Jan-01","23:54:03",8.7,-20.5
"2018-Jan-01","23:59:03",8.5,-20.5
"2018-Jan-02","00:04:03",8.5,-20.5
"2018-Jan-02","00:09:03",8.5,-20.5
"2018-Jan-02","00:14:03",8.4,-20.5
"2018-Jan-02","00:19:02",8.2,-20.5
"2018-Jan-02","00:24:03",8.2,-20.5
"2018-Jan-02","00:29:03",8,-20.5
"2018-Jan-02","00:34:03",7.9,-20.5
"2018-Jan-02","00:39:03",7.9,-20.5
"2018-Jan-02","00:44:03",7.7,-20.5
"2018-Jan-02","00:49:02",7.7,-20.5
"2018-Jan-02","00:54:03",7.5,-20.5
"2018-Jan-02","00:59:03",7.5,-20.5
"2018-Jan-02","01:04:03",7.5,-20.5
"2018-Jan-02","01:09:03",7.4,-20.5
"2018-Jan-02","01:14:03",7.4,-20.5
"2018-Jan-02","01:19:02",7.4,-20.5
"2018-Jan-02","01:24:03",7.2,-20.5
"2018-Jan-02","01:29:03",7.2,-20.5
"2018-Jan-02","01:34:03",7.2,-20.5
"2018-Jan-02","01:39:03",7,-20.5
"2018-Jan-02","01:44:03",7,-20.5
"2018-Jan-02","01:49:03",7,-20.5
"2018-Jan-02","01:54:04",6.9,-20.5
"2018-Jan-02","01:59:04",6.9,-20.5
"2018-Jan-02","02:04:04",6.9,-20.5
"2018-Jan-02","02:09:04",6.9,-20.5
"2018-Jan-02","02:14:04",6.9,-20.5
"2018-Jan-02","02:19:02",6.9,-20.5
"2018-Jan-02","02:24:03",6.9,-20.5
"2018-Jan-02","02:29:03",6.9,-20.5
"2018-Jan-02","02:34:03",6.9,-20.5
"2018-Jan-02","02:39:03",6.7,-20.5
"2018-Jan-02","02:44:03",6.7,-20.5
"2018-Jan-02","02:49:02",6.7,-20.5
"2018-Jan-02","02:54:03",6.7,-20.5
"2018-Jan-02","02:59:03",6.7,-20.5
"2018-Jan-02","03:04:03",6.9,-20.5
"2018-Jan-02","03:09:03",6.7,-20.5
"2018-Jan-02","03:14:03",6.7,-20.5
"2018-Jan-02","03:19:02",6.7,-20.5
"2018-Jan-02","03:24:03",6.9,-20.5
"2018-Jan-02","03:29:03",6.9,-20.5
"2018-Jan-02","03:34:03",6.9,-20.5
"2018-Jan-02","03:39:03",6.7,-20.5
"2018-Jan-02","03:44:03",6.7,-20.5
"2018-Jan-02","03:49:02",6.7,-20.5
"2018-Jan-02","03:54:03",6.5,-20.5
"2018-Jan-02","03:59:03",6.5,-20.5
"2018-Jan-02","04:04:03",6.5,-20.5
"2018-Jan-02","04:09:03",6.4,-20.5
"2018-Jan-02","04:14:03",6.4,-20.5
"2018-Jan-02","04:19:02",6.4,-20.5
"2018-Jan-02","04:24:03",6.2,-20.5
"2018-Jan-02","04:29:03",6.2,-20.5
"2018-Jan-02","04:34:03",6.2,-20.5
"2018-Jan-02","04:39:03",6.2,-20.5
"2018-Jan-02","04:44:03",6,-20.5
"2018-Jan-02","04:49:02",6,-20.5
"2018-Jan-02","04:54:03",6,-20.5
"2018-Jan-02","04:59:03",6,-20.5
"2018-Jan-02","05:04:03",5.9,-20.5
"2018-Jan-02","05:09:03",5.9,-20.5
"2018-Jan-02","05:14:03",5.9,-20.5
"2018-Jan-02","05:19:02",5.9,-20.5
"2018-Jan-02","05:24:03",5.9,-20.5
"2018-Jan-02","05:29:03",5.9,-20.5
"2018-Jan-02","05:34:03",5.7,-20.5
"2018-Jan-02","05:39:03",5.7,-20.5
"2018-Jan-02","05:44:03",5.7,-20.5
"2018-Jan-02","05:49:02",5.7,-20.5
"2018-Jan-02","05:54:03",5.7,-20.5
"2018-Jan-02","05:59:03",5.7,-20.5
"2018-Jan-02","06:04:03",5.7,-20.5
"2018-Jan-02","06:09:03",5.7,-20.5
"2018-Jan-02","06:14:03",5.7,-20.5
"2018-Jan-02","06:19:02",5.7,-20.5
"2018-Jan-02","06:24:03",5.7,-20.5
"2018-Jan-02","06:29:03",5.7,-20.5
"2018-Jan-02","06:34:03",5.9,-20.5
"2018-Jan-02","06:39:03",5.7,-20.5
"2018-Jan-02","06:44:03",5.7,-20.5
"2018-Jan-02","06:49:02",5.7,-20.5
"2018-Jan-02","06:54:03",5.7,-20.5
"2018-Jan-02","06:59:03",5.7,-20.5
"2018-Jan-02","07:04:03",5.7,-20.5
"2018-Jan-02","07:09:03",5.7,-20.5
"2018-Jan-02","07:14:03",5.7,-20.5
"2018-Jan-02","07:19:02",5.5,-20.5
"2018-Jan-02","07:24:03",5.7,-20.5
"2018-Jan-02","07:29:03",5.5,-20.5
"2018-Jan-02","07:34:03",5.5,-20.5
"2018-Jan-02","07:39:03",5.5,-20.5
"2018-Jan-02","07:44:03",5.5,-20.5
"2018-Jan-02","07:49:02",5.5,-20.5
"2018-Jan-02","07:54:03",5.5,-20.5
"2018-Jan-02","07:59:03",5.5,-20.5
"2018-Jan-02","08:04:03",5.5,-20.5
"2018-Jan-02","08:09:03",5.5,-20.5
"2018-Jan-02","08:14:03",5.5,-20.5
"2018-Jan-02","08:19:02",5.5,-20.5
"2018-Jan-02","08:24:03",5.5,-20.5
"2018-Jan-02","08:29:03",5.5,-20.5
"2018-Jan-02","08:34:03",5.7,-20.5
"2018-Jan-02","15:19:34",5.7,-20.5
"2018-Jan-02","15:24:59",6.2,-20.5
"2018-Jan-02","15:29:59",7,-20.5
"2018-Jan-02","15:34:59",7.5,-20.5
"2018-Jan-02","15:39:59",7.9,-20.5
"2018-Jan-02","15:44:59",8,-20.5
"2018-Jan-02","15:49:59",8.4,-20.5
"2018-Jan-02","15:50:00",8.5,-20.5
"2018-Jan-02","15:55:01",8.5,-20.5
"2018-Jan-02","16:00:01",8.5,-20.5
"2018-Jan-02","16:05:01",8.7,-20.5
"2018-Jan-02","16:10:01",8.9,-20.5
"2018-Jan-02","16:15:01",9,-20.5
"2018-Jan-02","16:20:01",9,-20.5
"2018-Jan-02","16:20:02",9.2,-20.5
"2018-Jan-02","16:25:03",9.2,-20.5
"2018-Jan-02","16:30:03",9.2,-20.5
"2018-Jan-02","16:35:03",9.2,-20.5
"2018-Jan-02","16:40:03",9.4,-20.5
"2018-Jan-02","16:45:03",9.4,-20.5
"2018-Jan-02","16:50:02",9.5,-20.5
"2018-Jan-02","16:55:03",9.5,-20.5
"2018-Jan-02","17:00:03",9.5,-20.5
"2018-Jan-02","17:05:03",9.7,-20.5
"2018-Jan-02","17:10:03",9.7,-20.5
"2018-Jan-02","17:15:03",9.8,-20.5
"2018-Jan-02","17:20:02",9.8,-20.5
"2018-Jan-02","17:25:03",9.8,-20.5
"2018-Jan-02","17:30:03",9.8,-20.5
"2018-Jan-02","17:35:03",10,-20.5
"2018-Jan-02","17:40:03",10,-20.5
"2018-Jan-02","17:45:03",10,-20.5
"2018-Jan-02","17:50:02",10,-20.5
"2018-Jan-02","17:55:03",10,-20.5
"2018-Jan-02","18:00:03",10.2,-20.5
"2018-Jan-02","18:05:03",10.2,-20.5
"2018-Jan-02","18:10:03",10.2,-20.5
"2018-Jan-02","18:15:03",10.2,-20.5
"2018-Jan-02","18:20:02",10.2,-20.5
"2018-Jan-02","18:25:03",10.2,-20.5
"2018-Jan-02","18:30:03",10.3,-20.5
"2018-Jan-02","18:35:03",10.3,-20.5
"2018-Jan-02","18:40:03",10.3,-20.5
"2018-Jan-02","18:45:03",10.3,-20.5
"2018-Jan-02","18:50:02",10.3,-20.5
"2018-Jan-02","18:55:03",10.3,-20.5
"2018-Jan-02","19:00:03",10.3,-20.5
"2018-Jan-02","19:05:03",10.3,-20.5
"2018-Jan-02","19:10:03",10.3,-20.5
"2018-Jan-02","19:15:03",10.3,-20.5
"2018-Jan-02","19:20:02",10.3,-20.5
"2018-Jan-02","19:25:03",10.3,-20.5
"2018-Jan-02","19:30:03",10.2,-20.5
"2018-Jan-02","19:35:03",10.2,-20.5
"2018-Jan-02","19:40:03",10.2,-20.5
"2018-Jan-02","19:45:03",10.2,-20.5
"2018-Jan-02","19:50:02",10.2,-20.5
"2018-Jan-02","19:55:03",10.2,-20.5
"2018-Jan-02","20:00:03",10.2,-20.5
"2018-Jan-02","20:05:03",10.2,-20.5
"2018-Jan-02","20:10:03",10.2,-20.5
"2018-Jan-02","20:15:03",10.3,-20.5
"2018-Jan-02","20:20:02",10.3,-20.5
"2018-Jan-02","20:25:03",10.3,-20.5
"2018-Jan-02","20:30:03",10.3,-20.5
"2018-Jan-02","20:35:03",10.3,-20.5
"2018-Jan-02","20:40:03",10.3,-20.5
"2018-Jan-02","20:45:03",10.3,-20.5
"2018-Jan-02","20:50:02",10.3,-20.5
"2018-Jan-02","20:55:03",10.5,-20.5
"2018-Jan-02","21:00:03",10.5,-20.5
"2018-Jan-02","21:05:03",10.5,-20.5
"2018-Jan-02","21:10:03",10.7,-20.5
"2018-Jan-02","21:15:03",10.7,-20.5
"2018-Jan-02","21:20:05",10.7,-20.5
"2018-Jan-02","21:25:06",10.7,-20.5
"2018-Jan-02","21:30:06",10.7,-20.5
"2018-Jan-02","21:35:06",10.8,-20.5
"2018-Jan-02","21:40:06",10.8,-20.5
"2018-Jan-02","21:45:06",10.8,-20.5
"2018-Jan-02","21:50:02",10.8,-20.5
"2018-Jan-02","21:55:03",10.8,-20.5
"2018-Jan-02","22:00:03",10.8,-20.5
"2018-Jan-02","22:05:03",10.8,-20.5
"2018-Jan-02","22:10:03",11,-20.5
"2018-Jan-02","22:15:03",11,-20.5
"2018-Jan-02","22:20:02",11,-20.5
"2018-Jan-02","22:25:03",11,-20.5
"2018-Jan-02","22:30:03",11,-20.5
"2018-Jan-02","22:35:03",11,-20.5
"2018-Jan-02","22:40:03",11,-20.5
"2018-Jan-02","22:45:03",11.2,-20.5
"2018-Jan-02","22:50:02",11.2,-20.5
"2018-Jan-02","22:55:03",11.2,-20.5
"2018-Jan-02","23:00:03",11.2,-20.5
"2018-Jan-02","23:05:03",11.2,-20.5
"2018-Jan-02","23:10:03",11.3,-20.5
"2018-Jan-02","23:15:03",11.3,-20.5
"2018-Jan-02","23:20:02",11.3,-20.5
"2018-Jan-02","23:25:03",11.3,-20.5
"2018-Jan-02","23:30:03",11.5,-20.5
"2018-Jan-02","23:35:03",11.5,-20.5
"2018-Jan-02","23:40:03",11.5,-20.5
"2018-Jan-02","23:45:03",11.5,-20.5
"2018-Jan-02","23:50:02",11.7,-20.5
"2018-Jan-02","23:55:03",11.7,-20.5
"2018-Jan-03","00:00:03",11.8,-20.5
"2018-Jan-03","00:05:03",11.8,-20.5
"2018-Jan-03","00:10:03",12,-20.5
"2018-Jan-03","00:15:03",12,-20.5
"2018-Jan-03","00:20:02",12,-20.5
"2018-Jan-03","00:25:03",12.2,-20.5
"2018-Jan-03","00:30:03",12.2,-20.5
"2018-Jan-03","00:35:03",12.2,-20.5
"2018-Jan-03","00:40:03",12.3,-20.5
"2018-Jan-03","00:45:03",12.3,-20.5
"2018-Jan-03","00:50:02",12.3,-20.5
"2018-Jan-03","00:55:03",12.3,-20.5
"2018-Jan-03","01:00:03",12.2,-20.5
"2018-Jan-03","01:05:03",12.2,-20.5
"2018-Jan-03","01:10:03",12,-20.5
"2018-Jan-03","01:15:03",11.8,-20.5
"2018-Jan-03","01:20:02",11.8,-20.5
"2018-Jan-03","01:25:03",11.7,-20.5
"2018-Jan-03","01:30:03",11.5,-20.5
"2018-Jan-03","01:35:03",11.3,-20.5
"2018-Jan-03","01:40:03",11.2,-20.5
"2018-Jan-03","01:45:03",10.8,-20.5
"2018-Jan-03","01:50:02",10.7,-20.5
"2018-Jan-03","01:55:03",10.5,-20.5
"2018-Jan-03","02:00:03",10.3,-20.5
"2018-Jan-03","02:05:03",10.2,-20.5
"2018-Jan-03","02:10:03",10.2,-20.5
"2018-Jan-03","02:15:03",10,-20.5
"2018-Jan-03","02:20:02",10,-20.5
"2018-Jan-03","02:25:03",9.8,-20.5
"2018-Jan-03","02:30:03",9.8,-20.5
"2018-Jan-03","02:35:03",9.8,-20.5
"2018-Jan-03","02:40:03",9.8,-20.5
"2018-Jan-03","02:45:03",9.8,-20.5
"2018-Jan-03","02:50:02",9.8,-20.5
"2018-Jan-03","02:55:03",9.8,-20.5
"2018-Jan-03","03:00:03",9.8,-20.5
"2018-Jan-03","03:05:03",9.8,-20.5
"2018-Jan-03","03:10:03",10,-20.5
"2018-Jan-03","03:15:03",10,-20.5
"2018-Jan-03","03:20:03",10,-20.5
"2018-Jan-03","03:25:04",9.8,-20.5
"2018-Jan-03","03:30:04",9.8,-20.5
"2018-Jan-03","03:35:04",9.8,-20.5
"2018-Jan-03","03:40:04",9.7,-20.5
"2018-Jan-03","03:45:04",9.7,-20.5
"2018-Jan-03","03:50:02",9.5,-20.5
"2018-Jan-03","03:55:03",9.5,-20.5
"2018-Jan-03","04:00:03",9.4,-20.5
"2018-Jan-03","04:05:03",9.2,-20.5
"2018-Jan-03","04:10:03",9.2,-20.5
"2018-Jan-03","04:15:03",9,-20.5
"2018-Jan-03","04:20:02",9,-20.5
"2018-Jan-03","04:25:03",8.9,-20.5
"2018-Jan-03","04:30:03",8.7,-20.5
"2018-Jan-03","04:35:03",8.7,-20.5
"2018-Jan-03","04:40:03",8.7,-20.5
"2018-Jan-03","04:45:03",8.5,-20.5
"2018-Jan-03","04:50:03",8.5,-20.5
"2018-Jan-03","04:55:04",8.4,-20.5
"2018-Jan-03","05:00:04",8.4,-20.5
"2018-Jan-03","05:05:04",8.4,-20.5
"2018-Jan-03","05:10:04",8.4,-20.5
"2018-Jan-03","05:15:04",8.4,-20.5
"2018-Jan-03","05:20:02",8.4,-20.5
"2018-Jan-03","05:25:03",8.2,-20.5
"2018-Jan-03","05:30:03",8.2,-20.5
"2018-Jan-03","05:35:03",8.2,-20.5
"2018-Jan-03","05:40:03",8.2,-20.5
"2018-Jan-03","05:45:03",8.2,-20.5
"2018-Jan-03","05:50:02",8.2,-20.5
"2018-Jan-03","05:55:03",8.2,-20.5
"2018-Jan-03","06:00:03",8.2,-20.5
"2018-Jan-03","06:05:03",8.2,-20.5
"2018-Jan-03","06:10:03",8.4,-20.5
"2018-Jan-03","06:15:03",8.4,-20.5
"2018-Jan-03","06:20:02",8.4,-20.5
"2018-Jan-03","06:25:03",8.4,-20.5
"2018-Jan-03","06:30:03",8.4,-20.5
"2018-Jan-03","06:35:03",8.5,-20.5
"2018-Jan-03","06:40:03",8.5,-20.5
"2018-Jan-03","06:45:03",8.5,-20.5
"2018-Jan-03","06:50:02",8.5,-20.5
"2018-Jan-03","06:55:03",8.7,-20.5
"2018-Jan-03","07:00:03",8.7,-20.5
"2018-Jan-03","07:05:03",8.7,-20.5
"2018-Jan-03","07:10:03",8.7,-20.5
"2018-Jan-03","07:15:03",8.7,-20.5
"2018-Jan-03","07:20:02",8.7,-20.5
"2018-Jan-03","07:25:03",8.7,-20.5
"2018-Jan-03","07:30:03",8.7,-20.5
"2018-Jan-03","07:35:03",8.7,-20.5
"2018-Jan-03","07:40:03",8.7,-20.5
"2018-Jan-03","07:45:03",8.7,-20.5
