filename,species,accuracy
ECC_20171007_232518_541.wav,Barbar,0.99
ECC_20171014_192218_456.wav,Barbar,0.99
ECC_20171008_185639_124.wav,Eptser,0.88
ECC_20171008_185952_075.wav,Eptser,0.98
ECC_20171008_190431_463.wav,Eptser,0.74
ECC_20171008_190433_316.wav,Eptser,0.91
ECC_20171008_192047_579.wav,Eptser,0.69
ECC_20171008_194238_091.wav,Eptser,0.97
ECC_20171008_201605_239.wav,Eptser,0.9
ECC_20171008_201924_729.wav,Eptser,0.92
ECC_20171014_182601_723.wav,Eptser,0.67
ECC_20171015_174920_076.wav,Eptser,0.7
ECC_20171014_235155_648.wav,Myodau,0.97
ECC_20171015_223245_815.wav,Myodau,0.51
ECC_20171015_214341_361.wav,Myonat,0.98
ECC_20171005_184257_339.wav,Nycnoc,0.82
ECC_20171005_184300_359.wav,Nycnoc,0.71
ECC_20171005_184301_693.wav,Nycnoc,0.72
ECC_20171005_184309_855.wav,Nycnoc,0.94
ECC_20171005_184313_620.wav,Nycnoc,0.68
ECC_20171005_184325_736.wav,Nycnoc,0.65
ECC_20171005_184327_075.wav,Nycnoc,0.89
ECC_20171005_184344_705.wav,Nycnoc,0.91
ECC_20171005_184346_671.wav,Nycnoc,0.69
ECC_20171005_184351_671.wav,Nycnoc,0.76
ECC_20171005_184356_671.wav,Nycnoc,0.98
ECC_20171005_184359_068.wav,Nycnoc,0.82
ECC_20171005_184417_817.wav,Nycnoc,0.8
ECC_20171005_184420_033.wav,Nycnoc,0.94
ECC_20171005_184426_404.wav,Nycnoc,0.86
ECC_20171005_184431_404.wav,Nycnoc,0.83
ECC_20171005_184436_404.wav,Nycnoc,0.64
ECC_20171005_184523_769.wav,Nycnoc,0.79
ECC_20171005_184753_691.wav,Nycnoc,0.92
ECC_20171005_185659_233.wav,Nycnoc,0.84
ECC_20171005_185700_828.wav,Nycnoc,0.62
ECC_20171005_185706_473.wav,Nycnoc,0.57
ECC_20171005_185710_780.wav,Nycnoc,0.84
ECC_20171005_185717_587.wav,Nycnoc,0.52
ECC_20171005_185720_232.wav,Nycnoc,0.5
ECC_20171005_185725_664.wav,Nycnoc,0.9
ECC_20171005_185730_664.wav,Nycnoc,0.91
ECC_20171005_185735_664.wav,Nycnoc,0.92
ECC_20171005_185742_147.wav,Nycnoc,0.63
ECC_20171005_185744_547.wav,Nycnoc,0.9
ECC_20171005_185747_943.wav,Nycnoc,0.88
ECC_20171005_185749_777.wav,Nycnoc,0.95
ECC_20171005_185808_899.wav,Nycnoc,0.97
ECC_20171005_185813_899.wav,Nycnoc,0.71
ECC_20171005_185815_676.wav,Nycnoc,0.95
ECC_20171005_185847_289.wav,Nycnoc,0.71
ECC_20171005_185852_383.wav,Nycnoc,0.87
ECC_20171005_185857_383.wav,Nycnoc,0.66
ECC_20171005_185954_303.wav,Nycnoc,0.71
ECC_20171005_185956_300.wav,Nycnoc,0.93
ECC_20171005_190001_300.wav,Nycnoc,0.86
ECC_20171005_190025_217.wav,Nycnoc,0.9
ECC_20171005_190042_867.wav,Nycnoc,0.85
ECC_20171005_190044_747.wav,Nycnoc,0.91
ECC_20171005_190046_872.wav,Nycnoc,0.99
ECC_20171005_190051_872.wav,Nycnoc,0.98
ECC_20171005_190055_975.wav,Nycnoc,0.99
ECC_20171005_190446_503.wav,Nycnoc,0.59
ECC_20171005_190449_676.wav,Nycnoc,0.99
ECC_20171005_190454_676.wav,Nycnoc,0.77
ECC_20171005_190457_033.wav,Nycnoc,0.94
ECC_20171005_190504_543.wav,Nycnoc,0.78
ECC_20171005_190923_852.wav,Nycnoc,0.95
ECC_20171005_190928_769.wav,Nycnoc,0.98
ECC_20171005_190933_769.wav,Nycnoc,0.88
ECC_20171005_191054_405.wav,Nycnoc,0.87
ECC_20171005_191215_916.wav,Nycnoc,0.99
ECC_20171005_191220_409.wav,Nycnoc,0.99
