Filename,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
ECC_20171005_165705_665.wav,0.064,0.094,39,38.2,35.2,0,1.1,38,0,2,35.4,105.3,15,30.8,192000,N1,0.58,noise,5
ECC_20171005_165851_379.wav,0.008,0.012,42,49.5,51.8,0,0.1,1,2,2,469.6,469.6,216,464.6,192000,N1,0.448,noise,5
ECC_20171005_180408_444.wav,0.01,0.018,44,43.5,42.8,0,1.5,11,19,25,64.9,149.1,22,54.8,192000,N1,0.55,Pippip,5
ECC_20171005_180410_920.wav,0.006,0.014,42,42,42,0,1.5,12,14,22,33.4,103.8,10,26,192000,N1,0.562,Pippip,5
ECC_20171005_180453_617.wav,0.012,0.02,46,43.5,43.1,0,1.1,9,12,17,36.2,73.2,13,28.4,192000,N1,0.688,Pippip,5
ECC_20171005_180554_511.wav,0.008,0.012,49,46.9,45,0,0.4,7,7,11,40.7,109.4,16,35.9,192000,N1,0.73,Pippip,5
ECC_20171005_180557_427.wav,0.03,0.08,50,44.2,42.8,0,1.9,22,20,26,113.1,197.5,46,101.9,192000,N1,0.642,Pippip,5
ECC_20171005_180600_015.wav,0.038,0.044,45,42,42,0,1.9,15,16,30,63.2,142.8,24,53.1,192000,N1,0.726,Pippip,5
ECC_20171005_180604_091.wav,0.012,0.032,45,43.5,42.8,0,1,9,11,16,24.6,44.5,7,17.7,192000,N1,0.612,Pippip,5
ECC_20171005_180618_852.wav,0.032,0.042,49,43.5,42.8,0,4.1,35,17,35,83.2,303.6,33,71.9,192000,N1,0.616,Pippip,5
ECC_20171005_180732_280.wav,0.028,0.068,50,45.4,45,0,1.1,8,12,17,49.5,85.3,19,40.1,192000,N1,0.862,Pippip,5
ECC_20171005_180745_811.wav,0.008,0.044,44,43.1,42,0,1,8,11,19,45,73.5,17,36.8,192000,N1,0.598,Pippip,5
ECC_20171005_180750_241.wav,0.01,0.016,47,44.2,42.8,0,1.1,10,12,15,52.8,85.8,20,39.5,192000,N1,0.714,Pippip,5
ECC_20171005_180848_303.wav,0.02,0.026,54,53.2,53.2,0,2.8,33,13,30,48.1,161.7,16,36.3,192000,N1,0.91,Pippyg,5
ECC_20171005_181010_140.wav,0.006,0.046,44,42,42,0,2.8,17,21,34,95.2,171.5,37,84.5,192000,N1,0.604,Pippip,5
ECC_20171005_181110_047.wav,0.008,0.02,55,52.5,51,0,1.9,18,18,26,86.2,129.6,29,73.5,192000,N1,0.76,Pippyg,5
ECC_20171005_181112_069.wav,0.016,0.012,54,51.8,51.8,0,2.1,24,22,27,96.3,172,36,84.9,192000,N1,0.858,Pippyg,5
ECC_20171005_181620_491.wav,0.016,0.056,48,45.4,45,0,3.7,30,23,37,111.1,218,46,98.6,192000,N1,0.904,Pippip,5
ECC_20171005_181859_247.wav,0.012,0.054,46,43.9,42.8,0,4.4,27,19,30,91.1,197.2,44,80.5,192000,N1,0.798,Pippip,5
ECC_20171005_182156_973.wav,0.004,0.014,48,45.8,45.8,0,2.4,15,22,31,85,133.4,33,77.3,192000,N1,0.836,Pippip,5
ECC_20171005_182431_113.wav,0.014,0.028,46,44.2,43.5,0,1.6,14,17,23,71.1,130.6,25,59.4,192000,N1,0.802,Pippip,5
ECC_20171005_182455_939.wav,0.006,0.022,50,44.2,43.5,0,2.6,24,18,29,135.3,267.1,53,122.6,192000,N1,0.748,Pippip,5
ECC_20171005_182511_688.wav,0.004,0.036,48,43.5,43.5,0,4.9,39,23,34,156.8,300.5,59,144.1,192000,N1,0.646,Pipnat,5
ECC_20171005_182516_688.wav,0.01,0.034,45,43.5,43.5,0,2.2,17,20,29,76.7,133.2,32,65.5,192000,N1,0.662,Pippip,5
ECC_20171005_182519_768.wav,0.006,0.01,46,43.5,42.8,0,1,9,19,22,85.8,107.7,31,77.3,192000,N1,0.706,Pippip,5
ECC_20171005_182527_141.wav,0.004,0.01,52,51.8,51.8,0,3.4,22,10,15,50.7,86,18,43.5,192000,N1,0.906,Pippyg,5
ECC_20171005_182530_965.wav,0.018,0.03,50,48.4,45,0,1,14,7,10,34.9,70.2,12,29.2,192000,N1,0.822,Pippip,5
ECC_20171005_182532_899.wav,0.048,0.026,48,44.2,43.5,0,1,9,16,18,57.7,96.4,24,46.8,192000,N1,0.782,Pippip,5
ECC_20171005_182535_467.wav,0.002,0.028,46,43.5,42.8,0,5,38,24,34,129,200.8,48,117.2,192000,N1,0.686,Pippip,5
ECC_20171005_182540_467.wav,0,0.002,46,42.8,42.8,0.1,0.6,3,18,22,70.9,83.8,25,59.9,192000,N1,0.552,Pippip,5
ECC_20171005_182558_233.wav,0.054,0.072,49,44.6,43.5,0,4.9,43,16,31,71.6,209.6,27,60.4,192000,N1,0.802,Pippip,5
ECC_20171005_182603_233.wav,0.01,0.066,44,42.8,42.8,0,0.2,2,5,16,16,51.7,6,6.4,192000,N1,0.562,Pippip,5
ECC_20171005_182902_028.wav,0.008,0.018,44,43.5,42.8,0,1,9,11,19,37,93.2,11,27,192000,N1,0.68,Pippip,5
ECC_20171005_182903_801.wav,0.002,0.006,49,50.2,44.2,0,1.1,9,11,14,43,70.5,16,37.6,192000,N1,0.726,Pippip,5
ECC_20171005_182905_331.wav,0.004,0.008,47,43.5,43.5,0,1.5,15,18,23,91.3,117.2,34,82.9,192000,N1,0.714,Pippip,5
ECC_20171005_182914_196.wav,0.012,0.05,47,43.5,43.5,0,5,45,19,28,79.3,153.6,31,69.4,192000,N1,0.828,Pippip,5
ECC_20171005_182922_813.wav,0.012,0.072,46,43.5,43.5,0,2.9,27,14,24,70.3,134.7,23,61.4,192000,N1,0.692,Pippip,5
ECC_20171005_182943_927.wav,0.014,0.03,48,43.5,43.5,0,3.3,32,17,29,91.2,223.9,37,80.3,192000,N1,0.662,Pippip,5
ECC_20171005_182952_285.wav,0.004,0.022,45,43.5,43.5,0,4.9,40,21,29,94.9,178.6,37,82.1,192000,N1,0.762,Pippip,5
ECC_20171005_182957_285.wav,0.002,0.006,47,44.6,43.5,0,0.9,6,18,24,69.3,120.2,29,61.9,192000,N1,0.654,Pippip,5
ECC_20171005_183006_133.wav,0.024,0.032,48,48.8,44.2,0,1.1,12,7,12,54,90.6,18,42.7,192000,N1,0.774,Pippip,5
ECC_20171005_183007_548.wav,0.038,0.056,49,45.8,43.5,0,5,44,15,31,79.5,306.6,33,66.8,192000,N1,0.848,Pippip,5
ECC_20171005_183012_548.wav,0.004,0.002,50,43.9,43.5,0,0.5,4,21,23,96.1,129,39,78.6,192000,N1,0.546,Pippip,5
ECC_20171005_183020_180.wav,0.016,0.03,48,44.2,43.5,0,4.9,41,20,30,81.5,186.2,32,70.7,192000,N1,0.806,Pippip,5
ECC_20171005_183025_180.wav,0.012,0.042,48,43.5,42.8,0,2.3,21,22,34,157.1,329.9,65,141.1,192000,N1,0.602,Pippip,5
ECC_20171005_183037_295.wav,0.004,0.02,45,43.5,43.5,0,3.3,24,15,23,82.5,135,30,68.1,192000,N1,0.714,Pippip,5
ECC_20171005_183126_989.wav,0.034,0.038,50,46.5,44.2,0,1.4,18,13,23,78.9,181.7,32,73,192000,N1,0.802,Pippip,5
ECC_20171005_183129_217.wav,0.004,0.016,44,43.5,42.8,0,2.9,22,17,23,65.4,125.3,25,54.6,192000,N1,0.706,Pippip,5
ECC_20171005_183155_727.wav,0.03,0.1,47,43.5,42.8,0,5,39,16,29,80,177.6,32,69.6,192000,N1,0.688,Pippip,5
ECC_20171005_183231_181.wav,0.004,0.012,46,43.1,42.8,0,1.1,9,18,21,77.7,125.4,17,55.9,192000,N1,0.654,Pippip,5
ECC_20171005_183233_685.wav,0.034,0.03,49,50.2,44.2,0,1.7,17,4,24,46.8,124,15,39.2,192000,N1,0.636,Pippip,5
ECC_20171005_183236_525.wav,0.018,0.048,48,44.2,43.5,0,1.9,15,18,24,90.5,167.7,33,78.2,192000,N1,0.774,Pippip,5
ECC_20171005_183239_952.wav,0.016,0.058,45,43.5,43.5,0,2.5,20,20,26,110.1,159.5,41,93.4,192000,N1,0.72,Pippip,5
ECC_20171005_183249_271.wav,0.016,0.016,48,44.2,43.5,0,2.7,27,12,21,77.1,146.1,30,67.9,192000,N1,0.752,Pippip,5
ECC_20171005_183252_115.wav,0.02,0.028,47,43.5,43.5,0,2.4,19,22,33,104,273.9,41,94.3,192000,N1,0.712,Pippip,5
ECC_20171005_183302_893.wav,0.014,0.054,47,44.2,43.5,0,5,43,16,25,48.7,162,18,39,192000,N1,0.74,Pippip,5
ECC_20171005_183307_893.wav,0.014,0.03,46,43.5,42.8,0,0.4,4,5,21,12,71,5,4.4,192000,N1,0.618,Pippip,5
ECC_20171005_183328_039.wav,0.016,0.034,47,44.2,43.5,0,3,26,10,20,31.8,113.7,10,25.1,192000,N1,0.804,Pippip,5
ECC_20171005_183933_767.wav,0.016,0.056,57,54.8,53.2,0,2.2,23,10,24,32.8,166.8,13,21.9,192000,N1,0.866,Pippyg,5
ECC_20171005_183936_545.wav,0.014,0.056,57,53.2,52.5,0,3.8,30,21,28,98.8,188,33,87.3,192000,N1,0.91,Pippyg,5
ECC_20171005_184205_963.wav,0.008,0.028,24,22.1,21,0,1,3,19,22,53.2,106.9,20,43,192000,N1,0.432,Nycnoc,5
ECC_20171005_184240_144.wav,0.006,0.012,55,51,49.9,0,1.4,12,18,22,76.5,124.1,27,65.1,192000,N1,0.862,Pippip,5
ECC_20171005_184241_643.wav,0.018,0.024,55,50.2,50.2,0,2.5,21,17,22,78.1,147.1,28,70.1,192000,N1,0.846,Pippip,5
ECC_20171005_184257_339.wav,0.04,0.112,22,22.1,22.1,0,2.4,9,23,40,42.9,146.3,14,34.5,192000,N1,0.544,Nycnoc,5
ECC_20171005_184300_359.wav,0.01,0.074,22,22.5,21,0,0.9,4,32,39,66.9,110.7,27,60.4,192000,N1,0.502,Nycnoc,5
ECC_20171005_184301_693.wav,0.032,0.1,22,22.5,22.5,0,3.3,14,24,45,52.4,152.1,20,46,192000,N1,0.506,Nycnoc,5
ECC_20171005_184309_855.wav,0.014,0.114,23,21.8,22.1,0,3.6,13,23,41,65.5,139.9,26,56.4,192000,N1,0.626,Nycnoc,5
ECC_20171005_184313_620.wav,0.02,0.076,27,22.9,22.1,0,2.6,14,26,42,77.4,150.2,26,65.9,192000,N1,0.494,Nycnoc,5
ECC_20171005_184323_884.wav,0.016,0.026,25,24,21,0,1.1,5,25,32,71.2,167,27,57.9,192000,N1,0.392,Nycnoc,5
ECC_20171005_184325_736.wav,0.012,0.062,23,23.2,22.5,0,1.1,5,24,45,60.3,160.4,26,55.4,192000,N1,0.484,Nycnoc,5
ECC_20171005_184327_075.wav,0.012,0.024,22,21,23.2,0,0.9,4,24,38,126.8,143.9,51,116.8,192000,N1,0.578,Nycnoc,5
ECC_20171005_184344_705.wav,0.01,0.098,26,22.5,21.8,0,1.3,6,30,35,92.8,148.7,38,82.2,192000,N1,0.59,Nycnoc,5
ECC_20171005_184346_671.wav,0.014,0.17,27,24,21.8,0,4.9,31,32,62,108.7,282.5,40,98.3,192000,N1,0.498,Nycnoc,5
ECC_20171005_184351_671.wav,0.022,0.144,24,22.5,21,0,4.9,27,24,58,73.5,208.9,26,63,192000,N1,0.518,Nycnoc,5
ECC_20171005_184356_671.wav,0.042,0.086,23,22.5,20.2,0,2.2,11,24,51,51.5,161.3,20,43.9,192000,N1,0.702,Nycnoc,5
ECC_20171005_184359_068.wav,0.038,0.094,23,21.8,21.8,0,2.9,12,34,44,92.4,160.3,38,81.2,192000,N1,0.544,Nycnoc,5
ECC_20171005_184417_817.wav,0.022,0.038,25,23.2,23.2,0,1,6,16,30,22.2,109.4,9,15.5,192000,N1,0.534,Nycnoc,5
ECC_20171005_184420_033.wav,0.04,0.13,23,21.8,23.2,0,1.6,7,15,36,37.5,136.1,13,30.5,192000,N1,0.626,Nycnoc,5
ECC_20171005_184426_404.wav,0.02,0.11,24,21.8,20.2,0,5,26,25,63,84.3,251.6,33,74.9,192000,N1,0.562,Nycnoc,5
ECC_20171005_184431_404.wav,0.028,0.148,24,21.8,21,0.1,5,25,22,49,57.9,190.6,22,48.7,192000,N1,0.546,Nycnoc,5
ECC_20171005_184436_404.wav,0.048,0.082,23,21.8,21.8,0,2.7,12,17,40,27.5,133.6,8,16.4,192000,N1,0.482,Nycnoc,5
ECC_20171005_184523_769.wav,0.03,0.11,25,23.2,21.8,0,2.7,12,26,52,117.5,233.8,40,105.8,192000,N1,0.53,Nycnoc,5
ECC_20171005_184753_691.wav,0.028,0.046,23,22.5,20.2,0,1.7,8,24,38,49.1,152.3,16,39.5,192000,N1,0.606,Nycnoc,5
ECC_20171005_184933_048.wav,0.018,0.08,54,53.2,52.5,0,4.2,42,18,26,77,195.1,31,66.7,192000,N1,0.902,Pippyg,5
ECC_20171005_184937_403.wav,0.006,0.008,54,52.5,51.8,0,1.1,13,14,18,36.6,92.5,11,26.8,192000,N1,0.86,Pippyg,5
ECC_20171005_184939_271.wav,0.036,0.048,56,50.2,50.2,0,5,49,21,27,114.6,186.8,48,105.5,192000,N1,0.868,Pippip,5
ECC_20171005_184944_271.wav,0.03,0.048,54,49.5,49.5,0,3.2,33,18,31,88.2,275.8,30,76.6,192000,N1,0.896,Pippip,5
ECC_20171005_184948_683.wav,0.012,0.04,52,50.2,48.8,0,3.7,32,20,26,82.3,175,32,72.4,192000,N1,0.892,Pippip,5
ECC_20171005_184952_813.wav,0.022,0.084,51,49.5,49.5,0,4.9,37,17,22,58.9,117.8,23,49.7,192000,N1,0.846,Pippip,5
ECC_20171005_184957_813.wav,0.01,0.046,50,48.8,48,0.1,0.3,2,10,12,22,28.1,7,17.7,192000,N1,0.704,Pippip,5
ECC_20171005_185108_949.wav,0.006,0.018,51,51,49.5,0,2,12,8,13,50,87.7,12,39.2,192000,N1,0.668,Pippip,5
ECC_20171005_185217_112.wav,0.022,0.016,52,51,51,0,0.8,11,6,19,20,95.5,9,13.7,192000,N1,0.664,Pippip,5
ECC_20171005_185222_107.wav,0.002,0.004,50,49.5,49.5,0,2.1,14,15,22,40.4,73.3,11,28.1,192000,N1,0.68,Pippip,5
ECC_20171005_185225_101.wav,0.006,0.018,50,49.5,49.5,0,4.2,30,18,31,79,148.8,29,68.7,192000,N1,0.718,Pippip,5
ECC_20171005_185551_240.wav,0.004,0.038,54,51.8,51.8,0,5,39,25,33,107.4,218.9,39,92.2,192000,N1,0.872,Pippyg,5
ECC_20171005_185556_240.wav,0.008,0.018,54,52.1,51.8,0,1.5,15,15,23,58.8,154.7,21,46.3,192000,N1,0.896,Pippyg,5
ECC_20171005_185659_233.wav,0.022,0.094,23,22.5,21.8,0,0.9,4,19,36,59.7,131.4,23,48.6,192000,N1,0.55,Nycnoc,5
ECC_20171005_185700_828.wav,0.018,0.062,26,23.2,21,0,0.6,5,19,32,60,101,20,51.4,192000,N1,0.478,Nycnoc,5
ECC_20171005_185706_473.wav,0.014,0.04,24,24,23.2,0,2.2,8,22,40,72.6,130,26,65.8,192000,N1,0.464,Nycnoc,5
ECC_20171005_185710_780.wav,0.022,0.116,24,23.2,22.1,0,5,22,28,57,87,204,34,76.4,192000,N1,0.554,Nycnoc,5
ECC_20171005_185715_780.wav,0.052,0.12,31,24,24,0.1,1.4,10,18,49,35.1,228,9,26.5,192000,N1,0.448,Eptser,5
ECC_20171005_185717_587.wav,0.028,0.104,24,23.2,21.8,0,1,6,24,34,100.3,126.7,32,91.7,192000,N1,0.45,Nycnoc,5
ECC_20171005_185720_232.wav,0.018,0.096,24,22.5,22.5,0,2.7,10,35,49,118,150.5,48,107.7,192000,N1,0.446,Nycnoc,5
ECC_20171005_185723_321.wav,0.038,0.04,28,22.9,21.8,0,1,7,26,40,73.5,150.3,25,64.2,192000,N1,0.432,Nycnoc,5
ECC_20171005_185725_664.wav,0.028,0.096,24,23.2,22.5,0,5,22,22,49,57.5,170.1,19,45.7,192000,N1,0.584,Nycnoc,5
ECC_20171005_185730_664.wav,0.028,0.092,25,24.8,24.8,0.1,5,27,28,57,89.9,255.9,33,81.8,192000,N1,0.596,Nycnoc,5
ECC_20171005_185735_664.wav,0.028,0.122,29,24.8,24.8,0.1,5,32,11,51,46.8,246.9,13,35.9,192000,N1,0.602,Nycnoc,5
ECC_20171005_185740_664.wav,0.036,0.058,25,21,20.2,0.1,0.5,2,22,28,52,116.8,20,41.2,192000,N1,0.386,Nycnoc,5
ECC_20171005_185742_147.wav,0.026,0.104,24,22.5,21,0,1,5,22,35,30.6,150.2,11,19.6,192000,N1,0.48,Nycnoc,5
ECC_20171005_185744_547.wav,0.05,0.058,24,21.8,22.1,0,1.9,9,19,39,35.8,148,11,23,192000,N1,0.584,Nycnoc,5
ECC_20171005_185746_611.wav,0.026,0.058,29,26.2,25.5,0,1.1,14,8,23,30,75.2,13,24.8,192000,N1,0.35,Eptser,5
ECC_20171005_185747_943.wav,0.034,0.048,24,22.5,22.5,0,1.4,6,25,43,82.2,167.1,30,72,192000,N1,0.572,Nycnoc,5
ECC_20171005_185749_777.wav,0.02,0.03,26,22.1,22.5,0,1.8,9,30,36,74.3,127.6,33,68,192000,N1,0.628,Nycnoc,5
ECC_20171005_185808_899.wav,0.014,0.116,22,23.2,22.1,0,5,22,28,56,107.3,201.6,43,96,192000,N1,0.658,Nycnoc,5
ECC_20171005_185813_899.wav,0.018,0.064,24,21.8,21.8,0,1.3,8,15,33,20.9,101.5,9,11,192000,N1,0.502,Nycnoc,5
ECC_20171005_185815_676.wav,0.028,0.022,26,24,23.2,0,1.6,8,20,26,52.6,104,22,43.1,192000,N1,0.632,Nycnoc,5
ECC_20171005_185821_157.wav,0.02,0.088,23,22.5,21.8,0,0.8,5,8,25,24.9,60.4,9,17.4,192000,N1,0.352,Nycnoc,5
ECC_20171005_185847_289.wav,0.016,0.038,23,23.6,21.8,0,0.9,4,25,31,57.9,124.5,20,49.6,192000,N1,0.504,Nycnoc,5
ECC_20171005_185852_383.wav,0.034,0.168,23,21.8,24,0,4.7,20,28,52,59.1,184.6,19,50.1,192000,N1,0.566,Nycnoc,5
ECC_20171005_185857_383.wav,0.02,0.078,23,22.9,22.5,0,2.4,9,18,45,40.6,132.3,13,31,192000,N1,0.488,Nycnoc,5
ECC_20171005_185954_303.wav,0.032,0.082,24,24,21.8,0,1.8,8,28,42,66,141.9,23,57.1,192000,N1,0.504,Nycnoc,5
ECC_20171005_185956_300.wav,0.022,0.086,24,23.2,21.8,0,4.9,23,27,59,73.3,208.6,27,65,192000,N1,0.608,Nycnoc,5
ECC_20171005_190001_300.wav,0.03,0.064,24,21.8,21.8,0,5,24,33,64,102.8,225.8,43,93.4,192000,N1,0.564,Nycnoc,5
ECC_20171005_190006_300.wav,0.044,0.04,20,19.9,19.1,0,0.4,1,16,18,51.1,55.5,21,43.6,192000,N1,0.23,Nycnoc,5
ECC_20171005_190025_217.wav,0.022,0.084,21,21.8,21.8,0,2.6,8,30,44,43.7,119.5,16,34.3,192000,N1,0.584,Nycnoc,5
ECC_20171005_190032_308.wav,0.01,0.028,24,23.2,22.5,0,1,5,18,35,55.9,114.5,18,51.9,192000,N1,0.366,Nycnoc,5
ECC_20171005_190042_867.wav,0.016,0.154,22,21.8,21.4,0,1,8,14,29,24.4,59.5,10,9.4,192000,N1,0.558,Nycnoc,5
ECC_20171005_190044_747.wav,0.056,0.072,23,21,21.8,0,1.1,6,22,39,34.7,85.8,11,28.8,192000,N1,0.592,Nycnoc,5
ECC_20171005_190046_872.wav,0.014,0.086,22,21,20.6,0,4.9,20,20,52,36.1,172.5,12,26.4,192000,N1,0.744,Nycnoc,5
ECC_20171005_190051_872.wav,0.044,0.114,24,23.6,23.2,0,3.9,32,6,52,21.4,182.6,8,12.3,192000,N1,0.69,Nycnoc,5
ECC_20171005_190055_975.wav,0.01,0.05,21,21,20.2,0,3.5,10,29,38,66.2,119.8,25,56,192000,N1,0.716,Nycnoc,5
ECC_20171005_190348_840.wav,0.004,0.004,58,56.2,56.2,0,0.9,7,14,18,61.6,130.1,22,53.5,192000,N1,0.844,Pippyg,5
ECC_20171005_190355_239.wav,0.014,0.05,59,57,57,0,2.2,19,18,24,81.4,172.3,31,72.2,192000,N1,0.938,Pippyg,5
ECC_20171005_190444_987.wav,0.022,0.046,24,24.8,24.8,0,0.9,5,23,35,47.6,170.1,16,40.6,192000,N1,0.388,Eptser,5
ECC_20171005_190446_503.wav,0.028,0.146,23,21.8,20.2,0,1.1,5,20,39,39.1,157,13,30.7,192000,N1,0.468,Nycnoc,5
ECC_20171005_190449_676.wav,0.028,0.1,25,22.5,21.8,0,4.9,27,23,63,95.5,241.7,34,85.1,192000,N1,0.722,Nycnoc,5
ECC_20171005_190454_676.wav,0.04,0.026,25,23.2,24,0,1,7,16,51,47.2,140.7,17,39.5,192000,N1,0.524,Nycnoc,5
ECC_20171005_190457_033.wav,0.032,0.168,24,23.2,21.8,0,4.3,21,23,60,63.9,200.5,19,55.4,192000,N1,0.622,Nycnoc,5
ECC_20171005_190501_407.wav,0.016,0.032,21,22.5,24,0,1.1,5,23,36,39,134.1,15,33.7,192000,N1,0.406,Nycnoc,5
ECC_20171005_190504_543.wav,0.014,0.074,23,23.2,21,0,1,6,21,37,26.7,99.5,10,19.3,192000,N1,0.528,Nycnoc,5
ECC_20171005_190727_896.wav,0.004,0.018,56,56.2,55.5,0,4.5,34,20,26,71.5,140.7,24,57,192000,N1,0.866,Pippyg,5
ECC_20171005_190750_169.wav,0.006,0.018,47,45.8,44.6,0,1,7,11,17,43.5,103.9,11,32.2,192000,N1,0.728,Pippip,5
ECC_20171005_190923_852.wav,0.012,0.024,45,45,45,0,4.5,23,18,27,72.9,133.6,29,60.9,192000,N1,0.714,Pippip,5
ECC_20171005_190928_769.wav,0.014,0.12,47,45.8,45.8,0,5,39,12,19,36.6,127.1,13,28.6,192000,N1,0.888,Pippip,5
ECC_20171005_190933_769.wav,0.022,0.072,42,43.1,42.8,0.1,1.4,6,6,37,15.5,147.8,4,7.1,192000,N1,0.774,Pippip,5
ECC_20171005_191007_560.wav,0.026,0.07,45,43.5,42.8,0,4.9,32,19,32,83.7,222,26,74.6,192000,N1,0.842,Pippip,5
ECC_20171005_191012_560.wav,0.002,0,43,42,42,0,0.1,1,19,19,58.8,58.8,21,47.9,192000,N1,0.328,Pipnat,5
ECC_20171005_191017_231.wav,0.006,0.02,45,42.8,42.8,0,1.4,9,20,24,75.8,99.7,26,65.9,192000,N1,0.534,Pippip,5
ECC_20171005_191023_579.wav,0.01,0.032,48,48.8,48.8,0,3.9,24,14,25,45,131,16,35.1,192000,N1,0.684,Pippip,5
ECC_20171005_191029_891.wav,0.02,0.032,44,42.8,42.8,0,3.6,26,13,27,41.7,142.2,14,30.8,192000,N1,0.662,Pippip,5
ECC_20171005_191036_355.wav,0.002,0.006,44,42.8,42.8,0,1.4,6,15,23,57.5,101.3,24,43,192000,N1,0.582,Pippip,5
ECC_20171005_191041_467.wav,0.002,0.018,46,43.5,43.5,0,1.6,11,12,19,62.4,102.5,21,53.2,192000,N1,0.664,Pippip,5
ECC_20171005_191054_405.wav,0.022,0.07,20,20.2,19.9,0,2.4,6,20,37,32.9,137.9,13,17.8,192000,N1,0.566,Nycnoc,5
ECC_20171005_191130_365.wav,0.006,0.018,53,53.2,52.5,0,3.1,23,12,24,35.6,88.3,12,28,192000,N1,0.876,Pippyg,5
ECC_20171005_191138_137.wav,0.012,0.03,45,43.5,43.5,0,3.4,23,24,37,118.4,261.5,45,104.8,192000,N1,0.772,Pippip,5
ECC_20171005_191215_916.wav,0.014,0.104,21,21,21,0,4.3,16,27,53,80.2,193.7,28,71.2,192000,N1,0.724,Nycnoc,5
ECC_20171005_191220_409.wav,0.018,0.074,19,19.5,19.5,0,2.9,9,18,56,33.6,148.8,10,22.3,192000,N1,0.736,Nycnoc,5
ECC_20171005_191248_240.wav,0.006,0.04,52,51,50.2,0,0.6,6,10,20,27.9,67.7,10,19.9,192000,N1,0.596,Pippip,5
ECC_20171005_191253_428.wav,0.014,0.054,50,49.5,49.5,0,4.3,34,20,26,68.3,132.1,27,58.3,192000,N1,0.82,Pippip,5
ECC_20171005_191257_736.wav,0.006,0.012,50,49.5,49.5,0,3.5,26,12,14,41,84,12,31.4,192000,N1,0.644,Pippip,5
