filename,species,accuracy
SR2_20170820_214524_000.wav,Barbar,0.99
SR2_20170829_000534_000.wav,Barbar,0.99
SR2_20170829_000539_000.wav,Barbar,0.82
SR2_20170829_202959_000.wav,Barbar,0.99
SR2_20170901_234919_000.wav,Barbar,0.99
SR2_20170902_035124_000.wav,Barbar,0.99
SR2_20170903_021000_000.wav,Barbar,0.99
SR2_20170903_224957_000.wav,Barbar,0.99
SR2_20170904_211549_000.wav,Barbar,0.99
SR2_20170905_204237_000.wav,Barbar,0.98
SR2_20170905_225110_000.wav,Barbar,0.91
SR2_20170906_233553_000.wav,Barbar,0.99
SR2_20170910_192340_000.wav,Barbar,0.99
SR2_20170910_203312_000.wav,Barbar,0.99
SR2_20170910_223423_000.wav,Barbar,0.99
SR2_20170912_014043_000.wav,Barbar,0.99
SR2_20170913_021040_000.wav,Barbar,0.84
SR2_20170821_232732_000.wav,Eptser,0.61
SR2_20170823_221722_000.wav,Eptser,0.53
SR2_20170903_194917_000.wav,Eptser,0.53
SR2_20170821_004112_000.wav,Myodau,0.86
SR2_20170821_212025_000.wav,Myodau,0.92
SR2_20170821_222309_000.wav,Myodau,0.55
SR2_20170822_015234_000.wav,Myodau,0.69
SR2_20170823_022210_000.wav,Myodau,0.82
SR2_20170823_023220_000.wav,Myodau,0.88
SR2_20170825_200020_000.wav,Myodau,0.75
SR2_20170828_202223_000.wav,Myodau,0.94
SR2_20170828_234931_000.wav,Myodau,0.88
SR2_20170903_200343_000.wav,Myodau,0.97
SR2_20170904_212729_000.wav,Myodau,0.57
SR2_20170905_220854_000.wav,Myodau,0.97
SR2_20170908_011544_000.wav,Myodau,0.92
SR2_20170909_213408_000.wav,Myodau,0.94
SR2_20170910_191944_000.wav,Myodau,0.63
SR2_20170910_192927_000.wav,Myodau,0.77
SR2_20170910_194327_000.wav,Myodau,0.68
SR2_20170910_230240_000.wav,Myodau,0.77
SR2_20170911_191443_000.wav,Myodau,0.89
SR2_20170911_221502_000.wav,Myodau,0.69
SR2_20170912_005112_000.wav,Myodau,0.98
SR2_20170912_190751_000.wav,Myodau,0.66
SR2_20170915_210639_000.wav,Myodau,0.88
SR2_20170918_042744_000.wav,Myodau,0.51
SR2_20170918_192339_000.wav,Myodau,0.58
SR2_20170921_014218_000.wav,Myodau,0.82
SR2_20170922_201853_000.wav,Myodau,0.7
SR2_20170923_193328_000.wav,Myodau,0.72
SR2_20170923_193720_000.wav,Myodau,0.96
SR2_20170820_195509_000.wav,Myonat,0.99
SR2_20170823_200024_000.wav,Myonat,0.94
SR2_20170824_022628_000.wav,Myonat,0.99
SR2_20170914_033159_000.wav,Myonat,0.53
SR2_20170920_191841_000.wav,Myonat,0.98
SR2_20170922_193551_000.wav,Myonat,0.95
SR2_20170922_204301_000.wav,Myonat,0.96
SR2_20170923_203720_000.wav,Myonat,0.92
SR2_20170923_210253_000.wav,Myonat,0.99
SR2_20170923_211027_000.wav,Myonat,0.85
SR2_20170827_002451_000.wav,Nyclei,0.79
SR2_20170821_201222_000.wav,Nycnoc,0.82
SR2_20170822_194952_000.wav,Nycnoc,0.87
SR2_20170823_200917_000.wav,Nycnoc,0.69
SR2_20170823_211419_000.wav,Nycnoc,0.97
SR2_20170826_202921_000.wav,Nycnoc,0.88
SR2_20170830_190644_000.wav,Nycnoc,0.84
SR2_20170830_190659_000.wav,Nycnoc,0.66
SR2_20170830_190703_000.wav,Nycnoc,0.99
SR2_20170830_190819_000.wav,Nycnoc,0.97
SR2_20170830_190824_000.wav,Nycnoc,0.99
SR2_20170830_190842_000.wav,Nycnoc,0.65
SR2_20170830_190850_000.wav,Nycnoc,0.87
SR2_20170830_190900_000.wav,Nycnoc,0.99
SR2_20170830_191126_000.wav,Nycnoc,0.62
SR2_20170830_191142_000.wav,Nycnoc,0.97
SR2_20170830_195044_000.wav,Nycnoc,0.88
SR2_20170901_194509_000.wav,Nycnoc,0.86
SR2_20170901_201041_000.wav,Nycnoc,0.84
SR2_20170901_201047_000.wav,Nycnoc,0.83
SR2_20170903_194912_000.wav,Nycnoc,0.6
SR2_20170904_191759_000.wav,Nycnoc,0.78
SR2_20170904_191804_000.wav,Nycnoc,0.99
SR2_20170905_185200_000.wav,Nycnoc,0.85
SR2_20170905_185208_000.wav,Nycnoc,0.83
SR2_20170906_192150_000.wav,Nycnoc,0.87
SR2_20170906_192637_000.wav,Nycnoc,0.87
SR2_20170906_201052_000.wav,Nycnoc,0.64
SR2_20170906_204115_000.wav,Nycnoc,0.79
SR2_20170913_190651_000.wav,Nycnoc,0.99
SR2_20170922_191321_000.wav,Nycnoc,0.64
SR2_20170920_230439_000.wav,Pipnat,0.74
SR2_20170820_201040_000.wav,Pippip,0.98
SR2_20170820_201045_000.wav,Pippip,0.74
SR2_20170820_210531_000.wav,Pippip,0.99
SR2_20170820_212153_000.wav,Pippip,0.96
SR2_20170820_215408_000.wav,Pippip,0.98
SR2_20170820_215413_000.wav,Pippip,0.98
SR2_20170820_220624_000.wav,Pippip,0.97
SR2_20170820_220628_000.wav,Pippip,0.96
SR2_20170821_200453_000.wav,Pippip,0.88
SR2_20170821_203539_000.wav,Pippip,0.99
SR2_20170821_210048_000.wav,Pippip,0.98
SR2_20170821_214847_000.wav,Pippip,0.97
SR2_20170821_222039_000.wav,Pippip,0.97
SR2_20170821_223948_000.wav,Pippip,0.79
SR2_20170821_223952_000.wav,Pippip,0.98
SR2_20170821_230712_000.wav,Pippip,0.89
SR2_20170821_233228_000.wav,Pippip,0.87
SR2_20170822_000333_000.wav,Pippip,0.94
SR2_20170822_013711_000.wav,Pippip,0.98
SR2_20170822_040504_000.wav,Pippip,0.99
SR2_20170822_194701_000.wav,Pippip,0.96
SR2_20170822_194752_000.wav,Pippip,0.98
SR2_20170822_194805_000.wav,Pippip,0.97
SR2_20170822_211820_000.wav,Pippip,0.98
SR2_20170822_212450_000.wav,Pippip,0.98
SR2_20170822_220505_000.wav,Pippip,0.98
SR2_20170822_231148_000.wav,Pippip,0.98
SR2_20170822_233145_000.wav,Pippip,0.98
SR2_20170822_234017_000.wav,Pippip,0.98
SR2_20170823_005456_000.wav,Pippip,0.98
SR2_20170823_014914_000.wav,Pippip,0.98
SR2_20170823_040531_000.wav,Pippip,0.99
SR2_20170823_040621_000.wav,Pippip,0.99
SR2_20170823_040833_000.wav,Pippip,0.99
SR2_20170823_040838_000.wav,Pippip,0.98
SR2_20170823_041201_000.wav,Pippip,0.98
SR2_20170823_041218_000.wav,Pippip,0.97
SR2_20170823_041236_000.wav,Pippip,0.99
SR2_20170823_195917_000.wav,Pippip,0.98
SR2_20170823_201525_000.wav,Pippip,0.57
SR2_20170823_205403_000.wav,Pippip,0.94
SR2_20170823_205806_000.wav,Pippip,0.98
SR2_20170823_210632_000.wav,Pippip,0.97
SR2_20170823_214652_000.wav,Pippip,0.76
SR2_20170823_223349_000.wav,Pippip,0.98
SR2_20170823_230125_000.wav,Pippip,0.91
SR2_20170823_230535_000.wav,Pippip,0.99
SR2_20170823_230544_000.wav,Pippip,0.99
SR2_20170823_230549_000.wav,Pippip,0.95
SR2_20170823_230921_000.wav,Pippip,0.98
SR2_20170823_234213_000.wav,Pippip,0.98
SR2_20170824_005959_000.wav,Pippip,0.97
SR2_20170824_010334_000.wav,Pippip,0.99
SR2_20170824_010339_000.wav,Pippip,0.98
SR2_20170824_035334_000.wav,Pippip,0.98
SR2_20170824_041017_000.wav,Pippip,0.98
SR2_20170824_194116_000.wav,Pippip,0.97
SR2_20170824_194121_000.wav,Pippip,0.98
SR2_20170824_194146_000.wav,Pippip,0.98
SR2_20170824_194205_000.wav,Pippip,0.99
SR2_20170824_194210_000.wav,Pippip,0.98
SR2_20170824_194217_000.wav,Pippip,0.98
SR2_20170824_194230_000.wav,Pippip,0.98
SR2_20170824_194251_000.wav,Pippip,0.98
SR2_20170824_194330_000.wav,Pippip,0.97
SR2_20170824_194445_000.wav,Pippip,0.99
SR2_20170824_194503_000.wav,Pippip,0.98
SR2_20170824_194522_000.wav,Pippip,0.97
