Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20170603_002424_000.wav,0.032,0.076,0.088,0.002,0.002,0.014,0.026,0,0.29,0.006,0,0.004,0.004,0.006,0.094,0.13,0.01,0.004,0.004,0.006,0.004,0.012,0.008,0.04,0.012,0.046,0.088,0.218,0.35,0.002,0,0.012,0.086,0.142,0.296,0.166,0.104,0.218,0.026,0.008,0.004,0.036,0.04,38,31.5,24.8,0,1.7,13,11,29,56.5,124.3,19,47,192000,N1,0.35,Nycnoc,5
SR2_20170603_002544_000.wav,0.014,0.012,0.03,0.002,0.002,0.002,0.002,0,0.01,0.004,0,0,0.002,0.006,0.014,0.008,0.002,0.008,0.01,0.004,0.008,0.002,0.006,0.012,0.004,0.006,0.094,0.034,0.052,0,0,0.002,0.028,0.046,0.266,0.688,0.006,0.004,0.024,0.08,0.094,0.006,0.016,51,51.8,51.8,0,1.3,6,6,14,37.4,103.2,10,29.5,192000,N1,0.688,Pippyg,5
SR2_20170603_024630_000.wav,0.03,0.026,0.04,0.002,0.002,0.016,0.042,0,0.042,0.004,0.002,0.006,0.016,0.012,0.042,0.022,0.008,0,0,0.006,0.022,0.004,0.028,0.03,0.028,0.01,0.148,0.018,0.024,0,0,0.008,0.092,0.05,0.804,0.304,0.072,0.014,0.024,0.056,0.084,0.026,0.088,52,51,50.2,0,1.1,14,2,8,27.8,70,10,19.4,192000,N1,0.804,Pippip,5
SR2_20170605_210847_000.wav,0.014,0.036,0.028,0.002,0.002,0.034,0.052,0,0.042,0.004,0.006,0.01,0.024,0.036,0.05,0.022,0.012,0.002,0.002,0.006,0.08,0.034,0.058,0.104,0.064,0.072,0.444,0.028,0.02,0.006,0,0.008,0.056,0.094,0.89,0.32,0.044,0.056,0.026,0.108,0.292,0.072,0.074,54,51,49.5,0,1.8,40,3,10,24.3,89.5,8,16.5,192000,N1,0.89,Pippip,5
SR2_20170605_211151_000.wav,0.006,0.036,0.01,0.002,0,0.018,0.01,0,0.034,0,0.002,0.002,0.004,0.016,0.03,0.016,0.014,0.002,0.002,0.002,0.09,0.01,0.046,0.082,0.08,0.046,0.16,0.024,0.022,0.002,0,0.004,0.026,0.108,0.764,0.24,0.016,0.026,0.01,0.018,0.048,0.03,0.026,52,49.5,48.8,0,1,12,6,8,31.2,78.2,11,24.7,192000,N1,0.764,Pippip,5
SR2_20170605_223509_000.wav,0.034,0.062,0.03,0.004,0.004,0.016,0.01,0,0.04,0.002,0.002,0.002,0.014,0.012,0.034,0.02,0.01,0.016,0.008,0.004,0.046,0.036,0.036,0.1,0.138,0.082,0.068,0.042,0.036,0,0,0.002,0.026,0.452,0.688,0.146,0.014,0.058,0.026,0.04,0.05,0.026,0.05,51,43.5,42.8,0,2.8,45,7,17,72.5,201.1,20,50.9,192000,N1,0.688,Pippip,5
SR2_20170606_010757_000.wav,0.02,0.04,0.034,0.002,0.004,0.04,0.018,0,0.038,0.002,0.002,0.004,0.01,0.01,0.026,0.014,0.006,0.004,0.006,0.002,0.052,0.02,0.04,0.086,0.088,0.074,0.18,0.026,0.024,0,0,0.004,0.038,0.082,0.18,0.872,0.034,0.06,0.012,0.198,0.15,0.046,0.042,60,57,56.2,0,2.2,24,5,14,46.9,212,17,35.6,192000,N1,0.872,Pippyg,5
SR2_20170606_030329_000.wav,0.022,0.04,0.038,0.004,0,0.042,0.014,0,0.056,0.002,0.002,0.004,0.006,0.014,0.026,0.03,0.008,0.012,0.004,0.004,0.048,0.02,0.048,0.106,0.088,0.046,0.094,0.034,0.028,0,0,0.002,0.036,0.16,0.908,0.196,0.038,0.05,0.022,0.054,0.1,0.032,0.066,54,48.8,45.8,0,2.6,25,6,19,62.6,138.7,14,52.7,192000,N1,0.908,Pippip,5
SR2_20170606_030511_000.wav,0.028,0.07,0.032,0.002,0.002,0.018,0.022,0,0.048,0.004,0.002,0.004,0.008,0.014,0.098,0.022,0.014,0.006,0.002,0.004,0.036,0.02,0.046,0.13,0.094,0.064,0.078,0.028,0.056,0,0,0.008,0.088,0.112,0.87,0.132,0.066,0.048,0.016,0.03,0.076,0.026,0.062,53,48.8,46.9,0,1.6,19,3,10,32,112.4,9,22.7,192000,N1,0.87,Pippip,5
SR2_20170607_210343_000.wav,0.008,0.03,0.018,0.002,0,0.014,0.026,0,0.03,0.002,0.01,0.004,0.004,0.032,0.072,0.004,0.014,0,0.002,0.004,0.05,0.02,0.058,0.162,0.078,0.038,0.376,0.018,0.018,0,0,0.01,0.04,0.084,0.874,0.226,0.042,0.036,0.02,0.084,0.244,0.012,0.02,52,50.2,48.8,0,1.2,19,3,7,30.2,76.1,13,16.8,192000,N1,0.874,Pippip,5
SR2_20170607_210542_000.wav,0.01,0.028,0.014,0,0.004,0.02,0.02,0,0.028,0.002,0.002,0.004,0.004,0.028,0.046,0.012,0.01,0.004,0,0.002,0.042,0.01,0.04,0.102,0.096,0.036,0.3,0.032,0.012,0.002,0,0.006,0.038,0.112,0.834,0.21,0.028,0.014,0.028,0.052,0.092,0.02,0.038,52,50.2,48.8,0,1,15,3,6,18.6,80.7,6,13.2,192000,N1,0.834,Pippip,5
SR2_20170607_211358_000.wav,0.01,0.076,0.028,0.004,0,0.02,0.022,0,0.018,0.002,0.004,0.004,0.006,0.042,0.094,0.01,0.01,0.002,0,0.002,0.048,0.036,0.028,0.136,0.108,0.038,0.316,0.026,0.02,0,0,0.002,0.046,0.1,0.786,0.168,0.028,0.048,0.008,0.106,0.158,0.04,0.03,55,51,49.1,0,0.6,12,2,4,54.3,168.1,18,26.9,192000,N1,0.786,Pippip,5
SR2_20170608_022642_000.wav,0.01,0.02,0.026,0.002,0.002,0.026,0.016,0,0.032,0.002,0.002,0.004,0.006,0.028,0.048,0.008,0.012,0.002,0,0.002,0.102,0.01,0.028,0.132,0.086,0.018,0.08,0.016,0.014,0.004,0,0.004,0.04,0.07,0.748,0.204,0.03,0.026,0.012,0.018,0.05,0.078,0.032,54,51,48.8,0,1.3,13,4,12,42.4,103.5,15,31.2,192000,N1,0.748,Pippip,5
