filename,species,accuracy
ECC_20180608_012938_004.wav,Barbar,0.99
ECC_20180614_011605_737.wav,Barbar,0.93
ECC_20180618_212802_419.wav,Eptser,0.59
ECC_20180620_013004_487.wav,Eptser,0.99
ECC_20180620_013010_745.wav,Eptser,0.95
ECC_20180624_224220_939.wav,Eptser,0.91
ECC_20180601_204235_737.wav,Nycnoc,0.98
ECC_20180601_204239_620.wav,Nycnoc,0.75
ECC_20180601_204503_137.wav,Nycnoc,0.99
ECC_20180601_204508_029.wav,Nycnoc,0.99
ECC_20180601_204858_897.wav,Nycnoc,0.88
ECC_20180601_205110_793.wav,Nycnoc,0.94
ECC_20180601_205114_827.wav,Nycnoc,0.92
ECC_20180601_205116_837.wav,Nycnoc,0.91
ECC_20180601_205117_993.wav,Nycnoc,0.97
ECC_20180601_205120_703.wav,Nycnoc,0.93
ECC_20180601_210000_336.wav,Nycnoc,0.93
ECC_20180601_210001_797.wav,Nycnoc,0.99
ECC_20180601_210006_797.wav,Nycnoc,0.71
ECC_20180601_210804_000.wav,Nycnoc,0.51
ECC_20180602_205945_369.wav,Nycnoc,0.8
ECC_20180613_210043_748.wav,Nycnoc,0.99
ECC_20180613_210052_304.wav,Nycnoc,0.75
ECC_20180613_210054_060.wav,Nycnoc,0.71
ECC_20180613_210056_427.wav,Nycnoc,0.68
ECC_20180618_211222_731.wav,Nycnoc,0.96
ECC_20180618_211224_415.wav,Nycnoc,0.76
ECC_20180618_212817_155.wav,Nycnoc,0.98
ECC_20180618_212824_711.wav,Nycnoc,0.97
ECC_20180618_215841_500.wav,Nycnoc,0.99
ECC_20180619_212404_767.wav,Nycnoc,0.91
ECC_20180619_212407_673.wav,Nycnoc,0.7
ECC_20180620_022820_005.wav,Nycnoc,0.97
ECC_20180620_023051_112.wav,Nycnoc,0.97
ECC_20180620_023105_004.wav,Nycnoc,0.92
ECC_20180620_023106_203.wav,Nycnoc,0.96
ECC_20180620_023108_587.wav,Nycnoc,0.74
ECC_20180620_023110_011.wav,Nycnoc,0.92
ECC_20180620_023120_083.wav,Nycnoc,0.96
ECC_20180620_023152_735.wav,Nycnoc,0.99
ECC_20180620_023157_735.wav,Nycnoc,0.93
ECC_20180620_023202_735.wav,Nycnoc,0.84
ECC_20180530_212457_283.wav,Pipnat,0.94
ECC_20180531_005529_828.wav,Pipnat,0.95
ECC_20180531_005532_929.wav,Pipnat,0.93
ECC_20180531_011439_188.wav,Pipnat,0.93
ECC_20180601_213858_240.wav,Pipnat,0.78
ECC_20180601_221049_995.wav,Pipnat,0.88
ECC_20180601_221709_768.wav,Pipnat,0.93
ECC_20180601_221714_304.wav,Pipnat,0.96
ECC_20180601_222119_281.wav,Pipnat,0.91
ECC_20180601_222713_544.wav,Pipnat,0.88
ECC_20180601_222958_520.wav,Pipnat,0.97
ECC_20180601_223041_881.wav,Pipnat,0.89
ECC_20180601_223057_351.wav,Pipnat,0.95
ECC_20180601_224226_140.wav,Pipnat,0.89
ECC_20180601_225434_996.wav,Pipnat,0.97
ECC_20180601_225439_996.wav,Pipnat,0.95
ECC_20180601_225444_996.wav,Pipnat,0.89
ECC_20180601_225447_955.wav,Pipnat,0.84
ECC_20180601_225451_355.wav,Pipnat,0.9
ECC_20180601_225456_355.wav,Pipnat,0.92
ECC_20180601_225501_353.wav,Pipnat,0.98
ECC_20180601_225513_069.wav,Pipnat,0.83
ECC_20180601_225517_693.wav,Pipnat,0.94
ECC_20180601_225525_451.wav,Pipnat,0.97
ECC_20180601_225530_451.wav,Pipnat,0.97
ECC_20180601_225536_300.wav,Pipnat,0.92
ECC_20180601_225541_803.wav,Pipnat,0.97
ECC_20180601_225546_803.wav,Pipnat,0.97
ECC_20180601_225551_803.wav,Pipnat,0.96
ECC_20180601_225558_067.wav,Pipnat,0.91
ECC_20180601_225606_189.wav,Pipnat,0.88
ECC_20180601_225610_919.wav,Pipnat,0.98
ECC_20180601_225615_919.wav,Pipnat,0.97
ECC_20180601_225620_919.wav,Pipnat,0.92
ECC_20180601_225626_420.wav,Pipnat,0.97
ECC_20180601_225631_420.wav,Pipnat,0.77
ECC_20180601_225633_551.wav,Pipnat,0.97
ECC_20180601_225638_551.wav,Pipnat,0.64
ECC_20180601_225644_376.wav,Pipnat,0.76
ECC_20180601_225651_441.wav,Pipnat,0.91
ECC_20180601_225656_924.wav,Pipnat,0.86
ECC_20180601_225700_853.wav,Pipnat,0.99
ECC_20180601_225705_853.wav,Pipnat,0.98
ECC_20180601_225710_853.wav,Pipnat,0.95
ECC_20180601_225715_844.wav,Pipnat,0.98
ECC_20180601_225720_844.wav,Pipnat,0.96
ECC_20180601_225725_844.wav,Pipnat,0.64
ECC_20180601_225727_501.wav,Pipnat,0.98
ECC_20180601_225732_501.wav,Pipnat,0.83
ECC_20180601_225737_787.wav,Pipnat,0.91
ECC_20180601_225740_744.wav,Pipnat,0.75
ECC_20180601_225744_017.wav,Pipnat,0.95
ECC_20180601_225749_017.wav,Pipnat,0.9
ECC_20180601_225803_039.wav,Pipnat,0.99
ECC_20180601_225808_039.wav,Pipnat,0.75
ECC_20180601_225811_088.wav,Pipnat,0.87
ECC_20180601_225815_441.wav,Pipnat,0.89
ECC_20180601_225820_797.wav,Pipnat,0.96
