Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20170615_211701_000.wav,0,1,1,192000,0,3.5,9999,95.25,44.25,51,49.5,48,186.69,232.26,164.97,127.18,0,0.01,0,0,0,0,0,0,0.008,0,0,0,0,0.002,0.004,0,0,0,0,0,0.002,0.006,0.014,0.022,0.032,0.002,0.006,0.004,0,0,0,0,0,0.06,0.652,0.152,0,0.012,0,0,0.01,0.002,0,FALSE,FALSE
SR2_20170615_211701_000.wav,1,1,1,192000,12,5.67,12,52.5,45,7.5,49.5,46.5,23.38,6.29,0.55,3.46,0.006,0.012,0.008,0,0,0.002,0.006,0,0.006,0,0,0,0,0.002,0.006,0.002,0,0,0.004,0,0.006,0,0.024,0.018,0.018,0.006,0.024,0.004,0.004,0,0,0,0.004,0.042,0.608,0.078,0.004,0,0.004,0.014,0.084,0,0.004,FALSE,FALSE
SR2_20170615_211701_000.wav,2,1,1,192000,74,2.83,62,64.5,45.75,18.75,53.25,49.5,35.89,75.13,54.63,32.63,0.004,0.052,0.012,0.002,0,0,0,0,0.014,0,0.002,0,0,0.006,0.008,0,0,0,0,0,0.004,0.01,0.018,0.088,0.03,0.01,0.01,0.024,0.018,0,0,0,0.004,0.058,0.392,0.162,0,0.036,0,0.008,0.028,0,0,FALSE,FALSE
SR2_20170615_211701_000.wav,3,1,1,192000,85,4.83,11,58.5,45,13.5,49.5,0,10.36,59.45,40.48,8.26,0.002,0.02,0.008,0,0,0.004,0.004,0,0.032,0,0,0.002,0,0.006,0.006,0.002,0.002,0,0,0,0.006,0.004,0.02,0.046,0.026,0.004,0.022,0.022,0.014,0,0,0.006,0.012,0.1,0.434,0.086,0.01,0.012,0,0,0.07,0.008,0.01,FALSE,FALSE
SR2_20170615_211701_000.wav,4,1,1,192000,142.83,2,57.83,60,46.5,13.5,51,49.5,8.75,28.02,22.55,14.46,0,0,0,0,0,0.004,0.006,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0.008,0.004,0.03,0.042,0.026,0,0.002,0.002,0.01,0,0,0,0.002,0.058,0.706,0.068,0,0.006,0,0,0.02,0.002,0,FALSE,FALSE
SR2_20170615_211701_000.wav,5,1,1,192000,213.83,1.67,71,54,46.5,7.5,49.5,49.5,1.42,21.48,15.52,5.04,0,0.01,0,0,0,0.004,0,0,0.008,0,0,0,0,0.004,0,0,0,0,0.002,0,0,0,0.016,0.008,0.01,0.006,0.008,0.002,0.008,0,0,0,0.002,0.054,0.722,0.06,0,0,0.002,0.006,0.062,0,0.006,FALSE,FALSE
SR2_20170615_211701_000.wav,6,1,1,192000,225,4.83,11.17,57,47.25,9.75,50.25,0,30.42,10.35,6.76,5.89,0,0.014,0.002,0,0,0.016,0.004,0,0.01,0,0.002,0.002,0.004,0.006,0.018,0.01,0.004,0,0,0,0.014,0.002,0.044,0.064,0.052,0.012,0.046,0.014,0.006,0,0,0.008,0.018,0.056,0.354,0.086,0.014,0.008,0,0.004,0.082,0.012,0.012,FALSE,FALSE
SR2_20170615_211701_000.wav,7,1,1,192000,295,1.83,70,54,45.75,8.25,49.5,48,16.26,25.94,25.39,11.87,0.002,0.01,0,0,0,0,0.006,0,0.006,0,0,0,0.002,0.002,0,0,0,0,0,0,0.008,0,0.024,0.008,0.01,0.002,0,0.002,0.006,0,0,0,0.002,0.038,0.782,0.052,0,0.006,0,0.004,0.024,0,0.004,FALSE,FALSE
SR2_20170615_211701_000.wav,8,1,1,192000,305.17,8.83,10.17,57.75,46.5,11.25,49.5,48,6.99,15.3,4.81,1.39,0.002,0.004,0,0,0,0.006,0.002,0,0.008,0,0,0,0.006,0.004,0.002,0.006,0,0,0,0.002,0.022,0,0.028,0.038,0.034,0.012,0.038,0.002,0.008,0,0,0,0.012,0.042,0.564,0.078,0.012,0,0.018,0.022,0.014,0.004,0.01,FALSE,FALSE
SR2_20170615_211701_000.wav,9,1,1,192000,381.33,1.5,76.17,56.25,46.5,9.75,49.5,48,7.9,13.79,14.78,1.3,0,0.006,0.002,0,0,0,0.006,0,0.014,0,0,0,0,0.004,0,0,0,0,0,0,0.008,0.006,0.018,0.054,0.062,0.018,0.014,0.012,0.002,0,0,0,0.002,0.084,0.592,0.038,0.002,0.01,0,0.004,0.038,0.002,0.002,FALSE,FALSE
