Filename,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
ECC_20170928_131938_000.wav,0.026,0.154,11,10.5,10.5,0.5,0.7,2,3,4,41.7,79.3,19,37.4,192000,N1,0.572,noise,5
ECC_20170928_131945_099.wav,0.04,0.196,42,44.2,24.8,0,1.3,12,33,125,72.1,1141.5,27,27.2,192000,N1,0.398,Phogri,5
ECC_20170928_132010_945.wav,0.052,0.14,32,26.6,25.5,0,2.5,15,4,30,20.6,203.6,8,17.9,192000,N1,0.468,Phogri,5
ECC_20170928_132013_800.wav,0.036,0.192,19,21.8,21,0.5,0.8,6,8,28,24.7,36.9,7,23.7,192000,N1,0.56,noise,5
ECC_20170928_145815_901.wav,0.028,0.17,30,21.4,33.8,0,3.1,19,8,46,18.7,482.8,7,12,192000,N1,0.57,noise,5
ECC_20170928_145821_688.wav,0.054,0.176,36,33.8,24.8,0,1.6,9,4,22,22.5,80.2,10,16.2,192000,N1,0.312,noise,5
ECC_20170928_145825_532.wav,0.058,0.264,22,20.2,23.6,0,2.6,24,4,26,22.3,370.8,8,17.4,192000,N1,0.574,noise,5
ECC_20170928_145828_165.wav,0.06,0.166,38,38.2,26.2,0.2,2.5,37,5,13,17.5,70.8,6,13.4,192000,N1,0.366,noise,5
ECC_20170928_173802_000.wav,0.002,0.006,51,50.2,50.2,1,1.1,1,0,0,16,16,7,12.1,192000,N1,0.228,noise,5
ECC_20170928_174912_203.wav,0.028,0.084,18,10.5,9.8,0,0.2,4,4,5,69.4,289.2,24,60.6,192000,N1,0.452,noise,5
ECC_20170928_175419_691.wav,0.024,0.13,25,18,18,0,0.5,6,3,4,18.7,305.9,8,14.7,192000,N1,0.396,Phogri,5
ECC_20170928_175510_971.wav,0.04,0.062,33,25.5,11.2,0,1.1,5,4,7,133.9,237.5,63,128.8,192000,N1,0.38,noise,5
ECC_20170928_175513_985.wav,0.086,0.086,34,23.2,10.5,0,1.1,13,7,12,200.1,338.6,90,195.8,192000,N1,0.432,noise,5
ECC_20170928_175809_037.wav,0.058,0.252,35,37.5,27.8,0,3.2,27,5,8,50.9,277.9,23,47.5,192000,N1,0.702,noise,5
ECC_20170928_175813_113.wav,0.028,0.056,36,36.8,28.5,0,1.1,4,5,8,156.8,344.1,80,150.3,192000,N1,0.422,noise,5
ECC_20170928_180007_928.wav,0.018,0.072,17,16.5,16.5,0,0.8,4,4,41,22.9,69.9,8,16,192000,N1,0.498,Nycnoc,5
ECC_20170928_180009_143.wav,0.016,0.082,18,18.4,18,0,4.9,25,9,60,19,157.3,7,7.9,192000,N1,0.804,Nycnoc,5
ECC_20170928_180014_236.wav,0.02,0.052,17,17.2,17.2,0,3.4,17,6,49,17.3,146.8,6,8,192000,N1,0.68,Nycnoc,5
ECC_20170928_180018_129.wav,0.01,0.072,17,17.2,17.2,0,0.8,5,11,24,42,69.6,12,28.4,192000,N1,0.562,Nycnoc,5
ECC_20170928_180145_313.wav,0.02,0.038,49,50.2,48.8,0,0.9,2,0,8,22.9,363.7,12,20,192000,N1,0.402,noise,5
ECC_20170928_180417_323.wav,0.034,0.08,50,50.2,48,0,1.1,6,0,27,23.9,40.4,11,20.7,192000,N1,0.712,Leppun,5
ECC_20170928_180423_469.wav,0.032,0.132,45,43.9,33.8,0,1.1,5,1,19,15.8,72.5,7,10.4,192000,N1,0.65,Leppun,5
ECC_20170928_180455_064.wav,0.024,0.06,34,32.6,31.5,0,1,8,1,12,21.5,79.4,10,19.9,192000,N1,0.822,Leppun,5
ECC_20170928_180522_868.wav,0.028,0.062,49,50.2,40.1,0,1.1,16,0,1,24.2,32.2,9,19.1,192000,N1,0.694,Leppun,5
ECC_20170928_180530_719.wav,0.036,0.094,50,51,49.5,0,1.1,13,0,1,22.9,35.7,10,17.9,192000,N1,0.832,Leppun,5
ECC_20170928_180537_059.wav,0.05,0.076,50,51,50.2,0,1.1,62,0,1,26.8,40.6,10,23.4,192000,N1,0.812,Leppun,5
ECC_20170928_180804_000.wav,0.006,0.002,50,49.1,49.1,0.3,1.1,1,0,0,25.5,27,11,19.6,192000,N1,0.366,noise,5
ECC_20170928_180936_809.wav,0.022,0.064,47,44.2,44.2,0,1.5,11,16,22,75,127.8,29,63.2,192000,N1,0.802,Pippip,5
ECC_20170928_181127_033.wav,0.016,0.086,46,45,45.8,0,2.1,13,16,29,51.8,125.3,19,43.4,192000,N1,0.772,Pippip,5
ECC_20170928_181138_788.wav,0.014,0.076,44,42.8,42.8,0,0.7,2,1,24,20.7,86.1,7,12.6,192000,N1,0.776,Leppun,5
ECC_20170928_181147_767.wav,0.016,0.07,50,50.2,49.9,0,1,6,0,1,27.8,40.7,12,21.4,192000,N1,0.774,Leppun,5
ECC_20170928_181347_119.wav,0.028,0.034,36,39,33,0,0.4,3,1,21,22.4,85.9,11,17.6,192000,N1,0.772,Leppun,5
ECC_20170928_181414_093.wav,0.052,0.11,48,45,44.2,0,1.5,21,8,31,41.1,198.9,17,31.3,192000,N1,0.73,Pippip,5
ECC_20170928_181424_179.wav,0.026,0.078,50,49.5,49.5,0,0.5,13,0,0,25.8,47.9,11,5.1,192000,N1,0.726,Leppun,5
ECC_20170928_181432_025.wav,0.022,0.144,51,50.2,49.9,0,1,5,0,12,26.5,59.9,12,18.6,192000,N1,0.764,Leppun,5
ECC_20170928_181447_775.wav,0.052,0.092,50,48.8,48.8,0,4,43,11,28,29.7,159.7,11,19,192000,N1,0.77,Pippip,5
ECC_20170928_181500_832.wav,0.026,0.1,35,33.4,32.2,0,1,4,1,21,22.1,80.8,8,15.2,192000,N1,0.668,Leppun,5
ECC_20170928_181522_357.wav,0.034,0.112,50,48.8,47.2,0,0.9,8,0,9,21.8,49.1,11,21.4,192000,N1,0.75,Leppun,5
ECC_20170928_181541_092.wav,0.026,0.134,48,50.2,44.2,0,0.6,7,0,8,20.8,47.7,10,18.4,192000,N1,0.672,Leppun,5
ECC_20170928_181602_336.wav,0.022,0.164,48,45.4,45,0,1,8,10,13,35.3,63.9,12,27.5,192000,N1,0.866,Pippip,5
ECC_20170928_181606_964.wav,0.01,0.014,47,44.2,44.2,0,0.9,12,6,15,25.1,49.9,9,18.4,192000,N1,0.836,Pippip,5
ECC_20170928_181636_699.wav,0.024,0.098,49,46.1,44.6,0,1,5,2,14,28.6,78.6,11,14.2,192000,N1,0.812,Pippip,5
