Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160309_050452_680.wav,0,1,1.02,192000,0,0.17,9999,64.5,61.5,3,63,63,17.39,17.39,1.53,1.53,0.008,0.014,0.006,0,0,0.014,0.018,0,0.008,0.002,0.002,0.004,0.002,0.026,0.14,0.004,0.012,0,0,0.004,0.002,0,0.012,0.032,0.03,0.004,0.306,0.018,0.008,0,0,0,0.12,0.002,0.048,0.038,0.05,0.018,0.002,0.004,0.02,0.008,0.014,FALSE,TRUE
SR2_20160309_050452_680.wav,1,1,1.02,192000,0,0.5,9999,58.5,51.75,6.75,55.5,55.5,68.68,22.76,3.41,2.45,0,0.014,0.012,0,0,0.028,0.042,0,0.012,0,0.008,0.002,0,0.028,0.048,0.002,0.002,0,0,0,0.008,0.006,0.016,0.034,0.018,0.02,0.322,0.022,0.002,0,0,0,0.074,0.01,0.046,0.054,0.042,0.034,0,0.01,0.046,0.01,0.028,TRUE,TRUE
SR2_20160309_050452_680.wav,2,1,1.02,192000,0,0.33,9999,39,27,12,29.25,29.25,86.25,38.09,12.72,10.15,0.008,0.004,0.026,0,0,0.008,0.028,0,0.004,0.002,0.006,0.008,0.002,0.014,0.188,0.002,0.004,0,0,0.006,0.002,0.002,0.002,0.016,0.006,0.006,0.422,0.014,0.012,0,0,0.006,0.07,0.004,0.014,0.01,0.074,0.008,0.002,0,0.004,0.004,0.012,TRUE,TRUE
SR2_20160309_050452_680.wav,3,1,1.02,192000,0,1.67,9999,21,2.25,18.75,11.25,9.75,283.15,72.39,0,0.54,0.004,0.006,0.048,0.002,0.004,0.006,0.024,0,0.008,0.008,0.002,0,0,0.008,0.024,0.01,0.008,0,0,0.01,0,0.002,0.002,0.01,0.004,0.012,0.516,0.018,0.03,0,0,0.006,0.042,0.012,0.028,0.026,0.024,0.02,0,0.002,0.008,0.012,0.054,TRUE,FALSE
SR2_20160309_050452_680.wav,4,1,1.02,192000,23,0.33,23,42.75,36,6.75,40.5,37.5,11.89,27.91,26.77,8.47,0,0.01,0.008,0,0,0.038,0.072,0,0.008,0,0.012,0.012,0.02,0.054,0.096,0.002,0.004,0,0,0,0,0.004,0.008,0.024,0.006,0.032,0.412,0.006,0.008,0,0,0,0.026,0.01,0.016,0.002,0.05,0.008,0,0.004,0.018,0.014,0.016,FALSE,FALSE
SR2_20160309_050452_680.wav,5,1,1.02,192000,26.83,3.33,3.83,61.5,47.25,14.25,56.25,0,0.01,0.4,4.43,8.31,0.01,0.016,0.01,0,0,0.032,0.024,0,0.012,0.002,0.002,0,0.006,0.016,0.06,0.006,0.008,0.006,0.002,0.006,0.012,0.004,0.016,0.024,0.014,0.012,0.178,0.014,0.014,0,0,0.004,0.146,0.046,0.07,0.034,0.068,0.012,0.01,0.004,0.018,0.04,0.042,FALSE,TRUE
SR2_20160309_050452_680.wav,6,1,1.02,192000,27.67,2.67,4.67,44.25,32.25,12,39,0,0.57,0.21,19.36,3.85,0.004,0.012,0.014,0,0,0.06,0.092,0,0.008,0.004,0.006,0.002,0.026,0.012,0.104,0.01,0.012,0.002,0,0,0,0,0.008,0.022,0.006,0.022,0.18,0.01,0.006,0,0,0.016,0.078,0.03,0.016,0.018,0.152,0.008,0,0,0.006,0.012,0.042,TRUE,FALSE
SR2_20160309_050452_680.wav,7,1,1.02,192000,32.83,1.17,5.17,47.25,34.5,12.75,37.5,0,1.64,0,10.61,18.6,0.012,0.01,0.02,0,0,0.014,0.058,0,0.022,0.006,0.006,0.002,0.012,0.026,0.132,0.01,0.01,0,0,0,0,0.002,0.008,0.016,0.006,0.018,0.214,0.01,0.02,0,0,0.01,0.122,0.034,0.016,0.024,0.102,0.01,0.002,0,0.002,0.016,0.028,FALSE,FALSE
SR2_20160309_050452_680.wav,8,1,1.02,192000,44.83,0.83,12,57.75,31.5,26.25,39.75,55.5,27.08,68.59,19.16,2.66,0,0.01,0.004,0,0,0.036,0.074,0,0.016,0.002,0.01,0.02,0.008,0.094,0.048,0,0.014,0,0,0,0.006,0.006,0.006,0.03,0.006,0.092,0.306,0.052,0.002,0,0,0.004,0.03,0.01,0.024,0.012,0.042,0.016,0,0,0.002,0.014,0.004,FALSE,FALSE
SR2_20160309_050452_680.wav,9,1,1.02,192000,71.33,0.83,26.5,42,30.75,11.25,33,41.25,6.91,17.4,0.46,1.73,0,0.014,0.02,0,0,0.028,0.026,0,0.028,0,0.002,0.008,0.008,0.196,0.084,0.002,0.008,0.002,0,0,0.004,0.004,0.026,0.032,0.026,0.03,0.13,0.026,0.004,0,0,0.002,0.042,0.012,0.03,0.012,0.054,0.012,0.004,0.002,0.022,0.068,0.032,FALSE,FALSE
