"ObsDate","ObsTime","IntTemperature","ExtTemperature"
"2018-Dec-02","15:28:02","   12.5","  -20.5"
"2018-Dec-02","15:33:58","   12.8","  -20.5"
"2018-Dec-02","15:35:31","   13.0","  -20.5"
"2018-Dec-02","15:40:31","   13.3","  -20.5"
"2018-Dec-02","15:42:56","   13.6","  -20.5"
"2018-Dec-02","15:43:02","   13.6","  -20.5"
"2018-Dec-02","15:43:24","   13.6","  -20.5"
"2018-Dec-02","15:44:00","   13.6","  -20.5"
"2018-Dec-02","15:45:59","   13.6","  -20.5"
"2018-Dec-02","15:47:36","   13.8","  -20.5"
"2018-Dec-02","15:52:23","   13.8","  -20.5"
"2018-Dec-02","15:54:28","   14.0","  -20.5"
"2018-Dec-02","15:56:32","   14.0","  -20.5"
"2018-Dec-02","15:57:36","   14.0","  -20.5"
"2018-Dec-02","16:01:38","   14.1","  -20.5"
"2018-Dec-02","16:03:44","   14.1","  -20.5"
"2018-Dec-02","16:04:36","   14.1","  -20.5"
"2018-Dec-02","16:09:36","   14.1","  -20.5"
"2018-Dec-02","16:10:54","   14.3","  -20.5"
"2018-Dec-02","16:12:27","   14.3","  -20.5"
"2018-Dec-02","16:12:50","   14.3","  -20.5"
"2018-Dec-02","16:13:01","   14.3","  -20.5"
"2018-Dec-02","16:13:35","   14.3","  -20.5"
"2018-Dec-02","16:14:00","   14.3","  -20.5"
"2018-Dec-02","16:19:01","   14.3","  -20.5"
"2018-Dec-02","16:21:26","   14.3","  -20.5"
"2018-Dec-02","16:22:20","   14.3","  -20.5"
"2018-Dec-02","16:22:57","   14.3","  -20.5"
"2018-Dec-02","16:23:27","   14.3","  -20.5"
"2018-Dec-02","16:24:07","   14.3","  -20.5"
"2018-Dec-02","16:24:20","   14.3","  -20.5"
"2018-Dec-02","16:25:22","   14.3","  -20.5"
"2018-Dec-02","16:28:56","   14.3","  -20.5"
"2018-Dec-02","16:32:54","   14.3","  -20.5"
"2018-Dec-02","16:36:43","   14.5","  -20.5"
"2018-Dec-02","16:38:39","   14.5","  -20.5"
"2018-Dec-02","16:42:08","   14.5","  -20.5"
"2018-Dec-02","16:44:00","   14.5","  -20.5"
"2018-Dec-02","16:44:15","   14.5","  -20.5"
"2018-Dec-02","16:44:45","   14.5","  -20.5"
"2018-Dec-02","16:45:04","   14.5","  -20.5"
"2018-Dec-02","16:47:54","   14.5","  -20.5"
"2018-Dec-02","16:49:33","   14.5","  -20.5"
"2018-Dec-02","16:54:33","   14.5","  -20.5"
"2018-Dec-02","16:57:21","   14.3","  -20.5"
"2018-Dec-02","16:59:34","   14.3","  -20.5"
"2018-Dec-02","17:03:58","   14.3","  -20.5"
"2018-Dec-02","17:04:21","   14.3","  -20.5"
"2018-Dec-02","17:06:23","   14.3","  -20.5"
"2018-Dec-02","17:07:04","   14.1","  -20.5"
"2018-Dec-02","17:07:14","   14.3","  -20.5"
"2018-Dec-02","17:09:21","   14.1","  -20.5"
"2018-Dec-02","17:10:52","   14.1","  -20.5"
"2018-Dec-02","17:11:23","   14.1","  -20.5"
"2018-Dec-02","17:14:00","   14.1","  -20.5"
"2018-Dec-02","17:15:46","   14.1","  -20.5"
"2018-Dec-02","17:19:25","   14.0","  -20.5"
"2018-Dec-02","17:21:29","   14.0","  -20.5"
"2018-Dec-02","17:23:36","   14.0","  -20.5"
"2018-Dec-02","17:25:28","   14.0","  -20.5"
"2018-Dec-02","17:26:49","   14.0","  -20.5"
"2018-Dec-02","17:27:58","   14.0","  -20.5"
"2018-Dec-02","17:29:27","   14.0","  -20.5"
"2018-Dec-02","17:34:16","   14.0","  -20.5"
"2018-Dec-02","17:36:12","   14.0","  -20.5"
"2018-Dec-02","17:39:17","   14.0","  -20.5"
"2018-Dec-02","17:42:11","   13.8","  -20.5"
"2018-Dec-02","17:44:00","   14.0","  -20.5"
"2018-Dec-02","17:44:35","   14.0","  -20.5"
"2018-Dec-02","17:47:30","   13.8","  -20.5"
"2018-Dec-02","17:52:30","   13.8","  -20.5"
"2018-Dec-02","17:56:52","   13.6","  -20.5"
"2018-Dec-02","17:58:40","   13.6","  -20.5"
"2018-Dec-02","17:59:19","   13.6","  -20.5"
"2018-Dec-02","18:03:14","   13.5","  -20.5"
"2018-Dec-02","18:03:20","   13.6","  -20.5"
"2018-Dec-02","18:04:03","   13.6","  -20.5"
"2018-Dec-02","18:04:42","   13.6","  -20.5"
"2018-Dec-02","18:05:56","   13.5","  -20.5"
"2018-Dec-02","18:06:03","   13.6","  -20.5"
"2018-Dec-02","18:07:10","   13.5","  -20.5"
"2018-Dec-02","18:09:23","   13.5","  -20.5"
"2018-Dec-02","18:09:36","   13.5","  -20.5"
"2018-Dec-02","18:09:39","   13.5","  -20.5"
"2018-Dec-02","18:11:30","   13.5","  -20.5"
"2018-Dec-02","18:14:00","   13.5","  -20.5"
"2018-Dec-02","18:16:58","   13.5","  -20.5"
"2018-Dec-02","18:21:15","   13.5","  -20.5"
"2018-Dec-02","18:21:29","   13.5","  -20.5"
"2018-Dec-02","18:26:30","   13.3","  -20.5"
"2018-Dec-02","18:26:43","   13.3","  -20.5"
"2018-Dec-02","18:30:46","   13.3","  -20.5"
"2018-Dec-02","18:31:49","   13.3","  -20.5"
"2018-Dec-02","18:33:37","   13.3","  -20.5"
"2018-Dec-02","18:36:22","   13.3","  -20.5"
"2018-Dec-02","18:38:35","   13.3","  -20.5"
"2018-Dec-02","18:38:50","   13.3","  -20.5"
"2018-Dec-02","18:42:35","   13.3","  -20.5"
"2018-Dec-02","18:44:00","   13.3","  -20.5"
"2018-Dec-02","18:44:10","   13.3","  -20.5"
"2018-Dec-02","18:46:51","   13.3","  -20.5"
"2018-Dec-02","18:51:15","   13.3","  -20.5"
"2018-Dec-02","18:56:15","   13.3","  -20.5"
"2018-Dec-02","18:56:47","   13.3","  -20.5"
"2018-Dec-02","19:01:47","   13.3","  -20.5"
"2018-Dec-02","19:04:59","   13.3","  -20.5"
"2018-Dec-02","19:09:59","   13.2","  -20.5"
"2018-Dec-02","19:12:55","   13.3","  -20.5"
"2018-Dec-02","19:14:00","   13.3","  -20.5"
"2018-Dec-02","19:19:01","   13.3","  -20.5"
"2018-Dec-02","19:20:47","   13.3","  -20.5"
"2018-Dec-02","19:21:01","   13.5","  -20.5"
"2018-Dec-02","19:23:05","   13.3","  -20.5"
"2018-Dec-02","19:23:09","   13.5","  -20.5"
"2018-Dec-02","19:24:18","   13.5","  -20.5"
"2018-Dec-02","19:28:37","   13.5","  -20.5"
"2018-Dec-02","19:33:37","   13.5","  -20.5"
"2018-Dec-02","19:34:31","   13.6","  -20.5"
"2018-Dec-02","19:35:06","   13.6","  -20.5"
"2018-Dec-02","19:36:03","   13.6","  -20.5"
"2018-Dec-02","19:37:45","   13.6","  -20.5"
"2018-Dec-02","19:37:54","   13.6","  -20.5"
"2018-Dec-02","19:38:37","   13.6","  -20.5"
"2018-Dec-02","19:42:27","   13.6","  -20.5"
"2018-Dec-02","19:44:00","   13.6","  -20.5"
"2018-Dec-02","19:44:36","   13.8","  -20.5"
"2018-Dec-02","19:45:07","   13.8","  -20.5"
"2018-Dec-02","19:45:14","   13.8","  -20.5"
"2018-Dec-02","19:45:32","   13.8","  -20.5"
"2018-Dec-02","19:46:36","   13.8","  -20.5"
"2018-Dec-02","19:46:46","   13.8","  -20.5"
"2018-Dec-02","19:47:30","   13.8","  -20.5"
"2018-Dec-02","19:52:30","   13.8","  -20.5"
"2018-Dec-02","19:54:07","   13.8","  -20.5"
"2018-Dec-02","19:55:23","   13.8","  -20.5"
"2018-Dec-02","19:57:50","   13.8","  -20.5"
"2018-Dec-02","20:02:50","   13.8","  -20.5"
"2018-Dec-02","20:05:17","   13.8","  -20.5"
"2018-Dec-02","20:06:13","   13.8","  -20.5"
"2018-Dec-02","20:10:40","   13.8","  -20.5"
"2018-Dec-02","20:14:00","   14.0","  -20.5"
"2018-Dec-02","20:18:15","   14.0","  -20.5"
"2018-Dec-02","20:21:10","   14.0","  -20.5"
"2018-Dec-02","20:21:33","   14.1","  -20.5"
"2018-Dec-02","20:22:26","   14.0","  -20.5"
"2018-Dec-02","20:24:44","   14.1","  -20.5"
"2018-Dec-02","20:25:53","   14.1","  -20.5"
"2018-Dec-02","20:27:55","   14.1","  -20.5"
"2018-Dec-02","20:28:20","   14.1","  -20.5"
"2018-Dec-02","20:33:20","   14.1","  -20.5"
"2018-Dec-02","20:38:20","   14.0","  -20.5"
"2018-Dec-02","20:43:20","   14.0","  -20.5"
"2018-Dec-02","20:43:42","   14.0","  -20.5"
"2018-Dec-02","20:44:00","   14.0","  -20.5"
"2018-Dec-02","20:45:38","   14.0","  -20.5"
"2018-Dec-02","20:50:08","   14.0","  -20.5"
"2018-Dec-02","20:55:08","   14.0","  -20.5"
"2018-Dec-02","20:58:06","   14.1","  -20.5"
"2018-Dec-02","21:01:13","   14.0","  -20.5"
"2018-Dec-02","21:02:41","   14.1","  -20.5"
"2018-Dec-02","21:04:22","   14.1","  -20.5"
"2018-Dec-02","21:05:00","   14.1","  -20.5"
"2018-Dec-02","21:05:05","   14.1","  -20.5"
"2018-Dec-02","21:09:00","   14.1","  -20.5"
"2018-Dec-02","21:12:06","   14.1","  -20.5"
"2018-Dec-02","21:13:22","   14.1","  -20.5"
"2018-Dec-02","21:13:57","   14.1","  -20.5"
"2018-Dec-02","21:14:00","   14.3","  -20.5"
"2018-Dec-02","21:16:55","   14.1","  -20.5"
"2018-Dec-02","21:18:35","   14.1","  -20.5"
"2018-Dec-02","21:23:35","   14.1","  -20.5"
"2018-Dec-02","21:28:00","   14.1","  -20.5"
"2018-Dec-02","21:28:22","   14.1","  -20.5"
"2018-Dec-02","21:32:07","   14.1","  -20.5"
"2018-Dec-02","21:34:39","   14.1","  -20.5"
"2018-Dec-02","21:35:08","   14.3","  -20.5"
"2018-Dec-02","21:35:23","   14.3","  -20.5"
"2018-Dec-02","21:38:17","   14.3","  -20.5"
"2018-Dec-02","21:38:56","   14.3","  -20.5"
"2018-Dec-02","21:39:46","   14.3","  -20.5"
"2018-Dec-02","21:41:13","   14.3","  -20.5"
"2018-Dec-02","21:42:44","   14.3","  -20.5"
"2018-Dec-02","21:43:38","   14.3","  -20.5"
"2018-Dec-02","21:44:00","   14.3","  -20.5"
"2018-Dec-02","21:44:26","   14.3","  -20.5"
"2018-Dec-02","21:44:39","   14.3","  -20.5"
"2018-Dec-02","21:47:38","   14.3","  -20.5"
"2018-Dec-02","21:52:38","   14.3","  -20.5"
"2018-Dec-02","21:57:38","   14.3","  -20.5"
"2018-Dec-02","21:58:44","   14.3","  -20.5"
"2018-Dec-02","21:58:46","   14.3","  -20.5"
"2018-Dec-02","21:59:34","   14.3","  -20.5"
"2018-Dec-02","22:00:49","   14.3","  -20.5"
"2018-Dec-02","22:04:19","   14.3","  -20.5"
"2018-Dec-02","22:06:17","   14.3","  -20.5"
"2018-Dec-02","22:06:49","   14.3","  -20.5"
"2018-Dec-02","22:06:57","   14.3","  -20.5"
"2018-Dec-02","22:07:08","   14.3","  -20.5"
"2018-Dec-02","22:07:54","   14.3","  -20.5"
"2018-Dec-02","22:09:25","   14.3","  -20.5"
"2018-Dec-02","22:09:57","   14.3","  -20.5"
"2018-Dec-02","22:10:57","   14.3","  -20.5"
"2018-Dec-02","22:11:08","   14.3","  -20.5"
"2018-Dec-02","22:11:45","   14.3","  -20.5"
"2018-Dec-02","22:13:52","   14.3","  -20.5"
"2018-Dec-02","22:14:00","   14.5","  -20.5"
"2018-Dec-02","22:14:14","   14.5","  -20.5"
"2018-Dec-02","22:17:41","   14.3","  -20.5"
"2018-Dec-02","22:19:02","   14.5","  -20.5"
"2018-Dec-02","22:23:42","   14.5","  -20.5"
"2018-Dec-02","22:26:02","   14.5","  -20.5"
"2018-Dec-02","22:29:26","   14.5","  -20.5"
"2018-Dec-02","22:32:16","   14.5","  -20.5"
"2018-Dec-02","22:33:34","   14.5","  -20.5"
"2018-Dec-02","22:34:27","   14.5","  -20.5"
"2018-Dec-02","22:34:34","   14.5","  -20.5"
"2018-Dec-02","22:35:08","   14.5","  -20.5"
"2018-Dec-02","22:35:12","   14.5","  -20.3"
"2018-Dec-02","22:37:09","   14.5","  -20.5"
"2018-Dec-02","22:37:18","   14.5","  -20.5"
"2018-Dec-02","22:38:53","   14.5","  -20.5"
"2018-Dec-02","22:39:15","   14.5","  -20.5"
"2018-Dec-02","22:40:02","   14.5","  -20.5"
"2018-Dec-02","22:41:40","   14.3","  -20.5"
"2018-Dec-02","22:44:00","   14.3","  -20.5"
"2018-Dec-02","22:44:30","   14.3","  -20.5"
"2018-Dec-02","22:46:55","   14.3","  -20.5"
"2018-Dec-02","22:49:52","   14.3","  -20.5"
"2018-Dec-02","22:51:04","   14.3","  -20.5"
"2018-Dec-02","22:53:26","   14.3","  -20.5"
"2018-Dec-02","22:53:44","   14.3","  -20.5"
"2018-Dec-02","22:54:57","   14.3","  -20.5"
"2018-Dec-02","22:56:22","   14.3","  -20.5"
"2018-Dec-02","22:59:39","   14.1","  -20.5"
"2018-Dec-02","23:01:47","   14.1","  -20.5"
"2018-Dec-02","23:03:37","   14.1","  -20.5"
"2018-Dec-02","23:05:17","   14.1","  -20.5"
"2018-Dec-02","23:07:45","   14.1","  -20.5"
"2018-Dec-02","23:11:09","   14.1","  -20.5"
"2018-Dec-02","23:14:00","   14.0","  -20.5"
"2018-Dec-02","23:17:45","   14.0","  -20.5"
"2018-Dec-02","23:22:45","   13.8","  -20.5"
"2018-Dec-02","23:24:18","   13.8","  -20.5"
"2018-Dec-02","23:24:21","   14.0","  -20.5"
"2018-Dec-02","23:25:15","   13.8","  -20.5"
"2018-Dec-02","23:25:57","   13.8","  -20.5"
"2018-Dec-02","23:26:52","   13.8","  -20.5"
"2018-Dec-02","23:28:08","   13.8","  -20.5"
"2018-Dec-02","23:31:29","   13.8","  -20.5"
"2018-Dec-02","23:31:32","   13.8","  -20.5"
"2018-Dec-02","23:33:19","   13.8","  -20.5"
"2018-Dec-02","23:34:18","   13.8","  -20.5"
"2018-Dec-02","23:34:58","   13.8","  -20.5"
"2018-Dec-02","23:36:11","   13.6","  -20.5"
"2018-Dec-02","23:37:16","   13.6","  -20.5"
"2018-Dec-02","23:41:40","   13.6","  -20.5"
"2018-Dec-02","23:44:00","   13.6","  -20.5"
"2018-Dec-02","23:44:50","   13.6","  -20.5"
"2018-Dec-02","23:45:13","   13.6","  -20.5"
"2018-Dec-02","23:45:28","   13.6","  -20.5"
"2018-Dec-02","23:45:33","   13.6","  -20.5"
"2018-Dec-02","23:50:33","   13.6","  -20.5"
"2018-Dec-02","23:54:55","   13.5","  -20.5"
"2018-Dec-02","23:54:58","   13.5","  -20.3"
"2018-Dec-02","23:55:06","   13.5","  -20.5"
"2018-Dec-02","23:55:18","   13.5","  -20.5"
"2018-Dec-02","23:56:48","   13.5","  -20.5"
"2018-Dec-03","00:00:40","   13.3","  -20.5"
"2018-Dec-03","00:01:53","   13.3","  -20.5"
"2018-Dec-03","00:02:49","   13.3","  -20.5"
"2018-Dec-03","00:02:59","   13.5","  -20.5"
"2018-Dec-03","00:04:50","   13.3","  -20.5"
"2018-Dec-03","00:07:08","   13.3","  -20.5"
"2018-Dec-03","00:10:58","   13.3","  -20.5"
"2018-Dec-03","00:14:00","   13.3","  -20.5"
"2018-Dec-03","00:15:11","   13.3","  -20.5"
"2018-Dec-03","00:15:19","   13.3","  -20.5"
"2018-Dec-03","00:16:27","   13.3","  -20.5"
"2018-Dec-03","00:18:36","   13.3","  -20.5"
"2018-Dec-03","00:21:41","   13.2","  -20.5"
"2018-Dec-03","00:24:21","   13.2","  -20.5"
"2018-Dec-03","00:26:49","   13.2","  -20.5"
"2018-Dec-03","00:28:16","   13.2","  -20.5"
"2018-Dec-03","00:30:56","   13.2","  -20.5"
"2018-Dec-03","00:33:16","   13.2","  -20.5"
"2018-Dec-03","00:33:58","   13.2","  -20.5"
"2018-Dec-03","00:34:26","   13.2","  -20.5"
"2018-Dec-03","00:36:30","   13.0","  -20.5"
"2018-Dec-03","00:38:37","   13.0","  -20.5"
"2018-Dec-03","00:38:43","   13.0","  -20.5"
"2018-Dec-03","00:38:53","   13.0","  -20.5"
"2018-Dec-03","00:39:18","   13.0","  -20.5"
"2018-Dec-03","00:44:00","   13.0","  -20.5"
"2018-Dec-03","00:49:01","   13.0","  -20.5"
"2018-Dec-03","00:50:31","   12.8","  -20.5"
"2018-Dec-03","00:50:46","   13.0","  -20.5"
"2018-Dec-03","00:51:25","   12.8","  -20.5"
"2018-Dec-03","00:52:49","   12.8","  -20.5"
"2018-Dec-03","00:55:14","   12.8","  -20.5"
"2018-Dec-03","00:55:35","   12.8","  -20.5"
"2018-Dec-03","00:55:51","   12.8","  -20.5"
"2018-Dec-03","00:57:01","   12.8","  -20.5"
"2018-Dec-03","00:57:59","   12.8","  -20.5"
"2018-Dec-03","00:59:11","   12.8","  -20.5"
"2018-Dec-03","01:01:02","   12.8","  -20.5"
"2018-Dec-03","01:02:11","   12.8","  -20.5"
"2018-Dec-03","01:04:26","   12.8","  -20.5"
"2018-Dec-03","01:07:09","   12.8","  -20.5"
"2018-Dec-03","01:07:33","   12.8","  -20.5"
"2018-Dec-03","01:07:45","   12.8","  -20.5"
"2018-Dec-03","01:11:21","   12.8","  -20.5"
"2018-Dec-03","01:13:53","   12.7","  -20.5"
"2018-Dec-03","01:14:00","   12.8","  -20.5"
"2018-Dec-03","01:14:56","   12.8","  -20.5"
"2018-Dec-03","01:19:56","   12.7","  -20.5"
"2018-Dec-03","01:21:57","   12.7","  -20.5"
"2018-Dec-03","01:23:35","   12.7","  -20.5"
"2018-Dec-03","01:23:42","   12.7","  -20.5"
"2018-Dec-03","01:24:50","   12.7","  -20.5"
"2018-Dec-03","01:26:18","   12.7","  -20.5"
"2018-Dec-03","01:26:38","   12.7","  -20.5"
"2018-Dec-03","01:31:38","   12.7","  -20.5"
"2018-Dec-03","01:31:52","   12.7","  -20.5"
"2018-Dec-03","01:35:04","   12.5","  -20.5"
"2018-Dec-03","01:35:19","   12.7","  -20.5"
"2018-Dec-03","01:37:38","   12.5","  -20.5"
"2018-Dec-03","01:38:12","   12.5","  -20.5"
"2018-Dec-03","01:38:40","   12.5","  -20.5"
"2018-Dec-03","01:39:01","   12.5","  -20.5"
"2018-Dec-03","01:39:14","   12.5","  -20.5"
"2018-Dec-03","01:40:19","   12.5","  -20.5"
"2018-Dec-03","01:43:32","   12.5","  -20.5"
"2018-Dec-03","01:44:00","   12.5","  -20.5"
"2018-Dec-03","01:44:26","   12.7","  -20.5"
"2018-Dec-03","01:45:29","   12.5","  -20.5"
"2018-Dec-03","01:46:23","   12.5","  -20.5"
"2018-Dec-03","01:49:00","   12.5","  -20.5"
"2018-Dec-03","01:50:12","   12.5","  -20.5"
"2018-Dec-03","01:52:13","   12.5","  -20.5"
"2018-Dec-03","01:55:36","   12.5","  -20.5"
"2018-Dec-03","01:56:44","   12.5","  -20.5"
"2018-Dec-03","01:57:13","   12.5","  -20.5"
"2018-Dec-03","01:57:29","   12.5","  -20.5"
"2018-Dec-03","01:57:33","   12.5","  -20.5"
"2018-Dec-03","01:59:15","   12.5","  -20.5"
"2018-Dec-03","02:00:08","   12.5","  -20.5"
"2018-Dec-03","02:00:14","   12.5","  -20.5"
"2018-Dec-03","02:03:06","   12.5","  -20.5"
"2018-Dec-03","02:06:04","   12.3","  -20.5"
"2018-Dec-03","02:06:32","   12.5","  -20.5"
"2018-Dec-03","02:07:56","   12.3","  -20.5"
"2018-Dec-03","02:08:00","   12.5","  -20.5"
"2018-Dec-03","02:09:09","   12.5","  -20.5"
"2018-Dec-03","02:09:38","   12.3","  -20.5"
"2018-Dec-03","02:14:00","   12.3","  -20.5"
"2018-Dec-03","02:16:53","   12.3","  -20.5"
"2018-Dec-03","02:18:31","   12.3","  -20.5"
"2018-Dec-03","02:21:21","   12.3","  -20.5"
"2018-Dec-03","02:22:26","   12.3","  -20.5"
"2018-Dec-03","02:24:14","   12.2","  -20.5"
"2018-Dec-03","02:26:13","   12.2","  -20.5"
"2018-Dec-03","02:28:10","   12.3","  -20.5"
"2018-Dec-03","02:29:57","   12.2","  -20.5"
"2018-Dec-03","02:30:33","   12.3","  -20.5"
"2018-Dec-03","02:32:33","   12.2","  -20.5"
"2018-Dec-03","02:33:41","   12.2","  -20.5"
"2018-Dec-03","02:34:00","   12.2","  -20.5"
"2018-Dec-03","02:34:09","   12.2","  -20.5"
"2018-Dec-03","02:35:25","   12.2","  -20.5"
"2018-Dec-03","02:38:26","   12.2","  -20.5"
"2018-Dec-03","02:40:03","   12.2","  -20.5"
"2018-Dec-03","02:41:13","   12.2","  -20.5"
"2018-Dec-03","02:41:19","   12.2","  -20.5"
"2018-Dec-03","02:42:19","   12.2","  -20.5"
"2018-Dec-03","02:42:41","   12.2","  -20.5"
"2018-Dec-03","02:43:13","   12.2","  -20.5"
"2018-Dec-03","02:43:51","   12.2","  -20.5"
"2018-Dec-03","02:44:00","   12.2","  -20.5"
"2018-Dec-03","02:45:32","   12.2","  -20.5"
"2018-Dec-03","02:47:41","   12.0","  -20.5"
"2018-Dec-03","02:52:41","   12.0","  -20.5"
"2018-Dec-03","02:54:13","   12.2","  -20.5"
"2018-Dec-03","02:56:07","   12.0","  -20.5"
"2018-Dec-03","02:56:37","   12.0","  -20.5"
"2018-Dec-03","02:57:10","   12.0","  -20.5"
"2018-Dec-03","02:57:56","   12.0","  -20.5"
"2018-Dec-03","02:58:19","   12.0","  -20.5"
"2018-Dec-03","02:58:28","   12.0","  -20.5"
"2018-Dec-03","03:00:56","   12.0","  -20.5"
"2018-Dec-03","03:02:14","   12.0","  -20.5"
"2018-Dec-03","03:05:09","   12.0","  -20.5"
"2018-Dec-03","03:09:12","   12.0","  -20.5"
"2018-Dec-03","03:10:48","   12.0","  -20.5"
"2018-Dec-03","03:12:54","   12.0","  -20.5"
"2018-Dec-03","03:13:33","   11.8","  -20.5"
"2018-Dec-03","03:14:00","   12.0","  -20.5"
"2018-Dec-03","03:14:04","   12.0","  -20.5"
"2018-Dec-03","03:14:47","   12.0","  -20.5"
"2018-Dec-03","03:19:47","   11.8","  -20.5"
"2018-Dec-03","03:21:50","   11.8","  -20.5"
"2018-Dec-03","03:23:15","   11.8","  -20.5"
"2018-Dec-03","03:23:41","   11.8","  -20.5"
"2018-Dec-03","03:24:58","   11.8","  -20.5"
"2018-Dec-03","03:25:14","   11.8","  -20.5"
"2018-Dec-03","03:26:34","   11.8","  -20.5"
"2018-Dec-03","03:27:23","   11.8","  -20.5"
"2018-Dec-03","03:32:00","   11.8","  -20.5"
"2018-Dec-03","03:32:42","   11.8","  -20.5"
"2018-Dec-03","03:34:30","   11.8","  -20.5"
"2018-Dec-03","03:36:00","   11.8","  -20.5"
"2018-Dec-03","03:36:12","   11.8","  -20.5"
"2018-Dec-03","03:37:53","   11.8","  -20.5"
"2018-Dec-03","03:38:57","   11.8","  -20.5"
"2018-Dec-03","03:39:40","   11.8","  -20.5"
"2018-Dec-03","03:41:35","   11.8","  -20.5"
"2018-Dec-03","03:41:39","   11.8","  -20.5"
"2018-Dec-03","03:42:01","   11.8","  -20.5"
"2018-Dec-03","03:42:21","   11.8","  -20.5"
"2018-Dec-03","03:44:00","   11.8","  -20.5"
"2018-Dec-03","03:45:29","   11.7","  -20.5"
"2018-Dec-03","03:45:58","   11.8","  -20.5"
"2018-Dec-03","03:46:15","   11.8","  -20.5"
"2018-Dec-03","03:47:04","   11.8","  -20.5"
"2018-Dec-03","03:47:45","   11.7","  -20.5"
"2018-Dec-03","03:47:54","   11.8","  -20.5"
"2018-Dec-03","03:48:03","   11.8","  -20.5"
"2018-Dec-03","03:53:03","   11.7","  -20.5"
"2018-Dec-03","03:57:09","   11.7","  -20.5"
"2018-Dec-03","04:02:09","   11.5","  -20.5"
"2018-Dec-03","04:03:24","   11.5","  -20.5"
"2018-Dec-03","04:04:35","   11.5","  -20.5"
"2018-Dec-03","04:08:00","   11.5","  -20.5"
"2018-Dec-03","04:08:07","   11.5","  -20.5"
"2018-Dec-03","04:08:26","   11.5","  -20.5"
"2018-Dec-03","04:12:44","   11.5","  -20.5"
"2018-Dec-03","04:13:13","   11.5","  -20.5"
"2018-Dec-03","04:14:00","   11.5","  -20.5"
"2018-Dec-03","04:15:07","   11.5","  -20.5"
"2018-Dec-03","04:15:22","   11.5","  -20.5"
"2018-Dec-03","04:15:26","   11.5","  -20.5"
"2018-Dec-03","04:15:39","   11.5","  -20.5"
"2018-Dec-03","04:15:54","   11.5","  -20.5"
"2018-Dec-03","04:16:59","   11.5","  -20.5"
"2018-Dec-03","04:17:02","   11.7","  -20.5"
"2018-Dec-03","04:17:19","   11.5","  -20.5"
"2018-Dec-03","04:18:12","   11.5","  -20.5"
"2018-Dec-03","04:21:36","   11.5","  -20.5"
"2018-Dec-03","04:25:57","   11.5","  -20.5"
"2018-Dec-03","04:28:08","   11.5","  -20.5"
"2018-Dec-03","04:28:29","   11.5","  -20.5"
"2018-Dec-03","04:29:23","   11.5","  -20.5"
"2018-Dec-03","04:30:22","   11.5","  -20.5"
"2018-Dec-03","04:30:26","   11.5","  -20.5"
"2018-Dec-03","04:31:13","   11.5","  -20.5"
"2018-Dec-03","04:33:44","   11.5","  -20.5"
"2018-Dec-03","04:33:53","   11.5","  -20.5"
"2018-Dec-03","04:36:00","   11.5","  -20.5"
"2018-Dec-03","04:38:17","   11.5","  -20.5"
"2018-Dec-03","04:38:35","   11.5","  -20.5"
"2018-Dec-03","04:39:08","   11.5","  -20.5"
"2018-Dec-03","04:41:48","   11.5","  -20.5"
"2018-Dec-03","04:41:54","   11.5","  -20.5"
"2018-Dec-03","04:42:53","   11.5","  -20.5"
"2018-Dec-03","04:44:00","   11.5","  -20.5"
"2018-Dec-03","04:48:20","   11.5","  -20.5"
"2018-Dec-03","04:49:11","   11.5","  -20.5"
"2018-Dec-03","04:50:49","   11.5","  -20.5"
"2018-Dec-03","04:52:07","   11.5","  -20.5"
"2018-Dec-03","04:52:53","   11.5","  -20.5"
"2018-Dec-03","04:53:49","   11.5","  -20.5"
"2018-Dec-03","04:57:17","   11.5","  -20.5"
"2018-Dec-03","04:59:10","   11.5","  -20.5"
"2018-Dec-03","04:59:40","   11.5","  -20.5"
"2018-Dec-03","05:00:38","   11.5","  -20.5"
"2018-Dec-03","05:01:17","   11.5","  -20.5"
"2018-Dec-03","05:01:39","   11.5","  -20.5"
"2018-Dec-03","05:02:30","   11.5","  -20.5"
"2018-Dec-03","05:04:30","   11.5","  -20.5"
"2018-Dec-03","05:06:45","   11.5","  -20.5"
"2018-Dec-03","05:09:40","   11.3","  -20.5"
"2018-Dec-03","05:12:38","   11.3","  -20.5"
"2018-Dec-03","05:14:00","   11.3","  -20.5"
"2018-Dec-03","05:15:36","   11.5","  -20.5"
"2018-Dec-03","05:19:40","   11.3","  -20.5"
"2018-Dec-03","05:20:40","   11.3","  -20.5"
"2018-Dec-03","05:23:58","   11.3","  -20.5"
"2018-Dec-03","05:24:39","   11.3","  -20.5"
"2018-Dec-03","05:25:15","   11.3","  -20.5"
"2018-Dec-03","05:30:15","   11.3","  -20.5"
"2018-Dec-03","05:30:31","   11.3","  -20.5"
"2018-Dec-03","05:31:30","   11.3","  -20.5"
"2018-Dec-03","05:32:38","   11.3","  -20.5"
"2018-Dec-03","05:33:49","   11.3","  -20.5"
"2018-Dec-03","05:36:50","   11.3","  -20.5"
"2018-Dec-03","05:36:52","   11.5","  -20.5"
"2018-Dec-03","05:38:25","   11.3","  -20.5"
"2018-Dec-03","05:39:33","   11.3","  -20.5"
"2018-Dec-03","05:39:57","   11.3","  -20.5"
