obs_datetime,filename,species,confidence_index,real_error,actual_date,session_date,time
2016-09-10T02:01:10Z,SR2_20160910_020110.wav,Barbar,0.99,0.939733686063175,2016-09-10T00:00:00Z,2016-09-09T00:00:00Z,1899-12-31T02:01:10Z
2016-09-13T22:36:14Z,SR2_20160913_223614.wav,Barbar,0.99,0.939733686063175,2016-09-13T00:00:00Z,2016-09-13T00:00:00Z,1899-12-31T22:36:14Z
2016-09-15T22:20:46Z,SR2_20160915_222046.wav,Barbar,0.99,0.939733686063175,2016-09-15T00:00:00Z,2016-09-15T00:00:00Z,1899-12-31T22:20:46Z
2016-09-15T23:31:41Z,SR2_20160915_233141.wav,Barbar,0.99,0.939733686063175,2016-09-15T00:00:00Z,2016-09-15T00:00:00Z,1899-12-31T23:31:41Z
2016-09-18T01:36:36Z,SR2_20160918_013636.wav,Barbar,0.99,0.939733686063175,2016-09-18T00:00:00Z,2016-09-17T00:00:00Z,1899-12-31T01:36:36Z
2016-09-19T20:45:43Z,SR2_20160919_204543.wav,Barbar,0.99,0.939733686063175,2016-09-19T00:00:00Z,2016-09-19T00:00:00Z,1899-12-31T20:45:43Z
2016-09-21T02:57:02Z,SR2_20160921_025702.wav,Barbar,0.99,0.939733686063175,2016-09-21T00:00:00Z,2016-09-20T00:00:00Z,1899-12-31T02:57:02Z
2016-09-23T22:10:34Z,SR2_20160923_221034.wav,Barbar,0.99,0.939733686063175,2016-09-23T00:00:00Z,2016-09-23T00:00:00Z,1899-12-31T22:10:34Z
2016-09-28T02:40:05Z,SR2_20160928_024005.wav,Barbar,0.99,0.939733686063175,2016-09-28T00:00:00Z,2016-09-27T00:00:00Z,1899-12-31T02:40:05Z
2016-09-28T02:40:09Z,SR2_20160928_024009.wav,Barbar,0.99,0.939733686063175,2016-09-28T00:00:00Z,2016-09-27T00:00:00Z,1899-12-31T02:40:09Z
2016-09-29T03:32:04Z,SR2_20160929_033204.wav,Barbar,0.99,0.939733686063175,2016-09-29T00:00:00Z,2016-09-28T00:00:00Z,1899-12-31T03:32:04Z
2016-10-07T03:43:26Z,SR2_20161007_034326.wav,Barbar,0.99,0.939733686063175,2016-10-07T00:00:00Z,2016-10-06T00:00:00Z,1899-12-31T03:43:26Z
2016-10-07T03:47:37Z,SR2_20161007_034737.wav,Barbar,0.99,0.939733686063175,2016-10-07T00:00:00Z,2016-10-06T00:00:00Z,1899-12-31T03:47:37Z
2016-10-08T20:43:28Z,SR2_20161008_204328.wav,Barbar,0.99,0.939733686063175,2016-10-08T00:00:00Z,2016-10-08T00:00:00Z,1899-12-31T20:43:28Z
2016-10-09T03:40:11Z,SR2_20161009_034011.wav,Barbar,0.99,0.939733686063175,2016-10-09T00:00:00Z,2016-10-08T00:00:00Z,1899-12-31T03:40:11Z
2016-10-09T20:00:39Z,SR2_20161009_200039.wav,Barbar,0.99,0.939733686063175,2016-10-09T00:00:00Z,2016-10-09T00:00:00Z,1899-12-31T20:00:39Z
2016-10-12T00:34:56Z,SR2_20161012_003456.wav,Barbar,0.99,0.939733686063175,2016-10-12T00:00:00Z,2016-10-11T00:00:00Z,1899-12-31T00:34:56Z
2017-08-20T21:45:24Z,SR2_20170820_214524.wav,Barbar,0.99,0.939733686063175,2017-08-20T00:00:00Z,2017-08-20T00:00:00Z,1899-12-31T21:45:24Z
2017-08-29T00:05:34Z,SR2_20170829_000534.wav,Barbar,0.99,0.939733686063175,2017-08-29T00:00:00Z,2017-08-28T00:00:00Z,1899-12-31T00:05:34Z
2017-08-29T20:29:59Z,SR2_20170829_202959.wav,Barbar,0.99,0.939733686063175,2017-08-29T00:00:00Z,2017-08-29T00:00:00Z,1899-12-31T20:29:59Z
2017-09-01T23:49:19Z,SR2_20170901_234919.wav,Barbar,0.99,0.939733686063175,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,1899-12-31T23:49:19Z
2017-09-03T02:10:00Z,SR2_20170903_021000.wav,Barbar,0.99,0.939733686063175,2017-09-03T00:00:00Z,2017-09-02T00:00:00Z,1899-12-31T02:10:00Z
2017-09-03T22:49:57Z,SR2_20170903_224957.wav,Barbar,0.99,0.939733686063175,2017-09-03T00:00:00Z,2017-09-03T00:00:00Z,1899-12-31T22:49:57Z
2017-09-04T21:15:49Z,SR2_20170904_211549.wav,Barbar,0.99,0.939733686063175,2017-09-04T00:00:00Z,2017-09-04T00:00:00Z,1899-12-31T21:15:49Z
2017-09-10T19:23:40Z,SR2_20170910_192340.wav,Barbar,0.99,0.939733686063175,2017-09-10T00:00:00Z,2017-09-10T00:00:00Z,1899-12-31T19:23:40Z
2017-09-10T20:33:12Z,SR2_20170910_203312.wav,Barbar,0.99,0.939733686063175,2017-09-10T00:00:00Z,2017-09-10T00:00:00Z,1899-12-31T20:33:12Z
2017-09-10T22:34:23Z,SR2_20170910_223423.wav,Barbar,0.99,0.939733686063175,2017-09-10T00:00:00Z,2017-09-10T00:00:00Z,1899-12-31T22:34:23Z
2017-09-12T01:40:43Z,SR2_20170912_014043.wav,Barbar,0.99,0.939733686063175,2017-09-12T00:00:00Z,2017-09-11T00:00:00Z,1899-12-31T01:40:43Z
2017-10-02T18:45:58Z,SR2_20171002_184558.wav,Barbar,0.99,0.939733686063175,2017-10-02T00:00:00Z,2017-10-02T00:00:00Z,1899-12-31T18:45:58Z
2017-10-02T23:03:07Z,SR2_20171002_230307.wav,Barbar,0.99,0.939733686063175,2017-10-02T00:00:00Z,2017-10-02T00:00:00Z,1899-12-31T23:03:07Z
2017-10-02T23:03:15Z,SR2_20171002_230315.wav,Barbar,0.99,0.939733686063175,2017-10-02T00:00:00Z,2017-10-02T00:00:00Z,1899-12-31T23:03:15Z
2017-10-07T20:17:25Z,SR2_20171007_201725.wav,Barbar,0.99,0.939733686063175,2017-10-07T00:00:00Z,2017-10-07T00:00:00Z,1899-12-31T20:17:25Z
2017-10-08T02:21:03Z,SR2_20171008_022103.wav,Barbar,0.99,0.939733686063175,2017-10-08T00:00:00Z,2017-10-07T00:00:00Z,1899-12-31T02:21:03Z
2017-10-08T18:41:34Z,SR2_20171008_184134.wav,Barbar,0.99,0.939733686063175,2017-10-08T00:00:00Z,2017-10-08T00:00:00Z,1899-12-31T18:41:34Z
2017-10-10T02:38:17Z,SR2_20171010_023817.wav,Barbar,0.99,0.939733686063175,2017-10-10T00:00:00Z,2017-10-09T00:00:00Z,1899-12-31T02:38:17Z
2017-10-11T22:02:29Z,SR2_20171011_220229.wav,Barbar,0.99,0.939733686063175,2017-10-11T00:00:00Z,2017-10-11T00:00:00Z,1899-12-31T22:02:29Z
2017-10-11T23:56:15Z,SR2_20171011_235615.wav,Barbar,0.99,0.939733686063175,2017-10-11T00:00:00Z,2017-10-11T00:00:00Z,1899-12-31T23:56:15Z
2017-10-12T17:47:42Z,SR2_20171012_174742.wav,Barbar,0.99,0.939733686063175,2017-10-12T00:00:00Z,2017-10-12T00:00:00Z,1899-12-31T17:47:42Z
2017-10-18T17:47:01Z,SR2_20171018_174701.wav,Barbar,0.99,0.939733686063175,2017-10-18T00:00:00Z,2017-10-18T00:00:00Z,1899-12-31T17:47:01Z
2017-10-18T18:40:53Z,SR2_20171018_184053.wav,Barbar,0.99,0.939733686063175,2017-10-18T00:00:00Z,2017-10-18T00:00:00Z,1899-12-31T18:40:53Z
2018-01-23T20:13:26Z,SR2_20180123_201326.wav,Barbar,0.99,0.939733686063175,2018-01-23T00:00:00Z,2018-01-23T00:00:00Z,1899-12-31T20:13:26Z
2018-07-10T21:32:44Z,SR2_20180710_213244.wav,Barbar,0.99,0.939733686063175,2018-07-10T00:00:00Z,2018-07-10T00:00:00Z,1899-12-31T21:32:44Z
2018-08-13T21:04:15Z,SR2_20180813_210415.wav,Barbar,0.99,0.939733686063175,2018-08-13T00:00:00Z,2018-08-13T00:00:00Z,1899-12-31T21:04:15Z
2018-08-17T03:20:34Z,SR2_20180817_032034.wav,Barbar,0.99,0.939733686063175,2018-08-17T00:00:00Z,2018-08-16T00:00:00Z,1899-12-31T03:20:34Z
2018-08-17T22:14:56Z,SR2_20180817_221456.wav,Barbar,0.99,0.939733686063175,2018-08-17T00:00:00Z,2018-08-17T00:00:00Z,1899-12-31T22:14:56Z
2018-08-20T01:08:56Z,SR2_20180820_010856.wav,Barbar,0.99,0.939733686063175,2018-08-20T00:00:00Z,2018-08-19T00:00:00Z,1899-12-31T01:08:56Z
2018-09-02T02:38:19Z,SR2_20180902_023819.wav,Barbar,0.99,0.939733686063175,2018-09-02T00:00:00Z,2018-09-01T00:00:00Z,1899-12-31T02:38:19Z
2018-09-10T02:48:24Z,SR2_20180910_024824.wav,Barbar,0.99,0.939733686063175,2018-09-10T00:00:00Z,2018-09-09T00:00:00Z,1899-12-31T02:48:24Z
2018-09-10T04:02:47Z,SR2_20180910_040247.wav,Barbar,0.99,0.939733686063175,2018-09-10T00:00:00Z,2018-09-09T00:00:00Z,1899-12-31T04:02:47Z
2018-09-12T21:25:14Z,SR2_20180912_212514.wav,Barbar,0.99,0.939733686063175,2018-09-12T00:00:00Z,2018-09-12T00:00:00Z,1899-12-31T21:25:14Z
2018-09-13T20:36:53Z,SR2_20180913_203653.wav,Barbar,0.99,0.939733686063175,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z,1899-12-31T20:36:53Z
2018-09-15T01:58:37Z,SR2_20180915_015837.wav,Barbar,0.99,0.939733686063175,2018-09-15T00:00:00Z,2018-09-14T00:00:00Z,1899-12-31T01:58:37Z
2018-10-05T17:58:28Z,SR2_20181005_175828.wav,Barbar,0.99,0.939733686063175,2018-10-05T00:00:00Z,2018-10-05T00:00:00Z,1899-12-31T17:58:28Z
2018-10-06T23:52:03Z,SR2_20181006_235203.wav,Barbar,0.99,0.939733686063175,2018-10-06T00:00:00Z,2018-10-06T00:00:00Z,1899-12-31T23:52:03Z
2018-10-07T20:26:13Z,SR2_20181007_202613.wav,Barbar,0.99,0.939733686063175,2018-10-07T00:00:00Z,2018-10-07T00:00:00Z,1899-12-31T20:26:13Z
2018-10-11T01:10:30Z,SR2_20181011_011030.wav,Barbar,0.99,0.939733686063175,2018-10-11T00:00:00Z,2018-10-10T00:00:00Z,1899-12-31T01:10:30Z
2018-10-14T02:26:26Z,SR2_20181014_022626.wav,Barbar,0.99,0.939733686063175,2018-10-14T00:00:00Z,2018-10-13T00:00:00Z,1899-12-31T02:26:26Z
2018-10-21T19:26:33Z,SR2_20181021_192633.wav,Barbar,0.99,0.939733686063175,2018-10-21T00:00:00Z,2018-10-21T00:00:00Z,1899-12-31T19:26:33Z
2018-10-24T19:00:18Z,SR2_20181024_190018.wav,Barbar,0.99,0.939733686063175,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z,1899-12-31T19:00:18Z
2017-09-02T03:51:24Z,SR2_20170902_035124.wav,Barbar,0.98,0.937876398385532,2017-09-02T00:00:00Z,2017-09-01T00:00:00Z,1899-12-31T03:51:24Z
2017-09-06T23:35:53Z,SR2_20170906_233553.wav,Barbar,0.98,0.937876398385532,2017-09-06T00:00:00Z,2017-09-06T00:00:00Z,1899-12-31T23:35:53Z
2017-10-14T17:42:12Z,SR2_20171014_174212.wav,Barbar,0.98,0.937876398385532,2017-10-14T00:00:00Z,2017-10-14T00:00:00Z,1899-12-31T17:42:12Z
2018-09-03T21:28:02Z,SR2_20180903_212802.wav,Barbar,0.98,0.937876398385532,2018-09-03T00:00:00Z,2018-09-03T00:00:00Z,1899-12-31T21:28:02Z
2018-11-10T17:00:27Z,SR2_20181110_170027.wav,Barbar,0.98,0.937876398385532,2018-11-10T00:00:00Z,2018-11-10T00:00:00Z,1899-12-31T17:00:27Z
2017-09-05T20:42:37Z,SR2_20170905_204237.wav,Barbar,0.97,0.935965773041384,2017-09-05T00:00:00Z,2017-09-05T00:00:00Z,1899-12-31T20:42:37Z
2017-10-02T00:02:04Z,SR2_20171002_000204.wav,Barbar,0.97,0.935965773041384,2017-10-02T00:00:00Z,2017-10-01T00:00:00Z,1899-12-31T00:02:04Z
2017-10-02T04:47:04Z,SR2_20171002_044704.wav,Barbar,0.97,0.935965773041384,2017-10-02T00:00:00Z,2017-10-01T00:00:00Z,1899-12-31T04:47:04Z
2017-10-07T20:13:55Z,SR2_20171007_201355.wav,Barbar,0.97,0.935965773041384,2017-10-07T00:00:00Z,2017-10-07T00:00:00Z,1899-12-31T20:13:55Z
2017-10-26T22:05:21Z,SR2_20171026_220521.wav,Barbar,0.97,0.935965773041384,2017-10-26T00:00:00Z,2017-10-26T00:00:00Z,1899-12-31T22:05:21Z
2016-09-11T20:11:13Z,SR2_20160911_201113.wav,Barbar,0.94,0.929900902584381,2016-09-11T00:00:00Z,2016-09-11T00:00:00Z,1899-12-31T20:11:13Z
2017-10-02T00:02:17Z,SR2_20171002_000217.wav,Barbar,0.94,0.929900902584381,2017-10-02T00:00:00Z,2017-10-01T00:00:00Z,1899-12-31T00:02:17Z
2017-10-10T18:38:26Z,SR2_20171010_183826.wav,Barbar,0.94,0.929900902584381,2017-10-10T00:00:00Z,2017-10-10T00:00:00Z,1899-12-31T18:38:26Z
2018-08-07T21:01:53Z,SR2_20180807_210153.wav,Barbar,0.92,0.925566926350431,2018-08-07T00:00:00Z,2018-08-07T00:00:00Z,1899-12-31T21:01:53Z
2016-09-20T19:38:35Z,SR2_20160920_193835.wav,Barbar,0.91,0.923308677430714,2016-09-20T00:00:00Z,2016-09-20T00:00:00Z,1899-12-31T19:38:35Z
2017-09-05T22:51:10Z,SR2_20170905_225110.wav,Barbar,0.91,0.923308677430714,2017-09-05T00:00:00Z,2017-09-05T00:00:00Z,1899-12-31T22:51:10Z
2017-10-01T23:36:04Z,SR2_20171001_233604.wav,Barbar,0.91,0.923308677430714,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,1899-12-31T23:36:04Z
2017-10-02T00:02:10Z,SR2_20171002_000210.wav,Barbar,0.91,0.923308677430714,2017-10-02T00:00:00Z,2017-10-01T00:00:00Z,1899-12-31T00:02:10Z
2017-09-13T02:10:40Z,SR2_20170913_021040.wav,Barbar,0.84,0.905668475619929,2017-09-13T00:00:00Z,2017-09-12T00:00:00Z,1899-12-31T02:10:40Z
2018-03-07T22:51:16Z,SR2_20180307_225116.wav,Barbar,0.84,0.905668475619929,2018-03-07T00:00:00Z,2018-03-07T00:00:00Z,1899-12-31T22:51:16Z
2017-10-11T22:20:59Z,SR2_20171011_222059.wav,Barbar,0.83,0.90286987480666,2017-10-11T00:00:00Z,2017-10-11T00:00:00Z,1899-12-31T22:20:59Z
2017-10-07T20:17:35Z,SR2_20171007_201735.wav,Barbar,0.82,0.899997413741413,2017-10-07T00:00:00Z,2017-10-07T00:00:00Z,1899-12-31T20:17:35Z
2018-08-03T20:51:09Z,SR2_20180803_205109.wav,Barbar,0.77,0.884478416761935,2018-08-03T00:00:00Z,2018-08-03T00:00:00Z,1899-12-31T20:51:09Z
2016-09-29T23:51:00Z,SR2_20160929_235100.wav,Barbar,0.7,0.859268010352064,2016-09-29T00:00:00Z,2016-09-29T00:00:00Z,1899-12-31T23:51:00Z
2017-10-01T19:49:02Z,SR2_20171001_194902.wav,Barbar,0.7,0.859268010352064,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,1899-12-31T19:49:02Z
2018-08-15T20:46:04Z,SR2_20180815_204604.wav,Barbar,0.52,0.773339558494739,2018-08-15T00:00:00Z,2018-08-15T00:00:00Z,1899-12-31T20:46:04Z
2016-09-12T21:05:39Z,SR2_20160912_210539.wav,Barbar,0.48,0.749874129591019,2016-09-12T00:00:00Z,2016-09-12T00:00:00Z,1899-12-31T21:05:39Z
2018-04-18T00:02:06Z,SR2_20180418_000206.wav,Barbar,0.17,0.52390162111136,2018-04-18T00:00:00Z,2018-04-17T00:00:00Z,1899-12-31T00:02:06Z
2017-04-02T21:10:27Z,SR2_20170402_211027.wav,Barbar,0.14,0.499671585902229,2017-04-02T00:00:00Z,2017-04-02T00:00:00Z,1899-12-31T21:10:27Z
2018-09-03T23:30:21Z,SR2_20180903_233021.wav,Barbar,0.02,0.403889212511781,2018-09-03T00:00:00Z,2018-09-03T00:00:00Z,1899-12-31T23:30:21Z
2018-07-17T21:10:46Z,SR2_20180717_211046.wav,Eptser,0.99,0.821395804256674,2018-07-17T00:00:00Z,2018-07-17T00:00:00Z,1899-12-31T21:10:46Z
2018-07-19T21:11:01Z,SR2_20180719_211101.wav,Eptser,0.99,0.821395804256674,2018-07-19T00:00:00Z,2018-07-19T00:00:00Z,1899-12-31T21:11:01Z
2018-07-20T23:56:58Z,SR2_20180720_235658.wav,Eptser,0.99,0.821395804256674,2018-07-20T00:00:00Z,2018-07-20T00:00:00Z,1899-12-31T23:56:58Z
2018-07-22T00:17:58Z,SR2_20180722_001758.wav,Eptser,0.99,0.821395804256674,2018-07-22T00:00:00Z,2018-07-21T00:00:00Z,1899-12-31T00:17:58Z
2018-07-22T00:30:06Z,SR2_20180722_003006.wav,Eptser,0.99,0.821395804256674,2018-07-22T00:00:00Z,2018-07-21T00:00:00Z,1899-12-31T00:30:06Z
2018-07-30T22:51:09Z,SR2_20180730_225109.wav,Eptser,0.99,0.821395804256674,2018-07-30T00:00:00Z,2018-07-30T00:00:00Z,1899-12-31T22:51:09Z
2018-08-17T22:44:27Z,SR2_20180817_224427.wav,Eptser,0.99,0.821395804256674,2018-08-17T00:00:00Z,2018-08-17T00:00:00Z,1899-12-31T22:44:27Z
2018-08-28T03:03:54Z,SR2_20180828_030354.wav,Eptser,0.99,0.821395804256674,2018-08-28T00:00:00Z,2018-08-27T00:00:00Z,1899-12-31T03:03:54Z
2018-08-31T19:35:08Z,SR2_20180831_193508.wav,Eptser,0.99,0.821395804256674,2018-08-31T00:00:00Z,2018-08-31T00:00:00Z,1899-12-31T19:35:08Z
2018-07-21T21:06:40Z,SR2_20180721_210640.wav,Eptser,0.98,0.817624198413751,2018-07-21T00:00:00Z,2018-07-21T00:00:00Z,1899-12-31T21:06:40Z
2018-07-21T21:06:44Z,SR2_20180721_210644.wav,Eptser,0.98,0.817624198413751,2018-07-21T00:00:00Z,2018-07-21T00:00:00Z,1899-12-31T21:06:44Z
2018-07-22T00:26:04Z,SR2_20180722_002604.wav,Eptser,0.98,0.817624198413751,2018-07-22T00:00:00Z,2018-07-21T00:00:00Z,1899-12-31T00:26:04Z
2018-08-01T02:19:29Z,SR2_20180801_021929.wav,Eptser,0.98,0.817624198413751,2018-08-01T00:00:00Z,2018-07-31T00:00:00Z,1899-12-31T02:19:29Z
2018-08-07T22:09:23Z,SR2_20180807_220923.wav,Eptser,0.98,0.817624198413751,2018-08-07T00:00:00Z,2018-08-07T00:00:00Z,1899-12-31T22:09:23Z
2018-09-02T19:15:26Z,SR2_20180902_191526.wav,Eptser,0.98,0.817624198413751,2018-09-02T00:00:00Z,2018-09-02T00:00:00Z,1899-12-31T19:15:26Z
2018-07-18T23:10:43Z,SR2_20180718_231043.wav,Eptser,0.97,0.813791002609476,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z,1899-12-31T23:10:43Z
2018-07-26T23:21:00Z,SR2_20180726_232100.wav,Eptser,0.96,0.809895972604898,2018-07-26T00:00:00Z,2018-07-26T00:00:00Z,1899-12-31T23:21:00Z
2018-08-20T01:56:17Z,SR2_20180820_015617.wav,Eptser,0.96,0.809895972604898,2018-08-20T00:00:00Z,2018-08-19T00:00:00Z,1899-12-31T01:56:17Z
2018-07-30T22:36:00Z,SR2_20180730_223600.wav,Eptser,0.95,0.805938897067399,2018-07-30T00:00:00Z,2018-07-30T00:00:00Z,1899-12-31T22:36:00Z
2018-07-22T00:52:04Z,SR2_20180722_005204.wav,Eptser,0.94,0.801919598858805,2018-07-22T00:00:00Z,2018-07-21T00:00:00Z,1899-12-31T00:52:04Z
2018-08-08T01:03:21Z,SR2_20180808_010321.wav,Eptser,0.94,0.801919598858805,2018-08-08T00:00:00Z,2018-08-07T00:00:00Z,1899-12-31T01:03:21Z
2018-07-24T21:01:29Z,SR2_20180724_210129.wav,Eptser,0.92,0.793693804518578,2018-07-24T00:00:00Z,2018-07-24T00:00:00Z,1899-12-31T21:01:29Z
2018-08-03T00:07:58Z,SR2_20180803_000758.wav,Eptser,0.92,0.793693804518578,2018-08-03T00:00:00Z,2018-08-02T00:00:00Z,1899-12-31T00:07:58Z
2018-08-22T02:07:51Z,SR2_20180822_020751.wav,Eptser,0.92,0.793693804518578,2018-08-22T00:00:00Z,2018-08-21T00:00:00Z,1899-12-31T02:07:51Z
2018-07-20T21:08:27Z,SR2_20180720_210827.wav,Eptser,0.87,0.772035163028436,2018-07-20T00:00:00Z,2018-07-20T00:00:00Z,1899-12-31T21:08:27Z
2017-10-10T19:11:41Z,SR2_20171010_191141.wav,Eptser,0.84,0.758292365966855,2017-10-10T00:00:00Z,2017-10-10T00:00:00Z,1899-12-31T19:11:41Z
2018-08-06T01:30:36Z,SR2_20180806_013036.wav,Eptser,0.83,0.753587955341488,2018-08-06T00:00:00Z,2018-08-05T00:00:00Z,1899-12-31T01:30:36Z
2018-07-20T23:47:59Z,SR2_20180720_234759.wav,Eptser,0.8,0.739108876375486,2018-07-20T00:00:00Z,2018-07-20T00:00:00Z,1899-12-31T23:47:59Z
2018-08-15T02:23:23Z,SR2_20180815_022323.wav,Eptser,0.77,0.724090508295423,2018-08-15T00:00:00Z,2018-08-14T00:00:00Z,1899-12-31T02:23:23Z
2018-07-23T21:19:45Z,SR2_20180723_211945.wav,Eptser,0.76,0.718967128136711,2018-07-23T00:00:00Z,2018-07-23T00:00:00Z,1899-12-31T21:19:45Z
2018-07-16T21:16:59Z,SR2_20180716_211659.wav,Eptser,0.74,0.708548511417713,2018-07-16T00:00:00Z,2018-07-16T00:00:00Z,1899-12-31T21:16:59Z
2018-07-19T23:22:04Z,SR2_20180719_232204.wav,Eptser,0.73,0.703254804513358,2018-07-19T00:00:00Z,2018-07-19T00:00:00Z,1899-12-31T23:22:04Z
2018-08-07T22:09:19Z,SR2_20180807_220919.wav,Eptser,0.73,0.703254804513358,2018-08-07T00:00:00Z,2018-08-07T00:00:00Z,1899-12-31T22:09:19Z
2018-07-05T22:36:11Z,SR2_20180705_223611.wav,Eptser,0.63,0.64745025814895,2018-07-05T00:00:00Z,2018-07-05T00:00:00Z,1899-12-31T22:36:11Z
2018-08-06T01:33:48Z,SR2_20180806_013348.wav,Eptser,0.62,0.641608128844123,2018-08-06T00:00:00Z,2018-08-05T00:00:00Z,1899-12-31T01:33:48Z
2018-07-26T02:05:58Z,SR2_20180726_020558.wav,Eptser,0.6,0.629798316518277,2018-07-26T00:00:00Z,2018-07-25T00:00:00Z,1899-12-31T02:05:58Z
2017-08-21T23:27:32Z,SR2_20170821_232732.wav,Eptser,0.58,0.617831144425696,2017-08-21T00:00:00Z,2017-08-21T00:00:00Z,1899-12-31T23:27:32Z
2017-10-10T19:12:07Z,SR2_20171010_191207.wav,Eptser,0.56,0.605719306291899,2017-10-10T00:00:00Z,2017-10-10T00:00:00Z,1899-12-31T19:12:07Z
2018-07-19T00:28:57Z,SR2_20180719_002857.wav,Eptser,0.56,0.605719306291899,2018-07-19T00:00:00Z,2018-07-18T00:00:00Z,1899-12-31T00:28:57Z
2018-07-23T21:19:42Z,SR2_20180723_211942.wav,Eptser,0.56,0.605719306291899,2018-07-23T00:00:00Z,2018-07-23T00:00:00Z,1899-12-31T21:19:42Z
2018-07-23T22:01:54Z,SR2_20180723_220154.wav,Eptser,0.54,0.593476184826778,2018-07-23T00:00:00Z,2018-07-23T00:00:00Z,1899-12-31T22:01:54Z
2018-07-27T22:26:29Z,SR2_20180727_222629.wav,Eptser,0.54,0.593476184826778,2018-07-27T00:00:00Z,2018-07-27T00:00:00Z,1899-12-31T22:26:29Z
2018-07-30T02:41:05Z,SR2_20180730_024105.wav,Eptser,0.54,0.593476184826778,2018-07-30T00:00:00Z,2018-07-29T00:00:00Z,1899-12-31T02:41:05Z
2017-08-23T22:17:22Z,SR2_20170823_221722.wav,Eptser,0.53,0.587309750504977,2017-08-23T00:00:00Z,2017-08-23T00:00:00Z,1899-12-31T22:17:22Z
2018-08-22T20:58:21Z,SR2_20180822_205821.wav,Eptser,0.43,0.524445460334483,2018-08-22T00:00:00Z,2018-08-22T00:00:00Z,1899-12-31T20:58:21Z
2018-07-18T00:04:42Z,SR2_20180718_000442.wav,Eptser,0.38,0.49259110926988,2018-07-18T00:00:00Z,2018-07-17T00:00:00Z,1899-12-31T00:04:42Z
2018-07-28T23:41:19Z,SR2_20180728_234119.wav,Eptser,0.36,0.479851723709544,2018-07-28T00:00:00Z,2018-07-28T00:00:00Z,1899-12-31T23:41:19Z
2017-08-26T21:56:26Z,SR2_20170826_215626.wav,Eptser,0.35,0.473490808263302,2017-08-26T00:00:00Z,2017-08-26T00:00:00Z,1899-12-31T21:56:26Z
2018-08-06T01:30:32Z,SR2_20180806_013032.wav,Eptser,0.35,0.473490808263302,2018-08-06T00:00:00Z,2018-08-05T00:00:00Z,1899-12-31T01:30:32Z
2018-09-15T19:17:42Z,SR2_20180915_191742.wav,Eptser,0.35,0.473490808263302,2018-09-15T00:00:00Z,2018-09-15T00:00:00Z,1899-12-31T19:17:42Z
2017-06-15T22:43:30Z,SR2_20170615_224330.wav,Eptser,0.33,0.460796800418776,2017-06-15T00:00:00Z,2017-06-15T00:00:00Z,1899-12-31T22:43:30Z
2018-08-21T21:59:19Z,SR2_20180821_215919.wav,Eptser,0.33,0.460796800418776,2018-08-21T00:00:00Z,2018-08-21T00:00:00Z,1899-12-31T21:59:19Z
2018-07-23T22:19:33Z,SR2_20180723_221933.wav,Eptser,0.26,0.416870914517394,2018-07-23T00:00:00Z,2018-07-23T00:00:00Z,1899-12-31T22:19:33Z
2018-07-26T01:11:00Z,SR2_20180726_011100.wav,Eptser,0.26,0.416870914517394,2018-07-26T00:00:00Z,2018-07-25T00:00:00Z,1899-12-31T01:11:00Z
2017-07-18T02:22:00Z,SR2_20170718_022200.wav,Eptser,0.17,0.362361856453278,2017-07-18T00:00:00Z,2017-07-17T00:00:00Z,1899-12-31T02:22:00Z
2018-05-28T21:13:15Z,SR2_20180528_211315.wav,Eptser,0.14,0.344879029354535,2018-05-28T00:00:00Z,2018-05-28T00:00:00Z,1899-12-31T21:13:15Z
2017-07-01T22:09:47Z,SR2_20170701_220947.wav,Eptser,0.12,0.3334493327017,2017-07-01T00:00:00Z,2017-07-01T00:00:00Z,1899-12-31T22:09:47Z
2018-07-20T00:54:59Z,SR2_20180720_005459.wav,Eptser,0.1,0.322212125287128,2018-07-20T00:00:00Z,2018-07-19T00:00:00Z,1899-12-31T00:54:59Z
2018-08-31T21:34:26Z,SR2_20180831_213426.wav,Eptser,0.1,0.322212125287128,2018-08-31T00:00:00Z,2018-08-31T00:00:00Z,1899-12-31T21:34:26Z
2018-08-06T23:35:33Z,SR2_20180806_233533.wav,Eptser,0.05,0.295020919383004,2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,1899-12-31T23:35:33Z
2018-09-03T20:22:50Z,SR2_20180903_202250.wav,Eptser,0.02,0.279363626480187,2018-09-03T00:00:00Z,2018-09-03T00:00:00Z,1899-12-31T20:22:50Z
2018-09-04T01:21:04Z,SR2_20180904_012104.wav,Eptser,0.02,0.279363626480187,2018-09-04T00:00:00Z,2018-09-03T00:00:00Z,1899-12-31T01:21:04Z
2018-09-03T23:47:42Z,SR2_20180903_234742.wav,Eptser,0.01,0.274259069181369,2018-09-03T00:00:00Z,2018-09-03T00:00:00Z,1899-12-31T23:47:42Z
2016-09-12T20:55:21Z,SR2_20160912_205521.wav,Myodau,0.99,0.928343317507209,2016-09-12T00:00:00Z,2016-09-12T00:00:00Z,1899-12-31T20:55:21Z
