Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20151010_170724_957.wav,0,1,1.04,192000,0.67,26.83,9999,58.5,26.25,32.25,36,40.5,124.06,81.33,87.6,42.79,0.004,0.002,0.002,0.004,0,0.008,0.02,0,0.002,0,0,0.002,0.004,0.006,0.752,0.006,0.008,0,0.002,0,0.002,0.002,0,0.02,0.006,0.008,0.016,0.006,0,0,0,0,0.018,0.006,0.014,0.008,0.052,0.002,0,0,0,0.006,0.012,FALSE,FALSE
SR2_20151010_170724_957.wav,1,1,1.04,192000,661,1.17,660.33,18,12.75,5.25,15,0,16.01,10.15,0,2.26,0.018,0.006,0.078,0,0,0.008,0.014,0,0.018,0.02,0.004,0.006,0,0.01,0.024,0.012,0.002,0,0,0.004,0,0,0,0.014,0.002,0.008,0.334,0.006,0.026,0,0,0.006,0.118,0.012,0.032,0.014,0.04,0.02,0.002,0.004,0.006,0.02,0.112,FALSE,FALSE
SR2_20151010_170724_957.wav,2,1,1.04,192000,694.67,0.33,33.67,36.75,33.75,3,34.5,36,4.76,12.93,12.44,3.3,0.02,0.014,0.054,0.002,0,0.014,0.016,0,0.02,0.002,0.006,0,0.002,0.048,0.242,0.012,0.006,0,0,0.004,0.004,0.004,0.004,0.014,0.01,0.002,0.186,0.012,0.01,0.002,0,0.002,0.096,0.026,0.036,0.016,0.058,0.012,0.002,0.004,0.002,0.014,0.022,FALSE,FALSE
SR2_20151010_170727_659.wav,0,1,1.04,192000,0,24.67,9999,63,24.75,38.25,36.75,36.75,133.75,104.53,75.91,51.03,0,0.004,0.004,0.018,0,0.018,0.018,0,0.004,0,0,0,0.002,0.004,0.7,0.008,0.002,0,0,0,0,0.006,0.002,0.004,0.01,0,0.07,0.004,0.01,0,0,0,0.01,0.014,0.014,0.004,0.038,0.014,0,0,0.002,0.01,0.006,FALSE,FALSE
SR2_20151010_170727_659.wav,1,1,1.04,192000,75.83,0.67,75.83,43.5,27,16.5,36.75,38.25,53.86,70.91,4.92,0.11,0,0.008,0.016,0.006,0,0.026,0.036,0,0.002,0,0.008,0.004,0.006,0.028,0.394,0,0.002,0,0,0.002,0.004,0.006,0.012,0.012,0.004,0.012,0.218,0.006,0.002,0,0,0.006,0.02,0.018,0.03,0.022,0.06,0.016,0,0,0.002,0.012,0,FALSE,FALSE
SR2_20151010_170727_659.wav,2,1,1.04,192000,184.67,0.33,108.83,54.75,46.5,8.25,48.75,48.75,35.29,20.11,8.49,0.42,0,0.014,0.012,0,0,0.014,0.034,0,0.01,0,0.012,0.008,0.002,0.086,0.088,0,0.004,0,0,0.002,0.01,0.004,0.008,0.022,0.026,0.008,0.414,0.01,0.004,0,0,0,0.044,0.004,0.036,0.016,0.056,0.024,0.002,0.004,0.012,0.004,0.006,FALSE,FALSE
SR2_20151010_170727_659.wav,3,1,1.04,192000,824.67,2.17,640,15.75,7.5,8.25,12.75,12.75,9.88,0.11,32.11,0.35,0.036,0,0.082,0,0,0,0.014,0,0.006,0.034,0,0.004,0,0.004,0.016,0.032,0.002,0,0,0.008,0,0,0,0.002,0.006,0.004,0.218,0.044,0.03,0,0,0,0.26,0.016,0.012,0.038,0.022,0.012,0,0.002,0,0.01,0.086,FALSE,FALSE
SR2_20151010_170727_659.wav,4,1,1.04,192000,838.17,3.33,13.5,21,6.75,14.25,11.25,9,6.8,66.98,63.22,25.43,0.048,0,0.056,0,0.008,0.002,0.014,0,0.008,0.034,0,0,0,0.006,0.016,0.022,0.002,0.004,0,0.01,0,0,0,0.002,0,0.008,0.346,0.036,0.018,0,0,0.008,0.224,0.002,0.004,0.006,0.014,0.006,0.004,0,0,0.028,0.064,FALSE,FALSE
SR2_20151010_170727_659.wav,5,1,1.04,192000,844,1.83,5.83,17.25,10.5,6.75,13.5,0,6.12,1.8,20.84,0.94,0.034,0.002,0.072,0,0,0.002,0,0,0.022,0.022,0,0,0,0,0.008,0.044,0.002,0,0,0.004,0,0.002,0.002,0.012,0.002,0.002,0.178,0.046,0.06,0,0,0.006,0.228,0.028,0.018,0.036,0.052,0.026,0.004,0.008,0.002,0.012,0.064,FALSE,FALSE
SR2_20151010_170727_659.wav,6,1,1.04,192000,899,0.33,55,43.5,39,4.5,41.25,42,7.38,20.54,19.76,5.04,0.006,0.006,0.022,0.004,0,0.03,0.06,0,0.004,0,0.004,0,0.026,0.02,0.18,0.004,0.008,0,0,0.004,0,0.004,0.014,0.026,0.012,0.006,0.07,0.008,0,0,0,0.004,0.208,0.036,0.046,0.018,0.094,0.012,0,0.004,0.008,0.002,0.05,FALSE,FALSE
SR2_20151010_170727_659.wav,7,1,1.04,192000,900.5,3.5,1.5,45,39,6,42,0,8.39,0.06,6.35,1.94,0.01,0.002,0.018,0.004,0,0.028,0.058,0,0.004,0.002,0.002,0,0.016,0.014,0.108,0.01,0.016,0.002,0,0.002,0.004,0.002,0.008,0.018,0.002,0.002,0.062,0.008,0.022,0,0,0.004,0.21,0.026,0.028,0.036,0.208,0.006,0,0,0.008,0.006,0.044,FALSE,FALSE
SR2_20151010_170727_659.wav,8,1,1.04,192000,992.67,0.83,92.17,43.5,39,4.5,41.25,0,12.29,10.56,0,1.89,0.008,0.02,0.032,0.002,0.002,0.03,0.044,0,0.014,0.006,0.002,0,0.03,0.006,0.13,0.01,0.014,0,0,0.008,0,0,0.002,0.01,0.006,0.004,0.052,0.014,0.032,0,0,0.004,0.21,0.05,0.046,0.014,0.118,0.004,0.01,0.018,0.004,0.014,0.03,FALSE,FALSE
