Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20151012_215414_229.wav,0,1,1.07,192000,0,27,9999,51,27,24,38.25,35.25,96.96,80.51,26.29,59.27,0,0.014,0.002,0.002,0,0.002,0.004,0,0.012,0.002,0,0,0.002,0.002,0.754,0.004,0,0,0,0,0.002,0.004,0.004,0.026,0.004,0.002,0.022,0.012,0.004,0,0,0,0.026,0.02,0.01,0.01,0.034,0.01,0,0,0.002,0.006,0.002,FALSE,FALSE
SR2_20151012_215414_229.wav,1,1,1.07,192000,35.67,7.5,35.67,45,29.25,15.75,38.25,38.25,101.61,38.58,24.6,5.55,0.006,0.018,0.008,0,0,0.028,0.024,0,0.014,0.004,0.006,0.002,0.006,0.012,0.556,0.004,0.006,0,0,0.002,0.002,0.004,0.008,0.048,0.014,0.022,0.058,0.012,0.006,0,0,0.004,0.02,0.016,0.02,0.008,0.022,0.028,0,0,0.002,0.006,0.004,FALSE,FALSE
SR2_20151012_215414_229.wav,2,1,1.07,192000,120.67,8.5,85,45,29.25,15.75,37.5,35.25,89.83,28.26,17.04,5.69,0.004,0.018,0.008,0,0,0.018,0.01,0,0.034,0,0.002,0,0.01,0.002,0.59,0.002,0.004,0,0,0,0.006,0.016,0.006,0.022,0.024,0.01,0.052,0.01,0.01,0,0,0.002,0.022,0.028,0.014,0.016,0.016,0.022,0,0.004,0,0.01,0.008,FALSE,FALSE
SR2_20151012_215420_929.wav,0,1,1.07,192000,0,9.67,9999,53.25,27,26.25,37.5,40.5,186.01,76.24,37.25,10.25,0.008,0.026,0.012,0.006,0,0.004,0.004,0,0.018,0,0,0,0.002,0.004,0.538,0.008,0.004,0,0,0,0.002,0.01,0.006,0.046,0.02,0.006,0.038,0.026,0.01,0,0,0,0.032,0.04,0.038,0.036,0.014,0.026,0.004,0.002,0.002,0.002,0.006,FALSE,FALSE
SR2_20151012_215420_929.wav,1,1,1.07,192000,11.5,27.83,11.5,55.5,26.25,29.25,37.5,41.25,115.45,91.83,41.05,35.18,0,0.014,0.004,0.008,0,0.006,0.004,0,0.07,0.002,0.002,0.002,0.002,0.002,0.404,0.002,0,0.002,0,0,0.006,0.006,0.022,0.062,0.036,0.016,0.032,0.054,0.014,0,0,0.004,0.018,0.062,0.06,0.032,0.016,0.032,0,0,0,0.004,0,FALSE,FALSE
SR2_20151012_215420_929.wav,2,1,1.07,192000,137.5,8.83,126,44.25,29.25,15,36.75,37.5,93.29,17.73,49.86,4.91,0.008,0.03,0,0,0,0.008,0.012,0,0.02,0.002,0,0.002,0.006,0.004,0.616,0.008,0.006,0.002,0,0.004,0,0.006,0.004,0.028,0.016,0,0.04,0.01,0.016,0,0,0,0.02,0.044,0.038,0.014,0.018,0.01,0.002,0.002,0.002,0.002,0,FALSE,FALSE
SR2_20151012_215426_656.wav,0,1,1.04,192000,0.5,10.5,9999,54.75,27.75,27,37.5,37.5,209.49,109.06,26.84,7.68,0.004,0.022,0.006,0,0.002,0.044,0.026,0,0.006,0.004,0.004,0.006,0.012,0.024,0.476,0.004,0.006,0,0,0,0.002,0.004,0.018,0.034,0.006,0.002,0.062,0.024,0.008,0,0,0.01,0.028,0.018,0.022,0.004,0.082,0.004,0.002,0,0.004,0.018,0.002,FALSE,FALSE
SR2_20151012_215426_656.wav,1,1,1.04,192000,13,19.67,12.5,54.75,27.75,27,37.5,37.5,153.56,21.17,119.28,16.71,0.004,0.03,0.006,0,0.002,0.048,0.028,0,0.016,0,0.01,0.008,0.008,0.024,0.444,0,0.008,0,0,0.004,0,0,0.006,0.024,0.012,0.012,0.024,0.04,0.002,0,0,0.006,0.026,0.028,0.026,0.008,0.09,0.01,0.002,0.004,0.006,0.028,0.006,FALSE,FALSE
SR2_20151012_215426_656.wav,2,1,1.04,192000,35.5,9,22.5,52.5,28.5,24,36.75,34.5,171.22,64.46,14.42,2.16,0.006,0.022,0.002,0,0,0.016,0.038,0,0.012,0,0.014,0.01,0.008,0.042,0.312,0,0.004,0,0,0,0.01,0.006,0.008,0.048,0.036,0.02,0.066,0.074,0.002,0,0,0.012,0.024,0.02,0.024,0.016,0.074,0.022,0.002,0.004,0.006,0.034,0.006,FALSE,FALSE
SR2_20151012_215426_656.wav,3,1,1.04,192000,50,8.33,14.5,52.5,30.75,21.75,38.25,38.25,131.92,46.85,4,2.55,0.014,0.042,0.008,0,0.002,0.026,0.02,0,0.014,0,0.01,0.006,0.004,0.04,0.402,0,0.002,0,0,0,0.002,0.004,0.01,0.034,0.012,0.006,0.042,0.046,0.004,0,0,0.01,0.014,0.026,0.034,0.01,0.078,0.028,0.004,0.004,0.006,0.032,0.004,FALSE,FALSE
SR2_20151012_215426_656.wav,4,1,1.04,192000,144.5,3.33,94.5,51.75,27.75,24,36.75,34.5,101.89,32.37,2.64,11.07,0.008,0.014,0,0.002,0,0.022,0.018,0,0.008,0,0.008,0.002,0.012,0.078,0.392,0.004,0.004,0,0,0.002,0,0.004,0.008,0.01,0.018,0.014,0.114,0.042,0.004,0,0,0.012,0.034,0.012,0.02,0.012,0.068,0.008,0,0.002,0.012,0.02,0.012,FALSE,FALSE
SR2_20151012_215434_529.wav,0,1,1.07,192000,0.5,40.83,9999,57,27.75,29.25,38.25,35.25,90.09,83.49,75.36,57.11,0,0.01,0.012,0.002,0,0.01,0.014,0,0.018,0,0.002,0,0,0.01,0.63,0.004,0.004,0,0,0,0.008,0.006,0.01,0.044,0.018,0,0.032,0.01,0.004,0,0,0.004,0.026,0.026,0.012,0.002,0.05,0.012,0,0.002,0.004,0.006,0.008,FALSE,FALSE
SR2_20151012_215434_529.wav,1,1,1.07,192000,52.67,8.83,52.17,47.25,30,17.25,38.25,36.75,129.63,52.51,17.44,2.71,0.008,0.044,0.004,0.002,0,0.024,0.018,0,0.03,0.002,0.002,0.002,0.004,0.01,0.516,0.006,0.006,0,0,0,0,0.006,0.006,0.06,0.038,0.012,0.046,0.01,0.01,0,0,0,0.028,0.026,0.012,0.014,0.034,0.012,0,0,0,0.006,0.002,FALSE,FALSE
SR2_20151012_215434_529.wav,2,1,1.07,192000,143.33,6.83,90.67,45,24.75,20.25,38.25,38.25,116.89,53.08,11.23,6.39,0.006,0.038,0.008,0.002,0,0.026,0.022,0,0.02,0.002,0,0,0,0.006,0.404,0,0.006,0.002,0,0,0.01,0.018,0.028,0.092,0.046,0.036,0.06,0.03,0.006,0,0,0.004,0.014,0.032,0.022,0,0.014,0.024,0,0,0.008,0.01,0.004,FALSE,FALSE
