Filename,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20160314_173920_427.wav,0.03,0.04,41,38.2,35.2,0,0.9,10,1,3,65.6,429.7,28,64,192000,N1,0.576,noise,5
SR2_20160314_173937_601.wav,0.018,0.028,38,26.2,41.2,0,0.2,1,4,7,156.8,259.2,75,154.8,192000,N1,0.364,noise,5
SR2_20160314_175020_268.wav,0.03,0.09,20,19.5,19.5,0,1,3,0,4,53.6,137.5,25,52.9,192000,N1,0.448,noise,5
SR2_20160314_175359_004.wav,0.098,0.276,20,13.9,14.2,0,0.9,32,2,8,21.7,84.2,8,16.6,192000,N1,0.66,noise,5
SR2_20160314_175401_071.wav,0.006,0.036,40,36,36,0,0.1,1,6,6,788.5,788.5,345,762,192000,N1,0.26,noise,5
SR2_20160314_175557_623.wav,0.048,0.098,34,30.8,22.9,0,1,6,1,6,48.2,301.2,20,40.7,192000,N1,0.512,noise,5
SR2_20160314_175633_327.wav,0.078,0.116,33,25.1,22.1,0,1.1,9,2,6,45.6,319.7,21,43.5,192000,N1,0.458,noise,5
SR2_20160314_175642_063.wav,0.064,0.262,14,13.5,11.2,0,1,10,2,4,35.6,180.1,13,31.7,192000,N1,0.534,noise,5
SR2_20160314_175802_000.wav,0.012,0.01,45,39,43.1,0,0.7,1,1,1,82.8,95.6,31,62.4,192000,N1,0.378,noise,5
SR2_20160314_181120_721.wav,0.074,0.288,14,13.9,13.1,0,1.1,26,5,16,16.4,89.6,6,11.2,192000,N1,0.614,noise,5
SR2_20160314_193506_876.wav,0.038,0.036,52,55.5,49.5,0,1.3,16,2,7,122.1,350.1,48,102.1,192000,N1,0.47,Myonat,5
SR2_20160314_195459_652.wav,0.038,0.036,52,54,54,0,2,17,3,9,63,112.4,22,42.1,192000,N1,0.438,Myodau,5
SR2_20160314_195824_503.wav,0.044,0.03,49,53.6,52.1,0,1.3,20,2,12,66.9,134.3,21,51.2,192000,N1,0.374,Myodau,5
SR2_20160314_200032_932.wav,0.03,0.046,46,45,45,0,1,13,4,10,35.2,106.5,14,26.4,192000,N1,0.388,Myodau,5
SR2_20160314_200045_275.wav,0.05,0.052,48,51.8,39,0,0.9,7,3,7,35.7,59,10,20.8,192000,N1,0.422,Myodau,5
SR2_20160314_200051_145.wav,0.03,0.044,48,42.8,39,0,1.9,27,5,14,84.1,134.4,32,65.1,192000,N1,0.344,Myodau,5
SR2_20160314_200522_941.wav,0.046,0.046,51,55.5,53.2,0,1.1,12,1,2,165.8,274.8,73,145.6,192000,N1,0.514,Myonat,5
SR2_20160314_200641_737.wav,0.016,0.028,51,55.5,55.5,0,1.9,33,3,14,123.8,184.4,50,108.3,192000,N1,0.344,Myodau,5
SR2_20160314_202438_021.wav,0.054,0.04,46,39,41.2,0,1.4,11,6,19,85,128.8,33,63,192000,N1,0.394,Myonat,5
SR2_20160314_202504_095.wav,0.028,0.022,49,38.2,37.5,0,1.4,15,5,23,127.6,206.2,42,106.3,192000,N1,0.476,Myonat,5
SR2_20160314_203351_963.wav,0.034,0.028,52,51,51.8,0,0.7,8,2,7,110.2,301.6,48,84.8,192000,N1,0.358,Myonat,5
SR2_20160314_210408_759.wav,0.024,0.028,48,48.8,48,0,1.2,21,4,17,119,168.6,35,103.5,192000,N1,0.518,Myodau,5
SR2_20160314_211134_112.wav,0.076,0.036,48,51.8,49.9,0,1.9,29,4,11,74.4,98.9,22,57.3,192000,N1,0.578,Myodau,5
SR2_20160314_211140_504.wav,0.028,0.028,48,49.5,46.5,0,0.8,5,2,3,23.4,92,10,15.2,192000,N1,0.366,Myodau,5
SR2_20160314_211237_085.wav,0.098,0.03,48,43.5,45.8,0,1.3,18,4,16,85.4,142.2,29,70.9,192000,N1,0.328,Myodau,5
SR2_20160314_211240_241.wav,0.032,0.054,47,52.5,47.6,0,1.4,14,4,15,98.6,145.8,21,82.2,192000,N1,0.306,Myodau,5
SR2_20160314_211242_073.wav,0.034,0.05,50,45,47.2,0,2.3,46,6,19,171.3,450.3,73,155.9,192000,N1,0.374,Myonat,5
SR2_20160314_212322_701.wav,0.03,0.09,40,39.8,37.5,0,1.3,12,1,2,105.8,532.9,47,102,192000,N1,0.538,noise,5
SR2_20160314_222156_413.wav,0.032,0.034,48,46.1,46.1,0,1,8,4,13,78.8,148.9,30,67.8,192000,N1,0.378,Myodau,5
SR2_20160314_222246_265.wav,0.04,0.028,47,43.9,47.6,0,1.1,16,3,13,70.5,117.7,29,60.1,192000,N1,0.324,Myodau,5
SR2_20160314_222416_612.wav,0.02,0.022,48,44.2,45,0,2,28,5,19,152,210.5,48,136.7,192000,N1,0.404,Myodau,5
SR2_20160314_222422_035.wav,0.042,0.022,46,39,42.8,0,1.8,28,5,19,128.7,196.2,37,106.8,192000,N1,0.52,Myodau,5
SR2_20160314_225724_675.wav,0.026,0.028,50,53.6,51,0,1.6,14,3,15,115.4,213.7,49,95.8,192000,N1,0.32,Myodau,5
SR2_20160314_225728_891.wav,0.046,0.026,51,53.6,51.8,0,1.8,15,6,15,100.9,170.8,40,88.4,192000,N1,0.37,Myodau,5
SR2_20160314_225804_000.wav,0.036,0.03,47,45,45.8,0.3,0.8,11,1,2,26.2,49,12,22.2,192000,N1,0.364,noise,5
SR2_20160314_225825_521.wav,0.026,0.016,48,50.2,48,0,1.2,8,5,12,83.7,144,32,70.3,192000,N1,0.554,Myodau,5
SR2_20160314_230626_628.wav,0.022,0.02,52,49.5,51,0,1.2,14,3,11,73.2,127.6,27,61.6,192000,N1,0.358,Myodau,5
SR2_20160314_230628_952.wav,0.038,0.046,49,48.4,49.1,0,1.7,24,4,16,125.3,219.2,43,101.2,192000,N1,0.498,Myodau,5
SR2_20160314_230837_352.wav,0.052,0.06,52,54,50.2,0,2.6,44,6,14,138.2,339,52,122.6,192000,N1,0.382,Myodau,5
SR2_20160314_231803_441.wav,0.03,0.032,47,44.6,37.9,0,1.8,22,7,16,106.2,137.9,31,65.3,192000,N1,0.394,Myodau,5
SR2_20160314_234055_856.wav,0.014,0.028,49,45.8,47.2,0,1,16,4,11,84,107.5,26,69.7,192000,N1,0.354,Myodau,5
SR2_20160314_235012_855.wav,0.036,0.03,51,52.5,52.5,0.1,1.3,6,2,11,29.2,100.2,11,22,192000,N1,0.412,noise,5
SR2_20160314_235051_629.wav,0.02,0.014,56,55.5,52.5,0,1,6,2,3,106.4,153.2,31,98.2,192000,N1,0.27,Myodau,5
SR2_20160314_235804_000.wav,0.078,0.034,45,35.2,38.2,0,1,8,4,12,62.9,82.9,16,27.6,192000,N1,0.352,Myonat,5
SR2_20160315_010446_507.wav,0.034,0.03,51,51.8,51.8,0,1.1,13,2,8,56.8,187.7,20,51.1,192000,N1,0.338,noise,5
SR2_20160315_011356_281.wav,0.02,0.03,48,45,48.8,0,3.4,58,5,16,136.5,314.4,50,122.3,192000,N1,0.412,Myodau,5
SR2_20160315_020924_493.wav,0.028,0.03,49,50.6,46.5,0,0.9,7,4,7,49.5,91.3,12,18.8,192000,N1,0.548,Myodau,5
SR2_20160315_020926_245.wav,0.04,0.04,47,52.5,51.8,0,1.1,7,5,12,64.4,85.9,17,32.8,192000,N1,0.486,Myodau,5
SR2_20160315_020930_221.wav,0.044,0.058,47,48,47.2,0,2.2,28,5,13,76.3,151.9,29,60.9,192000,N1,0.474,Myodau,5
SR2_20160315_024423_472.wav,0.032,0.04,49,49.9,51,0,2.1,12,4,11,66.8,122.5,17,49.1,192000,N1,0.474,Myodau,5
SR2_20160315_024425_968.wav,0.032,0.048,46,44.2,45,0,1.2,14,4,12,56.2,84.4,20,44.2,192000,N1,0.432,Myodau,5
SR2_20160315_024429_508.wav,0.032,0.064,49,51,46.5,0,3.4,24,6,15,124.1,193.6,40,105.4,192000,N1,0.456,Myodau,5
SR2_20160315_024436_280.wav,0.034,0.066,48,50.2,48.8,0,5,70,6,16,98.1,199.7,34,84.9,192000,N1,0.542,Myodau,5
SR2_20160315_024441_280.wav,0.024,0.02,48,43.9,45.4,0.1,0.4,2,9,15,58.4,85.3,12,35.7,192000,N1,0.3,Myodau,5
SR2_20160315_024458_651.wav,0.034,0.028,47,41.6,47.2,0,1.7,14,6,13,95.5,137.1,26,80.4,192000,N1,0.412,Myodau,5
SR2_20160315_024503_333.wav,0.042,0.084,50,51,48,0,2.2,36,5,18,88.2,202.1,28,70.7,192000,N1,0.37,Myodau,5
SR2_20160315_024511_181.wav,0.034,0.028,47,45,46.5,0,1,6,3,10,49.3,133.1,11,35.4,192000,N1,0.47,Myodau,5
SR2_20160315_033014_299.wav,0.034,0.04,48,48.8,45.8,0,1.8,28,6,17,94.7,231.1,38,79.5,192000,N1,0.428,Myodau,5
SR2_20160315_040636_392.wav,0.048,0.038,47,44.2,42,0,1.9,12,6,15,83.2,142,23,71.6,192000,N1,0.454,Myodau,5
SR2_20160315_040641_088.wav,0.022,0.024,50,44.2,45.8,0,1.9,24,4,12,67.8,144.3,22,49.2,192000,N1,0.406,Myodau,5
SR2_20160315_040643_613.wav,0.026,0.056,49,46.9,45,0,5,69,6,16,110.8,165.1,39,94.9,192000,N1,0.418,Myodau,5
SR2_20160315_040648_613.wav,0.1,0.046,48,42.8,51,0,0.9,13,5,14,105.3,167.6,39,92.9,192000,N1,0.362,Myodau,5
SR2_20160315_040652_109.wav,0.062,0.026,50,48,49.5,0,2.9,39,5,15,104.7,155.1,33,92.5,192000,N1,0.404,Myodau,5
SR2_20160315_040655_511.wav,0.04,0.028,48,48.4,45.8,0,2.4,33,5,15,115.1,174.4,39,93.5,192000,N1,0.556,Myodau,5
SR2_20160315_041316_392.wav,0.028,0.032,48,45,45.4,0,1.3,13,3,11,58.3,144,18,38.8,192000,N1,0.354,Myodau,5
SR2_20160315_041323_040.wav,0.024,0.036,46,42.8,42,0,1,8,4,13,59.4,108.3,16,47.8,192000,N1,0.394,Myodau,5
SR2_20160315_054221_077.wav,0.146,0.284,35,27,15,0,0.7,28,3,12,28.7,112.8,10,18.4,192000,N1,0.534,noise,5
SR2_20160315_055151_463.wav,0.054,0.164,13,12,12,0.3,1.2,3,6,30,15.8,25.3,7,9.4,192000,N1,0.606,bird,5
SR2_20160315_060228_305.wav,0.062,0.18,14,12.8,10.9,0,1.1,3,1,120,29.3,221.4,12,25,192000,N1,0.512,noise,5
SR2_20160315_062804_000.wav,0.008,0.126,9,9,0,0.4,0.5,1,7,7,5.2,5.2,2,1.9,192000,N1,0.27,bird,5
SR2_20160315_175059_144.wav,0.046,0.08,36,25.5,25.5,0,1.1,5,1,2,48.1,118.3,20,45.3,192000,N1,0.506,noise,5
SR2_20160315_192301_783.wav,0.032,0.034,49,45.8,48,0,0.9,11,3,12,69.3,121,24,53.5,192000,N1,0.388,Myodau,5
SR2_20160315_192942_068.wav,0.016,0.012,56,49.5,53.2,0,1.2,12,5,16,150,196.7,64,88.8,192000,N1,0.362,Myonat,5
SR2_20160315_195844_504.wav,0.03,0.034,50,53.6,52.5,0,0.8,7,3,8,78.7,281.5,33,65.2,192000,N1,0.384,Myonat,5
SR2_20160315_203004_000.wav,0.012,0,42,42.4,41.2,0.2,0.8,1,1,1,16.4,17.2,6,8.6,192000,N1,0.328,Myodau,5
SR2_20160315_203408_355.wav,0.028,0.048,46,45,48,0,1,9,4,12,58.4,134.4,19,45.9,192000,N1,0.46,Myodau,5
SR2_20160315_204017_969.wav,0.024,0.026,50,45.8,47.2,0,1.5,12,4,15,93.9,155.3,30,83.4,192000,N1,0.376,Myodau,5
SR2_20160315_204025_637.wav,0.042,0.032,53,55.5,56.2,0,2,24,3,9,79.8,180.9,33,71.4,192000,N1,0.404,Myonat,5
SR2_20160315_204914_321.wav,0.048,0.094,49,47.2,51.4,0,0.5,10,2,14,68.2,104.4,26,49.6,192000,N1,0.326,Myodau,5
SR2_20160315_204922_908.wav,0.04,0.084,50,52.9,51,0.1,4.2,43,4,12,75.1,669.4,31,66.8,192000,N1,0.486,noise,5
SR2_20160315_205114_217.wav,0.022,0.056,51,53.2,53.2,0,0.8,11,1,6,65.1,361.7,25,61.2,192000,N1,0.308,Pippyg,5
SR2_20160315_210818_788.wav,0.08,0.03,43,36,35.2,0,1.4,13,5,16,80.1,125.4,27,62.1,192000,N1,0.404,Pleaur,5
SR2_20160315_210829_091.wav,0.05,0.028,39,36.8,36.4,0,1.1,9,4,12,48.8,90,19,33.6,192000,N1,0.296,Pleaur,5
SR2_20160315_210832_317.wav,0.07,0.018,35,34.5,34.1,0,1.1,7,3,9,49.4,86.5,21,40.1,192000,N1,0.348,Pleaur,5
SR2_20160315_211014_885.wav,0.046,0.074,49,52.5,48,0,2.8,33,4,16,184.6,335.7,74,159.9,192000,N1,0.518,Myonat,5
SR2_20160315_215806_153.wav,0.036,0.028,45,43.5,46.1,0,1,17,5,14,75.8,139.8,25,63.7,192000,N1,0.376,Myodau,5
SR2_20160315_215807_348.wav,0.03,0.03,46,36.8,37.5,0,1,14,4,13,63.6,127.2,25,52.3,192000,N1,0.422,Myodau,5
SR2_20160315_215810_115.wav,0.028,0.07,48,51,48,0,3.2,43,5,15,89.6,191.1,34,75.2,192000,N1,0.7,Myodau,5
SR2_20160315_215813_881.wav,0.016,0.024,49,42.4,48,0,2.2,20,6,20,142.6,204.7,44,118.4,192000,N1,0.648,Myodau,5
SR2_20160315_220641_749.wav,0.046,0.046,54,54,47.2,0,1.1,8,2,5,72.8,367.5,31,68.6,192000,N1,0.45,Myonat,5
SR2_20160315_224422_657.wav,0.022,0.02,48,45.8,45.4,0,2.6,37,5,18,116.5,168.7,41,103.4,192000,N1,0.416,Myodau,5
SR2_20160315_232534_188.wav,0.062,0.082,48,48.4,46.1,0,2.8,60,4,19,151.8,491.6,61,129.3,192000,N1,0.67,Myonat,5
SR2_20160315_232537_449.wav,0.032,0.03,47,37.9,40.5,0,2,34,6,23,148,273.2,50,116.9,192000,N1,0.406,Myonat,5
SR2_20160315_232543_203.wav,0.096,0.038,39,36,37.5,0,1.1,8,4,10,44.7,106.5,16,20.9,192000,N1,0.366,Barbar,5
SR2_20160315_232818_963.wav,0.036,0.03,45,36,35.2,0,1,8,5,22,119.4,152.7,40,104.9,192000,N1,0.276,Myonat,5
SR2_20160315_234903_075.wav,0.046,0.042,45,39.8,46.5,0,1.4,20,4,12,67.6,128,24,40.8,192000,N1,0.426,Myodau,5
SR2_20160316_001449_935.wav,0.07,0.04,44,44.2,41.6,0,1.3,11,5,12,52.1,116.9,17,39.2,192000,N1,0.42,Myodau,5
SR2_20160316_001452_705.wav,0.018,0.016,44,45,49.5,0,0.6,5,2,6,37.2,154.6,15,27.4,192000,N1,0.428,Myodau,5
SR2_20160316_025200_985.wav,0.038,0.06,46,45,49.5,0,1.8,13,4,11,62.2,101.9,11,30.5,192000,N1,0.484,Myodau,5
SR2_20160316_033945_181.wav,0.034,0.03,46,42.8,45,0,1,14,4,14,71.7,117.9,28,57.4,192000,N1,0.51,Myodau,5
SR2_20160316_033946_385.wav,0.068,0.036,45,52.5,44.2,0,0.9,7,4,13,52.7,142.4,15,30.4,192000,N1,0.374,Myodau,5
SR2_20160316_053004_000.wav,0.056,0.116,12,11.2,10.9,1,1.1,1,4,4,15.4,17.8,5,4.8,192000,N1,0.254,noise,5
SR2_20160316_054058_419.wav,0.148,0.47,16,12,12.8,0,1.4,28,4,28,33.9,435.9,15,23.7,192000,N1,0.618,noise,5
SR2_20160316_175556_705.wav,0.024,0.112,21,13.1,10.5,0,0.1,1,4,6,156.9,262.7,70,143.7,192000,N1,0.392,noise,5
SR2_20160316_180202_000.wav,0.02,0.094,15,15.8,15.8,0.2,1.1,4,0,1,28.7,54.9,12,27.7,192000,N1,0.638,noise,5
