Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160601_201631_917.wav,0,1,1.08,192000,0,1.5,9999,74.25,7.5,66.75,57,45.75,1033.36,372.64,0.02,0.23,0.004,0.008,0.016,0.006,0,0.016,0.032,0,0.012,0.006,0.002,0.002,0,0.014,0.1,0.006,0.004,0,0,0,0.002,0.038,0.004,0.02,0.018,0.02,0.47,0.004,0.002,0,0,0.008,0.052,0.006,0.034,0.016,0.038,0.016,0,0.004,0.002,0.008,0.01,FALSE,FALSE
SR2_20160601_201631_917.wav,1,1,1.08,192000,136.83,0.5,136.83,33.75,24.75,9,29.25,27.75,0.1,18.09,40.76,0.86,0.002,0.006,0.024,0,0,0.018,0.016,0,0.012,0.004,0.018,0.004,0.002,0.028,0.132,0.002,0.008,0,0,0.004,0.002,0.002,0.004,0.042,0.01,0.038,0.388,0.01,0.01,0,0,0.008,0.04,0.012,0.014,0.01,0.072,0.026,0,0.002,0,0.018,0.012,FALSE,FALSE
SR2_20160601_201631_917.wav,2,1,1.08,192000,236,10,99.17,24.75,3,21.75,8.25,6,46.26,8.79,6.21,3.02,0.038,0.004,0.226,0.002,0,0.002,0.006,0.002,0.01,0.03,0,0,0.002,0,0.004,0.026,0.002,0,0,0.004,0,0.004,0.004,0.002,0.004,0,0.332,0.006,0.014,0.002,0,0,0.084,0.002,0.008,0.01,0.012,0.02,0,0,0,0.002,0.136,FALSE,FALSE
SR2_20160601_201631_917.wav,6,1,1.08,192000,480,0.5,39.83,30,19.5,10.5,22.5,24,7.19,34.95,10.2,3.88,0.004,0.002,0.032,0,0,0.01,0.028,0,0.018,0.004,0.004,0.002,0,0.03,0.06,0.016,0.002,0,0,0.01,0.002,0.002,0.004,0.01,0.006,0.006,0.486,0.004,0.012,0,0,0.022,0.048,0.004,0.012,0.014,0.082,0.008,0.002,0.002,0.004,0.022,0.026,FALSE,FALSE
SR2_20160601_201631_917.wav,9,1,1.08,192000,730.17,5.33,4.83,19.5,0.75,18.75,8.25,0,15.54,4.19,10.37,14.12,0.004,0,0.102,0,0,0.002,0.006,0,0,0.046,0.002,0,0,0.002,0.006,0.012,0.002,0,0,0.002,0,0,0,0,0,0,0.408,0.002,0.006,0,0,0.008,0.164,0,0.004,0.004,0.052,0.008,0,0,0,0.026,0.132,FALSE,FALSE
SR2_20160601_201631_917.wav,10,1,1.08,192000,737.5,10.17,7.33,22.5,0.75,21.75,8.25,3,21.22,3.51,19.51,18.8,0.006,0.002,0.064,0,0.006,0.01,0.016,0.002,0.01,0.026,0,0,0.002,0.002,0.004,0.014,0.004,0,0,0,0,0,0,0,0.002,0.004,0.404,0.004,0.006,0,0,0.002,0.184,0,0.002,0.008,0.044,0.01,0,0,0.002,0.032,0.128,FALSE,FALSE
SR2_20160601_201631_917.wav,11,1,1.08,192000,772.67,11.5,35.17,24.75,0.75,24,8.25,6,42.45,79.92,20.54,9.75,0.022,0.002,0.068,0,0.002,0.008,0.012,0,0.006,0.016,0,0,0.002,0.006,0.016,0.014,0.004,0,0,0.006,0,0.004,0.008,0,0.002,0.002,0.44,0.014,0.008,0,0,0.004,0.132,0.006,0.004,0,0.044,0.02,0,0.004,0,0.032,0.092,FALSE,FALSE
SR2_20160601_201631_917.wav,12,1,1.08,192000,793.17,4,20.5,21,5.25,15.75,8.25,13.5,29.04,7.71,17.79,0.82,0.022,0.004,0.046,0,0.004,0,0.016,0,0.002,0.042,0,0,0,0,0.01,0.02,0.002,0.002,0,0,0,0,0,0,0,0.004,0.396,0.002,0.01,0,0,0.006,0.144,0.004,0.006,0.004,0.038,0.016,0,0,0,0.02,0.18,FALSE,FALSE
SR2_20160601_201631_917.wav,13,1,1.08,192000,795.83,14.5,23.17,21.75,0.75,21,8.25,2.25,4.96,18.09,6.94,15.96,0.008,0.002,0.104,0,0.004,0.006,0.014,0,0.002,0.044,0.002,0.004,0,0.002,0.008,0.02,0.008,0.004,0,0.002,0,0,0,0.004,0.002,0,0.39,0.004,0.002,0,0,0.002,0.17,0,0.002,0.004,0.042,0.004,0.002,0,0,0.04,0.098,FALSE,FALSE
SR2_20160601_201631_917.wav,14,1,1.08,192000,813.5,3.83,17.67,20.25,0.75,19.5,8.25,3,4.01,6.19,34.31,5.38,0.018,0.002,0.104,0,0.006,0.002,0.008,0,0.004,0.028,0,0.004,0.002,0.004,0.004,0.026,0.004,0.002,0,0,0,0.002,0,0,0,0.002,0.484,0.004,0,0.002,0,0.004,0.086,0.002,0,0.004,0.048,0.006,0.002,0,0,0.016,0.12,FALSE,FALSE
SR2_20160601_201631_917.wav,15,1,1.08,192000,900.83,7.67,87.33,15,0.75,14.25,8.25,6,2.21,11.81,12.94,8.94,0.008,0.002,0.142,0,0.004,0.004,0.006,0,0,0.04,0,0.002,0,0.002,0.002,0.036,0.004,0.002,0,0.002,0,0,0.002,0,0.004,0,0.406,0.008,0.008,0,0,0.004,0.132,0.002,0,0.004,0.05,0.004,0,0,0,0.012,0.108,FALSE,FALSE
SR2_20160601_201631_917.wav,16,1,1.08,192000,923.67,4.17,22.83,21,6.75,14.25,18,12,2.58,9.96,5.15,5.03,0.016,0.002,0.092,0,0,0.012,0.004,0,0.016,0.022,0.008,0.002,0,0.006,0.016,0.026,0.01,0,0,0,0,0,0.008,0.006,0.002,0.012,0.292,0.012,0.006,0,0,0.002,0.198,0,0.008,0.018,0.032,0.014,0.002,0.004,0,0.024,0.128,FALSE,FALSE
SR2_20160601_201631_917.wav,17,1,1.08,192000,927.17,0.33,26.33,47.25,43.5,3.75,45.75,45,9.77,13.78,11.41,2.66,0.004,0.018,0.008,0.002,0,0.004,0.018,0,0.01,0,0.012,0.002,0.016,0.032,0.098,0.002,0.006,0,0,0,0.008,0.004,0.018,0.04,0.016,0.014,0.284,0.012,0.002,0,0,0.004,0.07,0.026,0.06,0.042,0.04,0.02,0.008,0.006,0.064,0.01,0.02,FALSE,FALSE
SR2_20160601_201631_917.wav,18,1,1.08,192000,929.33,0.5,2.17,14.25,9,5.25,12,9,1.45,19.16,19.61,5.59,0.012,0,0.052,0,0,0.008,0.008,0.002,0.002,0.028,0.002,0,0.004,0.012,0.01,0.024,0.002,0,0,0,0,0,0,0.006,0,0.006,0.222,0.018,0.01,0,0,0.006,0.358,0,0.006,0.006,0.066,0.008,0,0.002,0.002,0.008,0.11,FALSE,FALSE
SR2_20160601_201631_917.wav,19,1,1.08,192000,948.33,3,19,15,6.75,8.25,11.25,0,3.81,1.12,13.67,6.03,0.01,0.002,0.098,0,0.004,0.004,0.008,0.002,0.002,0.042,0,0,0,0.006,0.012,0.02,0.004,0.002,0,0.01,0,0,0,0,0,0.004,0.32,0.01,0.006,0,0,0.01,0.25,0.002,0.01,0.006,0.06,0.01,0.002,0,0,0.012,0.072,FALSE,FALSE
SR2_20160601_201631_917.wav,20,1,1.08,192000,1048.33,0.83,100,13.5,8.25,5.25,11.25,11.25,3.25,12.48,16.71,5.02,0.042,0.01,0.098,0,0.002,0.002,0.01,0,0.01,0.052,0,0,0,0,0.01,0.038,0,0.002,0,0.006,0,0,0,0.002,0,0.006,0.146,0.038,0.026,0,0,0,0.19,0.004,0.01,0.016,0.01,0.018,0.002,0.002,0,0.006,0.242,FALSE,FALSE
SR2_20160601_203618_165.wav,0,1,1.03,192000,0,1.5,9999,72.75,0.75,72,15,13.5,658.53,449.25,21.82,1.49,0.002,0.01,0.052,0.002,0,0.01,0.026,0,0.022,0.006,0.002,0.002,0,0.002,0.056,0.006,0,0,0,0,0.002,0.024,0.012,0.018,0.02,0.096,0.39,0.014,0.004,0,0,0.01,0.04,0.008,0.046,0.02,0.026,0.028,0,0.002,0.01,0.006,0.026,FALSE,FALSE
SR2_20160601_210345_588.wav,0,1,1.01,192000,0,19.17,9999,60.75,0.75,60,20.25,16.5,346.3,196.26,64.69,27.69,0.022,0.024,0.084,0.004,0,0.002,0.012,0,0.022,0.01,0,0,0,0,0.058,0.028,0.004,0,0,0.006,0,0.006,0.004,0.026,0.01,0.014,0.24,0.04,0.042,0,0,0.008,0.088,0.01,0.042,0.03,0.048,0.046,0.002,0.004,0,0.016,0.048,FALSE,FALSE
