Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20151123_224333_077.wav,1,1,1.02,192000,116.67,0.67,116.67,16.5,10.5,6,12.75,12.75,4.41,23.17,29.16,12.08,0.008,0.014,0.048,0,0.004,0.01,0.036,0,0.024,0.014,0,0.002,0,0.002,0.006,0.012,0.004,0,0,0,0.004,0.002,0.008,0.016,0.014,0.036,0.402,0.012,0.006,0,0,0.012,0.068,0.008,0.014,0.012,0.038,0.012,0.002,0,0.004,0.036,0.11,TRUE,TRUE
SR2_20151123_224333_077.wav,2,1,1.02,192000,116.83,0.83,116.83,39,33,6,36,34.5,12.51,20.84,1,1.65,0.004,0.032,0.008,0.004,0,0.034,0.056,0,0.034,0,0.006,0.004,0.002,0.036,0.074,0,0.006,0,0,0,0.002,0.002,0.006,0.058,0.012,0.014,0.328,0.012,0.008,0,0,0,0.05,0.024,0.03,0.012,0.052,0.024,0,0.004,0.004,0.012,0.046,FALSE,TRUE
SR2_20151123_224333_077.wav,4,1,1.02,192000,152.17,0.83,35.33,30,24.75,5.25,27,27,7.3,20.06,10.32,1.75,0.014,0.034,0.05,0.002,0,0.012,0.024,0,0.078,0.008,0.012,0.004,0,0.006,0.062,0.034,0.006,0,0,0.01,0,0,0.002,0.032,0.004,0.012,0.23,0.038,0.032,0,0,0,0.074,0.014,0.02,0.03,0.052,0.034,0.01,0.004,0.002,0.01,0.044,FALSE,FALSE
SR2_20151123_224333_077.wav,5,1,1.02,192000,283.33,0.17,131.17,45.75,40.5,5.25,42.75,42,15.29,15.29,25.34,25.34,0,0.006,0.008,0.006,0,0.002,0.02,0,0.01,0,0.01,0.004,0.01,0.08,0.14,0.002,0.004,0,0,0,0.004,0.01,0.026,0.036,0.032,0.01,0.308,0.006,0.01,0,0,0.004,0.056,0.012,0.034,0.024,0.056,0.018,0.004,0.008,0.022,0.006,0.012,FALSE,FALSE
SR2_20151123_224333_077.wav,6,1,1.02,192000,301.83,0.33,18.5,14.25,8.25,6,12,12,7,16.45,17.31,9.58,0.004,0.006,0.036,0,0,0.008,0.02,0,0.006,0.008,0,0.004,0,0.01,0,0.016,0.004,0,0,0.002,0.002,0,0,0.004,0.004,0.002,0.496,0,0.016,0.002,0,0.008,0.086,0,0.004,0.002,0.026,0.014,0.002,0,0.002,0.026,0.18,FALSE,FALSE
SR2_20151123_224333_077.wav,7,1,1.02,192000,403,0.83,101.17,45.75,32.25,13.5,34.5,44.25,0.88,1.15,20.4,8.64,0.002,0.024,0.008,0,0,0.008,0.02,0,0.03,0,0.004,0.006,0.006,0.024,0.03,0.004,0.006,0,0,0,0.02,0.016,0.04,0.174,0.06,0.078,0.114,0.044,0.014,0,0,0,0.018,0.06,0.044,0.034,0.022,0.052,0,0.002,0.01,0.012,0.014,FALSE,FALSE
SR2_20151123_224333_077.wav,8,1,1.02,192000,434.83,0.33,31.83,47.25,31.5,15.75,34.5,34.5,9.98,35.01,32.98,3.89,0.002,0.004,0.02,0.002,0,0.08,0.104,0,0.014,0,0.004,0.004,0.014,0.066,0.064,0.002,0.024,0,0,0,0.006,0,0.008,0.022,0.012,0.024,0.348,0.008,0.004,0,0,0,0.016,0.004,0.01,0.002,0.076,0.022,0,0,0.01,0.014,0.01,FALSE,FALSE
SR2_20151123_224333_077.wav,9,1,1.02,192000,437.33,0.33,2.5,17.25,9,8.25,12.75,12,6.29,41.03,49.83,32.71,0.008,0,0.03,0,0,0.012,0.07,0,0.004,0.006,0.01,0.004,0,0.032,0.006,0.002,0.004,0,0,0,0,0.002,0,0.004,0.002,0.016,0.552,0.004,0.002,0,0,0.022,0.048,0.002,0.006,0.004,0.034,0.006,0,0,0.01,0.048,0.05,FALSE,FALSE
SR2_20151123_224333_077.wav,10,1,1.02,192000,470.5,1.17,33.17,64.5,39,25.5,54,0,54.06,69.89,0,1.46,0,0.004,0.01,0,0,0.006,0.03,0,0.002,0.004,0.008,0.002,0,0.086,0.108,0,0.022,0,0,0,0.008,0.006,0.008,0.014,0.014,0.006,0.502,0.004,0.008,0,0,0.012,0.014,0.008,0.028,0.018,0.034,0.008,0,0,0.014,0.006,0.006,FALSE,FALSE
SR2_20151123_224333_077.wav,11,1,1.02,192000,503.33,0.5,32.83,16.5,9,7.5,12.75,13.5,0.86,41.86,14.08,3.53,0.014,0.008,0.018,0,0,0.018,0.042,0,0.008,0.002,0.006,0,0,0.016,0.004,0.01,0.006,0,0,0.002,0,0.004,0,0.002,0.006,0.008,0.56,0.002,0,0,0,0.014,0.05,0.002,0.006,0.002,0.04,0.014,0.002,0,0,0.034,0.1,FALSE,FALSE
