Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20151112_160702_000.wav,0,1,1.1,192000,53.33,3.67,9999,46.5,27,19.5,34.5,36,118.36,24.47,3.88,2.25,0,0.02,0,0.002,0,0.006,0.016,0,0.016,0.004,0.002,0.002,0.008,0.018,0.602,0.002,0.002,0,0,0,0.006,0.008,0.006,0.06,0.016,0.012,0.048,0.014,0,0,0,0.004,0.012,0.022,0.022,0.024,0.016,0.022,0,0.002,0,0.004,0.002,FALSE,FALSE
SR2_20151112_160702_000.wav,1,1,1.1,192000,64.67,2.83,11.33,46.5,31.5,15,34.5,33.75,53.03,0.64,3.71,0.32,0.002,0.02,0.002,0,0,0.006,0.006,0,0.006,0.002,0.004,0.002,0.012,0.036,0.552,0.004,0.004,0,0,0,0.012,0.004,0.008,0.05,0.012,0.006,0.046,0.032,0.004,0,0,0.004,0.034,0.026,0.034,0.018,0.03,0.006,0,0,0.006,0.008,0.002,FALSE,FALSE
SR2_20151112_160702_000.wav,2,1,1.1,192000,77,0.33,12.33,45.75,30.75,15,34.5,36.75,68.18,64.44,43.09,4.13,0.004,0.012,0,0,0,0.012,0.026,0,0.006,0,0.004,0.006,0,0.092,0.26,0,0,0,0,0,0.002,0.006,0.006,0.036,0.008,0.034,0.08,0.026,0.002,0,0,0.018,0.032,0.056,0.098,0.072,0.056,0.028,0.004,0,0.002,0.008,0.004,FALSE,FALSE
SR2_20151112_174034_159.wav,0,1,1.04,192000,0,3.83,9999,56.25,28.5,27.75,35.25,0,229.03,66.93,17,1.74,0.006,0.022,0.014,0.016,0,0.018,0.018,0,0.026,0,0,0.002,0.002,0.016,0.376,0.008,0.006,0,0,0.004,0.008,0,0.006,0.038,0.024,0.016,0.112,0.016,0.012,0,0,0.008,0.034,0.024,0.028,0.034,0.038,0.036,0.004,0,0,0.016,0.012,FALSE,FALSE
SR2_20151112_174034_159.wav,1,1,1.04,192000,18.67,3,18.67,54.75,27,27.75,35.25,35.25,250.4,38.12,11.98,2.82,0.002,0.024,0.012,0.018,0,0.002,0.018,0,0.03,0.004,0.004,0.004,0.002,0.008,0.356,0,0.002,0,0,0,0.002,0.006,0.008,0.068,0.022,0.024,0.156,0.022,0.012,0,0,0.002,0.02,0.016,0.034,0.026,0.03,0.036,0.002,0.002,0.002,0.008,0.016,FALSE,FALSE
SR2_20151112_180157_412.wav,0,1,1.09,192000,0,4.5,9999,51.75,28.5,23.25,35.25,36,171.8,35.95,6.42,6.59,0,0.024,0.008,0.004,0,0.004,0.022,0,0.008,0.002,0,0,0.002,0.002,0.676,0.004,0,0,0,0,0,0.006,0.004,0.02,0.008,0.006,0.04,0.002,0.012,0,0,0.002,0.036,0.024,0.026,0.004,0.026,0.01,0,0.008,0.002,0.004,0.004,FALSE,FALSE
SR2_20151112_180157_412.wav,1,1,1.09,192000,7.67,3.83,7.67,51,31.5,19.5,35.25,35.25,202.13,17.65,4.56,3.77,0.002,0.008,0.006,0.002,0,0.01,0.046,0,0.006,0,0,0,0.01,0.004,0.502,0.006,0.006,0,0,0.002,0.002,0.002,0.01,0.024,0.004,0,0.068,0.016,0.014,0,0,0.014,0.062,0.044,0.022,0.022,0.052,0.008,0.002,0,0.008,0.004,0.012,FALSE,FALSE
SR2_20151112_180157_412.wav,2,1,1.09,192000,22.5,2.5,14.83,50.25,27,23.25,35.25,35.25,227.86,65.34,25.61,0.05,0.012,0.022,0.012,0.006,0,0.014,0.028,0,0.012,0,0.006,0.002,0.01,0.012,0.322,0.002,0,0.002,0,0.002,0,0.018,0.016,0.062,0.046,0.022,0.088,0.014,0.008,0,0,0,0.06,0.03,0.056,0.03,0.05,0.018,0,0,0.004,0.01,0.004,FALSE,FALSE
SR2_20151112_180204_824.wav,0,1,1.07,192000,0.67,3,9999,54,27.75,26.25,36,36,305.96,87.1,49.5,29.49,0.004,0.014,0.014,0.01,0,0.02,0.022,0,0.008,0,0.002,0.004,0.004,0.01,0.418,0.004,0,0,0,0,0.008,0.004,0.01,0.05,0.024,0.018,0.154,0.01,0.008,0,0,0.002,0.018,0.022,0.052,0.018,0.032,0.024,0.002,0,0,0.006,0.004,FALSE,FALSE
SR2_20151112_180204_824.wav,1,1,1.07,192000,19.33,1.83,18.67,49.5,27.75,21.75,42.75,35.25,287.87,75.86,6.95,10.67,0,0.01,0.006,0,0,0.028,0.032,0,0.002,0.004,0.012,0.008,0.006,0.024,0.428,0,0.01,0,0,0,0,0,0.006,0.042,0.012,0.018,0.162,0.036,0.002,0.002,0,0.004,0.034,0.008,0.03,0.026,0.022,0.018,0,0,0.002,0.004,0.002,FALSE,FALSE
