filename,species,accuracy
SR2_20180123_201326_000.wav,Barbar,0.99
SR2_20180307_225116_000.wav,Barbar,0.84
SR2_20180115_022111_000.wav,Myodau,0.83
SR2_20180123_224808_000.wav,Myodau,0.73
SR2_20180123_225240_000.wav,Myodau,0.98
SR2_20180310_194533_000.wav,Myodau,0.89
SR2_20180310_201829_000.wav,Myodau,0.59
SR2_20180104_173503_000.wav,Myonat,0.98
SR2_20180108_233549_000.wav,Myonat,0.76
SR2_20180123_193441_000.wav,Myonat,0.79
SR2_20180123_211029_000.wav,Myonat,0.72
SR2_20180123_224828_000.wav,Myonat,0.61
SR2_20180123_230026_000.wav,Myonat,0.57
SR2_20171230_214644_000.wav,Pippip,0.98
SR2_20171231_003854_000.wav,Pippip,0.99
SR2_20171231_003859_000.wav,Pippip,0.98
SR2_20180101_175136_000.wav,Pippip,0.98
SR2_20180104_180158_000.wav,Pippip,0.98
SR2_20180104_180203_000.wav,Pippip,0.91
SR2_20180104_180207_000.wav,Pippip,0.93
SR2_20180110_171647_000.wav,Pippip,0.97
SR2_20180110_175751_000.wav,Pippip,0.99
SR2_20180110_175756_000.wav,Pippip,0.67
SR2_20180112_182432_000.wav,Pippip,0.97
SR2_20180112_194925_000.wav,Pippip,0.97
SR2_20180113_192636_000.wav,Pippip,0.98
SR2_20180113_192641_000.wav,Pippip,0.97
SR2_20180115_211627_000.wav,Pippip,0.97
SR2_20180115_211632_000.wav,Pippip,0.87
SR2_20180115_212257_000.wav,Pippip,0.98
SR2_20180115_212302_000.wav,Pippip,0.97
SR2_20180115_212305_000.wav,Pippip,0.93
SR2_20180115_212318_000.wav,Pippip,0.97
SR2_20180115_212345_000.wav,Pippip,0.97
SR2_20180115_212356_000.wav,Pippip,0.97
SR2_20180118_175657_000.wav,Pippip,0.97
SR2_20180118_175702_000.wav,Pippip,0.92
SR2_20180122_182035_000.wav,Pippip,0.99
SR2_20180122_182040_000.wav,Pippip,0.95
SR2_20180122_200101_000.wav,Pippip,0.98
SR2_20180123_174821_000.wav,Pippip,0.99
SR2_20180123_174826_000.wav,Pippip,0.59
SR2_20180123_180444_000.wav,Pippip,0.99
SR2_20180123_180451_000.wav,Pippip,0.98
SR2_20180123_192428_000.wav,Pippip,0.98
SR2_20180123_221351_000.wav,Pippip,0.99
SR2_20180215_181713_000.wav,Pippip,0.97
SR2_20180215_181718_000.wav,Pippip,0.9
SR2_20180216_184213_000.wav,Pippip,0.98
SR2_20180216_184218_000.wav,Pippip,0.91
SR2_20180217_191221_000.wav,Pippip,0.97
SR2_20180217_191225_000.wav,Pippip,0.98
SR2_20180228_193002_000.wav,Pippip,0.99
SR2_20180228_193007_000.wav,Pippip,0.97
SR2_20180228_193017_000.wav,Pippip,0.91
SR2_20180305_011750_000.wav,Pippip,0.98
SR2_20180305_011753_000.wav,Pippip,0.98
SR2_20180305_182706_000.wav,Pippip,0.99
SR2_20180305_183050_000.wav,Pippip,0.98
SR2_20180305_220136_000.wav,Pippip,0.98
SR2_20180305_225735_000.wav,Pippip,0.98
SR2_20180307_193530_000.wav,Pippip,0.97
SR2_20180310_193322_000.wav,Pippip,0.96
SR2_20180310_193523_000.wav,Pippip,0.98
SR2_20180310_215308_000.wav,Pippip,0.98
SR2_20180310_215313_000.wav,Pippip,0.65
SR2_20180312_004317_000.wav,Pippip,0.99
SR2_20180109_202314_000.wav,Pippyg,0.98
SR2_20180109_202849_000.wav,Pippyg,0.98
SR2_20180122_184052_000.wav,Pippyg,0.94
SR2_20180122_184055_000.wav,Pippyg,0.98
SR2_20180123_022629_000.wav,Pippyg,0.97
SR2_20180228_193012_000.wav,Pippyg,0.96
SR2_20180305_190049_000.wav,Pippyg,0.98
SR2_20180310_215008_000.wav,Pippyg,0.98
SR2_20180122_183148_000.wav,Pleaur,0.99
SR2_20180215_230652_000.wav,Pleaur,0.91
SR2_20180217_193304_000.wav,Pleaur,0.94
SR2_20180305_190133_000.wav,Pleaur,0.99
SR2_20180305_222744_000.wav,Pleaur,0.52
SR2_20180305_224930_000.wav,Pleaur,0.97
SR2_20180305_232601_000.wav,Pleaur,0.54
SR2_20180306_000717_000.wav,Pleaur,0.92
SR2_20180306_202711_000.wav,Pleaur,0.95
SR2_20180307_225124_000.wav,Pleaur,0.95
SR2_20180310_191404_000.wav,Pleaur,0.88
SR2_20180310_193117_000.wav,Pleaur,0.64
SR2_20180310_193736_000.wav,Pleaur,0.96
SR2_20180310_211348_000.wav,Pleaur,0.84
SR2_20180311_014152_000.wav,Pleaur,0.85
SR2_20180311_223509_000.wav,Pleaur,0.84
SR2_20180313_215540_000.wav,Pleaur,0.96
