Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20160428_225834_669.wav,0.012,0.018,0.07,0.006,0.004,0.034,0.05,0,0.038,0.016,0.032,0.012,0.006,0.124,0.22,0.022,0.016,0.002,0.002,0.006,0.024,0.016,0.032,0.158,0.068,0.09,0.618,0.022,0.024,0,0,0.024,0.128,0.052,0.072,0.058,0.078,0.064,0.004,0.012,0.026,0.038,0.084,37,35.6,35.6,0,1,12,0,1,31.7,132.9,14,26.3,192000,N1,0.618,noise,5
SR2_20160428_225848_623.wav,0.02,0.022,0.074,0.006,0,0.028,0.04,0.004,0.02,0.02,0.012,0.008,0.006,0.092,0.192,0.018,0.008,0,0,0.008,0.01,0.008,0.02,0.134,0.084,0.022,0.608,0.016,0.012,0,0.002,0.024,0.232,0.046,0.052,0.034,0.124,0.052,0.004,0.006,0.016,0.042,0.146,15,15.8,17.2,0,1.1,8,0,1,42.5,248.7,17,40.4,192000,N1,0.608,noise,5
SR2_20160428_225858_140.wav,0.02,0.032,0.076,0.01,0.004,0.038,0.074,0.002,0.026,0.01,0.018,0.008,0.016,0.138,0.224,0.014,0.014,0.002,0.002,0.01,0.014,0.022,0.036,0.054,0.048,0.072,0.638,0.022,0.024,0.002,0,0.014,0.136,0.034,0.07,0.042,0.122,0.046,0.002,0.006,0.026,0.034,0.092,36,37.5,34.5,0,0.8,12,1,1,31.3,106,15,26.4,192000,N1,0.638,noise,5
SR2_20160428_225958_575.wav,0.026,0.038,0.034,0.008,0.002,0.052,0.09,0,0.042,0.014,0.016,0.016,0.012,0.12,0.132,0.016,0.02,0.004,0.004,0.006,0.026,0.034,0.034,0.072,0.082,0.062,0.644,0.038,0.026,0,0,0.02,0.114,0.05,0.058,0.076,0.078,0.05,0.004,0.016,0.042,0.038,0.128,39,39.8,34.5,0,1,17,1,1,59,221.7,24,53,192000,N1,0.644,noise,5
SR2_20160428_230000_597.wav,0.014,0.028,0.07,0.014,0.004,0.034,0.07,0.002,0.054,0.014,0.024,0.014,0.01,0.196,0.152,0.02,0.022,0.004,0,0.006,0.026,0.016,0.036,0.078,0.038,0.04,0.664,0.044,0.026,0.004,0,0.014,0.258,0.036,0.09,0.038,0.144,0.044,0.004,0.03,0.048,0.048,0.152,36,36,33,0,1,14,0,1,34,50.3,11,26.3,192000,N1,0.664,noise,5
SR2_20160428_230048_520.wav,0.02,0.028,0.032,0.002,0.002,0.048,0.078,0,0.02,0.01,0.022,0.01,0.038,0.1,0.354,0.012,0.018,0.002,0.002,0.006,0.014,0.034,0.048,0.132,0.098,0.078,0.696,0.02,0.01,0.002,0,0.018,0.088,0.068,0.086,0.054,0.074,0.052,0.006,0.012,0.036,0.022,0.028,38,37.1,39,0,1.1,10,0,1,38,53.8,15,22.4,192000,N1,0.696,noise,5
SR2_20160428_230055_260.wav,0.018,0.01,0.068,0.002,0.002,0.026,0.06,0,0.02,0.016,0.022,0.008,0.006,0.114,0.234,0.024,0.01,0.002,0,0.01,0.014,0.018,0.042,0.072,0.04,0.034,0.688,0.022,0.036,0,0,0.03,0.162,0.05,0.078,0.03,0.08,0.04,0.006,0.01,0.058,0.04,0.104,32,32.2,15,0,1.1,8,0,1,30.9,287.6,12,22.6,192000,N1,0.688,noise,5
SR2_20160428_230127_679.wav,0.01,0.032,0.04,0.006,0.002,0.068,0.122,0,0.034,0.01,0.026,0.024,0.02,0.138,0.16,0.02,0.018,0.002,0.002,0.008,0.032,0.022,0.04,0.118,0.078,0.126,0.74,0.034,0.016,0.002,0,0.022,0.09,0.074,0.092,0.064,0.142,0.052,0.004,0.012,0.058,0.05,0.06,38,36,36,0,1,22,0,1,40.1,77.5,17,30.4,192000,N1,0.74,noise,5
SR2_20160428_230156_300.wav,0.02,0.044,0.052,0.01,0.002,0.056,0.084,0,0.038,0.014,0.018,0.018,0.02,0.164,0.18,0.014,0.016,0.004,0,0.008,0.014,0.01,0.028,0.08,0.034,0.042,0.59,0.04,0.02,0.004,0,0.016,0.126,0.048,0.086,0.054,0.09,0.06,0.006,0.008,0.024,0.042,0.076,37,36,35.6,0,1.1,13,0,1,36.6,94.8,18,31.1,192000,N1,0.59,noise,5
SR2_20160428_230222_160.wav,0.04,0.026,0.11,0.004,0.004,0.042,0.046,0,0.046,0.026,0.024,0.004,0.008,0.114,0.218,0.026,0.012,0.004,0,0.006,0.022,0.016,0.024,0.072,0.056,0.046,0.558,0.03,0.034,0.002,0,0.014,0.148,0.038,0.136,0.076,0.084,0.032,0.004,0.018,0.08,0.024,0.134,46,45,40.1,0,1,8,1,2,20.6,211.2,9,18.4,192000,N1,0.558,noise,5
