filename,species,accuracy
SR2_20151026_214057_016.wav,Barbar,0.99
SR2_20151029_195917_473.wav,Barbar,0.99
SR2_20151029_201211_020.wav,Barbar,0.97
SR2_20151024_030148_699.wav,Myonat,0.77
SR2_20151024_062416_639.wav,Pippip,0.94
SR2_20151024_190201_763.wav,Pippip,0.97
SR2_20151024_190211_103.wav,Pippip,0.98
SR2_20151024_190710_540.wav,Pippip,0.98
SR2_20151024_190715_315.wav,Pippip,0.97
SR2_20151024_202910_447.wav,Pippip,0.95
SR2_20151024_202912_089.wav,Pippip,0.98
SR2_20151024_202924_003.wav,Pippip,0.96
SR2_20151026_190353_700.wav,Pippip,0.96
SR2_20151026_223533_015.wav,Pippip,0.95
SR2_20151026_223637_196.wav,Pippip,0.97
SR2_20151028_050325_480.wav,Pippip,0.97
SR2_20151028_192930_693.wav,Pippip,0.98
SR2_20151029_184904_015.wav,Pippip,0.98
SR2_20151029_184909_381.wav,Pippip,0.98
SR2_20151029_184911_988.wav,Pippip,0.97
SR2_20151029_184913_312.wav,Pippip,0.96
SR2_20151029_184915_071.wav,Pippip,0.97
SR2_20151029_184919_639.wav,Pippip,0.97
SR2_20151029_184926_487.wav,Pippip,0.89
SR2_20151029_184932_828.wav,Pippip,0.92
SR2_20151029_184936_708.wav,Pippip,0.73
SR2_20151029_184942_541.wav,Pippip,0.87
SR2_20151029_184945_173.wav,Pippip,0.6
SR2_20151029_184953_940.wav,Pippip,0.97
SR2_20151029_185004_853.wav,Pippip,0.81
SR2_20151029_185010_235.wav,Pippip,0.96
SR2_20151029_185011_627.wav,Pippip,0.86
SR2_20151029_185015_995.wav,Pippip,0.79
SR2_20151029_185028_383.wav,Pippip,0.53
SR2_20151029_185029_823.wav,Pippip,0.98
SR2_20151029_185041_425.wav,Pippip,0.93
SR2_20151029_185048_215.wav,Pippip,0.65
SR2_20151029_185049_683.wav,Pippip,0.92
SR2_20151029_185051_752.wav,Pippip,0.68
SR2_20151029_185054_060.wav,Pippip,0.96
SR2_20151029_185056_801.wav,Pippip,0.83
SR2_20151029_185058_821.wav,Pippip,0.94
SR2_20151029_185103_652.wav,Pippip,0.98
SR2_20151029_185109_305.wav,Pippip,0.86
SR2_20151029_185127_525.wav,Pippip,0.98
SR2_20151029_185130_555.wav,Pippip,0.97
SR2_20151029_185135_555.wav,Pippip,0.82
SR2_20151029_185139_332.wav,Pippip,0.83
SR2_20151029_185141_668.wav,Pippip,0.97
SR2_20151029_185146_668.wav,Pippip,0.77
SR2_20151029_185155_309.wav,Pippip,0.95
SR2_20151029_185159_201.wav,Pippip,0.97
SR2_20151029_185204_452.wav,Pippip,0.94
SR2_20151029_185209_452.wav,Pippip,0.63
SR2_20151029_185217_007.wav,Pippip,0.95
SR2_20151029_185226_008.wav,Pippip,0.72
SR2_20151029_185230_216.wav,Pippip,0.85
SR2_20151029_185236_495.wav,Pippip,0.79
SR2_20151029_185242_967.wav,Pippip,0.91
SR2_20151029_185251_553.wav,Pippip,0.97
SR2_20151029_185254_531.wav,Pippip,0.85
SR2_20151029_185258_413.wav,Pippip,0.94
SR2_20151029_185304_992.wav,Pippip,0.89
SR2_20151029_185308_123.wav,Pippip,0.84
SR2_20151029_185313_133.wav,Pippip,0.96
SR2_20151029_185325_231.wav,Pippip,0.94
SR2_20151029_185326_344.wav,Pippip,0.95
SR2_20151029_185331_988.wav,Pippip,0.98
SR2_20151029_185338_960.wav,Pippip,0.98
SR2_20151029_185344_283.wav,Pippip,0.95
SR2_20151029_185349_085.wav,Pippip,0.67
SR2_20151029_185429_523.wav,Pippip,0.97
SR2_20151029_185435_532.wav,Pippip,0.96
SR2_20151029_185450_373.wav,Pippip,0.88
SR2_20151029_185505_153.wav,Pippip,0.8
SR2_20151029_185510_471.wav,Pippip,0.96
SR2_20151029_185518_945.wav,Pippip,0.95
SR2_20151029_185528_185.wav,Pippip,0.97
SR2_20151029_185533_047.wav,Pippip,0.95
SR2_20151029_185542_767.wav,Pippip,0.85
SR2_20151029_185600_611.wav,Pippip,0.97
SR2_20151029_185615_623.wav,Pippip,0.78
SR2_20151029_185657_363.wav,Pippip,0.93
SR2_20151029_185704_776.wav,Pippip,0.81
SR2_20151029_185709_747.wav,Pippip,0.91
SR2_20151029_185711_583.wav,Pippip,0.92
SR2_20151029_185716_871.wav,Pippip,0.71
SR2_20151029_185723_541.wav,Pippip,0.96
SR2_20151029_185734_755.wav,Pippip,0.97
SR2_20151029_185739_657.wav,Pippip,0.96
SR2_20151029_185741_752.wav,Pippip,0.96
SR2_20151029_185743_272.wav,Pippip,0.78
SR2_20151029_185754_492.wav,Pippip,0.81
SR2_20151029_185800_107.wav,Pippip,0.93
SR2_20151029_185802_663.wav,Pippip,0.89
SR2_20151029_185805_267.wav,Pippip,0.57
SR2_20151029_185808_307.wav,Pippip,0.94
SR2_20151029_185813_307.wav,Pippip,0.64
SR2_20151029_185819_732.wav,Pippip,0.97
SR2_20151029_185824_052.wav,Pippip,0.69
SR2_20151029_185844_336.wav,Pippip,0.77
SR2_20151029_185848_472.wav,Pippip,0.91
SR2_20151029_190053_332.wav,Pippip,0.99
SR2_20151029_190109_121.wav,Pippip,0.97
SR2_20151029_190114_121.wav,Pippip,0.82
SR2_20151029_190122_332.wav,Pippip,0.92
SR2_20151029_190127_159.wav,Pippip,0.85
SR2_20151029_190134_191.wav,Pippip,0.97
SR2_20151029_190141_013.wav,Pippip,0.98
SR2_20151029_190144_372.wav,Pippip,0.97
SR2_20151029_190147_320.wav,Pippip,0.88
SR2_20151029_190150_616.wav,Pippip,0.94
SR2_20151029_190153_108.wav,Pippip,0.92
SR2_20151029_190158_108.wav,Pippip,0.95
SR2_20151029_190207_000.wav,Pippip,0.57
SR2_20151029_190215_497.wav,Pippip,0.85
SR2_20151029_190216_665.wav,Pippip,0.98
SR2_20151029_190218_104.wav,Pippip,0.8
SR2_20151029_190229_533.wav,Pippip,0.83
SR2_20151029_190235_135.wav,Pippip,0.85
SR2_20151029_190241_636.wav,Pippip,0.97
SR2_20151029_190246_636.wav,Pippip,0.97
SR2_20151029_190248_984.wav,Pippip,0.85
SR2_20151029_190256_267.wav,Pippip,0.98
SR2_20151029_190301_267.wav,Pippip,0.51
SR2_20151029_190308_657.wav,Pippip,0.97
SR2_20151029_190354_052.wav,Pippip,0.93
SR2_20151029_190358_679.wav,Pippip,0.88
SR2_20151029_190403_349.wav,Pippip,0.95
SR2_20151029_190406_120.wav,Pippip,0.91
SR2_20151029_190413_891.wav,Pippip,0.88
SR2_20151029_190423_100.wav,Pippip,0.95
SR2_20151029_190426_596.wav,Pippip,0.98
SR2_20151029_190436_885.wav,Pippip,0.99
SR2_20151029_190442_711.wav,Pippip,0.97
SR2_20151029_190445_829.wav,Pippip,0.98
SR2_20151029_190450_873.wav,Pippip,0.97
