Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20180407_190627_000.wav,0,1,2.75,192000,0,7.83,9999,47.25,39,8.25,42.75,42.75,88.06,79.29,52.35,37.14,0.004,0.026,0.008,0.004,0,0.002,0.002,0,0.004,0,0,0,0,0.002,0.004,0,0,0.002,0,0,0,0,0,0.008,0.006,0.002,0.008,0.008,0.018,0,0,0,0.002,0.306,0.528,0.02,0.004,0,0.01,0.014,0.004,0,0.004,FALSE,FALSE
SR2_20180407_190627_000.wav,1,1,2.75,192000,12.5,4.83,12.5,45,40.5,4.5,42.75,42,8.61,17,17.9,16.72,0.02,0.018,0.028,0.004,0,0.004,0.002,0,0.006,0.002,0,0.002,0.004,0.004,0.008,0.002,0,0.006,0,0,0,0,0.01,0.014,0.002,0.002,0.04,0.01,0.014,0,0,0,0.012,0.208,0.396,0.064,0.004,0,0.022,0.05,0.02,0.008,0.014,FALSE,FALSE
SR2_20180407_190627_000.wav,2,1,2.75,192000,159.5,29.17,147,47.25,36.75,10.5,42.75,41.25,108.93,42.44,31.45,10.66,0.002,0.028,0.014,0,0,0.002,0.008,0,0.008,0,0,0,0.006,0.004,0.01,0.002,0,0.004,0.004,0,0,0,0,0.006,0.006,0.004,0.008,0.006,0.01,0,0,0.002,0.002,0.262,0.522,0.034,0.006,0,0.004,0.014,0.01,0.004,0.008,FALSE,FALSE
SR2_20180407_190627_000.wav,3,1,2.75,192000,257.5,8,98,47.25,38.25,9,42,41.25,49,61.21,58.87,37.78,0.012,0.03,0.002,0,0,0.002,0,0,0.004,0,0,0,0.002,0,0.004,0.002,0,0.004,0,0,0.004,0,0.004,0.004,0.006,0,0.006,0.014,0.016,0,0,0,0,0.278,0.54,0.032,0.002,0,0.002,0.024,0.002,0,0.004,FALSE,FALSE
SR2_20180407_190627_000.wav,4,1,2.75,192000,271.67,6.33,14.17,45,39.75,5.25,42,42.75,4.4,11.42,3.54,2.43,0.01,0.034,0.024,0,0.002,0.004,0,0,0.024,0,0,0.002,0.01,0.004,0.016,0.012,0,0.006,0,0.002,0,0.002,0.012,0.014,0.006,0.006,0.034,0.002,0.006,0,0,0,0.006,0.22,0.35,0.042,0.008,0.002,0.02,0.052,0.03,0.02,0.018,FALSE,FALSE
SR2_20180407_190627_000.wav,5,1,2.75,192000,422.83,5.67,151.17,46.5,39.75,6.75,43.5,42.75,40.39,49.61,43.61,23.17,0.018,0.028,0.006,0,0,0,0.002,0,0.002,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0,0.006,0.002,0.008,0,0.006,0.004,0.014,0,0,0,0,0.232,0.606,0.018,0.002,0.002,0.006,0.024,0.004,0.002,0.004,FALSE,FALSE
SR2_20180407_190627_000.wav,6,1,2.75,192000,432.17,19.17,9.33,47.25,39,8.25,42,42.75,18.49,36.94,24.79,8.67,0.016,0.048,0.006,0.004,0,0.004,0.004,0,0.004,0,0,0,0,0,0.006,0.004,0,0.002,0.002,0.002,0,0,0.006,0.01,0.006,0.006,0.03,0.01,0.016,0,0,0,0.002,0.226,0.462,0.04,0.004,0,0.026,0.032,0.006,0.004,0.012,FALSE,FALSE
SR2_20180407_190627_000.wav,7,1,2.75,192000,529.83,8.83,97.67,50.25,38.25,12,43.5,41.25,89.21,96.68,65.74,30.86,0.002,0.03,0,0,0,0.002,0,0,0.012,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0.01,0.008,0.006,0,0,0.022,0.016,0,0,0,0,0.354,0.484,0.026,0.002,0.002,0,0.014,0.004,0.002,0,FALSE,FALSE
SR2_20180407_190627_000.wav,8,1,2.75,192000,539.33,21.5,9.5,48,39,9,41.25,41.25,38.62,55.82,22.95,7.18,0.02,0.04,0.002,0.006,0,0.004,0.002,0,0.01,0.002,0,0,0,0.002,0.014,0,0,0,0,0,0,0.002,0.01,0.024,0.002,0.002,0.01,0.01,0.014,0,0,0,0.002,0.318,0.436,0.034,0.012,0.002,0.01,0.002,0.004,0,0.004,FALSE,TRUE
SR2_20180407_190627_000.wav,11,1,2.75,192000,562.5,0.5,20.83,44.25,39.75,4.5,41.25,41.25,14.45,30.49,14.53,3.12,0,0.032,0.008,0.002,0,0.008,0.032,0,0.008,0,0.004,0.002,0.024,0.046,0.074,0.002,0.006,0,0,0,0.01,0,0.014,0.072,0.016,0.01,0.112,0.062,0.008,0,0,0.008,0.032,0.078,0.138,0.022,0.038,0.012,0,0.012,0.03,0.016,0.062,FALSE,FALSE
SR2_20180407_190627_000.wav,12,1,2.75,192000,704.17,8.17,141.67,45.75,39,6.75,42.75,42.75,57.04,66.76,57.97,35.76,0.02,0.024,0.014,0.004,0,0.002,0,0,0.006,0,0,0.004,0.004,0,0.004,0.006,0,0.006,0.006,0.002,0,0,0.002,0.004,0.006,0,0.02,0.006,0.024,0,0,0,0.002,0.236,0.472,0.04,0.01,0,0.024,0.03,0.014,0.004,0.004,FALSE,FALSE
SR2_20180407_190627_000.wav,13,1,2.75,192000,714,18.67,9.83,45,39,6,42,42.75,30.9,49.82,25.14,4.71,0.022,0.034,0.016,0,0,0.002,0.002,0,0.004,0,0,0,0,0,0,0.01,0,0.002,0.002,0,0,0.002,0.004,0.014,0.002,0.004,0.022,0.012,0.02,0,0,0,0.002,0.304,0.406,0.052,0,0,0.01,0.034,0.012,0.002,0.004,FALSE,FALSE
SR2_20180407_190627_000.wav,14,1,2.75,192000,798,8.33,84,47.25,39,8.25,43.5,41.25,63.67,50.1,54.74,33.32,0.004,0.022,0.006,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.01,0.008,0.002,0.006,0.008,0.02,0,0,0,0.002,0.302,0.542,0.026,0.004,0,0.002,0.02,0.004,0,0.004,FALSE,FALSE
SR2_20180407_190627_000.wav,15,1,2.75,192000,809,4,11,45,41.25,3.75,43.5,0,4.23,5.59,8.12,4.21,0.034,0.058,0.036,0.004,0.002,0.004,0.008,0,0.02,0.002,0.004,0,0.006,0.006,0.016,0.026,0.002,0,0,0.004,0.002,0,0.006,0.016,0.01,0.002,0.07,0.026,0.024,0,0,0.002,0.014,0.074,0.288,0.054,0.032,0.004,0.012,0.028,0.034,0.018,0.052,FALSE,FALSE
SR2_20180407_190627_000.wav,16,1,2.75,192000,891.67,5.5,82.67,45.75,33,12.75,43.5,42,43.44,37.11,28.45,8.24,0.026,0.078,0.02,0.004,0.002,0.008,0.018,0,0.01,0.002,0.002,0,0.004,0.006,0.026,0.01,0,0.006,0.002,0.002,0,0.002,0.004,0.068,0.008,0.002,0.032,0.03,0.016,0,0,0,0.014,0.196,0.264,0.036,0.004,0,0.018,0.044,0.016,0.01,0.01,FALSE,FALSE
SR2_20180407_190627_000.wav,17,1,2.75,192000,903,2.5,11.33,45,40.5,4.5,42.75,42,10.41,30.89,9.61,5.7,0.024,0.018,0.026,0.004,0,0.008,0.002,0,0.004,0,0,0.002,0.014,0.006,0.022,0.01,0.006,0.002,0,0.002,0,0,0.016,0.014,0.006,0.004,0.05,0.01,0.018,0,0,0,0.012,0.158,0.374,0.032,0.01,0,0.018,0.036,0.046,0.018,0.028,FALSE,FALSE
SR2_20180407_190627_000.wav,18,1,2.75,192000,974,9.17,71,52.5,38.25,14.25,42.75,41.25,67.86,93.01,80.03,57.17,0.006,0.026,0.004,0,0,0.002,0.002,0,0.016,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0.006,0.004,0.012,0.002,0.004,0.02,0.022,0,0,0,0.002,0.336,0.482,0.024,0.002,0,0.004,0.012,0.004,0.002,0.002,FALSE,FALSE
SR2_20180407_190627_000.wav,19,1,2.75,192000,976.33,1.33,73.33,18.75,12.75,6,15,15,26.45,12.86,0,1.29,0.026,0.012,0.058,0.002,0.006,0.01,0.034,0,0.014,0.002,0.006,0.002,0,0.008,0.028,0.016,0,0.002,0,0.004,0,0.002,0.002,0.01,0.004,0.008,0.342,0.046,0.03,0,0.002,0.01,0.072,0.042,0.034,0.02,0.042,0.026,0.004,0.01,0.008,0.008,0.048,FALSE,FALSE
SR2_20180407_190627_000.wav,20,1,2.75,192000,991.67,7.33,15.33,45,39.75,5.25,42.75,41.25,6.66,3.74,4.39,7.71,0.022,0.042,0.006,0.002,0.002,0.004,0.01,0,0.008,0.002,0,0.002,0.004,0.004,0.026,0.002,0,0.004,0,0.002,0.002,0,0.012,0.032,0.014,0.004,0.052,0.012,0.006,0,0,0.002,0.008,0.212,0.344,0.028,0.01,0,0.006,0.034,0.038,0.018,0.024,FALSE,FALSE
SR2_20180407_190627_000.wav,21,1,2.75,192000,1056.33,7.83,64.67,49.5,39,10.5,45.75,41.25,54.45,64.01,44.48,21.44,0.004,0.04,0.006,0.004,0,0,0,0,0.014,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0.006,0.006,0.018,0.014,0,0.002,0.022,0.034,0,0,0,0.002,0.358,0.418,0.04,0,0,0.004,0.004,0,0,0,FALSE,FALSE
SR2_20180407_190627_000.wav,22,1,2.75,192000,1066.5,15.67,10.17,51,39,12,43.5,46.5,50.56,77.85,48.49,16.14,0.004,0.048,0.008,0,0,0.008,0.004,0,0.008,0.002,0,0.004,0,0.002,0.012,0.002,0,0,0.006,0,0.002,0,0.01,0.018,0.004,0,0.01,0.002,0.008,0,0,0,0.002,0.202,0.554,0.046,0.008,0,0.002,0.002,0.01,0.006,0.006,FALSE,FALSE
SR2_20180407_190627_000.wav,23,1,2.75,192000,1083,7,16.5,46.5,39.75,6.75,42,42.75,9.11,5.99,2.15,0.75,0.014,0.024,0.018,0.002,0.002,0.008,0.008,0,0.008,0,0,0,0.01,0.004,0.022,0.01,0,0.002,0,0,0.002,0.002,0.018,0.038,0.012,0.006,0.052,0.008,0.004,0,0,0,0.012,0.106,0.428,0.046,0.006,0.002,0.016,0.036,0.034,0.024,0.016,FALSE,FALSE
SR2_20180407_190627_000.wav,24,1,2.75,192000,1137.33,7.67,54.33,57.75,39.75,18,43.5,42.75,36.5,69.08,65.92,34.69,0,0.02,0,0,0,0,0.002,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.008,0.012,0.002,0.004,0.006,0.014,0,0,0,0.002,0.252,0.628,0.018,0.002,0.006,0.002,0.002,0.006,0,0,FALSE,FALSE
SR2_20180407_190627_000.wav,25,1,2.75,192000,1223.33,6.17,86,55.5,39.75,15.75,47.25,42,47.03,21.6,12.74,21.65,0,0.012,0.002,0.002,0,0,0,0,0.016,0,0,0,0,0.002,0,0.002,0,0,0.002,0,0.004,0.004,0.012,0.032,0.018,0,0.004,0.016,0.028,0,0,0,0.002,0.322,0.462,0.036,0.002,0.002,0.002,0.008,0.002,0.002,0.004,FALSE,FALSE
SR2_20180407_190627_000.wav,27,1,2.75,192000,1233.67,19.17,10.33,54.75,39.75,15,42.75,41.25,47.98,71.36,18.95,8.22,0.004,0.024,0.006,0,0,0.01,0.002,0,0.012,0,0,0,0.002,0.002,0.008,0.002,0.002,0,0,0,0.004,0.002,0.01,0.022,0.008,0.01,0.016,0.018,0.008,0,0,0.004,0.004,0.286,0.466,0.036,0.016,0,0,0.004,0.012,0,0,FALSE,TRUE
SR2_20180407_190627_000.wav,28,1,2.75,192000,1337.5,7.83,103.83,48,38.25,9.75,43.5,41.25,67.75,73.17,73.74,55.99,0.006,0.032,0.002,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.002,0.004,0.002,0,0,0,0.008,0.008,0,0.008,0.004,0.018,0,0,0,0,0.274,0.576,0.012,0.004,0,0.002,0.02,0.006,0.002,0.004,FALSE,FALSE
