Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20151203_162103_345.wav,0,1,1.05,192000,0,39,9999,66,2.25,63.75,12.75,12.75,361.57,137.2,160.17,8.28,0.01,0.006,0.058,0,0,0.004,0.01,0,0.014,0.006,0,0,0.002,0,0.112,0.02,0.002,0,0,0.006,0.002,0.006,0,0.016,0.006,0.002,0.196,0.056,0.018,0.002,0,0.006,0.18,0.008,0.034,0.024,0.068,0.042,0,0.006,0,0.012,0.066,FALSE,FALSE
SR2_20151203_162103_345.wav,1,1,1.05,192000,42.5,4.67,42.5,15,6.75,8.25,9,8.25,43.21,23.45,1.74,6.72,0.034,0.006,0.148,0,0,0.002,0.012,0.006,0.008,0.032,0,0,0,0.002,0.024,0.038,0.002,0.004,0,0.002,0,0.004,0.004,0,0,0.004,0.27,0.034,0.042,0,0,0.002,0.108,0.016,0.014,0.014,0.014,0.014,0.002,0,0.002,0.008,0.128,FALSE,FALSE
SR2_20151203_162103_345.wav,2,1,1.05,192000,48.5,9.5,6,17.25,6,11.25,9,9,21.23,2.03,10.81,2.47,0.028,0,0.194,0,0,0.002,0,0,0.016,0.048,0,0,0,0,0.016,0.02,0,0.002,0,0.016,0.002,0,0,0,0,0.004,0.302,0.028,0.03,0,0,0.002,0.148,0.01,0.01,0.014,0.018,0.016,0.002,0.008,0.002,0.004,0.058,FALSE,FALSE
SR2_20151203_162103_345.wav,3,1,1.05,192000,92,5.67,43.5,12.75,6.75,6,10.5,9,13.89,3.72,4.37,1.48,0.064,0.002,0.302,0,0.002,0,0.002,0,0.012,0.022,0,0,0,0,0,0.036,0.002,0,0,0.008,0,0,0,0,0.006,0,0.132,0.046,0.044,0,0.002,0.002,0.102,0.02,0.008,0.016,0.012,0.012,0.002,0.004,0,0.002,0.138,FALSE,FALSE
SR2_20151203_162103_345.wav,4,1,1.05,192000,608.83,0.17,516.83,18,9.75,8.25,13.5,13.5,55.76,55.76,40.88,40.88,0.004,0,0.038,0,0.002,0.01,0.026,0,0.008,0.01,0.006,0,0,0.014,0.062,0.006,0.006,0,0,0,0,0.006,0.004,0.018,0,0,0.424,0.008,0.008,0,0.002,0.03,0.088,0.006,0.006,0.01,0.122,0,0,0,0.002,0.036,0.038,FALSE,FALSE
SR2_20151203_162117_473.wav,0,1,1.03,192000,0,27.83,9999,60.75,3,57.75,12.75,12,312.23,82.58,21.38,10.26,0.022,0.008,0.07,0.004,0,0.004,0.014,0,0.024,0.002,0,0.004,0,0.002,0.106,0.022,0.002,0.002,0,0.004,0,0.016,0.002,0.006,0.012,0.004,0.29,0.036,0.02,0,0,0.004,0.088,0.014,0.038,0.03,0.06,0.036,0,0,0,0.016,0.038,FALSE,FALSE
SR2_20151203_162117_473.wav,1,1,1.03,192000,1012,11.5,1012,29.25,4.5,24.75,10.5,8.25,72.58,159.57,63.17,15.83,0.048,0.004,0.084,0,0,0.004,0.014,0,0.006,0.02,0,0,0,0,0.058,0.044,0.002,0,0,0.01,0.002,0.006,0.004,0,0.002,0.004,0.276,0.04,0.026,0.004,0,0.01,0.102,0.012,0.04,0.026,0.032,0.01,0.002,0,0.004,0.028,0.076,TRUE,FALSE
SR2_20151203_162117_473.wav,2,1,1.03,192000,1014.17,4.5,1014.17,39,31.5,7.5,34.5,0,5.16,3.55,1.92,4.78,0.03,0.014,0.112,0.002,0,0.02,0.018,0,0.024,0.012,0.002,0.006,0.002,0.008,0.18,0.032,0.004,0.002,0,0.01,0.004,0.002,0.006,0.012,0.002,0,0.15,0.01,0.014,0,0,0.002,0.128,0.02,0.02,0.024,0.054,0.018,0.002,0,0,0.022,0.032,FALSE,TRUE
SR2_20151203_162122_981.wav,0,1,1.02,192000,0,23.17,9999,64.5,4.5,60,48,9,214.1,389.92,195.4,8.97,0.002,0.006,0.04,0.002,0.006,0.012,0.036,0,0.012,0.012,0,0,0,0,0.12,0.012,0.006,0,0,0.004,0,0.012,0,0.014,0.008,0.024,0.306,0.026,0.004,0,0,0.006,0.134,0.008,0.016,0.018,0.048,0.018,0.004,0,0,0.01,0.074,FALSE,FALSE
SR2_20151203_162122_981.wav,2,1,1.02,192000,79.83,15.33,14.5,21,6,15,14.25,12,3.64,13.46,12.82,6.25,0.002,0.006,0.05,0,0.004,0.004,0.024,0,0.004,0.018,0,0,0.004,0,0.006,0.034,0.022,0,0,0.012,0,0.002,0,0.006,0.004,0.004,0.236,0.002,0.01,0.004,0,0.002,0.164,0,0.006,0,0.084,0.008,0,0,0,0.132,0.146,FALSE,FALSE
