Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20151022_181604_000.wav,0.004,0,0.104,0,0.004,0,0.008,0,0.016,0.018,0.002,0.002,0,0.004,0.018,0.01,0,0,0,0.006,0,0,0.002,0.004,0.008,0,0.534,0.01,0.006,0,0,0.004,0.086,0.004,0.004,0.012,0.028,0.006,0,0.002,0,0.014,0.08,9,9.8,6.8,0.7,0.8,2,2,2,13.7,13.7,7,12.7,192000,N1,0.534,noise,5
SR2_20151023_174404_000.wav,0.04,0,0.672,0,0.002,0.002,0,0,0.01,0.01,0,0.002,0.004,0,0.002,0.038,0,0,0,0,0,0,0,0,0,0,0.056,0.014,0.01,0,0,0,0.048,0.006,0.006,0.006,0.008,0,0.006,0,0,0.002,0.182,8,8.2,7.5,0.1,0.3,4,8,10,6.1,6.6,2,1.3,192000,N1,0.672,bird,5
SR2_20151023_181710_684.wav,0.02,0.008,0.072,0.01,0.006,0.03,0.04,0,0.02,0.028,0.024,0.012,0.008,0.084,0.176,0.028,0.01,0.002,0.002,0.014,0.014,0.016,0.026,0.028,0.026,0.022,0.47,0.02,0.026,0.002,0.004,0.02,0.338,0.02,0.054,0.032,0.136,0.024,0.004,0.018,0.02,0.034,0.11,20,19.5,22.1,0,0.5,12,1,2,34.6,160.6,15,29.5,192000,N1,0.47,noise,5
SR2_20151023_181753_680.wav,0.006,0.02,0.054,0.006,0,0.024,0.046,0,0.032,0.006,0.012,0.008,0.004,0.026,0.21,0.006,0.004,0,0,0,0.018,0.018,0.03,0.136,0.088,0.042,0.42,0.028,0.008,0,0,0.008,0.066,0.036,0.044,0.038,0.078,0.086,0.002,0.006,0.012,0.026,0.03,44,36.8,35.2,0,0.2,4,1,2,87.2,367.1,40,86,192000,N1,0.42,noise,5
SR2_20151024_003538_279.wav,0,0.03,0.002,0,0,0.05,0.044,0,0.014,0,0.006,0.008,0.004,0.024,0.068,0.004,0.01,0,0.002,0,0.108,0.112,0.052,0.09,0.196,0.162,0.134,0.028,0.006,0,0,0.002,0.08,0.082,0.286,0.134,0.05,0.074,0.01,0.012,0.026,0.034,0.022,54,54.8,55.5,0,0.8,12,1,6,41.8,205.9,14,17.9,192000,N1,0.286,Pippip,5
SR2_20151024_011217_231.wav,0.018,0.018,0.1,0.01,0.002,0.02,0.032,0.006,0.012,0.044,0.004,0.006,0.004,0.028,0.222,0.034,0.01,0.002,0,0.01,0.004,0.004,0.01,0.014,0.008,0.018,0.372,0.04,0.018,0.004,0,0.024,0.224,0.014,0.034,0.02,0.072,0.038,0.006,0.004,0.008,0.064,0.082,13,13.5,13.5,0,0.3,10,7,10,27.2,198.7,10,20.3,192000,N1,0.372,noise,5
SR2_20151024_011221_931.wav,0.03,0.022,0.092,0.002,0.004,0.022,0.038,0.006,0.034,0.026,0.01,0.01,0.01,0.024,0.142,0.028,0.014,0.004,0,0.01,0.004,0.014,0.018,0.052,0.014,0.02,0.47,0.046,0.026,0.002,0,0.02,0.264,0.022,0.034,0.04,0.076,0.072,0.002,0.004,0.002,0.092,0.188,14,14.2,12,0,0.8,16,2,24,44.8,99.4,20,40.9,192000,N1,0.47,noise,5
SR2_20151024_030148_699.wav,0.002,0.136,0.014,0.004,0,0.056,0.034,0,0.08,0.004,0.002,0.01,0.004,0.044,0.088,0.008,0.054,0.002,0.002,0.002,0.05,0.11,0.17,0.378,0.222,0.47,0.1,0.108,0.022,0.002,0,0.004,0.03,0.116,0.148,0.128,0.07,0.106,0.004,0.024,0.04,0.054,0.05,47,45.8,45.4,0,3.2,70,4,13,131.3,277.6,46,115.1,192000,N1,0.47,Myonat,5
SR2_20151024_062416_639.wav,0.028,0.046,0.03,0.008,0.002,0.02,0.02,0,0.062,0.004,0.004,0.002,0.012,0.008,0.048,0.016,0.012,0.01,0.01,0.008,0.034,0.016,0.036,0.108,0.066,0.04,0.098,0.062,0.06,0,0,0.004,0.046,0.38,0.768,0.194,0.036,0.044,0.034,0.092,0.124,0.014,0.046,50,45,44.2,0,4.3,120,7,34,57.1,267.9,13,47.1,192000,N1,0.768,Pippip,5
SR2_20151024_062952_624.wav,0.022,0.088,0.032,0.004,0,0.08,0.176,0,0.13,0.006,0.014,0.014,0.012,0.056,0.072,0.05,0.026,0.008,0,0.004,0.012,0.024,0.04,0.23,0.068,0.158,0.504,0.062,0.068,0,0,0.018,0.07,0.266,0.216,0.116,0.086,0.056,0.018,0.026,0.12,0.048,0.078,46,39.8,42.4,0,1.4,24,2,20,56.7,152.2,20,47.8,192000,N1,0.504,noise,5
SR2_20151024_064209_209.wav,0.006,0.216,0.028,0.006,0.002,0.028,0.028,0,0.136,0.002,0.002,0.006,0.004,0.01,0.102,0.022,0.026,0.004,0,0.006,0.022,0.04,0.026,0.182,0.048,0.152,0.112,0.084,0.07,0,0,0.004,0.09,0.198,0.14,0.072,0.082,0.628,0.006,0.032,0.006,0.03,0.026,37,36.8,36,0,1.2,20,6,19,68.2,126.2,32,50.1,192000,N1,0.628,Pleaur,5
SR2_20151024_064212_545.wav,0.018,0.194,0.034,0.016,0.002,0.04,0.046,0,0.204,0.006,0.004,0.006,0.004,0.012,0.098,0.034,0.02,0.002,0.002,0.004,0.03,0.036,0.084,0.232,0.164,0.232,0.168,0.148,0.09,0,0,0.008,0.086,0.154,0.244,0.152,0.124,0.672,0.008,0.03,0.046,0.05,0.044,40,38.2,33.8,0,3.8,100,6,22,109.7,208.8,38,90.7,192000,N1,0.672,Pleaur,5
SR2_20151024_064219_184.wav,0.008,0.208,0.03,0.004,0.002,0.042,0.068,0,0.252,0.002,0.004,0.008,0.01,0.018,0.174,0.032,0.024,0.004,0,0.004,0.05,0.048,0.042,0.178,0.068,0.226,0.112,0.118,0.058,0.006,0,0.006,0.096,0.132,0.144,0.156,0.084,0.656,0.006,0.042,0.104,0.034,0.066,40,37.1,37.1,0,1.7,46,6,25,130.9,177.4,44,114.2,192000,N1,0.656,Pleaur,5
