INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_005904.wac,1798.001333,2018-08-12,00:59:04,0,2018-08-11,12:59:04,12,,,,,,,,,,,,,1,,,,,,Fp442lw2n6hAMbGyOeBKbw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_012904.wac,1798.001333,2018-08-12,01:29:04,1,2018-08-11,13:29:04,13,,,,,,,,,,,,,1,,,,,,wcrH0A5QOQ+jzpS/Bcs1bg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_015904.wac,1798.001333,2018-08-12,01:59:04,1,2018-08-11,13:59:04,13,,,,,,,,,,,,,1,,,,,,zNbo46oVuTKutPRYE/T6gw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_022904.wac,1798.001333,2018-08-12,02:29:04,2,2018-08-11,14:29:04,14,,,,,,,,,,,,,1,,,,,,mGVRDyn4qhg66YtGgj3HNQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_025904.wac,1798.001333,2018-08-12,02:59:04,2,2018-08-11,14:59:04,14,,,,,,,,,,,,,1,,,,,,2tFn9zZgKYyFKYLuKGnbtg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_032904.wac,1798.001333,2018-08-12,03:29:04,3,2018-08-11,15:29:04,15,,,,,,,,,,,,,1,,,,,,ywrXr+JFiXgufq8bPUAOlg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_035904.wac,1798.001333,2018-08-12,03:59:04,3,2018-08-11,15:59:04,15,,,,,,,,,,,,,1,,,,,,/R0Xk4vsj0J9DFV59OJY4w==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_042904.wac,1798.001333,2018-08-12,04:29:04,4,2018-08-11,16:29:04,16,,,,,,,,,,,,,1,,,,,,lfoGCBLJ6YLxVFCGMav6zw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_045904.wac,58.001333,2018-08-12,04:59:04,4,2018-08-11,16:59:04,16,,,,,,,,,,,,,1,,,,,,Om5vQWf6XenWgjryrqQ6ig==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_185700.wac,1800.001333,2018-08-12,18:57:00,18,2018-08-12,06:57:00,6,,,,,,,,,,,,,1,,,,,,02wmh48+86eS7/5Bpn3OaA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_192702.wac,1800.001333,2018-08-12,19:27:02,19,2018-08-12,07:27:02,7,,,,,,,,,,,,,1,,,,,,xn1lVH0R5IluZP+Ifq8+zQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_195704.wac,1798.001333,2018-08-12,19:57:04,19,2018-08-12,07:57:04,7,,,,,,,,,,,,,1,,,,,,7MgNx3bkB+5ggUwP/cHOiA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_202705.wac,1797.001333,2018-08-12,20:27:05,20,2018-08-12,08:27:05,8,,,,,,,,,,,,,1,,,,,,g1ClihNdiGV2FR8ihDzy1Q==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_205705.wac,1797.001333,2018-08-12,20:57:05,20,2018-08-12,08:57:05,8,,,,,,,,,,,,,1,,,,,,AqfIhpP/Om4lWP4W9dzkWQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_212704.wac,1798.001333,2018-08-12,21:27:04,21,2018-08-12,09:27:04,9,,,,,,,,,,,,,1,,,,,,tii1EpSYNmTnwklnq+hhEw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_215704.wac,1798.001333,2018-08-12,21:57:04,21,2018-08-12,09:57:04,9,,,,,,,,,,,,,1,,,,,,2yP8Fl+Ro4dK+fsBe2jgLA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_222714.wac,1788.001333,2018-08-12,22:27:14,22,2018-08-12,10:27:14,10,,,,,,,,,,,,,1,,,,,,VSZ0aPJ8u9+WBKAlA6GoTw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_225707.wac,1795.001333,2018-08-12,22:57:07,22,2018-08-12,10:57:07,10,,,,,,,,,,,,,1,,,,,,wzl4tLa57NDNSpXRkJI+EQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_232706.wac,1796.001333,2018-08-12,23:27:06,23,2018-08-12,11:27:06,11,,,,,,,,,,,,,1,,,,,,ChFv6n9DaN/ZCnnLmND3bg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180812_235705.wac,1797.001333,2018-08-12,23:57:05,23,2018-08-12,11:57:05,11,,,,,,,,,,,,,1,,,,,,Psi6nkd+6sTcEwzacgcShA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_002704.wac,1798.001333,2018-08-13,00:27:04,0,2018-08-12,12:27:04,12,,,,,,,,,,,,,1,,,,,,qOwRZgL4Y1AYtrBUXRZdYQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_005706.wac,1796.001333,2018-08-13,00:57:06,0,2018-08-12,12:57:06,12,,,,,,,,,,,,,1,,,,,,hkBeUPiBwOb/uZziNi7E4g==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_012705.wac,1797.001333,2018-08-13,01:27:05,1,2018-08-12,13:27:05,13,,,,,,,,,,,,,1,,,,,,tA+R9Ta8MeemM/oYW3SnCA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_015704.wac,1798.001333,2018-08-13,01:57:04,1,2018-08-12,13:57:04,13,,,,,,,,,,,,,1,,,,,,wJbM2OjmmEbqXntgSXCq2A==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_022704.wac,1798.001333,2018-08-13,02:27:04,2,2018-08-12,14:27:04,14,,,,,,,,,,,,,1,,,,,,l+cagzeDsWXUjmvtJnh2Yw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_025704.wac,1798.001333,2018-08-13,02:57:04,2,2018-08-12,14:57:04,14,,,,,,,,,,,,,1,,,,,,RQmt3q2Cf+SKKZ6qFw9+RQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_032704.wac,1798.001333,2018-08-13,03:27:04,3,2018-08-12,15:27:04,15,,,,,,,,,,,,,1,,,,,,ZTG/J6siHwhfney3VUHXbQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_035704.wac,1798.001333,2018-08-13,03:57:04,3,2018-08-12,15:57:04,15,,,,,,,,,,,,,1,,,,,,cZhCUyMuDgh/eaQCin7nNg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_042704.wac,1798.001333,2018-08-13,04:27:04,4,2018-08-12,16:27:04,16,,,,,,,,,,,,,1,,,,,,r6dnJk89XCkBfYX3U8FWGQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_045704.wac,298.001333,2018-08-13,04:57:04,4,2018-08-12,16:57:04,16,,,,,,,,,,,,,1,,,,,,1GHFlMAoe9ZLABBInTSd5g==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_185500.wac,1800.001333,2018-08-13,18:55:00,18,2018-08-13,06:55:00,6,,,,,,,,,,,,,1,,,,,,XWQ6if4sDbBz96NTmj3G5w==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_192502.wac,1800.001333,2018-08-13,19:25:02,19,2018-08-13,07:25:02,7,,,,,,,,,,,,,1,,,,,,UBIWm/elFGgQ43AMyhNe/g==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_195504.wac,1798.001333,2018-08-13,19:55:04,19,2018-08-13,07:55:04,7,,,,,,,,,,,,,1,,,,,,HuYBlGfFzM6VTqHtvl4sIg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_202504.wac,1798.001333,2018-08-13,20:25:04,20,2018-08-13,08:25:04,8,,,,,,,,,,,,,1,,,,,,VWGtdCF/Mt/0ztczvFC3iA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_205507.wac,1794.001333,2018-08-13,20:55:07,20,2018-08-13,08:55:07,8,,,,,,,,,,,,,1,,,,,,kwnAlC5RBC19JDilrWOXhw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_212512.wac,1790.001333,2018-08-13,21:25:12,21,2018-08-13,09:25:12,9,,,,,,,,,,,,,1,,,,,,XLAAC1UUxNIJ1bgeb76jNw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_215505.wac,1797.001333,2018-08-13,21:55:05,21,2018-08-13,09:55:05,9,,,,,,,,,,,,,1,,,,,,PBkHZEYdyUBJCGPCNMYPYA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_222504.wac,1798.001333,2018-08-13,22:25:04,22,2018-08-13,10:25:04,10,,,,,,,,,,,,,1,,,,,,46V3IhTP6LMd0uSNDeEJfw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_225504.wac,1798.001333,2018-08-13,22:55:04,22,2018-08-13,10:55:04,10,,,,,,,,,,,,,1,,,,,,i0PhTghL8X3SH1mAfDx4iQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_232504.wac,1798.001333,2018-08-13,23:25:04,23,2018-08-13,11:25:04,11,,,,,,,,,,,,,1,,,,,,y5hH86lEsM1IpCih9a04/w==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180813_235504.wac,1798.001333,2018-08-13,23:55:04,23,2018-08-13,11:55:04,11,,,,,,,,,,,,,1,,,,,,886O5zbNTTTVpPFzBRAXIA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_002507.wac,1795.001333,2018-08-14,00:25:07,0,2018-08-13,12:25:07,12,,,,,,,,,,,,,1,,,,,,nJxrLz5X0ufuyUpVpiE0zg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_005514.wac,1788.001333,2018-08-14,00:55:14,0,2018-08-13,12:55:14,12,,,,,,,,,,,,,1,,,,,,6sIiBu2pcKU1va4xximPmQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_012509.wac,1793.001333,2018-08-14,01:25:09,1,2018-08-13,13:25:09,13,,,,,,,,,,,,,1,,,,,,nEOIfgc1fDWBGR+5Vfw7fg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_015507.wac,1796.001333,2018-08-14,01:55:07,1,2018-08-13,13:55:07,13,,,,,,,,,,,,,1,,,,,,zWBu5D4RmCpdJfA7zgPR/Q==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_022508.wac,1794.001333,2018-08-14,02:25:08,2,2018-08-13,14:25:08,14,,,,,,,,,,,,,1,,,,,,0EJb39yxJpISVp/dNo1Npg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_025507.wac,1795.001333,2018-08-14,02:55:07,2,2018-08-13,14:55:07,14,,,,,,,,,,,,,1,,,,,,gtfSFpYHm8O1EO2f0vh/Fg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_032506.wac,1796.001333,2018-08-14,03:25:06,3,2018-08-13,15:25:06,15,,,,,,,,,,,,,1,,,,,,54uanOVWYQhPySdzRnQD8g==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_035504.wac,1798.001333,2018-08-14,03:55:04,3,2018-08-13,15:55:04,15,,,,,,,,,,,,,1,,,,,,0L3CdLdACYXFFZtV/Eo3cQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_042504.wac,1798.001333,2018-08-14,04:25:04,4,2018-08-13,16:25:04,16,,,,,,,,,,,,,1,,,,,,22DTOcXSeC1XDm66pn0SSw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_045504.wac,478.001333,2018-08-14,04:55:04,4,2018-08-13,16:55:04,16,,,,,,,,,,,,,1,,,,,,Xnswo3h3Ta9wa9zX54VjOA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_192202.wac,1800.001333,2018-08-14,19:22:02,19,2018-08-14,07:22:02,7,,,,,,,,,,,,,1,,,,,,bCCpfH9xkz22uiTi9Sjr5w==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_195204.wac,1798.001333,2018-08-14,19:52:04,19,2018-08-14,07:52:04,7,,,,,,,,,,,,,1,,,,,,PslqmDBRKRVpMq3j9r9Pmw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_185200.wac,1800.001333,2018-08-14,18:52:00,18,2018-08-14,06:52:00,6,,,,,,,,,,,,,1,,,,,,EmQIkD1b0SrZzgtTqC3eFA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_202208.wac,1794.001333,2018-08-14,20:22:08,20,2018-08-14,08:22:08,8,,,,,,,,,,,,,1,,,,,,mm/nCBrVcnHR5XY/4Q/Z4g==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_205205.wac,1797.001333,2018-08-14,20:52:05,20,2018-08-14,08:52:05,8,,,,,,,,,,,,,1,,,,,,eEHRk9OSH5H8CHiXRG2Ntw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_212211.wac,1791.001333,2018-08-14,21:22:11,21,2018-08-14,09:22:11,9,,,,,,,,,,,,,1,,,,,,y1xjoYI8fHRf+h5CyhNsWA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_215207.wac,1795.001333,2018-08-14,21:52:07,21,2018-08-14,09:52:07,9,,,,,,,,,,,,,1,,,,,,M13cIfk05qP2JHDHrbRzrA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_222211.wac,1791.001333,2018-08-14,22:22:11,22,2018-08-14,10:22:11,10,,,,,,,,,,,,,1,,,,,,GnT6oWfZqMqdjImbtgFxPQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_225210.wac,1792.001333,2018-08-14,22:52:10,22,2018-08-14,10:52:10,10,,,,,,,,,,,,,1,,,,,,KV2uI5Mx24sCstaHaE5Ang==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_232212.wac,1790.001333,2018-08-14,23:22:12,23,2018-08-14,11:22:12,11,,,,,,,,,,,,,1,,,,,,Fgn3E5GE8V5Lxx0LgknIlA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180814_235210.wac,1792.001333,2018-08-14,23:52:10,23,2018-08-14,11:52:10,11,,,,,,,,,,,,,1,,,,,,Vktktv8UooP41zCdu6nTtQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_002207.wac,1795.001333,2018-08-15,00:22:07,0,2018-08-14,12:22:07,12,,,,,,,,,,,,,1,,,,,,KU+nCanRvhijrT/fGTFZdw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_005208.wac,1794.001333,2018-08-15,00:52:08,0,2018-08-14,12:52:08,12,,,,,,,,,,,,,1,,,,,,Pi8EafXUUlJlTSCUM7ryPw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_012210.wac,1792.001333,2018-08-15,01:22:10,1,2018-08-14,13:22:10,13,,,,,,,,,,,,,1,,,,,,Mzkax1EFUzvP2+zI/BkEXQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_015209.wac,1793.001333,2018-08-15,01:52:09,1,2018-08-14,13:52:09,13,,,,,,,,,,,,,1,,,,,,6XotBbkk1Um2xWMMwOlQAw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_022209.wac,1793.001333,2018-08-15,02:22:09,2,2018-08-14,14:22:09,14,,,,,,,,,,,,,1,,,,,,v+segni0+9CenbE+jgoFAQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_025205.wac,1797.001333,2018-08-15,02:52:05,2,2018-08-14,14:52:05,14,,,,,,,,,,,,,1,,,,,,XAxl9rzMFXQ2EqRmqVvD/A==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_032205.wac,1797.001333,2018-08-15,03:22:05,3,2018-08-14,15:22:05,15,,,,,,,,,,,,,1,,,,,,FCiMtsyHdXUj7P6l7xgrsw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_035204.wac,1798.001333,2018-08-15,03:52:04,3,2018-08-14,15:52:04,15,,,,,,,,,,,,,1,,,,,,BDJlApJnEB5YVTpW+JXzNQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_042204.wac,1798.001333,2018-08-15,04:22:04,4,2018-08-14,16:22:04,16,,,,,,,,,,,,,1,,,,,,Sqr4XAPVH5rjQzLcgyaRdQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_045204.wac,778.001333,2018-08-15,04:52:04,4,2018-08-14,16:52:04,16,,,,,,,,,,,,,1,,,,,,Dz0blNbgF1UQ9yzOY/1jXg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_185000.wac,1800.001333,2018-08-15,18:50:00,18,2018-08-15,06:50:00,6,,,,,,,,,,,,,1,,,,,,SqR7CqNhJ9uJi7DZHF8EAg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_192002.wac,1800.001333,2018-08-15,19:20:02,19,2018-08-15,07:20:02,7,,,,,,,,,,,,,1,,,,,,MPF9qozDUNXxm6NwAX7Jjw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_195005.wac,1797.001333,2018-08-15,19:50:05,19,2018-08-15,07:50:05,7,,,,,,,,,,,,,1,,,,,,TlkbVd6WEtOXlRk5XNLGqA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_202008.wac,1794.001333,2018-08-15,20:20:08,20,2018-08-15,08:20:08,8,,,,,,,,,,,,,1,,,,,,ZIRBeccony+DQiXNen9RDw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_205008.wac,1794.001333,2018-08-15,20:50:08,20,2018-08-15,08:50:08,8,,,,,,,,,,,,,1,,,,,,qXrf0PmFgGyYNVCPhLxeLw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_212005.wac,1797.001333,2018-08-15,21:20:05,21,2018-08-15,09:20:05,9,,,,,,,,,,,,,1,,,,,,oJ4zT9XbshFJG+rpk1Qw+g==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_215008.wac,1794.001333,2018-08-15,21:50:08,21,2018-08-15,09:50:08,9,,,,,,,,,,,,,1,,,,,,kLjJtrb5zVC39VuBpUEFTg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_222012.wac,1790.001333,2018-08-15,22:20:12,22,2018-08-15,10:20:12,10,,,,,,,,,,,,,1,,,,,,FPdsrMEToDaFw4bWdrJ8dQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_225009.wac,1793.001333,2018-08-15,22:50:09,22,2018-08-15,10:50:09,10,,,,,,,,,,,,,1,,,,,,v+jeu1WyPGdOvJVY1911Pg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_232005.wac,1797.001333,2018-08-15,23:20:05,23,2018-08-15,11:20:05,11,,,,,,,,,,,,,1,,,,,,0xDyVNichYNNrL2PYQ6gww==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180815_235004.wac,1797.001333,2018-08-15,23:50:04,23,2018-08-15,11:50:04,11,,,,,,,,,,,,,1,,,,,,xHANpWjrQozA8EoGLV7kKw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_002004.wac,1798.001333,2018-08-16,00:20:04,0,2018-08-15,12:20:04,12,,,,,,,,,,,,,1,,,,,,yy07GKnqAONR9omN+1ovwA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_005005.wac,1798.001333,2018-08-16,00:50:05,0,2018-08-15,12:50:05,12,,,,,,,,,,,,,1,,,,,,pFNlFlUPC6gib4tIPaMFBQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_012005.wac,1797.001333,2018-08-16,01:20:05,1,2018-08-15,13:20:05,13,,,,,,,,,,,,,1,,,,,,XE6w8nKBazSwVfdybKaTHw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_015004.wac,1798.001333,2018-08-16,01:50:04,1,2018-08-15,13:50:04,13,,,,,,,,,,,,,1,,,,,,BzgHuAS+2w+WYqikfsOy5Q==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_022010.wac,1792.001333,2018-08-16,02:20:10,2,2018-08-15,14:20:10,14,,,,,,,,,,,,,1,,,,,,Safxta3cXcWID/mDR4ttfQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_025005.wac,1797.001333,2018-08-16,02:50:05,2,2018-08-15,14:50:05,14,,,,,,,,,,,,,1,,,,,,q5+hipTH3Kkdh2zjLQFK+w==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_032005.wac,1797.001333,2018-08-16,03:20:05,3,2018-08-15,15:20:05,15,,,,,,,,,,,,,1,,,,,,cu7H8wQpxwMkE598hYJP+A==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_035004.wac,1798.001333,2018-08-16,03:50:04,3,2018-08-15,15:50:04,15,,,,,,,,,,,,,1,,,,,,0wCFs692SEdUp+rJzOyK9Q==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_042005.wac,1797.001333,2018-08-16,04:20:05,4,2018-08-15,16:20:05,16,,,,,,,,,,,,,1,,,,,,cSZjSktvQTDvajHFSbTExw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_045005.wac,1017.001333,2018-08-16,04:50:05,4,2018-08-15,16:50:05,16,,,,,,,,,,,,,1,,,,,,xHfNyc8PcWRHUUhF0qmPtA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_184800.wac,1800.001333,2018-08-16,18:48:00,18,2018-08-16,06:48:00,6,,,,,,,,,,,,,1,,,,,,6svorQEbalIYU7cTrFna0w==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_191802.wac,1800.001333,2018-08-16,19:18:02,19,2018-08-16,07:18:02,7,,,,,,,,,,,,,1,,,,,,ReTY7FtLNT8Sl9UsP6P3Bw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_194805.wac,1797.001333,2018-08-16,19:48:05,19,2018-08-16,07:48:05,7,,,,,,,,,,,,,1,,,,,,ACS187XmLfHQMyTH+Cq/Xw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_201805.wac,1797.001333,2018-08-16,20:18:05,20,2018-08-16,08:18:05,8,,,,,,,,,,,,,1,,,,,,f/ItS3T14imlkBusMb2nmQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_204809.wac,1793.001333,2018-08-16,20:48:09,20,2018-08-16,08:48:09,8,,,,,,,,,,,,,1,,,,,,YHYRlDLTW9MX2usvqlcQNA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_211806.wac,1796.001333,2018-08-16,21:18:06,21,2018-08-16,09:18:06,9,,,,,,,,,,,,,1,,,,,,mIfAxJQwO3OeS7Tz+EVX9A==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_214809.wac,1793.001333,2018-08-16,21:48:09,21,2018-08-16,09:48:09,9,,,,,,,,,,,,,1,,,,,,B5gnPiDSTrqHbaIGKKEPrA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_221807.wac,1795.001333,2018-08-16,22:18:07,22,2018-08-16,10:18:07,10,,,,,,,,,,,,,1,,,,,,8Sk0LKYZgiEkbWz2n9P2PA==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_224806.wac,1796.001333,2018-08-16,22:48:06,22,2018-08-16,10:48:06,10,,,,,,,,,,,,,1,,,,,,cUbyRLlCJiYCM/UCkmoilQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_231806.wac,1796.001333,2018-08-16,23:18:06,23,2018-08-16,11:18:06,11,,,,,,,,,,,,,1,,,,,,e9n4Zmva81+ugTDuNS6Kwg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180816_234807.wac,1795.001333,2018-08-16,23:48:07,23,2018-08-16,11:48:07,11,,,,,,,,,,,,,1,,,,,,lTvipth+524eudN2oozJ5w==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180817_001806.wac,1796.001333,2018-08-17,00:18:06,0,2018-08-16,12:18:06,12,,,,,,,,,,,,,1,,,,,,HIwcccD9X5OVoEGveF9kYg==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180817_004805.wac,1797.001333,2018-08-17,00:48:05,0,2018-08-16,12:48:05,12,,,,,,,,,,,,,1,,,,,,4THcfrGQeufyYJzFCby3Vw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180817_011806.wac,1796.001333,2018-08-17,01:18:06,1,2018-08-16,13:18:06,13,,,,,,,,,,,,,1,,,,,,ahHlXdmp9TkDxs+EBF3AlQ==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180817_014806.wac,1796.001333,2018-08-17,01:48:06,1,2018-08-16,13:48:06,13,,,,,,,,,,,,,1,,,,,,zTe2gwmwjHomRWNTUeVBEw==
E:\Eccles Bats\Downloaded\2018-08-18 ECC-B\Data,,ECC_20180817_021805.wac,1797.001333,2018-08-17,02:18:05,2,2018-08-16,14:18:05,14,,,,,,,,,,,,,1,,,,,,nxdK/flRJ1lsp4XQ35bH/Q==
