Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20161021_181142_000.wav,0,1,2.47,192000,0,9.17,9999,48,42,6,45,44.25,66.35,50.51,29.52,21.35,0.014,0.008,0.014,0,0,0,0.002,0,0.002,0,0,0,0,0,0,0.006,0,0.002,0.002,0,0,0,0.004,0.006,0,0,0.018,0.002,0.014,0,0,0.002,0,0.104,0.644,0.092,0,0,0.02,0.032,0.006,0,0.006,FALSE,FALSE
SR2_20161021_181142_000.wav,1,1,2.47,192000,10.17,18.83,10.17,47.25,41.25,6,44.25,44.25,17.3,14.29,7.13,3.95,0.016,0.006,0.008,0,0,0.002,0.002,0,0,0,0,0,0,0,0.002,0.006,0,0.008,0.002,0.004,0.002,0,0.002,0.004,0.002,0,0.02,0,0.008,0,0,0,0.002,0.104,0.626,0.088,0,0,0.03,0.04,0.016,0,0,FALSE,FALSE
SR2_20161021_181142_000.wav,4,1,2.47,192000,101.83,24.33,65.33,48.75,41.25,7.5,44.25,44.25,89.4,55.37,34.3,10.18,0.024,0.004,0.008,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0.002,0.002,0.012,0.002,0,0,0.002,0.002,0.002,0,0.016,0.012,0.016,0,0,0,0,0.132,0.608,0.108,0,0,0.014,0.022,0.008,0,0,FALSE,TRUE
SR2_20161021_181142_000.wav,5,1,2.47,192000,127.83,4.5,26,46.5,42.75,3.75,44.25,44.25,0.47,1.6,2.23,6.29,0.02,0.014,0.032,0.002,0,0.002,0.002,0,0.016,0,0,0,0.006,0.002,0.004,0.018,0,0.016,0,0,0,0,0.004,0.006,0.012,0.002,0.05,0.008,0.016,0,0,0,0.012,0.114,0.38,0.054,0.006,0.006,0.048,0.094,0.026,0.002,0.026,FALSE,FALSE
SR2_20161021_181142_000.wav,10,1,2.47,192000,273.5,8.33,47.83,48.75,42,6.75,45.75,44.25,52.7,30.16,25.92,11.07,0.014,0.016,0.014,0.004,0,0.002,0.002,0,0.004,0,0,0,0,0,0.002,0.01,0,0.002,0,0.002,0,0,0.006,0.004,0.002,0,0.026,0.01,0.01,0,0,0,0.002,0.088,0.594,0.096,0,0.002,0.018,0.05,0.012,0.002,0.006,FALSE,FALSE
SR2_20161021_181142_000.wav,11,1,2.47,192000,283.5,11.5,10,48.75,41.25,7.5,45,44.25,51.47,57.4,30.47,14.12,0.012,0.006,0.006,0,0.002,0,0.004,0,0.008,0.002,0,0,0,0,0.002,0.002,0,0.002,0,0.002,0,0,0.006,0.002,0.004,0.002,0.01,0.002,0.016,0,0,0,0,0.104,0.682,0.064,0.002,0.002,0.016,0.024,0.016,0,0,FALSE,FALSE
SR2_20161021_181142_000.wav,13,1,2.47,192000,296.17,7.33,12.67,47.25,42,5.25,44.25,44.25,13.13,19.89,21,8.91,0.024,0.008,0.016,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0.002,0.002,0.008,0.002,0,0,0,0,0.004,0.004,0.002,0.016,0.006,0.018,0,0,0,0.002,0.13,0.61,0.056,0.002,0,0.022,0.034,0.02,0,0.008,FALSE,FALSE
SR2_20161021_181142_000.wav,14,1,2.47,192000,304.83,1.5,8.67,45.75,42.75,3,44.25,44.25,7.43,15.68,0.38,3.75,0.012,0.014,0.006,0,0,0.002,0,0,0.006,0,0,0,0.008,0.004,0.012,0.004,0,0.004,0,0.004,0,0.002,0.012,0.01,0.01,0.006,0.03,0.002,0.008,0,0,0,0.01,0.134,0.574,0.044,0.006,0.002,0.016,0.02,0.026,0.002,0.01,FALSE,FALSE
SR2_20161021_181142_000.wav,15,1,2.47,192000,459.33,36.67,154.5,48.75,41.25,7.5,44.25,44.25,74.23,66.49,32.99,7.47,0.02,0.006,0.012,0,0,0,0,0,0.002,0,0,0,0,0,0,0.004,0,0.006,0.008,0.002,0,0,0,0,0.002,0,0.01,0.01,0.014,0,0,0,0,0.17,0.548,0.114,0,0,0.032,0.032,0.006,0,0.002,FALSE,FALSE
SR2_20161021_181142_000.wav,16,1,2.47,192000,560.33,29.17,101,49.5,40.5,9,44.25,44.25,144.27,69.25,49.62,40.61,0.004,0.008,0.004,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0,0,0.006,0.002,0,0,0,0.008,0.006,0,0.01,0.004,0.01,0,0,0,0,0.222,0.566,0.09,0,0,0.016,0.022,0.014,0,0.004,FALSE,FALSE
SR2_20161021_181142_000.wav,17,1,2.47,192000,722.17,34,161.83,49.5,40.5,9,44.25,44.25,80.19,63.94,70.86,23.57,0.012,0.006,0.004,0,0,0,0,0,0.004,0,0,0,0.002,0,0.002,0.004,0,0.004,0.014,0.002,0,0,0,0.002,0.002,0,0.01,0.008,0.01,0,0,0,0.002,0.2,0.528,0.088,0,0,0.028,0.04,0.024,0,0.004,FALSE,FALSE
SR2_20161021_181142_000.wav,18,1,2.47,192000,757.17,6.83,35,46.5,40.5,6,44.25,44.25,5,12.12,2.54,1.68,0.042,0.014,0.024,0,0,0.004,0,0,0.022,0,0,0,0.008,0,0.004,0.026,0,0.006,0,0.002,0,0,0.008,0.014,0.004,0,0.026,0.018,0.028,0,0,0,0.008,0.134,0.404,0.068,0.008,0.002,0.026,0.064,0.008,0.006,0.022,FALSE,FALSE
SR2_20161021_181142_000.wav,19,1,2.47,192000,815.33,14.83,58.17,9.75,6,3.75,8.25,8.25,8.59,11.05,16.43,4.96,0.032,0,0.834,0,0.004,0,0,0,0,0.016,0,0,0.002,0,0,0.004,0,0,0,0.002,0,0,0,0,0,0,0.034,0.008,0.012,0,0,0,0.016,0.002,0.004,0.002,0.002,0,0.002,0,0,0,0.024,FALSE,FALSE
SR2_20161021_181142_000.wav,20,1,2.47,192000,826.67,42.33,69.5,51,36.75,14.25,44.25,44.25,71.34,80.8,52.21,12.61,0.038,0.01,0.012,0.002,0,0,0.002,0,0.004,0,0,0,0.004,0,0.004,0.01,0,0.006,0.03,0.008,0,0,0,0.012,0.002,0,0.01,0.016,0.022,0,0,0,0,0.232,0.43,0.072,0,0,0.022,0.046,0.006,0,0,FALSE,TRUE
SR2_20161021_181142_000.wav,21,1,2.47,192000,831.17,8,15.83,9.75,5.25,4.5,8.25,7.5,24.09,9.26,9.1,8.16,0.022,0,0.836,0,0,0,0,0,0,0.022,0,0,0.002,0,0,0.012,0,0,0,0.002,0,0,0,0,0,0,0.024,0.006,0.014,0,0,0,0.004,0.014,0.008,0.002,0.002,0,0.002,0,0,0,0.028,FALSE,FALSE
