Filename,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20161021_181142_000.wav,0.026,0.078,46,44.2,44.2,0,2.5,27,9,39,57.4,203,20,44.8,192000,N1,0.868,Pippip,5
SR2_20161021_215019_000.wav,0.012,0.026,43,42.8,42.8,0,1.2,14,8,23,41,78.8,11,29.4,192000,N1,0.522,Pippip,5
SR2_20161022_202147_000.wav,0.012,0.01,23,22.5,22.5,0,1,4,11,29,42.8,74.4,15,29.1,192000,N1,0.484,Nycnoc,5
SR2_20161023_070445_000.wav,0.006,0.036,20,19.5,19.9,0,0.3,6,25,61,23,150.2,7,14.5,192000,N1,0.736,bird,5
SR2_20161023_203623_000.wav,0.092,0.064,38,35.2,36,0,0.9,11,2,15,61.8,160.5,21,53,192000,N1,0.558,Pleaur,5
SR2_20161024_185352_000.wav,0.05,0.074,51,46.5,47.2,0,1.9,24,4,17,104.5,128.8,35,52.7,192000,N1,0.408,Myodau,5
SR2_20161025_200546_000.wav,0.036,0.04,50,49.5,49.5,0,2.4,38,4,22,138.3,285.9,58,121.9,192000,N1,0.398,Myonat,5
SR2_20161026_162901_000.wav,0.062,0.306,26,25.5,25.5,0,1.1,15,5,48,18.5,55.8,6,9.6,192000,N1,0.51,noise,5
SR2_20161026_215757_000.wav,0.048,0.048,51,45,46.9,0,3.8,45,6,28,91.5,325.4,33,76.4,192000,N1,0.436,Myodau,5
SR2_20161026_221257_000.wav,0.086,0.048,36,35.2,33.8,0,2.8,27,4,23,75.4,175.2,23,60.6,192000,N1,0.652,Pleaur,5
SR2_20161026_222526_000.wav,0.08,0.052,38,35.2,35.2,0,2.7,24,4,15,59.2,124.6,20,41.8,192000,N1,0.654,Pleaur,5
SR2_20161027_022524_000.wav,0.098,0.15,44,43.5,42.8,0,4.6,53,7,32,45.6,82.2,14,32.3,192000,N1,0.77,Pippip,5
SR2_20161027_181406_000.wav,0.036,0.066,40,41.2,36.4,0,2.4,37,5,17,115.3,174.1,38,82.7,192000,N1,0.65,Pleaur,5
SR2_20161027_181446_000.wav,0.012,0.066,44,42.8,42.8,0,4.3,37,8,32,55.9,108.3,14,39.6,192000,N1,0.666,Pippip,5
SR2_20161027_191737_000.wav,0.116,0.048,50,48.4,48,0,1.7,37,4,14,72.3,212.4,26,57.1,192000,N1,0.426,Myodau,5
SR2_20161027_200335_000.wav,0.036,0.042,57,54.8,54,0,2,22,5,20,37.4,79.8,9,22.4,192000,N1,0.894,Pippyg,5
SR2_20161027_211956_000.wav,0.02,0.062,53,47.2,46.5,0,2.3,18,6,27,74.5,156.7,14,63.1,192000,N1,0.91,Pippip,5
SR2_20161028_024231_000.wav,0.034,0.028,48,50.2,50.2,0,1.9,18,3,10,123.4,212.2,48,115.7,192000,N1,0.406,Myonat,5
SR2_20161028_071256_000.wav,0.012,0.082,11,12,9,0,0.5,2,10,26,16.8,373.1,5,7,192000,N1,0.702,bird,5
SR2_20161028_180152_000.wav,0.01,0.01,46,45.8,45.4,0,0.7,8,7,20,34.8,91.6,13,23.5,192000,N1,0.642,Pippip,5
SR2_20161028_182555_000.wav,0.018,0.018,47,46.5,46.5,0,2,23,7,31,52.4,132.7,14,38.2,192000,N1,0.806,Pippip,5
SR2_20161028_205041_000.wav,0.11,0.044,36,35.2,36,0,1.5,14,4,12,63.6,138.4,24,52.7,192000,N1,0.622,Pleaur,5
SR2_20161028_214111_000.wav,0.032,0.07,53,54.4,45,0,3.8,36,7,24,34.8,120.3,10,22,192000,N1,0.882,Pippyg,5
SR2_20161028_214139_000.wav,0.022,0.03,55,55.1,55.5,0,2.8,40,7,33,51.2,111.9,11,33.2,192000,N1,0.912,Pippyg,5
SR2_20161028_214930_000.wav,0.004,0.008,46,46.1,45.8,0,2.5,12,8,16,23.4,78.3,7,12.8,192000,N1,0.782,Pippip,5
SR2_20161029_013714_000.wav,0.06,0.056,38,37.5,32.2,0,1.5,19,2,13,51.6,111.2,18,31,192000,N1,0.642,Pleaur,5
SR2_20161029_040308_000.wav,0.006,0.01,46,45.8,45.8,0,1.4,16,9,22,26.6,70.6,10,19.2,192000,N1,0.752,Pippip,5
SR2_20161029_062935_000.wav,0.006,0.022,44,44.2,44.2,0,3,13,8,21,46.3,103.6,14,30,192000,N1,0.658,Pippip,5
SR2_20161029_215651_000.wav,0.104,0.082,49,49.9,51.8,0,1.5,26,2,10,95.4,235.8,28,73.2,192000,N1,0.616,Myonat,5
SR2_20161029_221636_000.wav,0.054,0.092,48,47.2,47.2,0,3.2,36,4,17,120.5,209.5,45,94.4,192000,N1,0.526,Myonat,5
SR2_20161031_024741_000.wav,0.042,0.092,44,43.5,43.5,0.1,1.3,29,6,18,11.2,23.5,4,3.9,192000,N1,0.556,Pippip,5
