filename,species,accuracy
SR2_20160314_195459_652.wav,Myodau,0.6
SR2_20160314_200045_275.wav,Myodau,0.54
SR2_20160314_210408_759.wav,Myodau,0.84
SR2_20160314_211134_112.wav,Myodau,0.93
SR2_20160314_222422_035.wav,Myodau,0.84
SR2_20160314_225825_521.wav,Myodau,0.9
SR2_20160314_230628_952.wav,Myodau,0.79
SR2_20160315_011356_281.wav,Myodau,0.5
SR2_20160315_020924_493.wav,Myodau,0.89
SR2_20160315_020926_245.wav,Myodau,0.76
SR2_20160315_020930_221.wav,Myodau,0.72
SR2_20160315_024423_472.wav,Myodau,0.72
SR2_20160315_024425_968.wav,Myodau,0.57
SR2_20160315_024429_508.wav,Myodau,0.66
SR2_20160315_024436_280.wav,Myodau,0.88
SR2_20160315_024458_651.wav,Myodau,0.5
SR2_20160315_024511_181.wav,Myodau,0.71
SR2_20160315_033014_299.wav,Myodau,0.56
SR2_20160315_040636_392.wav,Myodau,0.66
SR2_20160315_040643_613.wav,Myodau,0.52
SR2_20160315_040655_511.wav,Myodau,0.9
SR2_20160315_203408_355.wav,Myodau,0.68
SR2_20160315_215807_348.wav,Myodau,0.54
SR2_20160315_215810_115.wav,Myodau,0.99
SR2_20160315_215813_881.wav,Myodau,0.98
SR2_20160315_224422_657.wav,Myodau,0.51
SR2_20160315_234903_075.wav,Myodau,0.55
SR2_20160316_001449_935.wav,Myodau,0.53
SR2_20160316_001452_705.wav,Myodau,0.56
SR2_20160316_025200_985.wav,Myodau,0.75
SR2_20160316_033945_181.wav,Myodau,0.82
SR2_20160321_010333_611.wav,Myodau,0.55
SR2_20160321_010338_655.wav,Myodau,0.6
SR2_20160323_194101_065.wav,Myodau,0.67
SR2_20160323_200050_356.wav,Myodau,0.85
SR2_20160323_201311_380.wav,Myodau,0.65
SR2_20160323_213944_376.wav,Myodau,0.63
SR2_20160323_213950_143.wav,Myodau,0.68
SR2_20160323_214218_060.wav,Myodau,0.52
SR2_20160323_214223_552.wav,Myodau,0.67
SR2_20160323_214825_939.wav,Myodau,0.97
SR2_20160323_215633_991.wav,Myodau,0.74
SR2_20160323_223937_084.wav,Myodau,0.62
SR2_20160324_002331_728.wav,Myodau,0.53
SR2_20160324_002334_017.wav,Myodau,0.71
SR2_20160324_023338_075.wav,Myodau,0.73
SR2_20160327_014847_828.wav,Myodau,0.8
SR2_20160327_194910_249.wav,Myodau,0.74
SR2_20160401_193539_895.wav,Myodau,0.58
SR2_20160401_193554_177.wav,Myodau,0.63
SR2_20160401_193611_121.wav,Myodau,0.52
SR2_20160401_193854_880.wav,Myodau,0.8
SR2_20160401_194459_008.wav,Myodau,0.71
SR2_20160401_194512_419.wav,Myodau,0.53
SR2_20160402_010151_307.wav,Myodau,0.58
SR2_20160404_203722_861.wav,Myodau,0.88
SR2_20160404_223323_463.wav,Myodau,0.52
SR2_20160406_194850_413.wav,Myodau,0.52
SR2_20160406_195454_052.wav,Myodau,0.51
SR2_20160406_221234_396.wav,Myodau,0.63
SR2_20160406_221332_375.wav,Myodau,0.69
SR2_20160409_203329_869.wav,Myodau,0.93
SR2_20160409_224546_972.wav,Myodau,0.63
SR2_20160412_214904_000.wav,Myodau,0.54
SR2_20160412_224504_959.wav,Myodau,0.73
SR2_20160314_193506_876.wav,Myonat,0.77
SR2_20160314_200522_941.wav,Myonat,0.88
SR2_20160314_202504_095.wav,Myonat,0.79
SR2_20160315_211014_885.wav,Myonat,0.89
SR2_20160315_220641_749.wav,Myonat,0.69
SR2_20160315_232534_188.wav,Myonat,0.99
SR2_20160315_232537_449.wav,Myonat,0.5
SR2_20160317_195953_468.wav,Myonat,0.75
SR2_20160319_212618_167.wav,Myonat,0.51
SR2_20160319_214629_104.wav,Myonat,0.84
SR2_20160323_225053_092.wav,Myonat,0.56
SR2_20160324_012659_993.wav,Myonat,0.75
SR2_20160324_022811_320.wav,Myonat,0.99
SR2_20160324_022814_681.wav,Myonat,0.99
