Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160807_001155_589.wav,0,1,1.01,192000,0,10.33,9999,46.5,25.5,21,32.25,32.25,88.85,39.8,19.67,5.16,0.008,0.032,0.01,0.016,0,0.008,0.01,0,0.018,0,0,0,0,0.006,0.622,0.016,0.002,0,0,0,0,0.002,0.014,0.028,0.006,0.01,0.052,0.01,0.002,0,0,0.002,0.018,0.018,0.018,0.014,0.018,0.024,0.002,0,0.002,0.01,0.002,FALSE,FALSE
SR2_20160807_001155_589.wav,1,1,1.01,192000,12.67,7,12.67,60,24,36,32.25,32.25,154.09,33.71,15.7,10.67,0.002,0.014,0.026,0.012,0,0.012,0.024,0,0.034,0.004,0.004,0.006,0,0.006,0.422,0.01,0.002,0,0,0,0,0,0.014,0.026,0.01,0.022,0.144,0.01,0.008,0,0,0.002,0.018,0.01,0.026,0.034,0.052,0.022,0,0,0,0.016,0.008,FALSE,FALSE
SR2_20160807_001201_719.wav,0,1,1.08,192000,0.33,11.17,9999,60.75,23.25,37.5,34.5,39.75,229.87,71.36,11.12,5.6,0,0.008,0.006,0.022,0,0.002,0.022,0,0.026,0.006,0,0.004,0.004,0.006,0.5,0.006,0.004,0,0,0,0,0.002,0.016,0.03,0.03,0.02,0.094,0.014,0.006,0,0,0.008,0.016,0.026,0.036,0.018,0.024,0.032,0,0,0,0.006,0.006,FALSE,FALSE
SR2_20160807_001201_719.wav,1,1,1.08,192000,23,6.83,22.67,60,23.25,36.75,35.25,35.25,182.84,45.98,12.47,3.69,0.008,0.006,0.012,0.008,0,0.008,0.014,0,0.016,0.004,0.004,0.004,0.002,0.004,0.424,0.004,0,0,0,0,0,0,0.004,0.04,0.016,0.026,0.172,0.014,0.004,0,0,0.006,0.032,0.018,0.024,0.04,0.036,0.024,0,0.002,0.002,0.014,0.008,FALSE,FALSE
SR2_20160807_001207_557.wav,0,1,1.04,192000,0.67,10.17,9999,53.25,23.25,30,34.5,32.25,216.89,75.08,28.28,8.96,0.006,0.018,0.004,0.016,0,0.016,0.032,0,0.016,0,0.002,0,0.002,0.006,0.528,0.004,0.004,0,0,0,0.004,0.004,0.008,0.034,0.018,0.014,0.112,0.004,0.002,0,0,0.002,0.022,0.012,0.032,0.008,0.046,0.016,0,0,0,0.004,0.004,FALSE,FALSE
SR2_20160807_001207_557.wav,1,1,1.04,192000,17.5,6.67,16.83,58.5,24.75,33.75,33,36.75,174.24,58.14,8.61,2.29,0.002,0.01,0.004,0.014,0,0.008,0.024,0,0.052,0.004,0.004,0.002,0,0.012,0.382,0.004,0,0,0,0,0.002,0.002,0.016,0.042,0.028,0.018,0.114,0.028,0.01,0,0,0.004,0.012,0.024,0.046,0.034,0.046,0.038,0,0.002,0.002,0.006,0.004,FALSE,FALSE
SR2_20160807_001213_316.wav,0,1,1.08,192000,0.5,10.83,9999,57,24,33,33,33,191.12,44.8,21.28,3.85,0.006,0.008,0.004,0.032,0,0.012,0.022,0,0.028,0.004,0.004,0,0.002,0.006,0.51,0.008,0.002,0,0,0,0.004,0.002,0.006,0.02,0.008,0.006,0.116,0.022,0,0,0,0.01,0.028,0.002,0.026,0.01,0.056,0.016,0.004,0,0,0.016,0,FALSE,FALSE
SR2_20160807_001213_316.wav,1,1,1.08,192000,15,11.17,14.5,58.5,24.75,33.75,33,33,146.2,33.93,10.04,1.65,0.01,0.03,0.012,0.034,0,0.004,0.022,0,0.048,0.002,0.002,0,0.002,0,0.368,0.006,0,0.002,0,0.002,0.002,0,0.01,0.034,0.01,0.01,0.094,0.032,0.02,0,0,0.008,0.028,0.022,0.054,0.028,0.04,0.028,0.012,0.006,0,0.008,0.01,FALSE,FALSE
SR2_20160807_001222_104.wav,0,1,1.09,192000,0,20.17,9999,60.75,24,36.75,33,33,108.6,16.12,73.83,10.18,0,0.02,0.022,0.024,0,0.008,0.018,0,0.024,0.004,0,0,0,0.006,0.54,0.006,0.004,0.002,0,0.002,0,0,0.012,0.026,0.002,0.012,0.07,0.014,0.006,0,0,0.002,0.022,0.016,0.03,0.018,0.042,0.022,0.002,0,0,0.016,0.008,FALSE,FALSE
SR2_20160807_001222_104.wav,1,1,1.09,192000,118.67,0.67,118.67,46.5,30.75,15.75,35.25,35.25,61.58,90.65,19.24,2.27,0,0.012,0.022,0.002,0,0.012,0.01,0,0.012,0,0.01,0.004,0.004,0.054,0.29,0.002,0.004,0,0,0,0.002,0.004,0.01,0.014,0.006,0.012,0.358,0.02,0.004,0,0,0.004,0.034,0.006,0.026,0.006,0.024,0.018,0,0.002,0,0.008,0.004,FALSE,FALSE
