Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160806_212825_657.wav,0,1,1.04,192000,0,13.17,9999,55.5,27,28.5,34.5,34.5,70.92,14.08,37.52,5.91,0,0.012,0.008,0.01,0,0.014,0.014,0,0.014,0,0.002,0,0.002,0.004,0.64,0.006,0.004,0,0,0.002,0.002,0.006,0.002,0.026,0.012,0.016,0.05,0.018,0.008,0,0,0,0.018,0.018,0.024,0.016,0.026,0.018,0,0,0,0.002,0.006,FALSE,FALSE
SR2_20160806_212922_711.wav,0,1,1.09,192000,0,8.67,9999,50.25,25.5,24.75,33,33,128.3,25.18,16.84,5.62,0.006,0.084,0.01,0.006,0,0.004,0.01,0,0.068,0.002,0.002,0.002,0,0,0.382,0.006,0,0.002,0,0,0.004,0.01,0.012,0.054,0.022,0.018,0.05,0.05,0.014,0,0,0.004,0.016,0.032,0.022,0.048,0.01,0.036,0.002,0.004,0,0.006,0.002,FALSE,FALSE
SR2_20160806_212922_711.wav,1,1,1.09,192000,16,3.67,16,51,25.5,25.5,33,33,132.87,57.27,18.18,7.71,0.008,0.014,0.016,0,0,0.03,0.046,0,0.018,0.002,0.008,0.004,0.002,0.006,0.324,0,0.008,0,0,0,0.002,0.006,0.012,0.038,0.018,0.024,0.132,0.038,0.02,0,0,0.01,0.026,0.022,0.04,0.026,0.06,0.026,0,0.002,0,0.006,0.006,FALSE,FALSE
SR2_20160806_212922_711.wav,2,1,1.09,192000,108.67,0.33,92.67,43.5,31.5,12,34.5,41.25,49.36,48.91,33.61,3.44,0,0.014,0.008,0,0,0.032,0.03,0,0.014,0,0.008,0.002,0.014,0.028,0.162,0,0,0,0,0,0.006,0.01,0.014,0.066,0.028,0.066,0.13,0.032,0.008,0,0,0.006,0.026,0.044,0.064,0.046,0.07,0.06,0,0.002,0.002,0.004,0.004,FALSE,FALSE
SR2_20160806_212931_693.wav,0,1,1.01,192000,0,11.33,9999,56.25,26.25,30,33.75,33.75,142.89,24.58,8.08,5.03,0.006,0.03,0.018,0.022,0.002,0.012,0.012,0,0.032,0.004,0.004,0,0.004,0.01,0.458,0.002,0.002,0,0,0,0.002,0.004,0.014,0.038,0.028,0.016,0.088,0.032,0.012,0,0,0.004,0.032,0.008,0.022,0.022,0.032,0.02,0,0,0,0.004,0.004,FALSE,FALSE
SR2_20160806_212931_693.wav,1,1,1.01,192000,21.67,4.33,21.67,51.75,24,27.75,41.25,32.25,119.97,31.3,3.15,1.98,0,0.016,0.014,0,0,0.016,0.03,0,0.014,0.002,0.01,0.002,0.004,0.016,0.32,0.006,0.008,0,0,0.002,0.004,0.008,0.014,0.05,0.02,0.022,0.164,0.03,0.014,0,0,0.004,0.022,0.018,0.05,0.056,0.02,0.022,0,0,0.008,0.01,0.004,FALSE,FALSE
SR2_20160806_212931_693.wav,2,1,1.01,192000,103,0.5,81.33,42,31.5,10.5,33.75,33.75,10.94,34.65,17.88,5.06,0,0.012,0.006,0,0,0.008,0.014,0,0.006,0.002,0.002,0,0.004,0.022,0.454,0.014,0.002,0,0,0.002,0,0.002,0.008,0.012,0.004,0,0.24,0.012,0.002,0,0,0.002,0.04,0.02,0.012,0.014,0.056,0.01,0.002,0,0,0.008,0.008,FALSE,FALSE
SR2_20160806_212939_632.wav,0,1,1.07,192000,0,13,9999,54,25.5,28.5,34.5,36,83.04,18.16,7.23,43.42,0,0.014,0.008,0.02,0,0.008,0.024,0,0.006,0,0,0,0.006,0.002,0.702,0.004,0.002,0,0,0,0.002,0.002,0.008,0.022,0.008,0.008,0.036,0.006,0.002,0,0,0.002,0.02,0.014,0.022,0.012,0.024,0.006,0,0,0.002,0.008,0,FALSE,FALSE
SR2_20160806_212946_569.wav,0,1,1.03,192000,0,10.83,9999,53.25,26.25,27,38.25,36,158.45,35.39,15.06,2.68,0,0.014,0.004,0.006,0,0.01,0.012,0,0.018,0,0,0,0.002,0.01,0.544,0.006,0,0,0,0,0.004,0.01,0.014,0.068,0.03,0.018,0.08,0.018,0,0,0,0.002,0.024,0.01,0.026,0.022,0.014,0.016,0,0.002,0,0.012,0.004,FALSE,FALSE
SR2_20160806_212946_569.wav,1,1,1.03,192000,14.83,3,14.83,56.25,24,32.25,38.25,28.5,98.73,78.23,2.97,2.12,0.002,0.008,0.018,0.002,0,0.01,0.048,0,0.018,0.002,0.014,0.004,0,0.008,0.248,0.008,0.01,0,0,0,0.002,0,0.024,0.036,0.008,0.026,0.156,0.016,0.008,0,0,0.008,0.04,0.026,0.046,0.06,0.098,0.016,0,0,0.002,0.018,0.01,FALSE,FALSE
SR2_20160806_212946_569.wav,2,1,1.03,192000,23.17,1.17,8.33,39.75,30,9.75,36,33.75,15.92,25.88,0.06,0.26,0.006,0.02,0.026,0.002,0,0.014,0.02,0,0.016,0.004,0.002,0.002,0,0.018,0.284,0.008,0.004,0,0,0.002,0.002,0.002,0.014,0.036,0.02,0.014,0.218,0.022,0.012,0,0,0.002,0.052,0.032,0.032,0.024,0.028,0.034,0,0.006,0.002,0.01,0.01,FALSE,FALSE
SR2_20160806_212953_661.wav,0,1,1.04,192000,0,9,9999,46.5,27,19.5,33,35.25,92.36,19.78,21.34,7.01,0.012,0.04,0.016,0.022,0,0.004,0.002,0,0.014,0.004,0,0,0.002,0.01,0.594,0.016,0,0.002,0,0,0,0,0.004,0.02,0.008,0.002,0.074,0.012,0.01,0,0,0.006,0.02,0.022,0.026,0.02,0.008,0.016,0,0.004,0,0.008,0.002,FALSE,FALSE
SR2_20160806_212953_661.wav,1,1,1.04,192000,9.83,1.5,9.83,37.5,31.5,6,33.75,33.75,10.91,1.33,0,0.19,0.04,0.032,0.062,0,0,0.02,0.024,0,0.036,0.004,0.002,0.002,0.014,0.004,0.23,0.028,0,0.008,0,0.002,0,0,0,0.002,0.004,0.002,0.05,0.024,0.044,0,0,0.008,0.078,0.03,0.03,0.026,0.134,0.01,0.014,0.008,0,0.014,0.014,FALSE,FALSE
SR2_20160806_212953_661.wav,2,1,1.04,192000,16.33,4.5,6.5,54,25.5,28.5,35.25,35.25,164.13,26.54,2.16,10.93,0.004,0.02,0.018,0.006,0,0.014,0.014,0,0.024,0.006,0.004,0.002,0.006,0.006,0.47,0.004,0.004,0,0,0.004,0,0.01,0.006,0.042,0.004,0.01,0.1,0.022,0.006,0,0,0.006,0.024,0.012,0.04,0.03,0.038,0.018,0,0.002,0.006,0.014,0.004,FALSE,FALSE
SR2_20160806_212959_987.wav,0,1,1.01,192000,0.5,24.17,9999,54,25.5,28.5,33.75,33,67.78,13.01,42.75,4.79,0.01,0.034,0.01,0.022,0,0.002,0.014,0,0.026,0,0,0,0.002,0.004,0.634,0.028,0,0,0,0.002,0,0,0.004,0.014,0.006,0.004,0.02,0.016,0.012,0,0,0.002,0.014,0.02,0.016,0.022,0.032,0.014,0.004,0.004,0,0.004,0.004,FALSE,FALSE
SR2_20160806_213008_079.wav,0,1,1.02,192000,0.17,8.5,9999,49.5,21.75,27.75,33.75,30,120.44,27.52,12.06,5.7,0.002,0.008,0.018,0.002,0,0.014,0.038,0,0.012,0.004,0.002,0.002,0.002,0.008,0.366,0.004,0.004,0,0,0.002,0,0.002,0.008,0.016,0.012,0.02,0.16,0.016,0.01,0,0,0.014,0.044,0.018,0.022,0.024,0.09,0.028,0.002,0,0,0.016,0.01,FALSE,FALSE
SR2_20160806_213008_079.wav,1,1,1.02,192000,12.83,1.67,12.67,44.25,23.25,21,36.75,33.75,0.72,103.57,76.24,1.73,0,0.008,0.012,0,0,0.008,0.038,0,0.01,0.004,0.01,0.012,0.004,0.034,0.33,0.004,0.004,0,0,0.002,0,0,0.008,0.028,0.008,0.014,0.14,0.016,0,0,0,0.052,0.056,0.01,0.032,0.058,0.06,0.012,0,0.002,0.002,0.01,0.012,FALSE,FALSE
SR2_20160806_213008_079.wav,2,1,1.02,192000,15.33,3.17,2.5,38.25,29.25,9,33.75,37.5,4.85,10.76,1.41,8.5,0.022,0.052,0.042,0.012,0,0.008,0.022,0,0.042,0.004,0.002,0.002,0.002,0.014,0.336,0.02,0.006,0.002,0,0,0,0.004,0.01,0.022,0.004,0,0.092,0.016,0.016,0,0,0,0.046,0.014,0.048,0.04,0.046,0.022,0.01,0.002,0,0.012,0.008,FALSE,FALSE
SR2_20160806_213018_552.wav,0,1,1.05,192000,0,5.33,9999,51.75,24.75,27,32.25,32.25,161.3,33.11,20.18,6.01,0.006,0.008,0.008,0.008,0.002,0.012,0.014,0,0.012,0.002,0.002,0.004,0.004,0.004,0.47,0.012,0.004,0,0,0,0,0,0.006,0.032,0,0.008,0.188,0.018,0.004,0.002,0,0.01,0.024,0.016,0.018,0.014,0.052,0.01,0.004,0.002,0,0.012,0.008,FALSE,FALSE
SR2_20160806_213018_552.wav,1,1,1.05,192000,33.67,1.67,33.67,51.75,24.75,27,34.5,30.75,149.8,97.49,17.36,5.63,0,0.01,0.004,0.006,0,0.024,0.016,0,0.01,0.004,0.006,0.002,0.006,0.038,0.35,0.002,0.004,0,0,0,0.002,0.006,0.008,0.028,0.012,0.018,0.256,0.016,0.008,0,0,0.01,0.03,0.006,0.026,0.016,0.032,0.026,0,0,0.002,0.012,0.004,FALSE,FALSE
SR2_20160806_213032_223.wav,0,1,1.08,192000,0,19,9999,54.75,23.25,31.5,33,33,65,8.7,45.23,3.7,0.014,0.024,0.012,0.022,0,0.006,0.018,0,0.028,0.004,0.002,0.002,0.002,0.002,0.53,0.012,0.004,0.002,0,0.002,0,0.004,0.006,0.012,0.006,0.004,0.084,0.012,0.01,0,0,0.014,0.04,0.02,0.028,0.02,0.028,0.01,0.004,0.004,0,0.008,0,FALSE,FALSE
SR2_20160806_213032_223.wav,1,1,1.08,192000,17.83,1,9999,33.75,30.75,3,32.25,0,5.4,8.72,0,0.3,0.014,0.018,0.07,0.008,0.002,0.01,0.026,0,0.04,0.002,0.006,0.006,0.004,0.008,0.14,0.022,0.004,0,0,0.014,0,0.002,0.002,0.008,0.002,0.006,0.2,0.028,0.032,0,0,0.004,0.082,0.032,0.032,0.026,0.068,0.018,0.004,0.006,0.002,0.008,0.044,FALSE,FALSE
SR2_20160806_213039_807.wav,0,1,1.09,192000,0.5,13.83,9999,56.25,24,32.25,33,33.75,116.83,16.64,5.15,1.83,0,0.014,0.004,0.014,0,0.012,0.016,0,0.02,0.004,0,0,0,0.004,0.512,0.01,0.004,0,0,0.002,0.014,0.016,0.008,0.048,0.034,0.024,0.07,0.016,0.004,0,0,0.004,0.024,0.014,0.026,0.024,0.024,0.028,0,0,0,0.002,0.004,FALSE,FALSE
SR2_20160806_213039_807.wav,1,1,1.09,192000,15.33,9.5,14.83,56.25,25.5,30.75,34.5,34.5,107,11.28,4.06,3.31,0.004,0.02,0.012,0.022,0,0.014,0.03,0,0.02,0.004,0.008,0,0.002,0,0.524,0.01,0,0,0,0,0,0.004,0.006,0.028,0.006,0.01,0.116,0.01,0.002,0,0,0.008,0.032,0.014,0.03,0.012,0.032,0.006,0.002,0,0,0.008,0.004,FALSE,FALSE
