Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20160703_195804_081.wav,0.026,0.014,0.082,0.004,0.004,0.026,0.044,0,0.036,0.036,0.014,0.002,0,0.046,0.11,0.044,0.012,0.002,0,0.006,0.006,0.008,0.006,0.03,0.018,0.026,0.586,0.048,0.024,0.002,0.002,0.01,0.27,0.02,0.038,0.036,0.058,0.04,0.002,0.004,0.006,0.04,0.086,31,11.2,12,0,0.6,4,12,18,148.1,187.9,67,144.7,192000,N1,0.586,noise,5
SR2_20160703_195805_297.wav,0.032,0.02,0.116,0.004,0.004,0.046,0.102,0,0.026,0.06,0.01,0.012,0.016,0.072,0.116,0.044,0.018,0.002,0.002,0.014,0.012,0.022,0.032,0.076,0.036,0.042,0.408,0.048,0.034,0.002,0,0.022,0.368,0.076,0.12,0.05,0.114,0.056,0.006,0.014,0.036,0.042,0.12,34,33.8,14.2,0,0.8,10,1,12,18.1,69,7,12.1,192000,N1,0.408,noise,5
SR2_20160703_195921_435.wav,0.082,0.016,0.062,0.006,0,0.014,0.012,0,0.022,0.002,0.004,0.002,0.004,0.012,0.062,0.034,0.008,0.002,0.004,0.014,0.004,0.002,0.01,0.028,0.022,0.002,0.108,0.03,0.022,0,0,0.002,0.08,0.044,0.216,0.26,0.024,0.014,0.018,0.062,0.08,0.028,0.03,52,51.4,51.8,0,0.4,2,3,7,18.7,29.6,8,11.4,192000,N1,0.26,Pippyg,5
SR2_20160703_205004_000.wav,0.01,0.014,0.136,0,0,0.006,0.048,0,0.018,0.026,0.008,0.004,0,0.008,0.024,0.034,0.002,0,0,0.002,0,0.006,0.002,0.014,0.004,0.014,0.576,0.01,0.02,0.002,0,0.01,0.106,0.006,0.012,0.018,0.032,0.048,0.002,0,0.004,0.032,0.126,9,9.4,4.9,0.3,0.8,1,1,2,21.5,28.2,11,19.6,192000,N1,0.576,noise,5
SR2_20160703_215913_205.wav,0.002,0.014,0.016,0.002,0,0.028,0.044,0,0.004,0.014,0,0.008,0,0.024,0.076,0.002,0.014,0.002,0,0,0,0.026,0.016,0.018,0.016,0.022,0.484,0.004,0.002,0,0,0.002,0.024,0.002,0.04,0.028,0.028,0.01,0,0,0.002,0.008,0.018,44,54,54,0,0.1,1,0,0,685.9,685.9,305,489,192000,N1,0.484,noise,5
SR2_20160703_220024_040.wav,0,0.002,0.016,0.002,0,0.02,0.04,0,0.002,0.008,0.002,0.004,0,0.028,0.134,0,0.01,0,0,0,0.002,0.018,0.016,0.016,0.018,0.024,0.478,0.014,0.006,0.002,0,0.006,0.026,0.008,0.028,0.014,0.03,0.006,0,0,0,0.008,0.012,52,51,48.8,0,0.1,1,1,1,592.6,592.6,257,474.1,192000,N1,0.478,noise,5
SR2_20160703_230519_795.wav,0.048,0.048,0.032,0.004,0.002,0.014,0.018,0,0.032,0.002,0.004,0,0.006,0.034,0.106,0.012,0.006,0.006,0.012,0.008,0.048,0.014,0.046,0.142,0.1,0.05,0.076,0.02,0.038,0.002,0,0.002,0.034,0.13,0.798,0.232,0.012,0.066,0.08,0.056,0.054,0.04,0.042,48,46.5,46.5,0,1,17,6,16,45.3,86.8,16,37.8,192000,N1,0.798,Pippip,5
SR2_20160703_230522_204.wav,0.048,0.022,0.104,0.004,0.002,0.006,0.004,0,0.022,0.004,0,0,0.002,0.004,0.02,0.038,0.004,0.026,0.01,0.01,0.004,0.002,0.006,0.02,0.022,0.008,0.048,0.044,0.048,0,0,0.002,0.018,0.162,0.746,0.11,0.018,0.006,0.128,0.05,0.028,0.01,0.01,45,45,45,0,1.6,7,8,23,27.7,99.5,10,17.8,192000,N1,0.746,Pippip,5
SR2_20160703_231049_616.wav,0.006,0.106,0.024,0.004,0.002,0.04,0.028,0,0.084,0.002,0.006,0.01,0.008,0.022,0.126,0.018,0.052,0.004,0,0.006,0.076,0.088,0.102,0.358,0.144,0.298,0.148,0.078,0.03,0.002,0,0.002,0.1,0.068,0.202,0.184,0.044,0.098,0.006,0.016,0.03,0.046,0.06,48,41.2,45,0,1.2,13,4,16,68.4,128.2,18,42.5,192000,N1,0.358,Myodau,5
SR2_20160703_233625_143.wav,0.006,0.126,0.02,0.004,0.002,0.048,0.032,0,0.056,0.002,0.004,0.004,0.008,0.032,0.084,0.03,0.042,0,0.002,0,0.082,0.172,0.12,0.336,0.152,0.288,0.28,0.066,0.024,0.002,0,0.014,0.07,0.176,0.204,0.184,0.078,0.106,0.01,0.036,0.124,0.06,0.064,51,51.8,50.2,0,2.3,42,5,14,97,258,38,80,192000,N1,0.336,Myodau,5
SR2_20160703_234504_061.wav,0.004,0.092,0.014,0.002,0,0.04,0.016,0,0.04,0.002,0.002,0.006,0.006,0.026,0.192,0.012,0.036,0,0,0.002,0.098,0.206,0.132,0.36,0.136,0.292,0.236,0.06,0.014,0.002,0,0.006,0.072,0.06,0.286,0.216,0.032,0.088,0.01,0.02,0.084,0.042,0.042,54,53.6,55.1,0,1.8,20,4,14,80.7,210.8,31,67.2,192000,N1,0.36,Myodau,5
