Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160808_005651_472.wav,0,1,1.03,192000,0.33,16.67,9999,60,27,33,36.75,36,133.45,29.97,26.19,11.75,0,0.01,0.012,0.02,0,0.01,0.01,0,0.02,0,0.002,0.002,0,0.004,0.598,0.002,0,0,0,0,0,0.008,0.014,0.034,0.014,0.008,0.066,0.022,0.006,0,0,0.004,0.008,0.018,0.028,0.016,0.032,0.024,0,0,0.002,0.004,0.002,FALSE,FALSE
SR2_20160808_005657_387.wav,0,1,1.01,192000,0,19.83,9999,57.75,27,30.75,37.5,37.5,134.02,27.57,6.08,52.45,0.006,0.012,0.012,0.012,0,0.006,0.01,0,0.006,0.002,0,0,0.004,0.008,0.68,0.01,0,0,0,0,0,0,0,0.016,0.004,0.002,0.058,0.01,0.01,0,0,0.004,0.018,0.01,0.022,0.012,0.036,0.022,0,0,0,0.006,0.002,FALSE,FALSE
SR2_20160808_005702_173.wav,0,1,1.03,192000,0.17,22.33,9999,60,26.25,33.75,37.5,42,101.58,64.22,21,3,0.002,0.006,0.006,0.002,0,0.008,0.008,0,0.006,0,0,0,0,0,0.776,0.004,0,0,0,0,0.004,0.002,0.008,0.024,0.008,0.006,0.024,0.006,0,0,0,0.004,0.016,0.016,0.026,0.006,0.018,0.008,0,0,0,0.004,0.002,FALSE,FALSE
SR2_20160808_005702_173.wav,1,1,1.03,192000,23.67,1.83,23.5,45.75,29.25,16.5,37.5,0,0.43,5.72,45.85,0.14,0.008,0.008,0.042,0.006,0,0.026,0.024,0,0.016,0.006,0.006,0.004,0.004,0.022,0.282,0.012,0,0,0,0,0,0,0.008,0.014,0.016,0.002,0.204,0.01,0.01,0,0,0.004,0.084,0.018,0.012,0.024,0.076,0.014,0.002,0,0,0.012,0.024,FALSE,FALSE
SR2_20160808_005710_389.wav,0,1,1.01,192000,0,25.83,9999,62.25,26.25,36,36,38.25,99.06,86.2,19.97,39.95,0.002,0.014,0.01,0.008,0,0.006,0.022,0,0.024,0.002,0,0,0,0,0.572,0.006,0.016,0,0,0,0.002,0.008,0.006,0.044,0.01,0.004,0.014,0.006,0.004,0,0,0.002,0.04,0.016,0.04,0.026,0.054,0.016,0.002,0.002,0,0.014,0.008,FALSE,FALSE
SR2_20160808_005719_631.wav,0,1,1.07,192000,0,18.5,9999,57,26.25,30.75,36.75,34.5,64.97,13.99,75.46,9.36,0.002,0.02,0.008,0.016,0,0,0.004,0,0.022,0.002,0,0,0.004,0.004,0.692,0.012,0,0,0,0.002,0,0.004,0,0.018,0.008,0,0.048,0.016,0.01,0,0,0.002,0.012,0.018,0.014,0.012,0.018,0.018,0.002,0,0.002,0.006,0.004,FALSE,FALSE
SR2_20160808_005719_631.wav,1,1,1.07,192000,23.5,1.33,23.5,53.25,27,26.25,36.75,36,0.82,51.19,155.75,4.6,0.004,0.016,0.02,0.012,0,0.01,0.044,0,0.016,0.004,0.008,0.004,0.008,0.022,0.21,0.002,0.006,0,0,0,0.006,0.02,0.016,0.038,0.022,0.052,0.178,0.026,0.014,0,0,0.004,0.03,0.026,0.036,0.036,0.044,0.04,0,0,0.004,0.016,0.006,FALSE,FALSE
SR2_20160808_005723_593.wav,0,1,1.11,192000,0,9.5,9999,52.5,26.25,26.25,36.75,36.75,114.43,29.4,37.95,10.1,0.004,0.02,0.008,0.004,0,0.008,0.006,0,0.026,0,0,0,0,0,0.608,0.01,0.002,0,0,0,0,0.004,0.008,0.036,0.016,0.02,0.044,0.018,0.004,0,0,0,0.028,0.016,0.02,0.014,0.03,0.028,0,0,0.002,0.006,0.01,FALSE,FALSE
SR2_20160808_005723_593.wav,1,1,1.11,192000,10.17,11.83,10.17,60.75,25.5,35.25,35.25,35.25,90.87,29.5,21.97,9.74,0.004,0.05,0.006,0,0,0.018,0.018,0,0.042,0,0,0.006,0.002,0.004,0.308,0.012,0.002,0,0.004,0.002,0.008,0.006,0.01,0.07,0.01,0.03,0.036,0.046,0.014,0,0,0.006,0.032,0.026,0.082,0.05,0.04,0.036,0,0.002,0.004,0.008,0.006,FALSE,FALSE
SR2_20160808_005723_593.wav,2,1,1.11,192000,23.5,3.67,13.33,39,32.25,6.75,35.25,35.25,6.95,12.42,3.2,9.02,0.03,0.046,0.054,0.002,0.002,0.006,0.008,0,0.044,0.002,0,0.002,0.014,0,0.26,0.018,0.004,0.002,0,0,0,0,0.004,0.024,0.008,0.002,0.056,0.028,0.032,0,0,0.002,0.03,0.08,0.092,0.044,0.032,0.02,0.008,0.028,0.006,0.002,0.008,FALSE,FALSE
SR2_20160808_005723_593.wav,3,1,1.11,192000,29.17,2.67,5.67,46.5,27.75,18.75,39,0,55.17,1.09,0.31,0.42,0.002,0.002,0.024,0.004,0,0.018,0.02,0,0.008,0,0.01,0.004,0,0.032,0.328,0.01,0.002,0,0,0.002,0.002,0.002,0.004,0.008,0.002,0.008,0.304,0.002,0.008,0,0,0.016,0.058,0.016,0.012,0.03,0.042,0.002,0,0,0.002,0,0.016,FALSE,FALSE
SR2_20160808_005728_392.wav,0,1,1.01,192000,0.17,10,9999,58.5,25.5,33,37.5,34.5,193.12,22.15,21.9,10.68,0.002,0.014,0.008,0.01,0,0.014,0.024,0,0.006,0.002,0,0,0.004,0.008,0.632,0.006,0.004,0,0,0.002,0,0.006,0.008,0.012,0.012,0.006,0.092,0.018,0.004,0,0,0.006,0.024,0.012,0.024,0.004,0.026,0.008,0,0,0,0,0.002,FALSE,FALSE
SR2_20160808_005728_392.wav,1,1,1.01,192000,11.17,3.33,11,51,27,24,37.5,41.25,0.75,43.31,99.89,18.4,0,0.016,0.006,0.012,0,0.022,0.036,0,0.02,0,0.006,0.002,0.014,0.018,0.388,0.004,0.002,0,0,0,0.004,0.004,0.014,0.03,0.012,0.012,0.12,0.014,0,0,0,0.008,0.038,0.012,0.044,0.044,0.054,0.022,0,0,0.006,0.004,0.012,TRUE,FALSE
SR2_20160808_005728_392.wav,2,1,1.01,192000,12.83,0.17,12.67,60.75,54.75,6,56.25,56.25,22.4,22.4,16.84,16.84,0,0.008,0.014,0,0,0.022,0.042,0,0.014,0,0.006,0.012,0,0.04,0.222,0,0.018,0,0,0,0.006,0,0.012,0.016,0.012,0.008,0.196,0.006,0.01,0,0,0.004,0.102,0.008,0.034,0.03,0.108,0.008,0,0.004,0.02,0,0.018,FALSE,TRUE
SR2_20160808_005728_392.wav,3,1,1.01,192000,92.33,0.33,79.5,44.25,35.25,9,40.5,40.5,3.75,25.36,31.5,22.18,0,0.012,0.022,0.01,0,0.014,0.03,0,0.004,0.004,0.02,0.008,0.01,0.078,0.152,0.002,0.004,0,0,0,0.008,0.002,0.016,0.07,0.044,0.028,0.252,0.004,0.008,0,0,0,0.032,0.036,0.044,0.016,0.024,0.022,0.002,0.002,0.006,0.002,0.012,FALSE,FALSE
SR2_20160808_005728_392.wav,4,1,1.01,192000,973.67,0.33,881.33,30,26.25,3.75,28.5,28.5,16.28,19.37,15.34,4.19,0,0.046,0.062,0.002,0,0.012,0.012,0,0.05,0.006,0.012,0.002,0.002,0.022,0.132,0.012,0.002,0,0,0,0.004,0.006,0.008,0.024,0.002,0.014,0.24,0.028,0.038,0,0,0.01,0.058,0.012,0.024,0.024,0.072,0.028,0,0.006,0,0.006,0.022,FALSE,FALSE
SR2_20160808_005743_248.wav,0,1,1.05,192000,0,20.5,9999,60,14.25,45.75,39.75,37.5,93.46,20.73,65.59,7.33,0.004,0.004,0.008,0.014,0,0.016,0.026,0,0.012,0,0.002,0.004,0.006,0,0.472,0.01,0.012,0,0,0.002,0.006,0.008,0.01,0.05,0.02,0.028,0.058,0.012,0.006,0,0,0,0.042,0.012,0.036,0.01,0.056,0.026,0,0,0,0.014,0.014,FALSE,FALSE
SR2_20160808_005743_248.wav,1,1,1.05,192000,15.5,5.83,9999,30.75,10.5,20.25,17.25,21.75,17.38,23.48,22.19,42.86,0,0.006,0.024,0,0,0.028,0.028,0,0.006,0,0,0.002,0,0.004,0.024,0.002,0.004,0,0,0.004,0,0,0.002,0.006,0.006,0.002,0.082,0.002,0.002,0,0,0.024,0.042,0,0.016,0.004,0.122,0,0.01,0,0,0.508,0.04,FALSE,FALSE
SR2_20160808_005743_248.wav,2,1,1.05,192000,28.83,0.67,13.33,48,27.75,20.25,34.5,34.5,60.91,112.69,51.97,1.9,0.002,0.016,0.004,0,0,0.014,0.024,0,0.016,0,0.01,0.012,0,0.072,0.24,0.004,0.008,0,0,0,0.008,0.01,0.008,0.028,0.008,0.022,0.254,0.02,0.012,0,0,0.006,0.032,0.02,0.056,0.014,0.032,0.02,0,0.004,0.008,0.012,0.004,FALSE,FALSE
SR2_20160808_005743_248.wav,3,1,1.05,192000,49.5,0.33,20.67,25.5,15,10.5,20.25,20.25,0.74,34.51,39.28,15.04,0.004,0,0.006,0,0,0.012,0.132,0,0,0,0,0.004,0.004,0.004,0.01,0.002,0.016,0,0,0,0,0,0,0.01,0,0.008,0.114,0,0.008,0,0,0.036,0.036,0.01,0.002,0.002,0.408,0,0,0,0,0.124,0.048,FALSE,FALSE
SR2_20160808_005743_248.wav,4,1,1.05,192000,50.83,2,1.33,24.75,15,9.75,20.25,18,20.5,1.37,18.86,14.04,0,0,0.004,0,0,0.024,0.106,0,0.002,0,0.002,0.002,0.006,0.004,0.008,0.002,0.008,0,0,0,0,0,0,0.002,0.002,0.004,0.062,0.006,0.002,0,0,0.01,0.074,0.002,0.004,0.002,0.526,0.008,0,0,0,0.066,0.062,FALSE,FALSE
