Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160808_023457_064.wav,0,1,1.03,192000,0,5.67,9999,48,27.75,20.25,35.25,43.5,106.84,31.81,18.8,2.58,0.002,0.022,0.018,0.008,0,0.008,0.012,0,0.002,0,0.004,0,0.01,0.004,0.616,0.006,0.002,0,0,0,0,0.002,0.008,0.014,0.01,0.002,0.122,0.004,0.002,0,0,0.004,0.02,0.006,0.012,0.018,0.028,0.02,0,0,0.006,0.002,0.006,FALSE,FALSE
SR2_20160808_023457_064.wav,1,1,1.03,192000,6.33,5,6.33,48,31.5,16.5,34.5,0,0.45,4.79,69.14,4.27,0.006,0.016,0.03,0.006,0,0.004,0.022,0,0.024,0,0.004,0,0.006,0.008,0.326,0.01,0.006,0,0,0,0.002,0.002,0.014,0.024,0.014,0.02,0.134,0.01,0.008,0,0,0.008,0.064,0.02,0.018,0.04,0.072,0.022,0,0,0.006,0.02,0.034,FALSE,FALSE
SR2_20160808_023502_555.wav,0,1,1.04,192000,0,6.83,9999,47.25,30,17.25,35.25,35.25,70.77,34.49,18.28,7.67,0.004,0.026,0.002,0,0,0,0.006,0,0.008,0,0,0.002,0.004,0.012,0.678,0.018,0,0.002,0,0,0,0,0.002,0.02,0.01,0.006,0.044,0.006,0.006,0,0,0,0.022,0.03,0.024,0.012,0.02,0.018,0.002,0,0.002,0.004,0.01,FALSE,FALSE
SR2_20160808_023502_555.wav,1,1,1.04,192000,7.5,6.33,7.5,48,26.25,21.75,43.5,36,47.75,2.87,1.21,0.57,0.006,0.016,0,0.002,0,0.02,0.03,0,0.012,0,0.01,0.008,0.006,0.012,0.544,0.012,0.002,0.002,0,0,0,0,0.002,0.018,0.008,0.01,0.098,0.006,0.004,0,0,0.004,0.044,0.022,0.02,0.028,0.022,0.008,0.002,0,0.008,0.008,0.006,FALSE,FALSE
SR2_20160808_023507_408.wav,0,1,1.09,192000,0.67,13.67,9999,57.75,27.75,30,35.25,37.5,106.93,23.45,41.05,11.35,0,0.012,0.004,0.022,0,0.006,0.004,0,0.018,0,0,0,0,0.002,0.658,0.014,0,0,0,0,0,0.004,0.016,0.044,0.022,0.004,0.022,0.01,0.004,0,0,0.002,0.01,0.026,0.026,0.018,0.01,0.022,0,0.004,0.002,0.004,0.01,FALSE,FALSE
SR2_20160808_023507_408.wav,1,1,1.09,192000,24.17,0.5,23.5,40.5,31.5,9,33.75,33,0.19,24.56,42.11,2.57,0.004,0.012,0.02,0.004,0,0.024,0.014,0,0.008,0,0.008,0.002,0.006,0.018,0.392,0.008,0.004,0.004,0,0,0,0.004,0.006,0.002,0.008,0.008,0.218,0.016,0.012,0,0,0.002,0.044,0.016,0.03,0.018,0.066,0.008,0.006,0,0,0.004,0.004,FALSE,FALSE
SR2_20160808_023512_161.wav,0,1,1.04,192000,0,8.33,9999,57,27.75,29.25,35.25,35.25,114.53,36.02,11.67,5.32,0.002,0.014,0.012,0.012,0,0.006,0.008,0,0.006,0.006,0.002,0,0.004,0.006,0.636,0,0.002,0,0,0.002,0.002,0.002,0.01,0.014,0.022,0.01,0.096,0.016,0.004,0,0,0.002,0.026,0.02,0.012,0.008,0.022,0.012,0,0,0.004,0,0,FALSE,FALSE
SR2_20160808_023512_161.wav,1,1,1.04,192000,12.33,5.5,12.33,52.5,27.75,24.75,39,35.25,18.35,49.5,3.74,4.52,0.008,0.006,0.012,0.002,0,0.012,0.014,0,0.002,0.006,0.012,0.002,0.002,0.004,0.592,0.01,0.006,0,0,0,0.002,0.004,0.004,0.022,0.018,0.01,0.086,0.004,0.008,0,0,0.004,0.028,0.016,0.024,0.014,0.026,0.01,0,0.002,0.004,0.02,0.004,FALSE,FALSE
SR2_20160808_023512_161.wav,2,1,1.04,192000,998.83,6,986.5,50.25,24.75,25.5,29.25,28.5,168.1,58.22,13.51,4.09,0.01,0.006,0.016,0.006,0,0.024,0.022,0,0.028,0.008,0.004,0.002,0.002,0.006,0.468,0.01,0.008,0,0,0,0.006,0.002,0.006,0.02,0.016,0.008,0.078,0.02,0.014,0,0,0.014,0.046,0.014,0.034,0.026,0.036,0.014,0,0.002,0.004,0.01,0.01,FALSE,FALSE
SR2_20160808_023512_161.wav,3,1,1.04,192000,1006.33,7.5,7.5,46.5,24,22.5,28.5,27.75,1.35,64.4,21.86,3.6,0.008,0.012,0.042,0.002,0,0.006,0.02,0,0.028,0.002,0.002,0,0.002,0,0.368,0.026,0.004,0,0,0.004,0.004,0,0.008,0.02,0,0.006,0.124,0.016,0.028,0,0,0.016,0.07,0.02,0.02,0.022,0.076,0.02,0.004,0,0,0.012,0.008,FALSE,FALSE
