filename,species,accuracy
SR2_20160910_020110_000.wav,Barbar,0.99
SR2_20160911_201113_000.wav,Barbar,0.94
SR2_20160913_223614_000.wav,Barbar,0.99
SR2_20160915_015332_000.wav,Barbar,0.99
SR2_20160915_015337_000.wav,Barbar,0.99
SR2_20160915_015342_000.wav,Barbar,0.99
SR2_20160915_222046_000.wav,Barbar,0.99
SR2_20160915_233141_000.wav,Barbar,0.99
SR2_20160918_013636_000.wav,Barbar,0.99
SR2_20160919_204543_000.wav,Barbar,0.99
SR2_20160920_193835_000.wav,Barbar,0.91
SR2_20160921_025702_000.wav,Barbar,0.99
SR2_20160923_221034_000.wav,Barbar,0.98
SR2_20160928_024005_000.wav,Barbar,0.99
SR2_20160928_024009_000.wav,Barbar,0.99
SR2_20160929_033204_000.wav,Barbar,0.99
SR2_20160929_235100_000.wav,Barbar,0.7
SR2_20161007_034326_000.wav,Barbar,0.99
SR2_20161007_034737_000.wav,Barbar,0.99
SR2_20161008_204328_000.wav,Barbar,0.99
SR2_20161009_034011_000.wav,Barbar,0.99
SR2_20161009_200039_000.wav,Barbar,0.99
SR2_20161012_003456_000.wav,Barbar,0.99
SR2_20160908_211430_000.wav,Myodau,0.66
SR2_20160909_010026_000.wav,Myodau,0.93
SR2_20160909_203657_000.wav,Myodau,0.87
SR2_20160909_215334_000.wav,Myodau,0.98
SR2_20160912_205521_000.wav,Myodau,0.99
SR2_20160913_013009_000.wav,Myodau,0.92
SR2_20160913_033501_000.wav,Myodau,0.79
SR2_20160913_203819_000.wav,Myodau,0.58
SR2_20160913_234210_000.wav,Myodau,0.72
SR2_20160914_014133_000.wav,Myodau,0.62
SR2_20160915_201846_000.wav,Myodau,0.98
SR2_20160915_231539_000.wav,Myodau,0.94
SR2_20160916_010758_000.wav,Myodau,0.66
SR2_20160917_195426_000.wav,Myodau,0.87
SR2_20160917_200610_000.wav,Myodau,0.71
SR2_20160917_230202_000.wav,Myodau,0.99
SR2_20160920_003318_000.wav,Myodau,0.77
SR2_20160920_201208_000.wav,Myodau,0.76
SR2_20160921_194857_000.wav,Myodau,0.68
SR2_20160921_201222_000.wav,Myodau,0.93
SR2_20160922_014652_000.wav,Myodau,0.75
SR2_20160922_223016_000.wav,Myodau,0.87
SR2_20160923_220316_000.wav,Myodau,0.53
SR2_20160924_200529_000.wav,Myodau,0.87
SR2_20161005_011145_000.wav,Myodau,0.53
SR2_20161008_191934_000.wav,Myodau,0.96
SR2_20161009_193856_000.wav,Myodau,0.87
SR2_20161015_190229_000.wav,Myodau,0.96
SR2_20161016_203515_000.wav,Myodau,0.86
SR2_20160909_010746_000.wav,Myonat,0.81
SR2_20160909_203117_000.wav,Myonat,0.64
SR2_20160913_012932_000.wav,Myonat,0.83
SR2_20160918_224143_000.wav,Myonat,0.99
SR2_20160922_003153_000.wav,Myonat,0.58
SR2_20160922_032632_000.wav,Myonat,0.78
SR2_20160929_193431_000.wav,Myonat,0.58
SR2_20161008_234732_000.wav,Myonat,0.76
SR2_20161016_203508_000.wav,Myonat,0.95
SR2_20161016_203518_000.wav,Myonat,0.82
SR2_20160908_200337_000.wav,Nycnoc,0.99
SR2_20160909_194544_000.wav,Nycnoc,0.94
SR2_20160909_194549_000.wav,Nycnoc,0.72
SR2_20160915_031952_000.wav,Nycnoc,0.97
SR2_20160915_192339_000.wav,Nycnoc,0.98
SR2_20160917_193831_000.wav,Nycnoc,0.9
SR2_20160922_190856_000.wav,Nycnoc,0.93
SR2_20161011_181637_000.wav,Nycnoc,0.76
SR2_20160908_203952_000.wav,Pipnat,0.72
SR2_20160910_213730_000.wav,Pipnat,0.68
SR2_20160916_001836_000.wav,Pipnat,0.87
SR2_20160916_041349_000.wav,Pipnat,0.76
SR2_20160921_224312_000.wav,Pipnat,0.71
SR2_20160922_050356_000.wav,Pipnat,0.75
SR2_20160908_195944_000.wav,Pippip,0.97
SR2_20160908_201529_000.wav,Pippip,0.97
SR2_20160908_204803_000.wav,Pippip,0.95
SR2_20160908_215116_000.wav,Pippip,0.54
SR2_20160908_223246_000.wav,Pippip,0.99
SR2_20160908_223726_000.wav,Pippip,0.98
SR2_20160909_200613_000.wav,Pippip,0.98
SR2_20160909_211826_000.wav,Pippip,0.97
SR2_20160909_233717_000.wav,Pippip,0.98
SR2_20160910_011507_000.wav,Pippip,0.97
SR2_20160910_012325_000.wav,Pippip,0.99
SR2_20160910_023458_000.wav,Pippip,0.97
SR2_20160910_023503_000.wav,Pippip,0.93
SR2_20160910_023510_000.wav,Pippip,0.96
SR2_20160910_024652_000.wav,Pippip,0.5
SR2_20160910_050222_000.wav,Pippip,0.77
SR2_20160910_050319_000.wav,Pippip,0.63
SR2_20160910_050323_000.wav,Pippip,0.99
SR2_20160910_195043_000.wav,Pippip,0.98
SR2_20160910_203016_000.wav,Pippip,0.99
SR2_20160910_203021_000.wav,Pippip,0.98
SR2_20160910_215142_000.wav,Pippip,0.79
SR2_20160911_210435_000.wav,Pippip,0.98
SR2_20160912_200502_000.wav,Pippip,0.99
SR2_20160912_200701_000.wav,Pippip,0.9
SR2_20160912_200706_000.wav,Pippip,0.59
SR2_20160912_201750_000.wav,Pippip,0.97
SR2_20160912_201754_000.wav,Pippip,0.7
