Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20160103_152300_000.wav,0.004,0.022,0.052,0.004,0.002,0.036,0.054,0,0.028,0.014,0.02,0.016,0.006,0.118,0.324,0.008,0.014,0,0,0.01,0.012,0.01,0.024,0.044,0.038,0.034,0.572,0.018,0.012,0.004,0,0.016,0.108,0.02,0.076,0.034,0.12,0.024,0.006,0.014,0.032,0.024,0.05,35,35.2,35.2,0.1,1.1,6,0,2,29.2,79.5,13,17.7,192000,N1,0.572,noise,5
SR2_20160103_152349_500.wav,0.02,0.018,0.064,0.004,0.006,0.054,0.074,0,0.026,0.016,0.018,0.008,0.018,0.054,0.25,0.028,0.01,0.002,0,0.006,0.026,0.022,0.036,0.052,0.058,0.156,0.546,0.022,0.02,0.004,0,0.024,0.122,0.036,0.092,0.088,0.092,0.032,0.004,0.022,0.046,0.05,0.214,12,12.4,12,0,1.1,10,1,1,29,102.3,12,22.7,192000,N1,0.546,noise,5
SR2_20160103_152408_213.wav,0.008,0.032,0.058,0.008,0,0.026,0.056,0,0.032,0.018,0.012,0.012,0.008,0.112,0.236,0.014,0.014,0,0,0.014,0.008,0.018,0.024,0.116,0.034,0.054,0.62,0.026,0.01,0,0,0.02,0.13,0.07,0.078,0.024,0.108,0.05,0.004,0.006,0.018,0.036,0.094,33,31.5,31.5,0,1,6,0,1,29.2,115.2,9,16.6,192000,N1,0.62,noise,5
SR2_20160103_152537_764.wav,0.022,0.022,0.042,0.006,0.004,0.04,0.024,0,0.02,0.008,0.008,0.008,0.002,0.042,0.112,0.016,0.012,0,0,0.002,0.02,0.034,0.018,0.042,0.036,0.034,0.614,0.016,0.014,0,0,0.038,0.084,0.016,0.072,0.028,0.078,0.012,0,0.008,0.012,0.014,0.06,36,39.8,33.8,0,1,2,1,2,61.6,704.9,23,32.9,192000,N1,0.614,noise,5
SR2_20160103_152547_705.wav,0.004,0.014,0.024,0.002,0,0.022,0.042,0,0.01,0.008,0.012,0.008,0.006,0.082,0.258,0.004,0.01,0,0,0,0.014,0.028,0.02,0.048,0.026,0.028,0.5,0.012,0.006,0,0,0.004,0.042,0.006,0.034,0.022,0.038,0.03,0.002,0.004,0.012,0.014,0.012,41,45.4,47.6,0,0.4,3,1,1,56,461.2,24,52.9,192000,N1,0.5,noise,5
SR2_20160103_152622_865.wav,0.074,0.032,0.052,0.004,0.004,0.052,0.1,0,0.04,0.012,0.028,0.022,0.008,0.084,0.222,0.07,0.02,0.002,0,0.006,0.016,0.012,0.026,0.058,0.062,0.152,0.692,0.034,0.09,0.002,0,0.022,0.132,0.04,0.058,0.042,0.122,0.044,0.02,0.014,0.036,0.106,0.33,15,14.2,14.2,0,0.9,23,0,1,30.8,75.5,13,20.6,192000,N1,0.692,noise,5
SR2_20160103_152745_324.wav,0.032,0.032,0.114,0.006,0.01,0.052,0.11,0,0.064,0.03,0.036,0.018,0.028,0.304,0.224,0.058,0.018,0.002,0.002,0.014,0.062,0.026,0.048,0.156,0.086,0.09,0.616,0.05,0.184,0.004,0,0.022,0.176,0.102,0.144,0.082,0.108,0.04,0.01,0.026,0.052,0.07,0.146,38,38.2,38.2,0,1.1,32,1,1,31.9,79.3,14,28.1,192000,N1,0.616,noise,5
SR2_20160103_152746_555.wav,0.018,0.024,0.062,0.004,0.004,0.048,0.084,0.002,0.034,0.034,0.026,0.012,0.02,0.13,0.214,0.028,0.018,0.012,0,0.004,0.014,0.026,0.032,0.084,0.044,0.058,0.684,0.024,0.018,0.006,0.002,0.05,0.268,0.098,0.09,0.108,0.128,0.064,0.004,0.016,0.056,0.038,0.234,38,36.4,32.2,0,1.1,19,1,2,36.6,113.3,15,29.6,192000,N1,0.684,noise,5
SR2_20160103_152757_803.wav,0.044,0.01,0.124,0.016,0.002,0.016,0.026,0,0.01,0.018,0.016,0.006,0.012,0.05,0.176,0.042,0.004,0.004,0.002,0.008,0.006,0.014,0.014,0.028,0.012,0.04,0.494,0.02,0.03,0,0,0.016,0.156,0.024,0.066,0.032,0.058,0.032,0.008,0.01,0.008,0.024,0.168,14,15.8,13.5,0,0.5,4,1,1,64,344.4,31,60.8,192000,N1,0.494,noise,5
SR2_20160103_152813_663.wav,0.006,0.03,0.064,0.002,0.006,0.038,0.068,0,0.028,0.01,0.018,0.008,0.008,0.06,0.082,0.016,0.012,0,0,0.004,0.024,0.012,0.04,0.062,0.044,0.054,0.65,0.03,0.016,0.002,0,0.02,0.068,0.018,0.076,0.07,0.084,0.044,0,0.012,0.018,0.02,0.042,35,36,11.2,0,0.8,7,1,3,40.8,506.3,19,36.4,192000,N1,0.65,noise,5
SR2_20160103_152915_611.wav,0.042,0.058,0.098,0.004,0.004,0.028,0.05,0,0.038,0.014,0.004,0.004,0.004,0.01,0.058,0.034,0.006,0,0,0.004,0.026,0.02,0.028,0.094,0.068,0.03,0.5,0.03,0.052,0,0,0.014,0.096,0.042,0.072,0.038,0.072,0.05,0.01,0.006,0.04,0.056,0.238,15,15,13.5,0,1,5,1,2,20.3,328.1,8,16.4,192000,N1,0.5,noise,5
SR2_20160103_152945_056.wav,0.012,0.018,0.066,0.002,0.004,0.03,0.038,0,0.032,0.012,0.028,0.008,0.004,0.154,0.236,0.016,0.008,0.002,0,0.01,0.032,0.03,0.036,0.12,0.104,0.192,0.75,0.026,0.016,0,0.002,0.038,0.146,0.038,0.052,0.058,0.084,0.06,0.006,0.006,0.024,0.032,0.114,33,33,15.8,0,1.1,12,0,1,40.3,187.3,17,35,192000,N1,0.75,noise,5
SR2_20160103_153233_764.wav,0.014,0.014,0.058,0.002,0.002,0.022,0.042,0,0.01,0.014,0.008,0.004,0.008,0.054,0.25,0.024,0.01,0,0,0.006,0.016,0.026,0.012,0.046,0.058,0.05,0.772,0.024,0.014,0,0,0.018,0.112,0.018,0.044,0.034,0.084,0.026,0.002,0.004,0.008,0.026,0.108,13,12.4,12,0,1,5,1,1,38,165.1,18,36.8,192000,N1,0.772,noise,5
SR2_20160103_153328_419.wav,0.01,0.018,0.038,0.002,0.002,0.046,0.042,0,0.038,0.01,0.018,0.004,0.01,0.084,0.334,0.016,0.016,0,0,0.006,0.038,0.026,0.038,0.076,0.088,0.05,0.474,0.03,0.014,0,0,0.01,0.094,0.038,0.104,0.118,0.076,0.038,0.004,0.014,0.032,0.034,0.026,39,39.8,36,0,1.1,5,1,2,27.1,338.2,13,19,192000,N1,0.474,noise,5
SR2_20160103_153423_224.wav,0.012,0.028,0.048,0.004,0.004,0.038,0.068,0.002,0.026,0.024,0.03,0.016,0.004,0.108,0.178,0.014,0.018,0.002,0.002,0.006,0.028,0.018,0.028,0.066,0.054,0.046,0.642,0.026,0.028,0.002,0.002,0.028,0.188,0.016,0.082,0.082,0.178,0.046,0.002,0.002,0.02,0.024,0.074,25,15.8,21,0,0.6,12,1,2,80.6,344.5,35,54.1,192000,N1,0.642,noise,5
SR2_20160103_153426_732.wav,0.02,0.006,0.054,0,0.002,0.006,0.046,0,0.008,0.012,0.01,0.004,0.002,0.01,0.1,0.014,0.004,0,0,0.004,0.002,0.016,0.008,0.014,0.014,0.016,0.558,0.012,0.016,0,0,0.018,0.164,0.014,0.034,0.012,0.052,0.018,0.004,0.006,0.002,0.028,0.14,15,12,13.5,0,1,2,1,1,35.7,468.6,19,35.1,192000,N1,0.558,noise,5
SR2_20160103_153511_675.wav,0.016,0.034,0.042,0.002,0.004,0.03,0.042,0,0.036,0.018,0.01,0.008,0.008,0.102,0.13,0.032,0.012,0.002,0,0.008,0.012,0.016,0.02,0.13,0.038,0.034,0.692,0.04,0.032,0,0,0.016,0.126,0.034,0.038,0.042,0.084,0.036,0.002,0.014,0.018,0.036,0.108,14,13.5,9.8,0,0.8,9,1,2,53.7,109.4,26,50.6,192000,N1,0.692,noise,5
SR2_20160103_153521_180.wav,0.02,0.034,0.066,0.004,0.002,0.034,0.04,0,0.042,0.01,0.02,0.004,0.014,0.066,0.206,0.026,0.014,0.002,0,0.008,0.02,0.012,0.026,0.054,0.034,0.028,0.444,0.022,0.03,0,0,0.026,0.154,0.036,0.082,0.034,0.086,0.026,0.002,0.014,0.028,0.03,0.138,35,35.2,16.1,0,1,4,0,2,36,263.7,16,31.7,192000,N1,0.444,noise,5
SR2_20160103_153651_140.wav,0.016,0.012,0.052,0.006,0.004,0.038,0.062,0,0.026,0.01,0.008,0.006,0.002,0.032,0.14,0.016,0.012,0,0,0.004,0.024,0.012,0.024,0.09,0.048,0.016,0.634,0.032,0.026,0.002,0,0.024,0.072,0.02,0.094,0.04,0.072,0.03,0.006,0.016,0.018,0.054,0.126,13,12.8,12.8,0,1,6,0,2,61.6,367.1,23,46.5,192000,N1,0.634,noise,5
SR2_20160103_153727_745.wav,0.01,0.012,0.058,0.004,0.008,0.018,0.046,0,0.02,0.012,0.008,0.006,0.004,0.054,0.22,0.022,0.006,0,0,0.006,0.002,0.016,0.012,0.028,0.014,0.02,0.54,0.026,0.022,0.002,0,0.02,0.082,0.01,0.05,0.028,0.036,0.028,0.002,0.01,0.014,0.022,0.048,25,30.8,29.6,0,0.9,3,2,2,233.5,526.4,104,224.3,192000,N1,0.54,noise,5
SR2_20160103_153940_507.wav,0.012,0.016,0.046,0.002,0.002,0.02,0.048,0,0.01,0.022,0.012,0.004,0.006,0.066,0.432,0.012,0.016,0.002,0,0.004,0.004,0.014,0.012,0.024,0.03,0.028,0.588,0.026,0.014,0.002,0,0.014,0.076,0.018,0.044,0.022,0.062,0.026,0.004,0.004,0.022,0.018,0.05,35,34.5,34.5,0,1.1,5,0,2,27.4,344.7,11,21.5,192000,N1,0.588,noise,5
SR2_20160103_153951_471.wav,0.012,0.05,0.06,0.006,0.002,0.024,0.068,0,0.038,0.02,0.012,0.004,0.006,0.106,0.284,0.022,0.014,0.002,0,0.006,0.012,0.014,0.026,0.046,0.034,0.116,0.682,0.032,0.026,0,0,0.02,0.102,0.026,0.06,0.042,0.124,0.046,0.006,0.006,0.044,0.062,0.128,31,25.9,25.9,0,0.8,5,1,2,45.2,294.4,19,37.6,192000,N1,0.682,noise,5
SR2_20160103_154001_456.wav,0.014,0.02,0.058,0.002,0.006,0.042,0.084,0,0.02,0.028,0.02,0.016,0.006,0.112,0.25,0.018,0.016,0.002,0,0.006,0.018,0.022,0.032,0.084,0.064,0.052,0.68,0.02,0.016,0.002,0,0.058,0.252,0.044,0.08,0.064,0.124,0.038,0.002,0.016,0.022,0.038,0.096,33,22.1,23.6,0,1.1,12,0,2,34.9,90.9,14,24.9,192000,N1,0.68,noise,5
SR2_20160103_154230_268.wav,0.022,0.034,0.044,0.002,0.004,0.024,0.046,0,0.034,0.016,0.016,0.018,0.008,0.092,0.268,0.02,0.01,0.004,0,0.01,0.026,0.03,0.024,0.132,0.114,0.052,0.784,0.034,0.018,0,0.002,0.034,0.384,0.058,0.12,0.086,0.186,0.054,0.004,0.024,0.02,0.024,0.208,23,14.2,13.1,0,1,11,1,1,29.4,104.8,12,25.9,192000,N1,0.784,noise,5
SR2_20160103_154253_520.wav,0.01,0.04,0.05,0.002,0.002,0.026,0.048,0,0.028,0.018,0.014,0.006,0.022,0.126,0.252,0.016,0.016,0.002,0,0.008,0.008,0.01,0.026,0.11,0.04,0.078,0.704,0.032,0.024,0,0,0.01,0.07,0.046,0.056,0.042,0.074,0.034,0.004,0.022,0.022,0.03,0.068,34,31.5,22.1,0,1,11,0,1,39.1,93.8,18,31.2,192000,N1,0.704,noise,5
SR2_20160103_154302_943.wav,0.014,0.014,0.062,0.006,0.002,0.02,0.048,0,0.008,0.024,0.022,0.004,0.006,0.128,0.19,0.02,0.01,0,0,0.002,0.006,0.014,0.018,0.014,0.022,0.026,0.576,0.022,0.018,0,0,0.068,0.154,0.02,0.032,0.034,0.086,0.016,0.004,0.006,0.018,0.044,0.068,14,13.5,15,0,1,4,0,1,49.8,221.3,20,44.6,192000,N1,0.576,noise,5
SR2_20160103_154336_876.wav,0.016,0.012,0.076,0.01,0.002,0.018,0.04,0,0.04,0.016,0.014,0.004,0.006,0.066,0.258,0.026,0.008,0,0,0.008,0.01,0.022,0.014,0.052,0.042,0.048,0.4,0.02,0.02,0.006,0,0.01,0.188,0.022,0.046,0.034,0.072,0.036,0.01,0.006,0.004,0.02,0.104,26,24.8,13.9,0,1,4,2,3,28.5,754.2,14,22.9,192000,N1,0.4,noise,5
SR2_20160103_154341_605.wav,0.008,0.046,0.032,0.006,0.002,0.026,0.07,0,0.044,0.012,0.014,0.012,0.006,0.022,0.108,0.008,0.012,0.002,0,0.002,0.006,0.034,0.02,0.132,0.05,0.036,0.348,0.024,0.018,0,0,0.018,0.134,0.034,0.068,0.046,0.076,0.064,0.002,0.01,0.008,0.046,0.074,42,36.8,44.2,0,0.7,2,1,2,185.2,839.4,88,116.6,192000,N1,0.348,noise,5
SR2_20160103_154344_071.wav,0.016,0.01,0.066,0.002,0,0.018,0.046,0.002,0.018,0.016,0.024,0.02,0.014,0.094,0.226,0.028,0.01,0,0,0.01,0.008,0.064,0.034,0.05,0.04,0.048,0.608,0.02,0.02,0.002,0.002,0.028,0.204,0.022,0.072,0.062,0.074,0.036,0.004,0.01,0.026,0.038,0.146,20,16.5,15,0,1,6,0,1,28.2,74.7,13,22.7,192000,N1,0.608,noise,5
SR2_20160103_154425_120.wav,0.014,0.024,0.06,0.006,0.002,0.016,0.05,0,0.018,0.012,0.01,0.012,0.006,0.054,0.274,0.012,0.008,0,0,0.006,0.008,0.018,0.034,0.058,0.028,0.248,0.61,0.044,0.012,0,0,0.018,0.104,0.03,0.048,0.048,0.126,0.038,0.004,0.006,0.006,0.034,0.09,36,34.5,12.8,0,1,6,1,1,47.6,139.4,22,40.7,192000,N1,0.61,noise,5
SR2_20160103_154441_661.wav,0.008,0.012,0.07,0.006,0.002,0.032,0.052,0,0.014,0.024,0.012,0.004,0.006,0.048,0.16,0.02,0.008,0.002,0,0.008,0.006,0.026,0.018,0.038,0.032,0.036,0.672,0.018,0.016,0.002,0,0.03,0.142,0.042,0.054,0.046,0.092,0.022,0.004,0.002,0.012,0.042,0.118,16,12.8,14.2,0,1.1,6,0,2,32.5,432,14,19.8,192000,N1,0.672,noise,5
SR2_20160103_154503_340.wav,0.022,0.028,0.072,0.008,0.002,0.05,0.042,0,0.018,0.012,0.026,0.018,0.018,0.136,0.276,0.016,0.028,0.002,0.002,0.008,0.008,0.016,0.018,0.064,0.042,0.064,0.628,0.036,0.022,0,0.002,0.018,0.088,0.032,0.06,0.028,0.068,0.03,0.006,0.008,0.02,0.04,0.116,32,31.5,33,0,0.9,6,1,2,34.2,105.2,14,26.1,192000,N1,0.628,noise,5
SR2_20160103_154512_124.wav,0.028,0.024,0.062,0.002,0.004,0.014,0.054,0,0.024,0.026,0.016,0.006,0.006,0.108,0.216,0.022,0.012,0.002,0,0.006,0.01,0.018,0.02,0.048,0.04,0.028,0.672,0.02,0.024,0.002,0,0.018,0.164,0.014,0.04,0.032,0.086,0.02,0.002,0.004,0.016,0.036,0.204,14,14.2,15,0,1.1,10,1,2,36.4,75.9,16,31.2,192000,N1,0.672,noise,5
SR2_20160103_154745_441.wav,0.006,0.012,0.038,0.006,0.006,0.016,0.052,0.002,0.022,0.01,0.016,0.008,0.004,0.072,0.124,0.02,0.01,0.002,0,0.008,0.03,0.024,0.028,0.074,0.08,0.03,0.568,0.012,0.016,0,0,0.02,0.054,0.026,0.062,0.06,0.066,0.026,0.002,0.002,0.024,0.014,0.036,34,33.8,28.5,0,1,5,0,2,52.7,642.5,26,28.9,192000,N1,0.568,noise,5
SR2_20160103_154834_549.wav,0.022,0.026,0.06,0.008,0.002,0.028,0.064,0,0.042,0.022,0.014,0.008,0.008,0.106,0.166,0.028,0.012,0.004,0,0.008,0.028,0.018,0.03,0.14,0.112,0.054,0.608,0.028,0.038,0.004,0,0.026,0.134,0.034,0.07,0.056,0.078,0.094,0.006,0.008,0.022,0.028,0.11,33,34.5,31.9,0,1.1,10,0,1,35.2,106.6,15,29.3,192000,N1,0.608,noise,5
SR2_20160103_154958_443.wav,0.024,0.026,0.074,0.002,0.004,0.028,0.062,0.002,0.038,0.014,0.014,0.018,0.024,0.11,0.228,0.04,0.022,0.002,0,0.012,0.016,0.01,0.052,0.11,0.046,0.082,0.63,0.038,0.036,0,0.002,0.024,0.232,0.05,0.108,0.108,0.202,0.056,0.004,0.016,0.03,0.078,0.13,33,34.5,30,0,1.1,16,0,2,37.7,163,13,28.4,192000,N1,0.63,noise,5
