Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160107_061228_312.wav,0,1,1.09,192000,0,3,9999,70.5,2.25,68.25,12.75,9,784.31,242.88,8.43,0.53,0.002,0.004,0.054,0,0,0.01,0.028,0.002,0.014,0.01,0.008,0,0,0,0.04,0.002,0.008,0,0,0.002,0,0.018,0.002,0.022,0.01,0.008,0.456,0.028,0.012,0,0,0.008,0.094,0.006,0.03,0.03,0.014,0.024,0,0.002,0,0.01,0.042,TRUE,FALSE
SR2_20160107_061228_312.wav,1,1,1.09,192000,0.17,0.17,9999,87.75,75.75,12,79.5,79.5,38.96,38.96,23.63,23.63,0.01,0.01,0.012,0,0,0.066,0.04,0,0.016,0,0.004,0.006,0,0.012,0.094,0.002,0.014,0,0,0,0.012,0.004,0.014,0.022,0.022,0.02,0.316,0.008,0.004,0,0,0.012,0.088,0.012,0.04,0.018,0.078,0.012,0,0.008,0.01,0.004,0.01,FALSE,TRUE
SR2_20160107_061228_312.wav,2,1,1.09,192000,11,0.5,10.83,15,9,6,11.25,11.25,9.38,17.68,5.33,0.08,0.03,0.002,0.074,0,0,0,0.004,0.002,0.002,0.024,0.006,0,0,0,0.016,0.02,0.002,0.002,0,0.008,0,0,0,0.004,0.002,0.002,0.204,0.038,0.026,0,0,0.004,0.28,0.016,0.014,0.028,0.07,0.018,0.006,0,0,0.006,0.09,FALSE,FALSE
SR2_20160107_061228_312.wav,3,1,1.09,192000,404.83,0.33,393.83,20.25,9.75,10.5,18,13.5,33.38,65.45,58.4,12.24,0.004,0,0.032,0,0.002,0.006,0.032,0,0.01,0.002,0.01,0,0,0.022,0.026,0.008,0.008,0,0,0,0,0,0.004,0.012,0.002,0.004,0.64,0.002,0.006,0,0,0.024,0.036,0.002,0.006,0.008,0.038,0.006,0,0.002,0,0.028,0.018,TRUE,FALSE
SR2_20160107_061228_312.wav,4,1,1.09,192000,405,1.17,394,39,33,6,36,0,32.79,2.65,0,0.16,0.004,0.012,0.038,0,0,0.014,0.012,0,0.006,0.006,0.006,0.004,0.002,0.036,0.132,0.004,0.006,0,0,0.002,0.004,0.004,0.008,0.032,0.04,0.016,0.33,0.014,0.004,0,0,0.006,0.06,0.012,0.032,0.024,0.056,0.024,0.002,0.002,0.014,0.01,0.022,FALSE,TRUE
SR2_20160107_061228_312.wav,5,1,1.09,192000,636,0.33,231,44.25,38.25,6,41.25,41.25,36.79,26.69,14.56,0.39,0.002,0.006,0.022,0.002,0,0.006,0.016,0,0.01,0,0.006,0.002,0.002,0.084,0.202,0,0.014,0,0,0,0.008,0.004,0.008,0.028,0.028,0.006,0.356,0.014,0.006,0,0,0.004,0.046,0.012,0.014,0.012,0.03,0.018,0,0.006,0.012,0.008,0.006,FALSE,FALSE
SR2_20160107_061228_312.wav,6,1,1.09,192000,881.33,0.33,245.33,16.5,8.25,8.25,11.25,9,6.64,20.37,20.03,5.6,0.01,0,0.074,0,0,0.004,0.01,0,0,0.024,0.01,0.002,0,0.006,0.012,0.014,0.008,0,0,0,0,0,0,0,0,0.004,0.396,0.002,0.01,0,0.004,0.016,0.242,0.002,0.01,0.008,0.082,0.002,0,0,0,0.002,0.046,FALSE,FALSE
SR2_20160107_061228_312.wav,7,1,1.09,192000,1029.83,0.5,148.5,11.25,6.75,4.5,9,8.25,1.06,20.84,27.56,7.1,0.008,0.002,0.12,0,0,0,0.004,0,0.008,0.034,0.002,0.002,0,0.002,0.026,0.02,0,0,0,0.008,0,0.004,0.002,0.004,0.012,0.004,0.514,0.002,0.012,0,0,0.012,0.074,0.006,0.002,0.004,0.026,0.006,0,0,0,0.002,0.078,FALSE,FALSE
SR2_20160107_061501_825.wav,0,1,1.07,192000,0,0.67,9999,95.25,81,14.25,95.25,93.75,42.1,28.17,21.99,10.43,0.006,0.012,0.014,0,0,0.032,0.026,0,0.028,0,0,0.002,0,0.004,0.074,0.002,0.01,0,0,0,0.018,0.01,0.022,0.06,0.034,0.028,0.224,0.018,0.012,0,0,0,0.062,0.026,0.094,0.038,0.042,0.03,0,0.008,0.032,0.01,0.022,FALSE,TRUE
SR2_20160107_061501_825.wav,1,1,1.07,192000,0,2.17,9999,78.75,4.5,74.25,57.75,38.25,1066.25,909.31,35.54,0,0.006,0.012,0.02,0,0,0.008,0.034,0,0.018,0.006,0.006,0.008,0,0.008,0.072,0.008,0.004,0,0,0.002,0,0.044,0.016,0.036,0.024,0.058,0.356,0.02,0.004,0,0,0.008,0.054,0.016,0.028,0.028,0.028,0.026,0,0.002,0.006,0.008,0.026,TRUE,FALSE
