filename,species,accuracy
SR2_20170802_201700_000.wav,Nycnoc,0.74
SR2_20170802_203637_000.wav,Nycnoc,0.93
SR2_20170615_211701_000.wav,Pippip,0.95
SR2_20170615_212003_000.wav,Pippip,0.94
SR2_20170617_215856_000.wav,Pippip,0.9
SR2_20170618_022919_000.wav,Pippip,0.96
SR2_20170620_002831_000.wav,Pippip,0.91
SR2_20170622_023439_000.wav,Pippip,0.86
SR2_20170622_231133_000.wav,Pippip,0.95
SR2_20170623_212530_000.wav,Pippip,0.97
SR2_20170623_212551_000.wav,Pippip,0.97
SR2_20170623_212903_000.wav,Pippip,0.94
SR2_20170623_221930_000.wav,Pippip,0.9
SR2_20170624_021003_000.wav,Pippip,0.83
SR2_20170624_232323_000.wav,Pippip,0.93
SR2_20170625_024621_000.wav,Pippip,0.97
SR2_20170627_222646_000.wav,Pippip,0.72
SR2_20170627_233141_000.wav,Pippip,0.91
SR2_20170627_234224_000.wav,Pippip,0.97
SR2_20170701_225104_000.wav,Pippip,0.91
SR2_20170706_014812_000.wav,Pippip,0.97
SR2_20170709_022001_000.wav,Pippip,0.98
SR2_20170710_011455_000.wav,Pippip,0.97
SR2_20170710_215612_000.wav,Pippip,0.97
SR2_20170712_000118_000.wav,Pippip,0.98
SR2_20170719_204652_000.wav,Pippip,0.96
SR2_20170719_211144_000.wav,Pippip,0.98
SR2_20170721_014242_000.wav,Pippip,0.93
SR2_20170722_203959_000.wav,Pippip,0.84
SR2_20170723_031204_000.wav,Pippip,0.95
SR2_20170724_210241_000.wav,Pippip,0.97
SR2_20170728_030910_000.wav,Pippip,0.97
SR2_20170728_034408_000.wav,Pippip,0.99
SR2_20170728_203113_000.wav,Pippip,0.99
SR2_20170728_213442_000.wav,Pippip,0.99
SR2_20170729_030612_000.wav,Pippip,0.98
SR2_20170729_034624_000.wav,Pippip,0.99
SR2_20170729_034844_000.wav,Pippip,0.98
SR2_20170729_211954_000.wav,Pippip,0.95
SR2_20170729_225442_000.wav,Pippip,0.94
SR2_20170730_013602_000.wav,Pippip,0.98
SR2_20170730_204122_000.wav,Pippip,0.98
SR2_20170731_010833_000.wav,Pippip,0.94
SR2_20170731_031427_000.wav,Pippip,0.98
SR2_20170731_210515_000.wav,Pippip,0.98
SR2_20170731_220821_000.wav,Pippip,0.95
SR2_20170731_235616_000.wav,Pippip,0.98
SR2_20170801_023542_000.wav,Pippip,0.94
SR2_20170801_032531_000.wav,Pippip,0.96
SR2_20170802_200218_000.wav,Pippip,0.98
SR2_20170802_204347_000.wav,Pippip,0.96
SR2_20170802_204439_000.wav,Pippip,0.97
SR2_20170802_220021_000.wav,Pippip,0.98
SR2_20170802_224032_000.wav,Pippip,0.67
SR2_20170802_234823_000.wav,Pippip,0.98
SR2_20170803_022906_000.wav,Pippip,0.98
SR2_20170803_025038_000.wav,Pippip,0.98
SR2_20170803_221017_000.wav,Pippip,0.98
SR2_20170803_233204_000.wav,Pippip,0.98
SR2_20170804_013727_000.wav,Pippip,0.95
SR2_20170806_202531_000.wav,Pippip,0.95
SR2_20170806_222724_000.wav,Pippip,0.97
SR2_20170807_005702_000.wav,Pippip,0.99
SR2_20170807_213038_000.wav,Pippip,0.98
SR2_20170807_214802_000.wav,Pippip,0.98
SR2_20170807_220711_000.wav,Pippip,0.97
SR2_20170808_033832_000.wav,Pippip,0.94
SR2_20170808_033940_000.wav,Pippip,0.98
SR2_20170808_040742_000.wav,Pippip,0.98
SR2_20170808_041251_000.wav,Pippip,0.99
SR2_20170808_210000_000.wav,Pippip,0.94
SR2_20170627_205259_000.wav,Pippyg,0.97
SR2_20170727_000140_000.wav,Pippyg,0.97
SR2_20170729_032712_000.wav,Pippyg,0.93
SR2_20170802_232334_000.wav,Pippyg,0.98
SR2_20170808_035704_000.wav,Pippyg,0.98
