filename,species,accuracy
SR2_20151013_194635_264.wav,Barbar,0.99
SR2_20151013_204510_985.wav,Barbar,0.99
SR2_20151015_193546_323.wav,Barbar,0.99
SR2_20151016_205235_373.wav,Barbar,0.99
SR2_20151019_193327_507.wav,Barbar,0.99
SR2_20151021_210532_808.wav,Barbar,0.99
SR2_20151014_215758_997.wav,Myodau,0.94
SR2_20151017_034009_184.wav,Myodau,0.79
SR2_20151021_201924_163.wav,Myodau,0.54
SR2_20151011_024430_184.wav,Myonat,0.97
SR2_20151013_010234_428.wav,Myonat,0.87
SR2_20151013_013607_939.wav,Myonat,0.89
SR2_20151014_222700_025.wav,Myonat,0.99
SR2_20151015_215735_311.wav,Myonat,0.99
SR2_20151016_231100_984.wav,Myonat,0.97
SR2_20151016_232314_111.wav,Myonat,0.98
SR2_20151016_234032_579.wav,Myonat,0.73
SR2_20151017_014308_837.wav,Myonat,0.88
SR2_20151018_201719_523.wav,Myonat,0.83
SR2_20151021_042750_155.wav,Myonat,0.93
SR2_20151021_185726_875.wav,Nycnoc,0.97
SR2_20151021_193122_964.wav,Nycnoc,0.96
SR2_20151018_215519_929.wav,Pipnat,0.64
SR2_20151019_231405_596.wav,Pipnat,0.75
SR2_20151010_033314_376.wav,Pippip,0.98
SR2_20151010_193437_776.wav,Pippip,0.98
SR2_20151010_193439_423.wav,Pippip,0.73
SR2_20151010_193813_844.wav,Pippip,0.96
SR2_20151010_193818_281.wav,Pippip,0.82
SR2_20151010_205458_705.wav,Pippip,0.98
SR2_20151010_211407_527.wav,Pippip,0.97
SR2_20151011_014358_709.wav,Pippip,0.98
SR2_20151011_042059_787.wav,Pippip,0.99
SR2_20151011_193523_988.wav,Pippip,0.96
SR2_20151011_194102_967.wav,Pippip,0.88
SR2_20151011_200743_261.wav,Pippip,0.99
SR2_20151012_194512_579.wav,Pippip,0.95
SR2_20151012_194515_028.wav,Pippip,0.99
SR2_20151012_225753_135.wav,Pippip,0.96
SR2_20151012_225754_989.wav,Pippip,0.98
SR2_20151013_050817_953.wav,Pippip,0.98
SR2_20151013_050820_816.wav,Pippip,0.98
SR2_20151014_060134_275.wav,Pippip,0.95
SR2_20151014_195528_769.wav,Pippip,0.85
SR2_20151014_220136_961.wav,Pippip,0.97
SR2_20151015_021053_703.wav,Pippip,0.95
SR2_20151015_062455_912.wav,Pippip,0.98
SR2_20151015_190122_892.wav,Pippip,0.77
SR2_20151016_001709_023.wav,Pippip,0.97
SR2_20151016_193039_047.wav,Pippip,0.98
SR2_20151016_193041_553.wav,Pippip,0.98
SR2_20151016_201131_475.wav,Pippip,0.98
SR2_20151017_040442_895.wav,Pippip,0.98
SR2_20151017_040444_149.wav,Pippip,0.99
SR2_20151017_195958_217.wav,Pippip,0.96
SR2_20151017_200604_643.wav,Pippip,0.97
SR2_20151017_212611_563.wav,Pippip,0.97
SR2_20151017_225756_303.wav,Pippip,0.97
SR2_20151018_192634_335.wav,Pippip,0.95
SR2_20151018_192639_335.wav,Pippip,0.96
SR2_20151018_211959_012.wav,Pippip,0.99
SR2_20151018_214031_436.wav,Pippip,0.97
SR2_20151018_230312_765.wav,Pippip,0.96
SR2_20151019_043445_135.wav,Pippip,0.91
SR2_20151020_022902_235.wav,Pippip,0.94
SR2_20151020_035120_705.wav,Pippip,0.88
SR2_20151021_052036_980.wav,Pippip,0.98
SR2_20151021_052039_487.wav,Pippip,0.96
SR2_20151021_052043_496.wav,Pippip,0.97
SR2_20151021_052045_601.wav,Pippip,0.99
SR2_20151021_063639_743.wav,Pippip,0.99
SR2_20151021_192852_287.wav,Pippip,0.82
SR2_20151021_193525_232.wav,Pippip,0.9
SR2_20151022_003738_811.wav,Pippip,0.96
SR2_20151022_020624_248.wav,Pippip,0.97
SR2_20151022_025307_721.wav,Pippip,0.9
SR2_20151022_025309_273.wav,Pippip,0.96
SR2_20151022_051528_571.wav,Pippip,0.94
SR2_20151011_023111_967.wav,Pippyg,0.98
SR2_20151021_212602_839.wav,Pippyg,0.96
SR2_20151009_200211_357.wav,Pleaur,0.99
SR2_20151009_204924_513.wav,Pleaur,0.99
SR2_20151009_222813_701.wav,Pleaur,0.99
SR2_20151010_061152_309.wav,Pleaur,0.96
SR2_20151013_214457_839.wav,Pleaur,0.92
SR2_20151014_205217_209.wav,Pleaur,0.82
SR2_20151014_221308_300.wav,Pleaur,0.98
SR2_20151014_225641_452.wav,Pleaur,0.84
SR2_20151017_225838_719.wav,Pleaur,0.82
SR2_20151018_220032_897.wav,Pleaur,0.97
SR2_20151018_224720_976.wav,Pleaur,0.98
SR2_20151019_012054_707.wav,Pleaur,0.54
SR2_20151021_030551_413.wav,Pleaur,0.96
SR2_20151022_020004_837.wav,Pleaur,0.8
