filename,species,accuracy
SR2_20160228_205332_948.wav,Barbar,0.88
SR2_20160221_184313_081.wav,Myodau,0.56
SR2_20160221_185836_708.wav,Myodau,0.94
SR2_20160221_185838_284.wav,Myodau,0.91
SR2_20160221_201530_867.wav,Myodau,0.84
SR2_20160221_201534_171.wav,Myodau,0.9
SR2_20160221_203115_968.wav,Myodau,0.63
SR2_20160228_214537_301.wav,Myodau,0.81
SR2_20160228_215442_264.wav,Myodau,0.53
SR2_20160228_223716_000.wav,Myodau,0.57
SR2_20160301_233232_669.wav,Myodau,0.62
SR2_20160302_021427_049.wav,Myodau,0.71
SR2_20160309_192915_565.wav,Myodau,0.82
SR2_20160309_204120_648.wav,Myodau,0.53
SR2_20160311_214449_381.wav,Myodau,0.69
SR2_20160311_214716_664.wav,Myodau,0.62
SR2_20160311_215044_417.wav,Myodau,0.69
SR2_20160311_232707_057.wav,Myodau,0.68
SR2_20160311_233012_244.wav,Myodau,0.6
SR2_20160311_233016_799.wav,Myodau,0.76
SR2_20160311_233021_799.wav,Myodau,0.95
SR2_20160221_185715_549.wav,Myonat,0.99
SR2_20160221_185723_565.wav,Myonat,0.55
SR2_20160221_191440_793.wav,Myonat,0.99
SR2_20160221_194256_355.wav,Myonat,0.69
SR2_20160221_200252_411.wav,Myonat,0.94
SR2_20160221_203102_225.wav,Myonat,0.87
SR2_20160221_203542_601.wav,Myonat,0.99
SR2_20160221_222411_413.wav,Myonat,0.98
SR2_20160221_222420_595.wav,Myonat,0.74
SR2_20160221_222422_335.wav,Myonat,0.96
SR2_20160221_222438_228.wav,Myonat,0.92
SR2_20160221_223945_593.wav,Myonat,0.85
SR2_20160228_202350_607.wav,Myonat,0.75
SR2_20160228_205311_544.wav,Myonat,0.66
SR2_20160228_210218_075.wav,Myonat,0.55
SR2_20160228_214550_060.wav,Myonat,0.71
SR2_20160228_214553_977.wav,Myonat,0.52
SR2_20160301_191828_472.wav,Myonat,0.69
SR2_20160301_231430_693.wav,Myonat,0.87
SR2_20160301_232929_316.wav,Myonat,0.98
SR2_20160308_195143_976.wav,Myonat,0.56
SR2_20160308_211726_907.wav,Myonat,0.73
SR2_20160308_224857_140.wav,Myonat,0.8
SR2_20160308_225340_421.wav,Myonat,0.58
SR2_20160309_232455_905.wav,Myonat,0.55
SR2_20160311_214516_288.wav,Myonat,0.64
SR2_20160311_231920_096.wav,Myonat,0.5
SR2_20160312_031027_829.wav,Myonat,0.81
SR2_20160312_031055_111.wav,Myonat,0.61
SR2_20160219_230528_244.wav,Pippip,0.93
SR2_20160219_230539_648.wav,Pippip,0.97
SR2_20160219_230559_820.wav,Pippip,0.98
SR2_20160219_231428_733.wav,Pippip,0.99
SR2_20160220_222516_803.wav,Pippip,0.98
SR2_20160220_222518_275.wav,Pippip,0.97
SR2_20160221_001312_717.wav,Pippip,0.97
SR2_20160222_020716_149.wav,Pippip,0.99
SR2_20160222_035413_525.wav,Pippip,0.98
SR2_20160301_204735_780.wav,Pippip,0.98
SR2_20160302_003139_685.wav,Pippip,0.98
SR2_20160302_035209_452.wav,Pippip,0.67
SR2_20160306_012735_939.wav,Pippip,0.69
SR2_20160306_012850_141.wav,Pippip,0.65
SR2_20160306_215506_119.wav,Pippip,0.79
SR2_20160306_220057_656.wav,Pippip,0.61
SR2_20160307_003456_872.wav,Pippip,0.56
SR2_20160307_052931_552.wav,Pippip,0.56
SR2_20160308_185325_903.wav,Pippip,0.98
SR2_20160309_035451_744.wav,Pippip,0.98
SR2_20160309_035455_176.wav,Pippip,0.98
SR2_20160301_213306_707.wav,Pippyg,0.96
SR2_20160228_210754_276.wav,Pleaur,0.81
SR2_20160301_224842_919.wav,Pleaur,0.84
SR2_20160304_185937_348.wav,Pleaur,0.59
