Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20180530_204928_000.wav,0,1,1.33,192000,0,0.83,9999,59.25,45.75,13.5,54.75,51,136.19,102.83,61.03,20.28,0,0.052,0,0,0,0,0.004,0,0.006,0,0,0.004,0.002,0.018,0.01,0,0,0,0.002,0,0.068,0.012,0.026,0.08,0.058,0.02,0.028,0.012,0.004,0,0,0,0.008,0.042,0.228,0.102,0.004,0.048,0.002,0.016,0.142,0,0.002,FALSE,FALSE
SR2_20180530_204928_000.wav,1,1,1.33,192000,35.17,3,35.17,74.25,44.25,30,54,47.25,165.52,212.65,68.14,13.65,0.002,0.032,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0.024,0.012,0.022,0.046,0.042,0.012,0.002,0.026,0.002,0,0,0,0.006,0.064,0.528,0.084,0,0.066,0,0,0.006,0,0.002,FALSE,FALSE
SR2_20180530_204928_000.wav,2,1,1.33,192000,45,10.67,9.83,57.75,45,12.75,47.25,46.5,24.81,9.39,7.74,3.9,0,0.006,0.002,0,0,0.012,0.002,0,0.006,0,0,0,0,0,0.006,0,0,0,0,0,0.016,0.002,0.018,0.034,0.026,0.004,0.014,0.004,0,0.002,0,0,0.004,0.046,0.66,0.08,0,0.002,0.008,0.004,0.032,0.004,0.006,FALSE,FALSE
SR2_20180530_204928_000.wav,3,1,1.33,192000,88.5,1.83,43.5,72,42,30,54.75,47.25,35.41,133.25,96.23,12.29,0,0.05,0,0,0,0,0,0,0.004,0,0,0,0,0.002,0.002,0,0,0,0,0,0.088,0.018,0.074,0.094,0.082,0.014,0.008,0.028,0.01,0,0,0,0.004,0.06,0.266,0.102,0,0.048,0,0.002,0.04,0.002,0.002,FALSE,FALSE
SR2_20180530_204928_000.wav,4,1,1.33,192000,122.17,4.17,33.67,72.75,42.75,30,54,45.75,6.46,211.96,68.43,30.23,0,0.024,0,0,0,0.002,0.006,0,0.016,0,0,0,0,0,0.008,0,0,0,0,0,0.022,0.014,0.024,0.046,0.034,0.014,0.004,0.016,0.006,0,0,0,0,0.066,0.568,0.064,0,0.022,0,0.006,0.036,0.002,0,FALSE,FALSE
SR2_20180530_204928_000.wav,5,1,1.33,192000,132.67,13.67,10.5,60.75,42.75,18,46.5,45.75,73.7,47.33,25.82,11.63,0,0.004,0.002,0,0,0,0,0,0.008,0,0,0,0,0.002,0.002,0,0.004,0,0,0,0.014,0.002,0.018,0.034,0.018,0.002,0.006,0.016,0.006,0,0,0,0,0.06,0.72,0.056,0,0.006,0,0.006,0.012,0,0.002,FALSE,FALSE
SR2_20180530_204928_000.wav,6,1,1.33,192000,209.67,3.83,77,69,42,27,54.75,44.25,189.57,93.87,68.7,31.65,0,0.018,0,0,0,0,0.004,0,0.008,0,0,0,0,0.002,0.002,0,0,0,0,0,0.024,0.008,0.016,0.054,0.04,0.006,0,0.018,0.004,0,0,0,0,0.074,0.586,0.07,0,0.032,0,0,0.034,0,0,FALSE,FALSE
SR2_20180530_204928_000.wav,7,1,1.33,192000,219.67,15.17,10,60,41.25,18.75,45.75,44.25,44,50.47,31.25,4.69,0,0.006,0,0,0,0.01,0.006,0,0.024,0,0,0,0,0.006,0.006,0.002,0,0,0,0.002,0.016,0.002,0.012,0.036,0.008,0.004,0.01,0.008,0,0,0,0.002,0.01,0.104,0.636,0.044,0.002,0.004,0.002,0,0.018,0.012,0.008,FALSE,FALSE
SR2_20180530_204928_000.wav,8,1,1.33,192000,238.5,2.5,18.83,69.75,44.25,25.5,55.5,47.25,51.18,158.77,53.34,2.46,0,0.052,0,0,0,0,0.002,0,0.01,0,0,0,0,0,0,0,0,0,0.002,0,0.034,0.024,0.03,0.076,0.064,0.014,0.008,0.03,0.002,0,0,0,0.004,0.066,0.414,0.08,0,0.03,0,0.002,0.052,0.004,0,FALSE,FALSE
SR2_20180530_204928_000.wav,9,1,1.33,192000,280.5,1.33,42,66,48.75,17.25,56.25,51.75,40.58,173.74,104.45,16.83,0,0.042,0,0,0,0,0.004,0,0.008,0,0,0,0,0.002,0,0,0,0,0,0,0.044,0.018,0.042,0.044,0.036,0.012,0.004,0.012,0.004,0,0,0,0.002,0.058,0.354,0.194,0,0.088,0,0.002,0.028,0,0.002,FALSE,FALSE
SR2_20180530_204928_000.wav,10,1,1.33,192000,329.67,2.17,49.17,72,44.25,27.75,54.75,50.25,20.59,138.53,144.79,55.28,0,0.044,0,0,0,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.082,0.024,0.028,0.06,0.052,0.016,0.012,0.014,0.004,0,0,0,0,0.032,0.442,0.08,0.002,0.054,0,0.004,0.042,0,0,FALSE,FALSE
SR2_20180530_204928_000.wav,11,1,1.33,192000,341.33,2.33,11.67,56.25,47.25,9,51,55.5,2.17,1.26,17.52,4.35,0.008,0.012,0.012,0,0,0.004,0.002,0,0.018,0,0,0,0.002,0.006,0.018,0.008,0.002,0,0,0.002,0.012,0.016,0.058,0.074,0.052,0.016,0.084,0.016,0.008,0,0,0,0.04,0.064,0.192,0.17,0.004,0.022,0.004,0.014,0.032,0.02,0.008,FALSE,FALSE
SR2_20180530_204928_000.wav,12,1,1.33,192000,374,4.5,32.67,64.5,40.5,24,54,42.75,112.15,49.39,47.27,24.06,0.002,0.008,0,0,0,0,0.006,0,0.022,0,0,0,0,0,0.002,0.002,0,0,0,0,0.016,0.006,0.03,0.042,0.028,0.006,0.004,0.012,0.01,0,0,0,0,0.262,0.452,0.054,0,0.014,0,0.002,0.02,0,0,FALSE,FALSE
SR2_20180530_204928_000.wav,13,1,1.33,192000,385.33,13.83,11.33,63,40.5,22.5,45.75,42.75,44.61,63.08,34.53,3.27,0,0.016,0.004,0,0,0.01,0.004,0,0.014,0,0,0,0.004,0.004,0.008,0,0.002,0,0.002,0,0.004,0.002,0.02,0.036,0.038,0.002,0.022,0.006,0.004,0.002,0,0.002,0.004,0.15,0.54,0.052,0.004,0.01,0,0.002,0.022,0.008,0.002,FALSE,FALSE
SR2_20180530_204928_000.wav,14,1,1.33,192000,421.33,2,36,69,44.25,24.75,55.5,45.75,49.81,142.68,62.51,14.26,0,0.05,0,0,0,0,0,0,0.016,0,0,0,0,0.004,0.002,0,0,0,0,0,0.06,0.018,0.038,0.074,0.05,0.018,0.002,0.02,0,0,0,0,0,0.056,0.364,0.098,0,0.07,0,0.002,0.054,0.004,0,FALSE,FALSE
SR2_20180530_204928_000.wav,15,1,1.33,192000,427.17,2.17,5.83,63.75,42.75,21,52.5,46.5,117.9,116.4,52.22,29.18,0,0.02,0,0,0,0,0.002,0,0.016,0,0,0.002,0,0.002,0.002,0,0,0,0,0,0.01,0,0.014,0.056,0.028,0.016,0,0.012,0.002,0,0,0,0,0.072,0.642,0.062,0,0.032,0,0,0.01,0,0,FALSE,FALSE
