Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20170822_001953_000.wav,0.004,0.008,0.008,0.022,0,0.026,0.018,0,0.034,0.004,0.006,0.002,0.002,0.014,0.572,0.012,0.002,0,0.002,0,0.008,0.014,0.006,0.03,0.024,0.024,0.104,0.014,0.012,0,0,0.002,0.02,0.044,0.072,0.028,0.03,0.014,0.002,0.004,0,0.002,0,41,39,37.9,0,0.2,1,27,41,170.8,203.1,75,161.1,192000,N1,0.572,Leppun,5
SR2_20170822_001958_000.wav,0.004,0.006,0.006,0.014,0,0.014,0.026,0,0.008,0.006,0.006,0,0.004,0.01,0.82,0.004,0.004,0,0,0,0.004,0.006,0.008,0.03,0.006,0.012,0.066,0.006,0.004,0,0,0.004,0.014,0.03,0.026,0.022,0.03,0.004,0,0,0.002,0.004,0.004,42,37.5,37.5,0,0.2,1,25,37,182.8,204.5,75,168,192000,N1,0.82,Leppun,5
SR2_20170822_002006_000.wav,0.002,0.018,0.01,0.016,0,0.018,0.034,0,0.012,0.002,0.006,0.002,0.002,0.016,0.784,0.004,0.002,0,0,0,0.004,0.006,0.004,0.02,0.002,0.02,0.146,0.01,0.008,0,0,0.008,0.034,0.022,0.02,0.018,0.05,0.01,0,0.002,0,0.014,0.006,44,36.4,35.6,0,0.2,1,26,41,149.7,175.1,68,145.2,192000,N1,0.784,Leppun,5
SR2_20170822_002011_000.wav,0,0.012,0.012,0.01,0,0.012,0.008,0,0.012,0.004,0.012,0.01,0.006,0.08,0.74,0.008,0.012,0,0,0.002,0.004,0.006,0.008,0.032,0.014,0.012,0.328,0.01,0.012,0,0,0.004,0.02,0.018,0.028,0.016,0.028,0.01,0,0.002,0.002,0.004,0.002,42,37.5,36,0,0.2,1,20,36,169.4,241.9,66,147.5,192000,N1,0.74,Leppun,5
SR2_20170822_002017_000.wav,0.006,0.014,0.018,0.012,0,0.016,0.016,0,0.02,0.002,0.002,0,0.004,0.046,0.698,0.008,0.004,0,0,0.002,0.008,0.004,0.012,0.034,0.006,0.014,0.31,0.016,0,0,0,0.012,0.024,0.02,0.03,0.018,0.044,0.014,0.002,0.004,0.002,0.008,0.004,41,37.1,34.9,0,0.2,1,21,37,145.2,198.2,55,119.6,192000,N1,0.698,Leppun,5
SR2_20170822_002023_000.wav,0,0.002,0.01,0.006,0,0.014,0.018,0,0.008,0.002,0.006,0.004,0.002,0.024,0.768,0.002,0.01,0,0,0.002,0,0.006,0.004,0.008,0.01,0.006,0.23,0.002,0.002,0,0,0.008,0.022,0.016,0.02,0.012,0.06,0.012,0,0,0,0.008,0.006,39,37.9,37.1,0,0.2,1,19,33,157.7,212.6,68,147.9,192000,N1,0.768,Leppun,5
SR2_20170822_002027_000.wav,0.006,0.016,0.012,0.018,0,0.016,0.03,0,0.024,0,0.012,0.004,0,0.052,0.654,0.01,0.002,0,0,0.004,0.002,0.002,0.008,0.022,0.008,0.012,0.226,0.022,0.01,0,0,0.014,0.018,0.04,0.046,0.032,0.038,0.024,0.002,0.004,0.01,0.008,0.004,38,38.2,38.6,0,0.2,1,23,40,152.2,204.5,61,127.4,192000,N1,0.654,Leppun,5
SR2_20170822_002037_000.wav,0.004,0.024,0.012,0.014,0,0.012,0.028,0,0.034,0.002,0.006,0.008,0.008,0.014,0.546,0.002,0.006,0,0,0.002,0,0.006,0.002,0.016,0.02,0.014,0.184,0.024,0.006,0,0,0.01,0.042,0.038,0.06,0.03,0.04,0.02,0.004,0.004,0.002,0.006,0.008,39,37.9,38.2,0,0.1,1,19,31,185.8,237.3,79,174.4,192000,N1,0.546,Leppun,5
SR2_20170822_002043_000.wav,0,0.004,0,0.006,0,0.002,0.008,0,0.004,0,0,0,0,0.002,0.8,0.002,0.002,0,0,0,0,0,0,0.004,0.002,0.002,0.038,0.004,0.008,0,0,0,0.02,0.024,0.008,0.008,0.042,0.006,0,0.002,0,0,0.002,44,36.8,36,0,0.1,1,40,40,233.8,233.8,90,204.9,192000,N1,0.8,Leppun,5
SR2_20170822_002047_000.wav,0.006,0.012,0.016,0.01,0,0.008,0.008,0,0.014,0,0.014,0,0.006,0.036,0.7,0.006,0.002,0.002,0,0.002,0.008,0.004,0.006,0.024,0.014,0.008,0.3,0.014,0.006,0,0,0.004,0.044,0.024,0.032,0.012,0.05,0.014,0.002,0.002,0.006,0.012,0.016,41,36.8,35.6,0,0.2,1,21,37,111.2,171.9,38,85.9,192000,N1,0.7,Leppun,5
SR2_20170822_002051_000.wav,0.006,0.018,0.018,0.03,0,0.008,0.008,0,0.036,0.004,0.004,0.002,0.002,0.004,0.638,0.01,0.004,0.002,0,0.002,0.002,0.006,0.002,0.024,0.01,0.014,0.094,0.026,0.016,0,0,0.006,0.016,0.052,0.056,0.02,0.034,0.018,0,0.004,0,0.002,0.004,43,37.5,36.4,0,0.2,1,26,39,188.5,219.3,78,169.9,192000,N1,0.638,Leppun,5
