filename,species,accuracy
ECC_20181005_192917_215.wav,Nycnoc,0.76
ECC_20181005_194243_475.wav,Nycnoc,0.55
ECC_20181005_195020_809.wav,Nycnoc,0.53
ECC_20181005_200608_792.wav,Nycnoc,0.9
ECC_20181005_231147_811.wav,Pipnat,0.55
ECC_20181005_175650_888.wav,Pippip,0.86
ECC_20181005_175844_815.wav,Pippip,0.74
ECC_20181005_175937_564.wav,Pippip,0.94
ECC_20181005_175945_401.wav,Pippip,0.98
ECC_20181005_180001_405.wav,Pippip,0.82
ECC_20181005_180004_192.wav,Pippip,0.93
ECC_20181005_180005_437.wav,Pippip,0.84
ECC_20181005_180050_227.wav,Pippip,0.91
ECC_20181005_180103_540.wav,Pippip,0.94
ECC_20181005_180117_857.wav,Pippip,0.93
ECC_20181005_180158_593.wav,Pippip,0.94
ECC_20181005_180207_248.wav,Pippip,0.93
ECC_20181005_180216_779.wav,Pippip,0.94
ECC_20181005_180219_797.wav,Pippip,0.81
ECC_20181005_180227_851.wav,Pippip,0.8
ECC_20181005_180234_864.wav,Pippip,0.96
ECC_20181005_180242_983.wav,Pippip,0.91
ECC_20181005_180254_740.wav,Pippip,0.9
ECC_20181005_180309_256.wav,Pippip,0.93
ECC_20181005_180327_548.wav,Pippip,0.91
ECC_20181005_180337_645.wav,Pippip,0.93
ECC_20181005_180342_723.wav,Pippip,0.88
ECC_20181005_180352_083.wav,Pippip,0.89
ECC_20181005_180403_961.wav,Pippip,0.96
ECC_20181005_181700_259.wav,Pippip,0.91
ECC_20181005_182429_069.wav,Pippip,0.95
ECC_20181005_183350_084.wav,Pippip,0.93
ECC_20181005_183624_527.wav,Pippip,0.97
ECC_20181005_183628_457.wav,Pippip,0.96
ECC_20181005_183756_289.wav,Pippip,0.98
ECC_20181005_184215_932.wav,Pippip,0.92
ECC_20181005_184435_268.wav,Pippip,0.93
ECC_20181005_184602_997.wav,Pippip,0.85
ECC_20181005_184607_180.wav,Pippip,0.83
ECC_20181005_184718_211.wav,Pippip,0.94
ECC_20181005_184729_875.wav,Pippip,0.88
ECC_20181005_184825_893.wav,Pippip,0.93
ECC_20181005_184840_141.wav,Pippip,0.86
ECC_20181005_184844_771.wav,Pippip,0.74
ECC_20181005_185200_749.wav,Pippip,0.9
ECC_20181005_185204_000.wav,Pippip,0.96
ECC_20181005_185209_064.wav,Pippip,0.93
ECC_20181005_185224_541.wav,Pippip,0.86
ECC_20181005_185232_760.wav,Pippip,0.86
ECC_20181005_185241_284.wav,Pippip,0.93
ECC_20181005_185243_751.wav,Pippip,0.96
ECC_20181005_185251_961.wav,Pippip,0.94
ECC_20181005_185256_885.wav,Pippip,0.96
ECC_20181005_185316_460.wav,Pippip,0.96
ECC_20181005_185317_911.wav,Pippip,0.98
ECC_20181005_185321_023.wav,Pippip,0.85
ECC_20181005_185324_377.wav,Pippip,0.93
ECC_20181005_185330_388.wav,Pippip,0.94
ECC_20181005_185337_024.wav,Pippip,0.82
ECC_20181005_185530_540.wav,Pippip,0.72
ECC_20181005_185539_484.wav,Pippip,0.93
ECC_20181005_185605_648.wav,Pippip,0.84
ECC_20181005_185617_381.wav,Pippip,0.95
ECC_20181005_185629_793.wav,Pippip,0.78
ECC_20181005_190250_944.wav,Pippip,0.96
ECC_20181005_190300_484.wav,Pippip,0.91
ECC_20181005_190307_593.wav,Pippip,0.97
ECC_20181005_190337_421.wav,Pippip,0.87
ECC_20181005_190404_031.wav,Pippip,0.89
ECC_20181005_190413_152.wav,Pippip,0.82
ECC_20181005_190414_284.wav,Pippip,0.52
ECC_20181005_190427_317.wav,Pippip,0.87
ECC_20181005_190432_940.wav,Pippip,0.8
ECC_20181005_190439_573.wav,Pippip,0.76
ECC_20181005_190449_012.wav,Pippip,0.95
ECC_20181005_190452_384.wav,Pippip,0.94
ECC_20181005_190501_547.wav,Pippip,0.75
ECC_20181005_190505_761.wav,Pippip,0.5
ECC_20181005_190603_813.wav,Pippip,0.93
ECC_20181005_191107_656.wav,Pippip,0.89
ECC_20181005_191306_364.wav,Pippip,0.95
ECC_20181005_191315_571.wav,Pippip,0.87
ECC_20181005_191344_241.wav,Pippip,0.81
ECC_20181005_191400_045.wav,Pippip,0.9
ECC_20181005_191514_479.wav,Pippip,0.77
ECC_20181005_191518_219.wav,Pippip,0.93
ECC_20181005_191522_179.wav,Pippip,0.91
ECC_20181005_191524_900.wav,Pippip,0.89
ECC_20181005_191528_491.wav,Pippip,0.93
ECC_20181005_191531_927.wav,Pippip,0.91
ECC_20181005_191537_935.wav,Pippip,0.94
ECC_20181005_191541_456.wav,Pippip,0.74
ECC_20181005_191544_355.wav,Pippip,0.88
ECC_20181005_191546_969.wav,Pippip,0.94
ECC_20181005_191551_845.wav,Pippip,0.97
ECC_20181005_191555_280.wav,Pippip,0.92
ECC_20181005_191559_275.wav,Pippip,0.86
ECC_20181005_191604_485.wav,Pippip,0.87
ECC_20181005_191607_872.wav,Pippip,0.86
ECC_20181005_191610_603.wav,Pippip,0.79
ECC_20181005_191617_151.wav,Pippip,0.97
ECC_20181005_191714_407.wav,Pippip,0.97
ECC_20181005_191908_317.wav,Pippip,0.65
ECC_20181005_191923_155.wav,Pippip,0.96
ECC_20181005_191927_159.wav,Pippip,0.95
ECC_20181005_191932_556.wav,Pippip,0.98
ECC_20181005_191934_583.wav,Pippip,0.98
ECC_20181005_191937_721.wav,Pippip,0.92
ECC_20181005_191944_393.wav,Pippip,0.95
ECC_20181005_191949_408.wav,Pippip,0.96
ECC_20181005_191952_009.wav,Pippip,0.97
ECC_20181005_191955_665.wav,Pippip,0.97
ECC_20181005_192004_551.wav,Pippip,0.97
ECC_20181005_192009_093.wav,Pippip,0.97
ECC_20181005_192012_804.wav,Pippip,0.95
ECC_20181005_192015_841.wav,Pippip,0.98
ECC_20181005_192020_689.wav,Pippip,0.97
ECC_20181005_192023_973.wav,Pippip,0.98
ECC_20181005_192027_931.wav,Pippip,0.98
ECC_20181005_192030_271.wav,Pippip,0.93
ECC_20181005_192034_511.wav,Pippip,0.97
ECC_20181005_192039_256.wav,Pippip,0.96
ECC_20181005_192044_448.wav,Pippip,0.97
ECC_20181005_192045_900.wav,Pippip,0.98
ECC_20181005_192051_317.wav,Pippip,0.96
ECC_20181005_192056_772.wav,Pippip,0.97
ECC_20181005_192100_011.wav,Pippip,0.97
