Filename,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
ECC_20180214_163400_000.wav,0.056,0.31,44,46.5,43.5,0,1,24,1,3,25.5,68.6,9,20.1,192000,N1,0.474,noise,5
ECC_20180214_163620_529.wav,0.096,0.318,27,25.5,24.4,0,0.9,22,1,3,29.9,98.2,12,26.3,192000,N1,0.54,noise,5
ECC_20180214_163835_896.wav,0.042,0.126,32,29.6,21,0,0.9,9,1,4,23.9,105.4,9,15.4,192000,N1,0.49,noise,5
ECC_20180214_164304_360.wav,0.098,0.292,34,30.8,23.2,0,0.9,38,3,14,16.6,49.4,6,13.1,192000,N1,0.588,noise,5
ECC_20180214_164414_012.wav,0.048,0.424,26,22.5,14.2,0,1.1,22,3,8,26.5,52.1,10,23.9,192000,N1,0.598,noise,5
ECC_20180214_164422_979.wav,0.052,0.144,32,37.5,32.2,0,1,20,1,2,37.9,77,15,30.5,192000,N1,0.612,noise,5
ECC_20180214_164426_085.wav,0.064,0.106,39,37.5,24.8,0,1,16,1,4,30.3,73.9,13,27.1,192000,N1,0.616,noise,5
ECC_20180214_164431_092.wav,0.062,0.11,47,46.9,40.9,0,1,12,1,4,23.9,66.3,11,16.9,192000,N1,0.596,noise,5
ECC_20180214_164552_297.wav,0.066,0.108,42,40.5,33.8,0,1,15,1,8,28.5,110.4,12,24.6,192000,N1,0.652,noise,5
ECC_20180214_164635_655.wav,0.034,0.12,22,18.8,17.2,0,1.1,6,1,5,31.2,169.5,14,25.4,192000,N1,0.558,noise,5
ECC_20180214_164636_869.wav,0.066,0.21,23,22.5,21.4,0,0.8,15,0,1,43.8,78,16,40.9,192000,N1,0.602,noise,5
ECC_20180214_164755_052.wav,0.108,0.21,43,44.2,33.4,0,1.3,33,1,4,32.2,139.6,13,28.1,192000,N1,0.696,noise,5
ECC_20180214_164802_881.wav,0.09,0.136,36,28.5,22.5,0,0.9,20,2,5,35.3,99.5,14,33.3,192000,N1,0.504,noise,5
ECC_20180214_164816_871.wav,0.036,0.118,26,25.5,27.8,0,1,15,1,2,29.6,60.9,12,26,192000,N1,0.65,noise,5
ECC_20180214_164830_725.wav,0.026,0.194,28,28.5,26.2,0,1.1,14,1,2,33.2,54,11,28.4,192000,N1,0.682,noise,5
ECC_20180214_164838_531.wav,0.064,0.494,31,32.2,25.5,0,1.8,64,1,3,34.7,89.1,16,32.1,192000,N1,0.728,noise,5
ECC_20180214_164844_225.wav,0.048,0.29,37,36.8,27.8,0,1,12,1,2,20.7,96.6,9,18.1,192000,N1,0.706,noise,5
ECC_20180214_165024_144.wav,0.03,0.146,34,29.2,29.2,0,1.1,16,1,2,25.7,157.8,11,23.4,192000,N1,0.55,noise,5
ECC_20180214_165045_975.wav,0.09,0.322,40,40.9,22.5,0,0.9,48,2,5,24.1,103.6,11,20.3,192000,N1,0.754,noise,5
ECC_20180214_165121_351.wav,0.042,0.162,33,31.5,21.4,0,1.1,19,1,3,37.8,118.8,16,34,192000,N1,0.596,noise,5
ECC_20180214_165125_253.wav,0.072,0.154,35,34.5,25.5,0,1.1,32,2,5,32.4,70.2,14,30.2,192000,N1,0.688,noise,5
ECC_20180214_165129_343.wav,0.036,0.248,36,36.4,31.1,0,1.1,16,1,5,39.6,204.4,16,33.6,192000,N1,0.642,noise,5
ECC_20180214_165137_277.wav,0.066,0.152,31,28.1,24.8,0,0.9,19,1,2,35.6,86.3,14,30.6,192000,N1,0.716,noise,5
ECC_20180214_165159_511.wav,0.092,0.412,36,39,29.2,0,1.1,50,1,2,29.6,118.7,14,25.7,192000,N1,0.536,noise,5
ECC_20180214_165202_785.wav,0.052,0.304,34,37.5,35.6,0,1,18,1,4,40.3,227.9,17,36.9,192000,N1,0.69,noise,5
ECC_20180214_165226_725.wav,0.056,0.15,38,37.1,27,0,1.1,33,1,4,34.9,104,15,32.2,192000,N1,0.772,noise,5
ECC_20180214_165235_073.wav,0.162,0.492,34,34.5,20.6,0,1.1,66,1,4,29.6,100.6,13,26.6,192000,N1,0.618,noise,5
ECC_20180214_165253_961.wav,0.13,0.528,34,33.8,26.6,0,1.1,68,1,3,41.9,105.5,16,38.1,192000,N1,0.752,noise,5
ECC_20180214_165259_843.wav,0.05,0.44,33,30,24,0,1.4,40,1,4,31.4,123.5,12,28.1,192000,N1,0.74,noise,5
ECC_20180214_165349_357.wav,0.078,0.37,28,28.5,25.5,0,1,36,1,4,36,110.8,16,32,192000,N1,0.78,noise,5
ECC_20180214_165351_911.wav,0.082,0.248,36,34.5,30,0,1.1,59,1,3,30.4,88.2,12,26,192000,N1,0.656,noise,5
ECC_20180214_165355_308.wav,0.1,0.54,32,28.5,24.8,0,1.1,65,1,3,34.4,144.1,15,31,192000,N1,0.688,noise,5
ECC_20180214_165430_547.wav,0.086,0.468,30,28.5,27.8,0,1,46,1,2,38.6,129.4,17,35.8,192000,N1,0.548,noise,5
ECC_20180214_165442_591.wav,0.062,0.112,35,30,21.8,0,1,26,1,3,47.7,173.9,22,44.3,192000,N1,0.742,noise,5
ECC_20180214_165456_348.wav,0.09,0.286,32,28.1,24,0,1.1,40,1,3,35.1,121.9,16,31.2,192000,N1,0.702,noise,5
ECC_20180214_165501_563.wav,0.08,0.222,38,36.8,28.5,0,1.5,49,2,21,31,98.1,12,27.3,192000,N1,0.612,noise,5
ECC_20180214_165509_319.wav,0.132,0.364,38,38.2,29.2,0,1.7,94,2,6,27.3,79.1,11,22.2,192000,N1,0.766,noise,5
ECC_20180214_165511_497.wav,0.236,0.294,42,43.5,37.5,0,1,38,2,8,23,62,9,16.6,192000,N1,0.534,noise,5
ECC_20180214_165513_468.wav,0.094,0.356,38,37.5,29.2,0,1.1,53,1,3,30.7,75.2,13,26.8,192000,N1,0.582,noise,5
ECC_20180214_165544_649.wav,0.072,0.356,32,32.2,24,0,1,34,1,3,39.2,104.2,16,34.8,192000,N1,0.738,noise,5
ECC_20180214_165546_569.wav,0.102,0.234,36,35.2,30.8,0,1,71,1,3,30.2,92.3,13,27,192000,N1,0.714,noise,5
ECC_20180214_165549_356.wav,0.06,0.256,34,33,26.2,0,1.1,36,1,3,36.4,132.1,15,33.3,192000,N1,0.64,noise,5
ECC_20180214_165609_359.wav,0.096,0.304,33,32.6,29.2,0,1.7,103,1,3,35.4,104.1,16,31.6,192000,N1,0.764,noise,5
ECC_20180214_165633_209.wav,0.13,0.282,33,30.8,22.5,0,1.1,76,1,4,39.3,120.6,16,34.5,192000,N1,0.77,noise,5
ECC_20180214_165637_957.wav,0.206,0.476,33,31.1,22.5,0,1.1,85,1,5,31.3,80.4,14,26.4,192000,N1,0.63,noise,5
ECC_20180214_165639_963.wav,0.088,0.434,36,34.9,26.2,0,1.1,64,1,3,33.2,72.7,14,28.5,192000,N1,0.744,noise,5
ECC_20180214_165652_748.wav,0.14,0.252,39,36,27,0,1.1,68,1,4,31,97.2,14,27.2,192000,N1,0.772,noise,5
ECC_20180214_165703_267.wav,0.13,0.556,33,33,25.5,0,1,111,2,6,26.7,91.2,12,22.7,192000,N1,0.692,noise,5
ECC_20180214_165705_697.wav,0.098,0.2,39,41.2,31.5,0,1.1,74,1,5,31.5,75.2,13,27.1,192000,N1,0.604,noise,5
ECC_20180214_165708_776.wav,0.106,0.44,35,36.8,24,0,1,69,1,4,38.9,117.8,16,35.5,192000,N1,0.662,noise,5
ECC_20180214_165712_075.wav,0.14,0.444,35,35.2,30.8,0,1.1,80,1,4,33.7,102,15,31,192000,N1,0.686,noise,5
ECC_20180214_165724_841.wav,0.104,0.092,43,45,33,0,1.1,39,1,5,27.7,75.1,12,24,192000,N1,0.674,noise,5
ECC_20180214_165736_077.wav,0.09,0.464,36,36.8,28.5,0,1.4,74,2,9,30.6,71.6,12,26.4,192000,N1,0.788,noise,5
ECC_20180214_165743_941.wav,0.094,0.158,41,43.5,33.8,0,1.1,52,1,3,35.2,91.8,15,31.7,192000,N1,0.81,noise,5
ECC_20180214_165746_209.wav,0.08,0.272,34,32.2,23.2,0,1.1,28,1,4,34.1,131.1,15,31.5,192000,N1,0.656,noise,5
ECC_20180214_165751_183.wav,0.072,0.184,32,34.5,28.9,0,1,27,1,2,33.4,86.5,14,28.4,192000,N1,0.572,noise,5
ECC_20180214_165805_384.wav,0.128,0.276,39,41.2,30,0,1.2,56,2,11,23.9,78.9,9,18.5,192000,N1,0.708,noise,5
ECC_20180214_165826_044.wav,0.172,0.32,33,33.8,25.5,0,1.1,56,1,3,37,105.8,15,31.9,192000,N1,0.698,noise,5
ECC_20180214_165831_605.wav,0.108,0.548,38,41.2,32.2,0,1.1,76,1,3,40.5,111.2,18,36.3,192000,N1,0.748,noise,5
ECC_20180214_165835_263.wav,0.094,0.554,31,29.2,23.2,0,1.5,89,1,3,28.4,73.8,12,25.5,192000,N1,0.614,noise,5
ECC_20180214_165845_951.wav,0.078,0.346,31,29.6,27,0,0.9,45,1,3,27,86.6,11,24.4,192000,N1,0.662,noise,5
ECC_20180214_165848_077.wav,0.07,0.398,34,30.8,25.5,0,1.9,94,1,4,36.1,109.6,15,32.8,192000,N1,0.834,noise,5
ECC_20180214_165851_627.wav,0.094,0.428,37,36,21,0,1.1,60,1,3,31.7,82.5,14,29,192000,N1,0.738,noise,5
ECC_20180214_165858_185.wav,0.098,0.23,32,32.2,24,0,1.1,50,1,3,33.5,116.2,14,29.8,192000,N1,0.792,noise,5
ECC_20180214_165913_761.wav,0.084,0.2,27,24.4,18,0,1.1,29,1,4,34.7,133.8,14,28.4,192000,N1,0.59,noise,5
ECC_20180214_165926_452.wav,0.112,0.344,36,33,21.8,0,1,83,1,4,37.7,91.2,17,34.4,192000,N1,0.702,noise,5
ECC_20180214_165943_001.wav,0.124,0.258,40,41.2,29.2,0,1.1,73,1,4,35.3,83.7,15,31.6,192000,N1,0.676,noise,5
ECC_20180214_165951_092.wav,0.064,0.1,27,29.2,24,0,1,24,1,2,39.3,73.1,16,32.8,192000,N1,0.634,noise,5
ECC_20180214_165955_531.wav,0.11,0.352,46,48,38.2,0,1.5,49,1,4,27.9,124.8,12,22.9,192000,N1,0.762,noise,5
ECC_20180214_165959_516.wav,0.118,0.356,42,41.2,36,0,1.1,83,2,6,24.7,58.7,11,21.6,192000,N1,0.71,noise,5
ECC_20180214_170003_956.wav,0.152,0.366,38,38.2,25.5,0,1.1,101,1,4,37.6,128.5,15,34.6,192000,N1,0.716,noise,5
ECC_20180214_170016_949.wav,0.078,0.396,37,39,29.6,0,1.1,77,1,5,32.7,97.9,14,28,192000,N1,0.756,noise,5
ECC_20180214_170024_735.wav,0.128,0.522,34,34.9,30.8,0,1.1,71,1,4,36,99,15,31.4,192000,N1,0.646,noise,5
ECC_20180214_170027_444.wav,0.05,0.112,45,43.5,39.8,0,1.1,28,2,5,26.9,43.2,11,22.7,192000,N1,0.478,noise,5
ECC_20180214_170030_689.wav,0.102,0.18,37,37.5,27,0,1.1,70,1,4,39.8,99.2,18,36.2,192000,N1,0.632,noise,5
ECC_20180214_170031_896.wav,0.082,0.282,36,35.6,28.1,0,1.6,96,2,5,30,109.4,12,26.5,192000,N1,0.778,noise,5
ECC_20180214_170037_031.wav,0.054,0.424,30,33.8,25.5,0,1.6,39,1,2,34.9,96.4,14,31.4,192000,N1,0.786,noise,5
ECC_20180214_170038_764.wav,0.048,0.402,24,24,22.5,0,1.1,28,1,3,42.9,125.3,19,41.1,192000,N1,0.652,noise,5
ECC_20180214_170052_453.wav,0.094,0.426,37,37.9,27.8,0,2.1,121,2,5,27.3,81.1,12,24.1,192000,N1,0.798,noise,5
ECC_20180214_170101_233.wav,0.082,0.428,33,28.5,21.8,0,1.1,53,1,3,36.3,122.6,15,31.9,192000,N1,0.708,noise,5
ECC_20180214_170108_659.wav,0.076,0.244,27,23.2,23.2,0,1.8,45,1,4,42.4,160.4,19,37.8,192000,N1,0.592,noise,5
