filename,species,accuracy
ECC_20180714_223455_889.wav,Barbar,0.99
ECC_20180725_222219_875.wav,Barbar,0.98
ECC_20180730_214613_316.wav,Barbar,0.97
ECC_20180731_213330_229.wav,Barbar,0.95
ECC_20180803_021054_500.wav,Barbar,0.97
ECC_20180704_231410_547.wav,Eptser,0.95
ECC_20180704_231412_423.wav,Eptser,0.61
ECC_20180707_214259_113.wav,Eptser,0.98
ECC_20180707_214909_185.wav,Eptser,0.95
ECC_20180707_214914_185.wav,Eptser,0.9
ECC_20180707_214915_668.wav,Eptser,0.94
ECC_20180708_002603_171.wav,Eptser,0.95
ECC_20180713_012124_945.wav,Eptser,0.97
ECC_20180713_013606_861.wav,Eptser,0.9
ECC_20180713_013611_540.wav,Eptser,0.7
ECC_20180713_020208_471.wav,Eptser,0.95
ECC_20180713_020657_975.wav,Eptser,0.95
ECC_20180713_021826_221.wav,Eptser,0.97
ECC_20180713_022158_408.wav,Eptser,0.81
ECC_20180713_212344_425.wav,Eptser,0.99
ECC_20180713_212349_425.wav,Eptser,0.95
ECC_20180713_214220_439.wav,Eptser,0.66
ECC_20180713_214843_332.wav,Eptser,0.99
ECC_20180713_215635_225.wav,Eptser,0.55
ECC_20180713_215636_876.wav,Eptser,0.98
ECC_20180713_232051_917.wav,Eptser,0.73
ECC_20180714_211107_816.wav,Eptser,0.84
ECC_20180714_212817_787.wav,Eptser,0.88
ECC_20180714_212819_387.wav,Eptser,0.88
ECC_20180714_212824_387.wav,Eptser,0.8
ECC_20180714_214055_164.wav,Eptser,0.79
ECC_20180714_221107_171.wav,Eptser,0.74
ECC_20180714_234901_992.wav,Eptser,0.89
ECC_20180714_234903_392.wav,Eptser,0.92
ECC_20180715_013407_501.wav,Eptser,0.98
ECC_20180715_014406_181.wav,Eptser,0.71
ECC_20180715_221909_201.wav,Eptser,0.99
ECC_20180715_233110_868.wav,Eptser,0.95
ECC_20180715_233114_499.wav,Eptser,0.93
ECC_20180716_014130_649.wav,Eptser,0.94
ECC_20180716_014133_941.wav,Eptser,0.99
ECC_20180716_014148_944.wav,Eptser,0.99
ECC_20180716_225932_408.wav,Eptser,0.67
