Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20180718_020110_000.wav,0.02,0.01,0.08,0,0,0.002,0.012,0,0.016,0.006,0.002,0,0,0,0.02,0.012,0.008,0,0,0.004,0.004,0,0.002,0.012,0.008,0.002,0.4,0.01,0.024,0,0.002,0.006,0.086,0.02,0.014,0.016,0.06,0.014,0,0,0,0.026,0.102,15,14.2,14.2,0.4,0.5,1,0,0,13.5,13.5,5,9.5,192000,N2,0.4,noise,5
SR2_20180718_021601_000.wav,0.008,0.004,0.024,0,0,0.008,0.028,0,0.018,0.008,0.004,0.004,0,0.004,0.072,0.008,0,0.002,0,0,0.002,0.006,0.002,0.018,0.008,0.036,0.48,0.016,0.008,0,0,0.032,0.038,0.008,0.026,0.016,0.056,0.014,0.002,0,0,0.022,0.018,14,16.5,16.5,2,2.1,1,2,2,110.2,110.2,52,109.8,192000,N2,0.48,noise,5
SR2_20180718_022738_000.wav,0.012,0.008,0.036,0.004,0,0.06,0.016,0,0.04,0.004,0.002,0,0,0.01,0.054,0.034,0.014,0,0,0.002,0.008,0.004,0.026,0.016,0.04,0.008,0.114,0.012,0.026,0,0,0.004,0.144,0.022,0.042,0.034,0.092,0.042,0.004,0,0.01,0.024,0.032,48,47.2,44.2,1.8,1.9,1,2,2,18.4,18.4,8,12.7,192000,N2,0.144,Phogri,5
SR2_20180718_205639_000.wav,0.022,0.002,0.072,0.002,0.002,0.022,0.014,0,0.022,0.016,0.018,0,0,0.024,0.064,0.03,0.012,0,0,0.006,0.006,0.004,0.002,0.024,0.008,0.018,0.416,0.028,0.014,0.004,0,0.05,0.156,0.024,0.036,0.024,0.112,0.02,0,0.002,0.002,0.026,0.104,14,14.2,13.5,1.4,2.3,3,0,1,20.1,29.6,9,19,192000,N2,0.416,noise,5
SR2_20180718_210235_000.wav,0.01,0.004,0.078,0,0.002,0.01,0.024,0,0.016,0.008,0.004,0,0,0.006,0.026,0.024,0.008,0,0,0.006,0.002,0.002,0.002,0.01,0.024,0.008,0.29,0.008,0.006,0.002,0,0.006,0.18,0.012,0.006,0.014,0.042,0.032,0.002,0.002,0,0.036,0.088,18,11.2,24,0.5,0.6,1,5,5,8.6,8.6,3,1.7,192000,N2,0.29,noise,5
SR2_20180718_210510_000.wav,0.008,0.002,0.046,0,0.004,0.004,0.034,0,0.014,0.004,0.006,0,0,0.004,0.028,0.022,0.002,0.002,0,0.002,0.004,0,0.008,0.002,0.006,0.006,0.582,0.008,0.006,0,0,0.014,0.058,0,0.012,0.01,0.028,0.016,0.004,0,0,0.022,0.032,11,9.8,13.5,0.9,1,1,2,2,52.4,52.4,25,52.4,192000,N2,0.582,noise,5
SR2_20180718_213214_000.wav,0.008,0.004,0.044,0,0,0.014,0.018,0,0.014,0.01,0.012,0,0,0.018,0.034,0.01,0.004,0,0,0.006,0.004,0.008,0.006,0.008,0.01,0.016,0.616,0,0.014,0,0,0.012,0.112,0.008,0.022,0.01,0.062,0.014,0.002,0.002,0.002,0.02,0.056,14,14.6,16.5,1.7,2,2,0,0,26.3,28.2,8,14,192000,N2,0.616,noise,5
SR2_20180718_221256_000.wav,0.036,0.026,0.06,0,0.002,0.048,0.076,0,0.084,0.008,0.014,0.008,0.012,0.026,0.062,0.042,0.04,0.002,0,0.006,0.024,0.014,0.034,0.086,0.062,0.044,0.426,0.03,0.062,0.002,0,0.004,0.174,0.076,0.098,0.064,0.104,0.046,0.004,0.036,0.064,0.07,0.182,44,42.8,15.8,0.1,2.4,6,2,5,13,20,6,6.2,192000,N2,0.426,noise,5
SR2_20180718_221647_000.wav,0.008,0.004,0.072,0,0.004,0.008,0.018,0.002,0.024,0.018,0.006,0.004,0.002,0.016,0.05,0.02,0.004,0,0,0.01,0,0.002,0.004,0.026,0.008,0.008,0.476,0.01,0.038,0,0,0.008,0.1,0.008,0.008,0.02,0.066,0.014,0.002,0.004,0.002,0.012,0.1,17,17.2,12,1,1.3,2,2,2,18.7,21.4,9,17.8,192000,N2,0.476,noise,5
SR2_20180718_223808_000.wav,0.004,0.018,0.056,0,0,0.038,0.064,0,0.032,0.006,0.018,0.006,0.008,0.038,0.154,0.014,0.03,0,0,0,0.008,0.006,0.02,0.048,0.032,0.036,0.57,0.028,0.014,0,0,0.056,0.128,0.04,0.046,0.04,0.14,0.026,0.002,0.002,0,0.034,0.062,36,39,14.2,0.2,0.6,2,1,9,23.4,56.9,7,21.8,192000,N2,0.57,noise,5
SR2_20180718_224219_000.wav,0.022,0.024,0.032,0.002,0.002,0.068,0.044,0,0.018,0.004,0.008,0.012,0.006,0.052,0.054,0.014,0.03,0,0.002,0.004,0.02,0.016,0.036,0.082,0.042,0.044,0.396,0.018,0.014,0,0,0.004,0.092,0.054,0.074,0.126,0.08,0.014,0.008,0.026,0.084,0.074,0.048,77,78,61.5,0.1,1.2,8,3,7,18.8,35.9,6,13,192000,N2,0.396,noise,5
SR2_20180718_232523_000.wav,0.056,0.014,0.07,0,0,0.024,0.02,0,0.014,0.006,0.012,0.01,0.008,0.018,0.136,0.016,0.008,0.004,0,0.006,0.002,0,0.012,0.014,0.004,0.004,0.556,0.016,0.014,0.002,0,0.008,0.166,0.028,0.026,0.03,0.05,0.02,0.006,0.002,0.004,0.02,0.042,24,24.8,18,0,0.4,1,3,3,22.9,28.9,11,21.2,192000,N2,0.556,noise,5
SR2_20180718_234148_000.wav,0,0.006,0.026,0,0,0.03,0.026,0,0.008,0,0.01,0.006,0,0.042,0.034,0,0.022,0,0,0,0.002,0.008,0.008,0.016,0.012,0.014,0.574,0.006,0.002,0,0,0.002,0.026,0.006,0.024,0.018,0.028,0.012,0,0.002,0.006,0.006,0.018,60,68.2,62.2,1.7,1.8,1,0,0,48.6,48.6,26,44,192000,N2,0.574,noise,5
SR2_20180719_002902_000.wav,0.026,0.014,0.058,0.004,0,0.006,0.044,0,0.044,0.01,0.002,0,0.006,0.006,0.032,0.068,0.012,0,0,0.006,0,0.002,0.004,0,0,0,0.072,0.054,0.076,0,0,0.012,0.076,0.012,0.022,0.03,0.174,0.008,0.014,0.004,0.008,0.028,0.066,26,25.5,25.5,0.2,0.3,1,2,2,10.1,10.1,5,8.3,192000,N2,0.174,Plaalb,5
SR2_20180719_010420_000.wav,0.03,0.008,0.09,0,0,0.038,0.018,0,0.032,0.018,0,0.006,0.002,0.01,0.076,0.032,0.01,0,0,0.004,0.004,0.002,0.002,0.03,0.01,0.022,0.288,0.044,0.134,0,0,0.012,0.142,0.026,0.038,0.062,0.12,0.03,0.01,0.004,0.006,0.048,0.028,21,22.1,10.5,2,3.1,1,3,3,57.6,94.9,18,6.4,192000,N2,0.288,noise,5
SR2_20180719_011410_000.wav,0.02,0.004,0.092,0,0,0.01,0.03,0,0.028,0.008,0.004,0.002,0.004,0.004,0.032,0.05,0.008,0,0,0.004,0.002,0.002,0.004,0.006,0.004,0.008,0.174,0.028,0.048,0,0,0.008,0.18,0.02,0.034,0.042,0.18,0.036,0.006,0.002,0,0.032,0.086,21,19.9,12,0.1,1.1,2,4,4,9.6,10.6,4,1.9,192000,N2,0.18,Phogri,5
SR2_20180719_014259_000.wav,0.022,0.006,0.05,0.002,0,0.016,0.03,0,0.038,0.01,0.002,0,0,0.006,0.02,0.07,0.012,0,0,0.004,0,0.002,0.002,0.006,0.004,0.02,0.302,0.022,0.044,0,0,0.014,0.162,0.026,0.034,0.042,0.158,0.022,0.008,0.002,0.004,0.028,0.07,19,16.5,9,2.6,2.7,1,3,4,12.6,16,6,0.0999999999999996,192000,N2,0.302,noise,5
SR2_20180719_015843_000.wav,0.024,0.004,0.056,0,0,0,0.008,0,0.012,0.004,0.002,0,0.006,0.002,0.018,0.024,0.002,0,0,0,0,0,0.002,0.008,0.002,0.006,0.268,0.022,0.08,0,0,0.01,0.152,0.028,0.022,0.042,0.132,0.01,0,0.002,0,0.008,0.044,18,18,17.2,2.4,2.5,1,1,1,15.9,15.9,6,14.3,192000,N2,0.268,noise,5
SR2_20180719_205033_000.wav,0.016,0.01,0.084,0.002,0.002,0.01,0.034,0,0.018,0.016,0.014,0.002,0,0.014,0.058,0.042,0.01,0.002,0,0.01,0.002,0.006,0.01,0.02,0.014,0.012,0.47,0.014,0.026,0.006,0,0.008,0.22,0.01,0.018,0.026,0.086,0.032,0.002,0.006,0.002,0.054,0.184,13,12,9.8,0.5,0.9,3,2,18,24.3,53.9,10,21.5,192000,N2,0.47,noise,5
SR2_20180719_205541_000.wav,0.042,0.012,0.072,0.004,0,0.03,0.032,0,0.014,0.002,0.006,0.014,0.006,0.066,0.086,0.054,0.024,0,0,0.002,0.012,0.006,0.014,0.03,0.034,0.012,0.556,0.014,0.01,0,0,0.012,0.16,0.044,0.042,0.034,0.05,0.014,0.008,0.008,0.012,0.032,0.056,57,56.2,54,1.5,1.6,3,0,2,153,181.7,60,138.1,192000,N2,0.556,noise,5
SR2_20180719_225636_000.wav,0.08,0.014,0.188,0,0.002,0.004,0.006,0,0.034,0.016,0,0.002,0,0,0.006,0.046,0.002,0,0,0.01,0,0,0,0.006,0,0.004,0.1,0.06,0.086,0,0,0.002,0.072,0.136,0.09,0.14,0.008,0.032,0.008,0.002,0,0.008,0.102,14,14.2,14.6,0.6,0.7,1,2,2,19.9,23.7,7,12.5,192000,N2,0.188,bird,5
SR2_20180719_231006_000.wav,0.002,0.002,0.03,0,0.002,0.008,0.034,0,0.006,0.006,0.006,0,0,0.016,0.018,0.014,0.012,0.002,0,0.002,0.004,0,0.004,0.01,0.01,0.016,0.76,0.002,0.006,0,0,0.012,0.044,0.004,0.018,0.012,0.03,0.008,0,0.002,0.006,0.024,0.046,13,13.5,13.5,1.5,2.1,3,0,0,22.9,33.6,10,17.1,192000,N2,0.76,noise,5
