filename,species,accuracy
ECC_20180426_214457_188.wav,Barbar,0.99
ECC_20180419_211200_093.wav,Eptser,0.91
ECC_20180419_211335_235.wav,Eptser,0.98
ECC_20180419_211340_652.wav,Eptser,0.95
ECC_20180419_212547_387.wav,Eptser,0.99
ECC_20180419_220353_085.wav,Eptser,0.94
ECC_20180413_213702_292.wav,Myodau,0.7
ECC_20180506_003946_581.wav,Myonat,0.99
ECC_20180507_222415_987.wav,Myonat,0.94
ECC_20180407_191920_020.wav,Nycnoc,0.98
ECC_20180408_000345_048.wav,Nycnoc,0.96
ECC_20180413_200533_780.wav,Nycnoc,0.95
ECC_20180413_200536_924.wav,Nycnoc,0.97
ECC_20180413_201004_139.wav,Nycnoc,0.92
ECC_20180418_231730_075.wav,Nycnoc,0.89
ECC_20180418_231733_461.wav,Nycnoc,0.99
ECC_20180418_232554_473.wav,Nycnoc,0.95
ECC_20180418_232605_568.wav,Nycnoc,0.95
ECC_20180418_232609_912.wav,Nycnoc,0.91
ECC_20180418_232614_599.wav,Nycnoc,0.84
ECC_20180418_233409_679.wav,Nycnoc,0.87
ECC_20180418_233411_036.wav,Nycnoc,0.99
ECC_20180418_233416_036.wav,Nycnoc,0.98
ECC_20180418_233507_000.wav,Nycnoc,0.98
ECC_20180418_233511_159.wav,Nycnoc,0.71
ECC_20180418_233512_908.wav,Nycnoc,0.99
ECC_20180418_233517_620.wav,Nycnoc,0.98
ECC_20180422_201755_672.wav,Nycnoc,0.95
ECC_20180422_205732_396.wav,Nycnoc,0.85
ECC_20180422_205852_879.wav,Nycnoc,0.52
ECC_20180504_200749_395.wav,Nycnoc,0.99
ECC_20180504_200754_395.wav,Nycnoc,0.85
ECC_20180504_201616_221.wav,Nycnoc,0.9
ECC_20180504_204516_972.wav,Nycnoc,0.79
ECC_20180507_210630_312.wav,Nycnoc,0.86
ECC_20180507_210631_627.wav,Nycnoc,0.69
ECC_20180507_210632_796.wav,Nycnoc,0.56
ECC_20180509_201859_427.wav,Nycnoc,0.99
ECC_20180509_201904_427.wav,Nycnoc,0.93
ECC_20180509_201905_517.wav,Nycnoc,0.99
ECC_20180509_201916_571.wav,Nycnoc,0.97
ECC_20180509_202017_301.wav,Nycnoc,0.99
ECC_20180509_202022_257.wav,Nycnoc,0.96
ECC_20180509_202024_239.wav,Nycnoc,0.92
ECC_20180407_204111_901.wav,Pipnat,0.94
ECC_20180407_212503_709.wav,Pipnat,0.89
ECC_20180413_202253_715.wav,Pipnat,0.57
ECC_20180413_202255_119.wav,Pipnat,0.52
ECC_20180416_195548_403.wav,Pipnat,0.91
ECC_20180416_204913_420.wav,Pipnat,0.93
ECC_20180416_211217_041.wav,Pipnat,0.84
ECC_20180416_215620_999.wav,Pipnat,0.75
ECC_20180417_202822_668.wav,Pipnat,0.84
ECC_20180417_202824_988.wav,Pipnat,0.85
ECC_20180417_203503_425.wav,Pipnat,0.78
ECC_20180417_224042_503.wav,Pipnat,0.87
ECC_20180418_022604_000.wav,Pipnat,0.74
ECC_20180418_202351_732.wav,Pipnat,0.93
ECC_20180418_202938_237.wav,Pipnat,0.89
ECC_20180418_202940_647.wav,Pipnat,0.56
ECC_20180418_205504_079.wav,Pipnat,0.55
ECC_20180418_212839_725.wav,Pipnat,0.62
ECC_20180418_212844_623.wav,Pipnat,0.98
ECC_20180418_212854_795.wav,Pipnat,0.86
ECC_20180418_212859_439.wav,Pipnat,0.92
ECC_20180418_212922_529.wav,Pipnat,0.86
ECC_20180418_212924_708.wav,Pipnat,0.56
ECC_20180418_212931_331.wav,Pipnat,0.69
ECC_20180418_212944_655.wav,Pipnat,0.96
ECC_20180418_212949_655.wav,Pipnat,0.9
ECC_20180418_215226_433.wav,Pipnat,0.83
ECC_20180418_220959_200.wav,Pipnat,0.68
ECC_20180418_221002_649.wav,Pipnat,0.83
ECC_20180418_221006_671.wav,Pipnat,0.78
ECC_20180419_195228_129.wav,Pipnat,0.76
ECC_20180419_195753_329.wav,Pipnat,0.94
ECC_20180419_213751_473.wav,Pipnat,0.97
ECC_20180419_214914_675.wav,Pipnat,0.59
ECC_20180419_220215_195.wav,Pipnat,0.96
ECC_20180420_004137_176.wav,Pipnat,0.93
ECC_20180420_004900_932.wav,Pipnat,0.91
ECC_20180420_010158_612.wav,Pipnat,0.93
ECC_20180420_200558_144.wav,Pipnat,0.97
ECC_20180420_200948_972.wav,Pipnat,0.95
ECC_20180420_202301_173.wav,Pipnat,0.85
ECC_20180420_202303_229.wav,Pipnat,0.75
ECC_20180420_203051_363.wav,Pipnat,0.95
ECC_20180420_221712_643.wav,Pipnat,0.88
ECC_20180420_231059_741.wav,Pipnat,0.82
ECC_20180422_013922_195.wav,Pipnat,0.97
ECC_20180422_014244_643.wav,Pipnat,0.96
ECC_20180422_210550_437.wav,Pipnat,0.85
ECC_20180426_210653_344.wav,Pipnat,0.88
ECC_20180426_212016_408.wav,Pipnat,0.91
ECC_20180427_025049_683.wav,Pipnat,0.77
ECC_20180503_212948_037.wav,Pipnat,0.91
ECC_20180503_221011_175.wav,Pipnat,0.83
ECC_20180504_011223_307.wav,Pipnat,0.9
ECC_20180504_202951_852.wav,Pipnat,0.99
ECC_20180504_202956_852.wav,Pipnat,0.9
ECC_20180504_204516_972.wav,Pipnat,0.98
ECC_20180504_213649_877.wav,Pipnat,0.98
ECC_20180505_004142_639.wav,Pipnat,0.93
ECC_20180505_005720_947.wav,Pipnat,0.72
ECC_20180505_205516_180.wav,Pipnat,0.74
ECC_20180505_214059_437.wav,Pipnat,0.55
ECC_20180505_214149_660.wav,Pipnat,0.56
ECC_20180505_215020_329.wav,Pipnat,0.84
ECC_20180505_215857_953.wav,Pipnat,0.78
ECC_20180506_210255_695.wav,Pipnat,0.8
ECC_20180507_003553_261.wav,Pipnat,0.9
ECC_20180507_011523_637.wav,Pipnat,0.94
ECC_20180507_014053_187.wav,Pipnat,0.9
ECC_20180507_210729_224.wav,Pipnat,0.89
ECC_20180507_212609_544.wav,Pipnat,0.9
ECC_20180507_224105_900.wav,Pipnat,0.9
ECC_20180507_225756_444.wav,Pipnat,0.86
ECC_20180507_231602_399.wav,Pipnat,0.84
ECC_20180507_231603_879.wav,Pipnat,0.71
ECC_20180508_000324_961.wav,Pipnat,0.92
ECC_20180508_005720_180.wav,Pipnat,0.83
ECC_20180508_220210_781.wav,Pipnat,0.89
ECC_20180509_223308_611.wav,Pipnat,0.93
ECC_20180407_191226_543.wav,Pippip,0.99
ECC_20180407_193214_219.wav,Pippip,0.98
ECC_20180407_193216_455.wav,Pippip,0.99
ECC_20180407_195140_303.wav,Pippip,0.96
ECC_20180407_200821_909.wav,Pippip,0.94
ECC_20180407_214032_444.wav,Pippip,0.95
ECC_20180407_225537_495.wav,Pippip,0.98
ECC_20180408_022304_403.wav,Pippip,0.97
ECC_20180413_194440_492.wav,Pippip,0.98
ECC_20180413_195907_556.wav,Pippip,0.98
ECC_20180413_195926_365.wav,Pippip,0.96
ECC_20180413_200926_068.wav,Pippip,0.99
ECC_20180413_201650_311.wav,Pippip,0.98
ECC_20180413_203811_921.wav,Pippip,0.98
ECC_20180413_212223_217.wav,Pippip,0.98
ECC_20180413_223115_455.wav,Pippip,0.96
ECC_20180413_223120_455.wav,Pippip,0.52
ECC_20180413_232312_644.wav,Pippip,0.98
ECC_20180416_195113_660.wav,Pippip,0.94
ECC_20180416_200710_024.wav,Pippip,0.99
ECC_20180416_200845_603.wav,Pippip,0.97
ECC_20180416_200850_532.wav,Pippip,0.97
ECC_20180416_200855_532.wav,Pippip,0.67
ECC_20180416_201027_379.wav,Pippip,0.98
ECC_20180416_201032_196.wav,Pippip,0.95
ECC_20180416_203924_811.wav,Pippip,0.98
ECC_20180416_203928_776.wav,Pippip,0.97
ECC_20180417_194934_952.wav,Pippip,0.92
ECC_20180417_194959_453.wav,Pippip,0.81
ECC_20180417_195005_973.wav,Pippip,0.62
ECC_20180417_195007_787.wav,Pippip,0.77
ECC_20180417_195011_633.wav,Pippip,0.91
ECC_20180417_195019_304.wav,Pippip,0.94
ECC_20180417_201712_956.wav,Pippip,0.98
ECC_20180417_203526_131.wav,Pippip,0.99
ECC_20180417_203529_868.wav,Pippip,0.96
ECC_20180417_215604_000.wav,Pippip,0.98
ECC_20180418_000934_864.wav,Pippip,0.99
ECC_20180419_015211_632.wav,Pippip,0.77
ECC_20180419_194855_888.wav,Pippip,0.97
ECC_20180419_194857_259.wav,Pippip,0.96
ECC_20180419_195224_173.wav,Pippip,0.81
ECC_20180419_195833_188.wav,Pippip,0.96
ECC_20180419_201242_916.wav,Pippip,0.98
ECC_20180419_202048_761.wav,Pippip,0.98
ECC_20180419_202638_208.wav,Pippip,0.98
ECC_20180419_202640_832.wav,Pippip,0.97
ECC_20180419_204430_515.wav,Pippip,0.95
ECC_20180419_204445_823.wav,Pippip,0.96
ECC_20180419_204453_389.wav,Pippip,0.95
ECC_20180419_231707_681.wav,Pippip,0.55
ECC_20180419_233238_085.wav,Pippip,0.98
ECC_20180419_233242_815.wav,Pippip,0.95
ECC_20180419_233828_993.wav,Pippip,0.97
ECC_20180419_233830_061.wav,Pippip,0.95
ECC_20180419_235235_124.wav,Pippip,0.99
ECC_20180420_010250_075.wav,Pippip,0.95
ECC_20180420_025650_087.wav,Pippip,0.99
ECC_20180420_032317_661.wav,Pippip,0.98
ECC_20180420_033008_355.wav,Pippip,0.99
ECC_20180420_033013_355.wav,Pippip,0.64
ECC_20180420_033320_748.wav,Pippip,0.97
ECC_20180420_223148_896.wav,Pippip,0.86
ECC_20180421_210814_817.wav,Pippip,0.66
ECC_20180422_022526_129.wav,Pippip,0.99
ECC_20180422_201207_644.wav,Pippip,0.96
ECC_20180422_201549_181.wav,Pippip,0.98
ECC_20180422_201553_360.wav,Pippip,0.95
ECC_20180422_201816_753.wav,Pippip,0.69
ECC_20180422_201838_116.wav,Pippip,0.93
ECC_20180422_203835_343.wav,Pippip,0.98
ECC_20180422_205352_800.wav,Pippip,0.95
ECC_20180422_205357_464.wav,Pippip,0.97
ECC_20180422_205407_061.wav,Pippip,0.96
ECC_20180422_205412_061.wav,Pippip,0.74
ECC_20180422_211131_712.wav,Pippip,0.93
ECC_20180422_215355_239.wav,Pippip,0.97
ECC_20180422_231439_188.wav,Pippip,0.97
ECC_20180425_200115_137.wav,Pippip,0.98
ECC_20180425_201522_985.wav,Pippip,0.87
ECC_20180426_200434_012.wav,Pippip,0.94
ECC_20180426_200436_683.wav,Pippip,0.98
ECC_20180426_200439_913.wav,Pippip,0.96
ECC_20180426_202815_520.wav,Pippip,0.95
ECC_20180426_202820_520.wav,Pippip,0.74
ECC_20180426_203112_555.wav,Pippip,0.98
ECC_20180426_203114_113.wav,Pippip,0.99
ECC_20180426_205007_529.wav,Pippip,0.98
ECC_20180502_203047_165.wav,Pippip,0.96
ECC_20180502_203954_636.wav,Pippip,0.91
ECC_20180503_200835_997.wav,Pippip,0.99
ECC_20180503_200840_997.wav,Pippip,0.95
ECC_20180503_200843_917.wav,Pippip,0.97
ECC_20180503_200850_061.wav,Pippip,0.98
ECC_20180503_203736_095.wav,Pippip,0.98
ECC_20180503_203746_389.wav,Pippip,0.98
ECC_20180503_203747_467.wav,Pippip,0.96
ECC_20180503_203749_864.wav,Pippip,0.95
ECC_20180503_204357_888.wav,Pippip,0.99
ECC_20180503_210158_381.wav,Pippip,0.96
ECC_20180504_014757_937.wav,Pippip,0.97
ECC_20180504_021222_143.wav,Pippip,0.89
ECC_20180504_201810_971.wav,Pippip,0.98
ECC_20180504_201847_537.wav,Pippip,0.77
ECC_20180504_201856_087.wav,Pippip,0.95
ECC_20180504_201859_605.wav,Pippip,0.95
ECC_20180504_202015_289.wav,Pippip,0.94
ECC_20180504_202750_440.wav,Pippip,0.69
ECC_20180504_203549_104.wav,Pippip,0.96
ECC_20180504_203554_104.wav,Pippip,0.57
ECC_20180504_203616_209.wav,Pippip,0.89
ECC_20180504_204031_685.wav,Pippip,0.65
ECC_20180506_203757_061.wav,Pippip,0.98
ECC_20180506_204437_947.wav,Pippip,0.96
ECC_20180506_204440_260.wav,Pippip,0.9
ECC_20180506_223301_548.wav,Pippip,0.91
