Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160908_195655_000.wav,0,1,1.62,192000,0,1.67,9999,54,48.75,5.25,51,51.75,57.65,61.21,47.44,15.25,0.006,0.006,0.014,0,0.002,0.01,0.006,0,0.004,0.002,0.002,0,0,0.006,0.01,0.002,0,0,0.002,0.002,0,0,0.01,0.008,0.002,0.004,0.084,0.014,0.036,0,0,0.004,0.014,0.028,0.228,0.298,0.01,0,0.01,0.064,0.086,0.008,0.018,FALSE,FALSE
SR2_20160908_195655_000.wav,1,1,1.62,192000,3.17,17.5,3.17,55.5,48.75,6.75,51.75,52.5,14.59,38.27,41.04,12.07,0.008,0.002,0.014,0,0.002,0,0.002,0,0,0,0.002,0,0,0,0.006,0.004,0,0,0.004,0,0.002,0,0,0.002,0.002,0,0.092,0.006,0.018,0,0,0,0.006,0.008,0.156,0.456,0,0.004,0.008,0.056,0.136,0.002,0.002,FALSE,FALSE
SR2_20160908_195655_000.wav,2,1,1.62,192000,36.33,0.17,33.17,36.75,28.5,8.25,33.75,33.75,36.19,36.19,6.22,6.22,0.002,0.008,0.018,0,0,0.036,0.042,0,0.006,0.002,0.004,0.004,0.004,0.068,0.226,0.002,0,0,0,0,0.002,0.004,0.006,0.024,0.026,0.02,0.274,0.006,0.006,0,0,0.012,0.032,0.014,0.02,0.034,0.048,0.014,0.002,0.006,0.002,0.01,0.016,FALSE,FALSE
SR2_20160908_195655_000.wav,3,1,1.62,192000,76,7.17,39.67,55.5,49.5,6,53.25,52.5,18.63,15.93,19.41,11.49,0.012,0.004,0.016,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0.002,0,0.002,0.006,0,0,0,0.008,0.004,0,0,0.082,0.016,0.008,0,0,0,0.002,0.016,0.124,0.494,0.002,0,0.008,0.05,0.132,0.006,0.002,FALSE,FALSE
SR2_20160908_195655_000.wav,4,1,1.62,192000,84.33,11,8.33,57,48.75,8.25,52.5,52.5,16.23,32.7,48.15,16.8,0.01,0.008,0.006,0,0,0.002,0.002,0,0,0,0,0,0,0.004,0,0,0,0.002,0.004,0.002,0,0,0.002,0.014,0.004,0,0.078,0.008,0.014,0,0,0.002,0.008,0.006,0.138,0.51,0.008,0.002,0.01,0.052,0.098,0.004,0.002,FALSE,FALSE
SR2_20160908_195655_000.wav,5,1,1.62,192000,96.33,3.5,12,54,49.5,4.5,51.75,0,13.3,2.04,4.98,2.81,0.012,0.002,0.026,0.002,0,0.006,0,0,0.008,0.002,0,0.004,0,0.006,0.004,0.012,0,0,0,0.002,0.002,0,0.008,0.012,0.002,0,0.14,0.002,0.01,0,0,0.002,0.016,0.03,0.204,0.218,0.012,0.006,0.032,0.076,0.118,0.008,0.016,FALSE,FALSE
SR2_20160908_195655_000.wav,6,1,1.62,192000,104,0.33,7.67,42,36,6,39,39.75,3.48,19.81,18.66,0.02,0.002,0.01,0.012,0.004,0,0.018,0.02,0,0.014,0.002,0.006,0.008,0.004,0.104,0.184,0,0.004,0,0,0,0.006,0.004,0.01,0.03,0.024,0.022,0.322,0.008,0,0,0,0,0.04,0.01,0.022,0.018,0.038,0.024,0,0.002,0.006,0.012,0.01,FALSE,FALSE
SR2_20160908_195655_000.wav,7,1,1.62,192000,105.5,0.67,1.5,17.25,14.25,3,15.75,15,3.96,12.2,2.82,1.39,0.02,0.008,0.096,0.002,0.002,0.008,0.024,0,0.012,0.014,0.008,0.002,0.002,0.002,0.032,0.026,0.004,0,0,0.012,0.002,0.004,0.002,0.002,0.004,0.014,0.198,0.024,0.046,0,0,0.006,0.124,0.024,0.03,0.032,0.078,0.018,0.002,0.002,0,0.036,0.078,FALSE,FALSE
SR2_20160908_195655_000.wav,8,1,1.62,192000,160.33,8.33,54.83,56.25,48.75,7.5,52.5,51.75,64.32,90.69,87.4,59.23,0.01,0.002,0.008,0,0,0.002,0.002,0,0.002,0,0,0,0,0.002,0.004,0.004,0,0.002,0.002,0,0.004,0,0.002,0.006,0.002,0,0.062,0.028,0.03,0,0,0,0.008,0.02,0.162,0.492,0.002,0,0.004,0.05,0.08,0.002,0.006,FALSE,FALSE
SR2_20160908_195655_000.wav,9,1,1.62,192000,170.33,14.33,10,55.5,48.75,6.75,51.75,51.75,13.26,28.01,25.55,12.68,0.008,0.002,0.008,0,0.002,0.006,0.002,0,0,0,0,0,0,0.002,0,0.002,0,0,0.004,0,0,0,0.006,0.006,0,0,0.078,0.004,0.02,0,0,0.002,0.004,0.01,0.132,0.532,0.002,0,0.008,0.042,0.114,0.004,0,FALSE,FALSE
SR2_20160908_195655_000.wav,10,1,1.62,192000,185.83,3,15.5,54,48.75,5.25,51.75,51.75,6.77,16.93,3.34,13.86,0.012,0,0.012,0,0.002,0.004,0.004,0,0.002,0,0,0,0.002,0.004,0.008,0.004,0,0,0,0,0.002,0,0.006,0.01,0.002,0.006,0.122,0.002,0.006,0,0,0.002,0.008,0.016,0.224,0.294,0.012,0.002,0.012,0.046,0.152,0.012,0.01,FALSE,FALSE
SR2_20160908_195655_000.wav,11,1,1.62,192000,205.17,0.67,19.33,31.5,24.75,6.75,27,28.5,5.1,20.21,7.86,1.39,0.008,0.01,0.014,0,0,0.034,0.038,0,0.038,0.002,0,0.002,0,0.024,0.034,0.008,0.02,0,0,0,0,0,0.004,0.008,0.01,0.022,0.408,0.012,0.012,0.002,0,0.004,0.056,0.006,0.014,0.01,0.122,0.018,0,0.006,0.002,0.028,0.024,FALSE,FALSE
SR2_20160908_195655_000.wav,12,1,1.62,192000,241,7.5,35.83,59.25,48.75,10.5,51.75,51.75,43.25,64.38,68.4,52.23,0.002,0,0.006,0,0,0,0.002,0,0.004,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0,0.03,0.03,0.014,0,0,0,0.006,0.008,0.238,0.604,0.002,0,0.006,0.006,0.038,0,0,FALSE,FALSE
SR2_20160908_195655_000.wav,13,1,1.62,192000,249.83,17.67,8.83,57.75,48.75,9,51.75,52.5,21.83,48.85,29.33,16.66,0.002,0.008,0.006,0.002,0,0.004,0,0,0,0.002,0,0,0,0.002,0.004,0.006,0,0,0.002,0,0.004,0,0.004,0.004,0,0,0.07,0.006,0.016,0,0,0,0.002,0.006,0.17,0.574,0.004,0,0,0.032,0.064,0.002,0.004,FALSE,FALSE
SR2_20160908_195655_000.wav,14,1,1.62,192000,269,0.83,19.17,54,50.25,3.75,51.75,51.75,3.12,15.13,9.5,5.53,0.004,0.008,0.008,0,0,0.002,0.002,0,0.004,0,0.002,0.004,0.004,0.014,0.008,0,0,0,0,0,0.002,0.002,0.032,0.028,0,0,0.094,0.006,0.008,0,0,0,0.012,0.03,0.246,0.268,0.01,0.006,0.01,0.042,0.13,0.006,0.008,FALSE,FALSE
SR2_20160908_195655_000.wav,15,1,1.62,192000,298.83,0.33,29.83,37.5,24.75,12.75,27.75,27.75,1.76,29.91,30.92,4.79,0.004,0.002,0.018,0,0,0.032,0.06,0,0.02,0,0.012,0.006,0.004,0.056,0.044,0.01,0.026,0,0,0.002,0.004,0,0.004,0.008,0.002,0.054,0.382,0.004,0.018,0,0,0.008,0.024,0.008,0.004,0.012,0.118,0.016,0.002,0.002,0,0.028,0.006,FALSE,FALSE
SR2_20160908_195655_000.wav,16,1,1.62,192000,327,7.33,28.17,58.5,48,10.5,52.5,51.75,48.28,88.59,90.97,58.67,0.004,0.012,0,0,0,0,0.004,0,0.014,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0.004,0,0,0,0.022,0.028,0.03,0,0,0,0.006,0.018,0.258,0.544,0.002,0,0.002,0.012,0.032,0.002,0.002,FALSE,FALSE
SR2_20160908_195655_000.wav,17,1,1.62,192000,337.33,15.17,10.33,57.75,48,9.75,51.75,52.5,26.36,72.2,61.78,19.03,0.004,0.012,0.004,0,0,0.004,0,0,0,0,0,0,0.002,0.004,0.006,0.002,0,0,0.004,0,0,0,0.002,0.002,0,0.002,0.05,0.01,0.014,0,0,0,0.004,0.012,0.274,0.506,0.002,0.002,0,0.02,0.054,0.002,0.002,FALSE,FALSE
SR2_20160908_195655_000.wav,18,1,1.62,192000,353.5,2.67,16.17,54,50.25,3.75,51.75,52.5,7.74,1.13,8.19,7.43,0.004,0.002,0.014,0,0,0.006,0.002,0,0.002,0,0,0,0.004,0.002,0.01,0.004,0,0,0,0,0.002,0.002,0.014,0.01,0.006,0.002,0.134,0.002,0.008,0,0,0.004,0.014,0.02,0.176,0.328,0.004,0,0.018,0.05,0.134,0.01,0.012,FALSE,FALSE
SR2_20160908_195655_000.wav,19,1,1.62,192000,366.5,0.33,13,39,35.25,3.75,36.75,36,4.48,11.71,11.66,4.34,0.012,0.012,0.012,0.004,0,0.03,0.026,0,0.02,0,0,0,0.03,0.028,0.256,0.004,0.008,0,0,0.002,0.004,0,0.014,0.032,0.01,0.026,0.118,0.02,0.012,0,0,0.008,0.058,0.028,0.04,0.022,0.098,0.016,0.002,0.008,0,0.01,0.03,FALSE,FALSE
SR2_20160908_195655_000.wav,20,1,1.62,192000,418.5,0.33,52,30.75,26.25,4.5,28.5,28.5,0.71,12.92,19.77,21.27,0.008,0.038,0.024,0,0,0.024,0.036,0,0.044,0,0.006,0.004,0.01,0.034,0.032,0.01,0.01,0,0,0.004,0,0.002,0.006,0.032,0.008,0.04,0.258,0.024,0.028,0,0,0.004,0.064,0.018,0.02,0.014,0.096,0.026,0.006,0.01,0,0.008,0.052,FALSE,FALSE
SR2_20160908_195655_000.wav,21,1,1.62,192000,420.67,1,2.17,31.5,26.25,5.25,28.5,30.75,0.79,0,2.09,15.99,0.016,0.06,0.024,0,0,0.012,0.024,0,0.094,0,0,0.002,0.008,0.002,0.044,0.042,0.006,0.002,0,0,0,0.006,0.006,0.028,0.006,0.026,0.168,0.044,0.048,0,0,0,0.056,0.032,0.024,0.02,0.094,0.028,0.008,0.02,0,0.02,0.03,FALSE,FALSE
SR2_20160908_195655_000.wav,22,1,1.62,192000,437.17,8,16.5,58.5,48,10.5,51.75,51.75,65.19,81.89,91.92,74.99,0.006,0,0.01,0,0,0.002,0.002,0,0.004,0,0,0,0,0,0,0.004,0,0.002,0.004,0,0,0,0,0.004,0,0,0.05,0.048,0.024,0,0,0,0.004,0.02,0.194,0.516,0.002,0,0.014,0.024,0.06,0.006,0,FALSE,FALSE
SR2_20160908_195655_000.wav,23,1,1.62,192000,448,19,10.83,55.5,41.25,14.25,51.75,51.75,17.58,33.69,19.45,11.82,0.028,0.006,0.01,0,0,0.002,0,0,0.006,0,0,0.002,0.004,0.004,0.002,0.008,0,0,0,0.002,0,0.002,0.008,0.016,0,0.002,0.064,0.016,0.012,0,0,0,0.006,0.034,0.29,0.316,0.002,0,0.016,0.036,0.084,0.006,0.016,FALSE,TRUE
SR2_20160908_195655_000.wav,25,1,1.62,192000,514.83,7.17,61,63,49.5,13.5,53.25,52.5,52.81,62.09,39.67,27.44,0.002,0.004,0.002,0,0,0.004,0.002,0,0.004,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.006,0,0,0.002,0.02,0.026,0.006,0,0,0,0,0.034,0.18,0.666,0.002,0.002,0.002,0.012,0.022,0,0,FALSE,FALSE
SR2_20160908_195655_000.wav,27,1,1.62,192000,525.67,22.33,10.83,60,48.75,11.25,52.5,52.5,83.79,72.87,36.97,5.65,0.008,0.002,0.004,0,0,0.002,0,0,0.006,0,0,0,0,0.002,0.004,0.002,0,0,0,0,0.002,0,0,0.002,0.002,0,0.048,0.006,0.01,0,0,0,0.002,0.02,0.174,0.642,0.002,0.002,0,0.022,0.034,0,0.002,FALSE,TRUE
