Filename,CallNum,Version,FileDur,SampleRate,StTime,Dur,PrevSt,Fmax,Fmin,BW,FreqMP,CM_FIF,Amp1,Amp2,Amp3,Amp4,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,HL,HU
SR2_20160208_000619_807.wav,0,1,1.09,192000,0.17,3.5,9999,81,29.25,51.75,39.75,39.75,376.04,95.97,10.56,0.37,0.006,0.01,0.016,0.014,0,0.024,0.044,0,0.014,0.004,0.01,0.004,0.004,0.018,0.214,0,0.006,0.002,0,0,0.01,0.014,0.018,0.05,0.028,0.026,0.224,0.02,0.006,0,0,0.004,0.048,0.022,0.04,0.016,0.04,0.014,0,0.004,0.002,0.02,0.004,TRUE,TRUE
SR2_20160208_000619_807.wav,1,1,1.09,192000,0.33,2.17,9999,21.75,5.25,16.5,14.25,13.5,52.91,111.01,1.24,11.61,0.006,0.006,0.026,0.002,0.002,0.008,0.048,0,0.008,0.002,0.006,0.002,0,0.004,0.028,0.002,0.006,0,0,0.002,0.002,0,0,0.014,0.008,0.02,0.554,0.018,0.012,0,0,0.008,0.08,0.004,0.014,0.01,0.02,0.012,0,0,0.002,0.014,0.05,TRUE,FALSE
SR2_20160208_000619_807.wav,2,1,1.09,192000,0.5,0.33,9999,90,82.5,7.5,84.75,84.75,11.24,24.1,21.01,1.97,0.014,0.02,0.012,0,0,0.07,0.032,0,0.014,0.002,0,0,0,0.006,0.1,0.002,0.016,0,0,0.002,0.014,0.002,0.008,0.058,0.022,0.004,0.288,0.008,0.008,0,0,0.018,0.09,0.01,0.048,0.01,0.078,0.016,0,0.004,0.012,0.002,0.01,FALSE,TRUE
SR2_20160208_000619_807.wav,3,1,1.09,192000,97.83,1,97.33,42.75,33.75,9,37.5,0,1.14,0.02,6.19,21.14,0.01,0.026,0.01,0.002,0,0.014,0.016,0,0.038,0.004,0.004,0.01,0.006,0.034,0.054,0.006,0,0.008,0,0.004,0.01,0.004,0.022,0.068,0.028,0.026,0.266,0.012,0.016,0,0,0.008,0.058,0.026,0.036,0.04,0.04,0.04,0,0,0.016,0.008,0.03,FALSE,TRUE
SR2_20160208_000619_807.wav,4,1,1.09,192000,98.17,0.83,97.67,21.75,6,15.75,13.5,12,0.14,26.35,122.59,25.71,0.014,0.002,0.03,0,0.002,0.002,0.024,0,0.002,0.004,0,0.002,0,0.014,0.014,0.006,0.008,0,0,0,0,0.004,0,0.006,0.008,0.022,0.642,0.008,0.004,0,0,0.006,0.064,0.002,0.004,0.012,0.03,0.01,0,0,0,0.02,0.034,TRUE,FALSE
SR2_20160208_000619_807.wav,5,1,1.09,192000,299,0.33,200.83,52.5,42.75,9.75,50.25,50.25,6.89,34.35,37.68,16.88,0.004,0.012,0.006,0,0,0.01,0.032,0,0.026,0,0.01,0.002,0,0.068,0.082,0.004,0,0,0,0,0.036,0.016,0.032,0.042,0.062,0.03,0.256,0.018,0.004,0,0,0,0.034,0.036,0.054,0.044,0.016,0.03,0.002,0.004,0.014,0.01,0.004,FALSE,FALSE
SR2_20160208_000619_807.wav,6,1,1.09,192000,353.5,0.33,54.5,51,40.5,10.5,48,46.5,9.76,38.72,36.28,2.42,0,0.006,0.004,0.002,0,0.008,0.024,0,0.016,0,0.018,0.004,0.002,0.108,0.078,0.002,0.004,0,0,0,0.012,0.008,0.026,0.052,0.044,0.038,0.24,0.024,0.002,0,0,0.002,0.038,0.032,0.06,0.058,0.01,0.032,0,0.002,0.026,0.014,0.004,FALSE,FALSE
SR2_20160208_000619_807.wav,7,1,1.09,192000,369.83,0.33,16.33,18,5.25,12.75,11.25,13.5,32.05,42.21,32.27,2.23,0.008,0.002,0.038,0,0,0.012,0.018,0,0.004,0.01,0.006,0,0.002,0.02,0.018,0.008,0.002,0,0,0,0,0,0.002,0.002,0,0.006,0.622,0.004,0.01,0,0,0.016,0.062,0,0.008,0.008,0.042,0.012,0,0.002,0,0.026,0.03,FALSE,FALSE
SR2_20160208_000619_807.wav,8,1,1.09,192000,428.83,0.33,59,18.75,10.5,8.25,15,15,56.51,54.97,42.28,18.44,0.002,0,0.026,0,0,0,0.032,0,0.002,0.002,0,0.004,0,0.008,0.014,0.008,0.004,0,0,0,0,0,0,0.002,0.002,0.01,0.644,0.004,0.008,0,0,0.004,0.072,0.006,0.002,0.02,0.06,0.002,0,0.002,0.002,0.036,0.022,FALSE,FALSE
SR2_20160208_000619_807.wav,9,1,1.09,192000,519.17,0.33,90.33,15,6,9,13.5,8.25,27.23,30.14,25.46,13.19,0.004,0.002,0.034,0,0,0.004,0.024,0,0.01,0.002,0.004,0.002,0,0.01,0.016,0.004,0.016,0.002,0,0,0,0,0,0.004,0.002,0.002,0.61,0.002,0.01,0,0,0,0.066,0,0,0.002,0.046,0.01,0,0.002,0,0.018,0.092,FALSE,FALSE
SR2_20160208_000619_807.wav,10,1,1.09,192000,537.5,0.17,18.33,42,32.25,9.75,39.75,40.5,13.83,13.83,51.51,51.51,0,0.008,0.02,0.002,0,0.032,0.038,0,0.006,0,0.006,0.006,0.01,0.072,0.238,0.004,0.002,0,0,0,0.002,0.008,0.01,0.016,0.026,0.01,0.276,0.006,0.006,0,0,0.008,0.048,0.012,0.028,0.014,0.06,0.006,0.002,0,0.004,0,0.014,FALSE,FALSE
SR2_20160208_000619_807.wav,11,1,1.09,192000,599.17,0.33,61.67,57.75,48,9.75,54.75,57,1.25,35.12,40.17,16.4,0,0.01,0.008,0,0,0.006,0.018,0,0.014,0.002,0.002,0,0,0.088,0.062,0,0.004,0,0,0,0.024,0.006,0.024,0.042,0.056,0.042,0.324,0.008,0.004,0,0,0.004,0.034,0.02,0.06,0.052,0.022,0.02,0,0.01,0.016,0.01,0.008,FALSE,FALSE
SR2_20160208_000619_807.wav,12,1,1.09,192000,654,0.5,54.83,49.5,43.5,6,45.75,45.75,0.24,12.43,20.36,1.73,0.002,0.014,0.018,0.002,0,0.006,0.014,0,0.01,0,0.008,0,0.002,0.052,0.102,0.002,0.002,0.004,0,0.002,0.006,0.004,0.03,0.022,0.038,0.016,0.248,0.006,0.01,0,0,0,0.084,0.038,0.09,0.034,0.034,0.024,0,0.002,0.03,0.022,0.022,FALSE,FALSE
SR2_20160208_000619_807.wav,13,1,1.09,192000,750,0.33,96,38.25,28.5,9.75,36,35.25,29.71,28.05,18.21,0.2,0.002,0.002,0.012,0.002,0,0.014,0.014,0,0.004,0,0.008,0.002,0.01,0.07,0.228,0.002,0.004,0,0,0.002,0.008,0,0.012,0.016,0.006,0.022,0.388,0.014,0.008,0,0,0.008,0.026,0.008,0.014,0.016,0.032,0.02,0,0,0.004,0.006,0.016,FALSE,FALSE
