filename,species,accuracy
ECC_20180808_215308_904.wav,Nycnoc,0.63
ECC_20180808_215310_639.wav,Nycnoc,0.8
ECC_20180808_215318_772.wav,Nycnoc,0.52
ECC_20180808_215320_971.wav,Nycnoc,0.98
ECC_20180808_215331_905.wav,Nycnoc,0.81
ECC_20180808_215333_967.wav,Nycnoc,0.8
ECC_20180808_215338_939.wav,Nycnoc,0.8
ECC_20180808_215343_523.wav,Nycnoc,0.92
ECC_20180808_215349_560.wav,Nycnoc,0.69
ECC_20180808_215353_712.wav,Nycnoc,0.98
ECC_20180808_215359_045.wav,Nycnoc,0.52
ECC_20180808_215400_939.wav,Nycnoc,0.99
ECC_20180808_215406_388.wav,Nycnoc,0.81
ECC_20180808_215407_567.wav,Nycnoc,0.96
ECC_20180808_215414_455.wav,Nycnoc,0.6
ECC_20180808_215415_957.wav,Nycnoc,0.93
ECC_20180808_215435_761.wav,Nycnoc,0.91
ECC_20180808_215437_259.wav,Nycnoc,0.99
ECC_20180808_215454_783.wav,Nycnoc,0.69
ECC_20180808_215500_501.wav,Nycnoc,0.92
ECC_20180808_215503_336.wav,Nycnoc,0.85
ECC_20180808_215504_421.wav,Nycnoc,0.99
ECC_20180808_215513_095.wav,Nycnoc,0.96
ECC_20180808_215519_179.wav,Nycnoc,0.85
ECC_20180808_215521_220.wav,Nycnoc,0.79
ECC_20180808_215523_021.wav,Nycnoc,0.92
ECC_20180808_215530_553.wav,Nycnoc,0.6
ECC_20180808_215532_340.wav,Nycnoc,0.94
ECC_20180808_215616_180.wav,Nycnoc,0.78
ECC_20180808_215617_847.wav,Nycnoc,0.92
ECC_20180808_215627_312.wav,Nycnoc,0.81
ECC_20180808_215859_579.wav,Nycnoc,0.58
ECC_20180808_220242_793.wav,Nycnoc,0.95
ECC_20180808_220248_112.wav,Nycnoc,0.56
ECC_20180808_220621_677.wav,Nycnoc,0.87
ECC_20180808_220751_375.wav,Nycnoc,0.59
ECC_20180808_220756_624.wav,Nycnoc,0.98
ECC_20180808_220803_173.wav,Nycnoc,0.61
ECC_20180808_220935_453.wav,Nycnoc,0.89
ECC_20180808_220936_521.wav,Nycnoc,0.98
ECC_20180808_220948_983.wav,Nycnoc,0.97
ECC_20180808_221116_671.wav,Nycnoc,0.95
ECC_20180808_221127_949.wav,Nycnoc,0.92
ECC_20180808_221135_893.wav,Nycnoc,0.96
ECC_20180808_221140_377.wav,Nycnoc,0.98
ECC_20180808_221142_261.wav,Nycnoc,0.98
ECC_20180808_221205_061.wav,Nycnoc,0.92
ECC_20180808_221210_379.wav,Nycnoc,0.92
ECC_20180808_221219_968.wav,Nycnoc,0.96
ECC_20180808_221223_197.wav,Nycnoc,0.86
ECC_20180808_221225_837.wav,Nycnoc,0.81
ECC_20180808_221233_528.wav,Nycnoc,0.91
ECC_20180808_221247_281.wav,Nycnoc,0.95
ECC_20180808_221250_431.wav,Nycnoc,0.94
ECC_20180808_221255_817.wav,Nycnoc,0.56
ECC_20180808_221258_607.wav,Nycnoc,0.74
ECC_20180808_221302_185.wav,Nycnoc,0.94
ECC_20180808_221303_468.wav,Nycnoc,0.81
ECC_20180808_221311_116.wav,Nycnoc,0.88
ECC_20180808_221314_408.wav,Nycnoc,0.97
ECC_20180808_221318_273.wav,Nycnoc,0.78
ECC_20180808_221325_221.wav,Nycnoc,0.57
ECC_20180808_221327_804.wav,Nycnoc,0.99
ECC_20180808_221340_751.wav,Nycnoc,0.82
ECC_20180808_221348_884.wav,Nycnoc,0.72
ECC_20180808_221359_537.wav,Nycnoc,0.72
ECC_20180808_221402_815.wav,Nycnoc,0.89
ECC_20180808_221416_945.wav,Nycnoc,0.83
ECC_20180808_221419_623.wav,Nycnoc,0.74
ECC_20180808_221431_384.wav,Nycnoc,0.77
ECC_20180808_221434_708.wav,Nycnoc,0.92
ECC_20180808_221436_295.wav,Nycnoc,0.9
ECC_20180808_221445_561.wav,Nycnoc,0.97
ECC_20180808_221448_123.wav,Nycnoc,0.86
ECC_20180808_221507_137.wav,Nycnoc,0.98
ECC_20180808_221512_957.wav,Nycnoc,0.95
ECC_20180808_221517_957.wav,Nycnoc,0.5
ECC_20180808_221525_247.wav,Nycnoc,0.96
ECC_20180808_221530_004.wav,Nycnoc,0.95
ECC_20180808_221533_611.wav,Nycnoc,0.87
ECC_20180808_221537_937.wav,Nycnoc,0.95
ECC_20180808_221542_659.wav,Nycnoc,0.81
ECC_20180808_221546_288.wav,Nycnoc,0.95
ECC_20180808_221551_321.wav,Nycnoc,0.92
ECC_20180808_221558_412.wav,Nycnoc,0.74
ECC_20180808_221601_308.wav,Nycnoc,0.67
ECC_20180808_221603_224.wav,Nycnoc,0.86
ECC_20180808_221606_333.wav,Nycnoc,0.88
ECC_20180808_221610_500.wav,Nycnoc,0.89
ECC_20180808_221616_416.wav,Nycnoc,0.99
ECC_20180808_221621_416.wav,Nycnoc,0.94
ECC_20180808_221626_919.wav,Nycnoc,0.92
ECC_20180808_221629_257.wav,Nycnoc,0.98
ECC_20180808_221744_959.wav,Nycnoc,0.77
ECC_20180808_221746_055.wav,Nycnoc,0.71
ECC_20180808_221749_327.wav,Nycnoc,0.79
ECC_20180808_221757_647.wav,Nycnoc,0.74
ECC_20180808_221805_436.wav,Nycnoc,0.97
ECC_20180808_221808_097.wav,Nycnoc,0.92
ECC_20180808_221813_972.wav,Nycnoc,0.98
ECC_20180808_221822_233.wav,Nycnoc,0.94
ECC_20180808_221827_969.wav,Nycnoc,0.87
ECC_20180808_221837_523.wav,Nycnoc,0.99
ECC_20180808_221844_356.wav,Nycnoc,0.98
ECC_20180808_221851_921.wav,Nycnoc,0.93
ECC_20180808_221853_408.wav,Nycnoc,0.98
ECC_20180808_221901_515.wav,Nycnoc,0.62
ECC_20180808_221903_243.wav,Nycnoc,0.51
ECC_20180808_221906_288.wav,Nycnoc,0.56
ECC_20180808_221907_712.wav,Nycnoc,0.96
ECC_20180808_221912_620.wav,Nycnoc,0.98
ECC_20180808_221923_212.wav,Nycnoc,0.99
ECC_20180808_221936_801.wav,Nycnoc,0.72
ECC_20180808_221939_331.wav,Nycnoc,0.91
ECC_20180808_221946_915.wav,Nycnoc,0.53
ECC_20180808_222156_944.wav,Nycnoc,0.63
ECC_20180808_222201_953.wav,Nycnoc,0.96
ECC_20180808_222205_393.wav,Nycnoc,0.91
ECC_20180808_222313_575.wav,Nycnoc,0.96
ECC_20180808_222318_343.wav,Nycnoc,0.96
ECC_20180808_222344_847.wav,Nycnoc,0.93
ECC_20180808_222352_595.wav,Nycnoc,0.86
ECC_20180808_222358_392.wav,Nycnoc,0.96
ECC_20180808_222407_407.wav,Nycnoc,0.99
ECC_20180808_222412_407.wav,Nycnoc,0.89
ECC_20180808_222414_944.wav,Nycnoc,0.82
ECC_20180808_222418_092.wav,Nycnoc,0.62
ECC_20180808_222423_279.wav,Nycnoc,0.99
ECC_20180808_222428_537.wav,Nycnoc,0.91
ECC_20180808_222440_005.wav,Nycnoc,0.74
ECC_20180808_222446_321.wav,Nycnoc,0.62
ECC_20180808_222448_579.wav,Nycnoc,0.98
ECC_20180808_222452_915.wav,Nycnoc,0.84
ECC_20180808_222454_935.wav,Nycnoc,0.97
ECC_20180808_222457_436.wav,Nycnoc,0.72
ECC_20180808_222458_843.wav,Nycnoc,0.97
ECC_20180808_222504_068.wav,Nycnoc,0.68
ECC_20180808_222506_433.wav,Nycnoc,0.74
ECC_20180808_222511_328.wav,Nycnoc,0.58
ECC_20180808_222514_033.wav,Nycnoc,0.92
ECC_20180808_222520_383.wav,Nycnoc,0.85
ECC_20180808_222523_023.wav,Nycnoc,0.81
ECC_20180808_222530_981.wav,Nycnoc,0.99
ECC_20180808_222536_036.wav,Nycnoc,0.5
ECC_20180808_222539_503.wav,Nycnoc,0.98
ECC_20180808_222544_239.wav,Nycnoc,0.95
ECC_20180808_222547_889.wav,Nycnoc,0.99
ECC_20180808_222555_661.wav,Nycnoc,0.98
ECC_20180808_222603_345.wav,Nycnoc,0.98
ECC_20180808_222619_831.wav,Nycnoc,0.97
ECC_20180808_222623_292.wav,Nycnoc,0.74
ECC_20180808_222626_036.wav,Nycnoc,0.99
ECC_20180808_222633_507.wav,Nycnoc,0.94
ECC_20180808_222644_591.wav,Nycnoc,0.86
ECC_20180808_222646_892.wav,Nycnoc,0.86
ECC_20180808_222649_752.wav,Nycnoc,0.98
ECC_20180808_222654_752.wav,Nycnoc,0.87
ECC_20180808_222701_427.wav,Nycnoc,0.96
ECC_20180808_222705_409.wav,Nycnoc,0.96
ECC_20180808_222710_364.wav,Nycnoc,0.79
ECC_20180808_222715_429.wav,Nycnoc,0.73
ECC_20180808_222716_601.wav,Nycnoc,0.91
ECC_20180808_222720_209.wav,Nycnoc,0.79
ECC_20180808_222722_975.wav,Nycnoc,0.94
ECC_20180808_222725_616.wav,Nycnoc,0.96
ECC_20180808_222730_549.wav,Nycnoc,0.9
ECC_20180808_222733_388.wav,Nycnoc,0.91
ECC_20180808_222737_492.wav,Nycnoc,0.62
ECC_20180808_222739_585.wav,Nycnoc,0.68
ECC_20180808_222741_387.wav,Nycnoc,0.98
ECC_20180808_222746_387.wav,Nycnoc,0.95
