filename,species,accuracy
SR2_20180710_213244_000.wav,Barbar,0.99
SR2_20180705_223611_000.wav,Eptser,0.63
SR2_20180716_211659_000.wav,Eptser,0.7
SR2_20180716_211704_000.wav,Eptser,0.93
SR2_20180717_211046_000.wav,Eptser,0.99
SR2_20180718_231043_000.wav,Eptser,0.99
SR2_20180719_002857_000.wav,Eptser,0.69
SR2_20180719_211101_000.wav,Eptser,0.99
SR2_20180719_232204_000.wav,Eptser,0.92
SR2_20180719_232209_000.wav,Eptser,0.74
SR2_20180720_210827_000.wav,Eptser,0.87
SR2_20180720_234759_000.wav,Eptser,0.8
SR2_20180720_235658_000.wav,Eptser,0.99
SR2_20180721_210640_000.wav,Eptser,0.98
SR2_20180721_210644_000.wav,Eptser,0.98
SR2_20180722_001758_000.wav,Eptser,0.99
SR2_20180722_002604_000.wav,Eptser,0.99
SR2_20180722_002609_000.wav,Eptser,0.83
SR2_20180722_003006_000.wav,Eptser,0.99
SR2_20180722_005204_000.wav,Eptser,0.96
SR2_20180722_005209_000.wav,Eptser,0.56
SR2_20180723_211942_000.wav,Eptser,0.56
SR2_20180723_211945_000.wav,Eptser,0.66
SR2_20180723_211950_000.wav,Eptser,0.84
SR2_20180723_220154_000.wav,Eptser,0.53
SR2_20180724_210129_000.wav,Eptser,0.92
SR2_20180726_020558_000.wav,Eptser,0.6
SR2_20180726_021410_000.wav,Eptser,0.77
SR2_20180726_232100_000.wav,Eptser,0.96
SR2_20180727_222629_000.wav,Eptser,0.54
SR2_20180728_234119_000.wav,Eptser,0.5
SR2_20180730_024105_000.wav,Eptser,0.54
SR2_20180704_225933_000.wav,Myodau,0.87
SR2_20180713_220621_000.wav,Myodau,0.63
SR2_20180707_232708_000.wav,Myonat,0.88
SR2_20180713_001702_000.wav,Myonat,0.99
SR2_20180715_225013_000.wav,Myonat,0.99
SR2_20180715_225205_000.wav,Myonat,0.99
SR2_20180715_225730_000.wav,Myonat,0.99
SR2_20180715_232547_000.wav,Myonat,0.99
SR2_20180716_223438_000.wav,Myonat,0.99
SR2_20180716_234421_000.wav,Myonat,0.99
SR2_20180716_234428_000.wav,Myonat,0.99
SR2_20180717_012129_000.wav,Myonat,0.99
SR2_20180717_223646_000.wav,Myonat,0.99
SR2_20180717_224042_000.wav,Myonat,0.99
SR2_20180717_224106_000.wav,Myonat,0.99
SR2_20180717_233337_000.wav,Myonat,0.99
SR2_20180718_012328_000.wav,Myonat,0.99
SR2_20180718_221256_000.wav,Myonat,0.99
SR2_20180718_223808_000.wav,Myonat,0.99
SR2_20180718_224219_000.wav,Myonat,0.99
SR2_20180720_221027_000.wav,Myonat,0.99
SR2_20180720_222656_000.wav,Myonat,0.99
SR2_20180720_232915_000.wav,Myonat,0.99
SR2_20180720_232958_000.wav,Myonat,0.99
SR2_20180720_235221_000.wav,Myonat,0.99
SR2_20180720_235237_000.wav,Myonat,0.99
